r (A),g(r)_weighted_Th-Th,g(r)_unweighted_Th-Th,g(r)_weighted_Th-F,g(r)_unweighted_Th-F,g(r)_weighted_F-F,g(r)_unweighted_F-F,S_i_Th-F,Average_SCL,lambda_BC
1.1624223655075074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.1703841625315314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.1783459595555554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.1863077565795794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.1942695536036037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.2022313506276276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.2101931476516516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.2181549446756756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.2261167416996996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.2340785387237236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.2420403357477476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.2500021327717716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.2579639297957959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.2659257268198199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.2738875238438438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.2818493208678678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.2898111178918918,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.2977729149159158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.3057347119399398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.3136965089639638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.3216583059879878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.329620103012012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.337581900036036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.34554369706006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.353505494084084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.361467291108108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.369429088132132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.377390885156156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.38535268218018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.3933144792042043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.4012762762282283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.4092380732522523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.4171998702762763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.4251616673003003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.4331234643243242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.4410852613483482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.4490470583723722,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.4570088553963962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.4649706524204205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.4729324494444445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.4808942464684685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.4888560434924925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.4968178405165165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.5047796375405404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.5127414345645644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.5207032315885884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.5286650286126124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.5366268256366367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.5445886226606607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.5525504196846847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.22417,0
1.5605122167087087,0.0,0.0,-0.0031901662857142855,-0.016748373,0.0,0.0,1.0,4.22417,0
1.5684740137327327,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.5764358107567567,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.5843976077807806,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.5923594048048046,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.6003212018288289,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.6082829988528529,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.6162447958768769,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.6242065929009009,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.6321683899249249,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.6401301869489489,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.6480919839729729,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.6560537809969968,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.6640155780210208,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.671977375045045,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.679939172069069,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.687900969093093,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.695862766117117,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.703824563141141,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.711786360165165,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.719748157189189,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011160479238095237,0.014648129,1.0,4.22417,0
1.727709954213213,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011155075714666049,0.01464103687549919,1.0,4.22417,0
1.7356717512372373,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011092121180959917,0.014558409050009892,1.0,4.22417,0
1.7436335482612613,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011029166647253787,0.014475781224520597,1.0,4.22417,0
1.7515953452852853,0.0,0.0,-0.0031901662857142855,-0.016748373,0.010966212113547657,0.0143931533990313,1.0,4.22417,0
1.7595571423093093,0.0,0.0,-0.0031901662857142855,-0.016748373,0.010903257579841525,0.014310525573542003,1.0,4.22417,0
1.7675189393333333,0.0,0.0,-0.0031901662857142855,-0.016748373,0.010840303046135397,0.014227897748052708,1.0,4.22417,0
1.7754807363573573,0.0,0.0,-0.0031901662857142855,-0.016748373,0.010777348512429265,0.014145269922563411,1.0,4.22417,0
1.7834425333813813,0.0,0.0,-0.0031901662857142855,-0.016748373,0.010764591321101056,0.014128526108945137,1.0,4.22417,0
1.7914043304054053,0.0,0.0,-0.0031901662857142855,-0.016748373,0.010984931968506778,0.014417723208665146,1.0,4.22417,0
1.7993661274294293,0.0,0.0,-0.0031901662857142855,-0.016748373,0.011205272615912499,0.014706920308385154,1.0,4.22417,0
1.8073279244534535,0.0,0.0,-0.0027606312915730807,-0.014493314280758673,0.011425613263318226,0.014996117408105173,1.0,4.22417,0
1.8152897214774775,0.0,0.0,-0.0023218767296530533,-0.01218985283067853,0.011645953910723948,0.015285314507825182,1.0,4.22417,0
1.8232515185015015,0.0,0.0,-0.0018831221677330268,-0.009886391380598391,0.01186629455812967,0.015574511607545192,1.0,4.22417,0
1.8312133155255255,0.0,0.0,-0.0014443676058129996,-0.007582929930518248,0.012086635205535391,0.015863708707265202,1.0,4.22417,0
1.8391751125495495,0.0,0.0,-0.0010056130438929726,-0.005279468480438107,0.01221399064003141,0.016030862715041228,1.0,4.22417,0
1.8471369095735735,0.0,0.0,-0.0005668584819729458,-0.0029760070303579654,0.012088081793184885,0.01586560735355516,1.0,4.22417,0
1.8550987065975975,0.0,0.0,-0.00012810392005291855,-0.0006725455802778224,0.011962172946338357,0.015700351992069095,1.0,4.22417,0
1.8630605036216215,0.0,0.0,0.00031065064186710866,0.0016309158698023206,0.011836264099491832,0.01553509663058303,1.0,4.22417,0
1.8710223006456457,0.0,0.0,0.0007494052037871478,0.003934377319882526,0.011710355252645303,0.01536984126909696,1.0,4.22417,0
1.8789840976696697,0.0,0.0,0.0011881597657071744,0.0062378387699626656,0.011584446405798777,0.015204585907610896,1.0,4.22417,0
1.8869458946936937,0.0,0.0,0.004389537179952217,0.02304507019474914,0.01145853755895225,0.01503933054612483,1.0,4.22417,0
1.8949076917177177,0.0,0.0,0.008058350936676324,0.042306342417550706,0.011434588987886376,0.01500789804660087,1.0,4.22417,0
1.9028694887417417,0.0,0.0,0.011727164693400433,0.06156761464035227,0.011591975104447262,0.015214467324587033,1.0,4.22417,0
1.9108312857657657,0.0,0.0,0.015395978450124538,0.08082888686315383,0.011749361221008149,0.015421036602573197,1.0,4.22417,0
1.9187930827897897,0.0,0.0,0.019064792206848646,0.1000901590859554,0.011906747337569036,0.01562760588055936,1.0,4.22417,0
1.9267548798138137,0.0,0.0,0.022733605963572753,0.11935143130875696,0.012064133454129922,0.015834175158545523,1.0,4.22417,0
1.9347166768378377,0.0,0.0,0.032993288333340566,0.17321476375003797,0.012221519570690809,0.01604074443653169,1.0,4.22417,0
1.9426784738618619,0.0,0.0,0.04499602418262483,0.23622912695878034,0.0123789056872517,0.016247313714517857,1.0,4.22417,0
1.9506402708858859,0.0,0.0,0.05549954324704669,0.2913726020469951,0.012706747696491908,0.01667760635164563,1.0,4.22417,0
1.9586020679099099,0.0,0.0,0.06600306231146853,0.3465160771352098,0.013241860791862545,0.01737994228931959,1.0,4.22417,0
1.9665638649339339,0.0,0.0,0.07752811968995653,0.4070226283722718,0.013776973887233184,0.018082278226993556,1.0,4.22417,0
1.9745256619579579,0.0,0.0,0.08916070845643471,0.4680937193962823,0.014312086982603821,0.018784614164667517,1.0,4.22417,0
1.9824874589819819,0.0,0.0,0.10147270017686601,0.5327316759285465,0.014847200077974462,0.019486950102341482,1.0,4.22417,0
1.9904492560060059,0.0,0.0,0.12306799191786194,0.6461069575687752,0.015382313173345099,0.020189286040015443,1.0,4.22417,0
1.9984110530300299,0.0,0.0,0.16313925059418388,0.8564810656194655,0.01591742626871574,0.020891621977689408,1.0,4.22417,0
2.006372850054054,0.0,0.0,0.17996024119372578,0.9447912662670603,0.01759850117559919,0.023098032792973937,1.0,4.22417,0
2.014334647078078,0.0,0.0,0.1973388838052835,1.0360291399777384,0.02024549480334089,0.026572211929384918,1.0,4.22417,0
2.022296444102102,0.0,0.0,0.22028819048830534,1.156513000063603,0.022892488431082585,0.030046391065795895,1.0,4.22417,0
2.030258241126126,0.0,0.0,0.2491986908019585,1.3082931267102822,0.025539482058824284,0.033520570202206876,1.0,4.22417,0
2.03822003815015,0.0,0.0,0.2899941924587031,1.5224695104081916,0.02818647568656599,0.03699474933861786,1.0,4.22417,0
2.046181835174174,0.0,0.0,0.3267541449028093,1.715459260739749,0.030833469314307683,0.04046892847502884,1.0,4.22417,0
2.054143632198198,0.0,0.0,0.37455319828361955,1.9664042909890027,0.033480462942049385,0.043943107611439824,1.0,4.22417,0
2.062105429222222,0.0,0.0,0.41130447738065673,2.159348506248448,0.03745800148467132,0.04916362694863111,1.0,4.22417,0
2.070067226246246,0.0,0.0,0.4382547720858364,2.3008375534506413,0.04397206184556912,0.05771333117230948,1.0,4.22417,0
2.07802902327027,0.0,0.0,0.4773636446306641,2.5061591343109866,0.050486122206466935,0.06626303539598785,1.0,4.22417,0
2.085990820294294,0.00040576313000993745,0.008521025730208687,0.5144174196609314,2.7006914532198896,0.05700018256736473,0.07481273961966621,1.0,4.22417,0
2.093952617318318,0.00039041864348649376,0.008198791513216369,0.5624831458225416,2.953036515568343,0.06351424292826252,0.08336244384334457,1.0,4.22417,0
2.101914414342342,0.00037507415696305007,0.007876557296224052,0.600562833457185,3.152954875650221,0.07002830328916033,0.09191214806702294,1.0,4.22417,0
2.1098762113663665,0.00035972967043960556,0.0075543230792317175,0.6216642260091751,3.2637371865481697,0.07706245528327732,0.1011444725593015,1.0,4.22417,0
2.1178380083903905,0.00034438518391616187,0.0072320888622394,0.6855629384258758,3.599205426735848,0.087839131187851,0.11528885968405445,1.0,4.22417,0
2.1257998054144145,0.00032904069739271823,0.006909854645247083,0.718095188958506,3.7699997420321565,0.09861580709242469,0.1294332468088074,1.0,4.22417,0
2.1337616024384385,0.00031948183808214544,0.006709118599725054,0.7650878195237165,4.016711052499512,0.10939248299699836,0.14357763393356035,1.0,4.22417,0
2.1417233994624625,0.0003312858062593656,0.0069570019314466785,0.7941473171682594,4.169273415133362,0.12016915890157204,0.15772202105831332,1.0,4.22417,0
2.1496851964864865,0.00034308977443658586,0.007204885263168303,0.8190075401678415,4.299789585881168,0.13094583480614572,0.17186640818306625,1.0,4.22417,0
2.1576469935105105,0.00035489374261380607,0.007452768594889928,0.8530951571552353,4.4787495750649855,0.14445492362991846,0.189597087264268,1.0,4.22417,0
2.1656087905345345,0.0003666977107910263,0.0077006519266115524,0.8800670061715047,4.6203517824004,0.16257887432725193,0.21338477255451818,1.0,4.22417,0
2.1735705875585585,0.00037850167896824653,0.007948535258333177,0.9213229070084341,4.83694526179428,0.1807028250245854,0.23717245784476837,1.0,4.22417,0
2.1815323845825825,0.00039030564714546674,0.008196418590054802,0.9512760933715447,4.99419949020061,0.19882677572191892,0.2609601431350186,1.0,4.22417,0
2.1894941816066065,0.00039851566666666664,0.008368829,0.962270925562622,5.051922359203766,0.21692337271353565,0.28471192668651557,1.0,4.22417,0
2.1974559786306305,0.00039851566666666664,0.008368829,0.9758900433369717,5.1234227275191015,0.23500717439766505,0.3084469163969354,1.0,4.22417,0
2.2054177756546545,0.00039851566666666664,0.008368829,0.9923573407078383,5.209876038716152,0.2530909760817944,0.3321819061073552,1.0,4.22417,0
2.2133795726786785,0.00039851566666666664,0.008368829,1.0057024467329219,5.27993784534784,0.2726107422490332,0.3578015992018561,1.0,4.22417,0
2.2213413697027025,0.00039851566666666664,0.008368829,1.0172859674537804,5.340751329132347,0.2948102202600752,0.3869384140913487,1.0,4.22417,0
2.2293031667267265,0.00039851566666666664,0.008368829,1.0279673647439136,5.396828664905547,0.3170096982711172,0.4160752289808413,1.0,4.22417,0
2.2372649637507505,0.00039851566666666664,0.008368829,1.0329860842578362,5.42317694235364,0.33993717470012264,0.446167541793911,0.8764089463920044,4.22417,0
2.245226760774775,0.00039851566666666664,0.008368829,1.031106338792141,5.413308278658741,0.3677992269828312,0.48273648541496594,0.8764089463920044,4.22417,0
2.253188557798799,0.00039851566666666664,0.008368829,1.0292265933264464,5.403439614963844,0.3956612792655381,0.5193054290360188,0.8764089463920044,4.22417,0
2.261150354822823,0.00039851566666666664,0.008368829,1.0273468478607515,5.393570951268946,0.4188748376975612,0.5497732244780491,0.8764089463920044,4.22417,0
2.269112151846847,0.00039851566666666664,0.008368829,1.0254671023950566,5.383702287574048,0.441561263677834,0.5795491585771572,0.8764089463920044,4.22417,0
2.277073948870871,0.00039851566666666664,0.008368829,1.0235873569293619,5.3738336238791495,0.4645766461644696,0.6097568480908664,0.8764089463920044,4.22417,0
2.285035745894895,0.00039851566666666664,0.008368829,1.021707611463667,5.363964960184252,0.4905997671589186,0.6439121943960807,0.8764089463920044,4.22417,0
2.292997542918919,0.00039851566666666664,0.008368829,0.9937481535778783,5.217177806283861,0.5166228881533677,0.678067540701295,0.8764089463920044,4.22417,0
2.300959339942943,0.00039851566666666664,0.008368829,0.9743840015892982,5.115516008343816,0.5473011051867638,0.7183327005576275,0.8764089463920044,4.22417,0
2.308921136966967,0.00039851566666666664,0.008368829,0.9532320502256343,5.00446826368458,0.5828792711953276,0.7650290434438675,0.8764089463920044,4.22417,0
2.316882933990991,0.00039851566666666664,0.008368829,0.9374668955654971,4.92170120171886,0.6201038266348678,0.8138862724582642,0.8764089463920044,4.22417,0
2.324844731015015,0.00039851566666666664,0.008368829,0.926640860995807,4.864864520227987,0.6556235338012207,0.8605058881141023,0.8764089463920044,4.22417,0
2.332806528039039,0.00039851566666666664,0.008368829,0.8936187555738989,4.69149846676297,0.6807539668680729,0.8934895815143458,0.8764089463920044,4.22417,0
2.340768325063063,0.00039851566666666664,0.008368829,0.8729063864992455,4.582758529121039,0.7059002634604234,0.9264940957918059,0.8764089463920044,4.22417,0
2.348730122087087,0.00039851566666666664,0.008368829,0.8480900863864288,4.452472953528751,0.73842670892354,0.9691850554621463,0.8764089463920044,4.22417,0
2.356691919111111,0.00039851566666666664,0.008368829,0.8263977465452588,4.338588169362609,0.7703159559330454,1.011039692162122,0.8764089463920044,4.22417,0
2.364653716135135,0.00039851566666666664,0.008368829,0.8127144182809986,4.266750695975243,0.7979383470638464,1.0472940805212985,0.8764089463920044,4.22417,0
2.372615513159159,0.00039851566666666664,0.008368829,0.7833293317488164,4.112478991681286,0.8255607381946475,1.0835484688804748,0.8764089463920044,4.22417,0
2.3805773101831833,0.00039851566666666664,0.008368829,0.759187533808473,3.9857345524944834,0.8527836330118361,1.119278518328035,0.8764089463920044,4.22417,0
2.3885391072072073,0.00039851566666666664,0.008368829,0.724613615128849,3.8042214794264577,0.8798749794809496,1.1548359105687465,0.8764089463920044,4.22417,0
2.3965009042312313,0.00039851566666666664,0.008368829,0.7185202246776387,3.772231179557603,0.9068697567565663,1.1902665557429934,0.8764089463920044,4.22417,0
2.4044627012552553,0.00039851566666666664,0.008368829,0.6912330504083876,3.628973514644035,0.9326525767019337,1.224106506921288,0.8764089463920044,4.22417,0
2.4124244982792793,0.00039851566666666664,0.008368829,0.665030546454906,3.491410368888257,0.9584353966473009,1.2579464580995825,0.8764089463920044,4.22417,0
2.4203862953033033,0.00039851566666666664,0.008368829,0.6389380089306127,3.354424546885717,0.9836090426737141,1.2909868685092498,0.8764089463920044,4.22417,0
2.4283480923273273,0.00039851566666666664,0.008368829,0.6198851099006543,3.254396826978435,1.0083246398429158,1.323426089793827,0.8764089463920044,4.22417,0
2.4363098893513513,0.00039851566666666664,0.008368829,0.5963264577541962,3.1307139032095304,1.033043058082576,1.355869013733381,0.8764089463920044,4.22417,0
2.4442716863753753,0.00039851566666666664,0.008368829,0.5765878191445732,3.0270860505090096,1.0579863637452207,1.3886071024156021,0.8764089463920044,4.22417,0
2.4522334833993993,0.00039851566666666664,0.008368829,0.551355469682713,2.8946162158342434,1.0829296694078652,1.421345191097823,0.8764089463920044,4.22417,0
2.4601952804234233,0.00039851566666666664,0.008368829,0.5335725455905374,2.8012558643503214,1.1082819306755747,1.4546200340116917,0.8764089463920044,4.22417,0
2.4681570774474473,0.00039851566666666664,0.008368829,0.5068476831739106,2.660950336663031,1.1338916909328516,1.4882328443493678,0.8764089463920044,4.22417,0
2.4761188744714713,0.00039851566666666664,0.008368829,0.48982876132827613,2.5716009969734497,1.1578058223501948,1.519620141834631,0.8764089463920044,4.22417,0
2.4840806714954953,0.00039851566666666664,0.008368829,0.47399489713359605,2.4884732099513793,1.1769826649669757,1.5447897477691557,0.8764089463920044,4.22417,0
2.4920424685195193,0.00039851566666666664,0.008368829,0.4442542192274809,2.332334650944275,1.1961595075837566,1.5699593537036807,0.8764089463920044,4.22417,0
2.5000042655435433,0.00039851566666666664,0.008368829,0.43284824130511323,2.2724532668518447,1.2143057881747576,1.5937763469793695,0.8764089463920044,4.22417,0
2.5079660625675673,0.00039851566666666664,0.008368829,0.4214422633827456,2.2125718827594145,1.2309488336637189,1.6156203441836312,0.8764089463920044,4.22417,0
2.5159278595915917,0.00039851566666666664,0.008368829,0.39365563148680904,2.0666920653057477,1.2475918791526812,1.6374643413878942,0.8764089463920044,4.22417,0
2.5238896566156157,0.00039851566666666664,0.008368829,0.3802875918732645,1.9965098573346387,1.2639850916649824,1.6589804328102895,0.8764089463920044,4.22417,0
2.5318514536396397,0.00039851566666666664,0.008368829,0.3669437901736756,1.926454898411797,1.2796811469331668,1.6795815053497816,0.8764089463920044,4.22417,0
2.5398132506636637,0.00039851566666666664,0.008368829,0.35376893932946274,1.8572869314796794,1.2953772022013514,1.7001825778892738,0.8764089463920044,4.22417,0
2.5477750476876877,0.00039851566666666664,0.008368829,0.33862630059806914,1.777788078139863,1.3110732574695358,1.720783650428766,0.8764089463920044,4.22417,0
2.5557368447117117,0.00039851566666666664,0.008368829,0.3209703312930067,1.6850942392882853,1.3233442869034855,1.7368893765608249,0.8764089463920044,4.22417,0
2.5636986417357357,0.00039851566666666664,0.008368829,0.30074756677078224,1.5789247255466068,1.3339878040037696,1.7508589927549476,0.8764089463920044,4.22417,0
2.5716604387597597,0.00039851566666666664,0.008368829,0.29044541955613357,1.5248384526697014,1.3446313211040537,1.7648286089490706,0.8764089463920044,4.22417,0
2.5796222357837837,0.00039851566666666664,0.008368829,0.280143272341485,1.4707521797927963,1.3552748382043376,1.7787982251431933,0.8764089463920044,4.22417,0
2.5875840328078077,0.00039851566666666664,0.008368829,0.26969098630558924,1.4158776781043436,1.365918355304622,1.7927678413373163,0.8764089463920044,4.22417,0
2.5955458298318317,0.00039851566666666664,0.008368829,0.2587748486404028,1.3585679553621146,1.3723544313111724,1.801215191095914,0.8764089463920044,4.22417,0
2.6035076268558557,0.00039851566666666664,0.008368829,0.24766332011357725,1.3002324305962807,1.3766532048523459,1.806857331368704,0.8764089463920044,4.22417,0
2.6114694238798797,0.00039851566666666664,0.008368829,0.2356346789863813,1.237082064678502,1.3809519783935191,1.812499471641494,0.8764089463920044,4.22417,0
2.6194312209039037,0.00039851566666666664,0.008368829,0.22519399883613817,1.1822684938897254,1.3852507519346926,1.8181416119142841,0.8764089463920044,4.22417,0
2.6273930179279277,0.00039851566666666664,0.008368829,0.2175118152127978,1.1419370298671885,1.3895495254758659,1.8237837521870741,0.8764089463920044,4.22417,0
2.6353548149519517,0.00039851566666666664,0.008368829,0.20982963158945742,1.1016055658446515,1.3938482990170393,1.8294258924598643,0.8764089463920044,4.22417,0
2.6433166119759757,0.00039851566666666664,0.008368829,0.20195795927043766,1.0602792861697978,1.3956560605698278,1.8317985794978993,0.8764089463920044,4.22417,0
2.651278409,0.00039851566666666664,0.008368829,0.19386844343141363,1.0178093280149216,1.3960605291407948,1.8323294444972933,0.8764089463920044,4.22417,0
2.659240206024024,0.00039851566666666664,0.008368829,0.18579447814582517,0.9754210102655823,1.3964649977117618,1.8328603094966873,0.8764089463920044,4.22417,0
2.667202003048048,0.00039851566666666664,0.008368829,0.17869122371890325,0.9381289245242421,1.3968694662827286,1.8333911744960814,0.8764089463920044,4.22417,0
2.675163800072072,0.00039851566666666664,0.008368829,0.17158796929198133,0.9008368387829021,1.3972739348536956,1.8339220394954754,0.8764089463920044,4.22417,0
2.683125597096096,0.00039851566666666664,0.008368829,0.16448471486505942,0.863544753041562,1.397678403424662,1.8344529044948692,0.8764089463920044,4.22417,0
2.69108739412012,0.00039851566666666664,0.008368829,0.15941272654475772,0.836916814359978,1.398082871995629,1.8349837694942632,0.8764089463920044,4.22417,0
2.699049191144144,0.00039851566666666664,0.008368829,0.15435688182741544,0.8103736295939311,1.3984873405665958,1.8355146344936573,0.8764089463920044,4.22417,0
2.707010988168168,0.00039851566666666664,0.008368829,0.14930103711007317,0.7838304448278842,1.396033614010419,1.832294118388675,0.8764089463920044,4.22417,0
2.714972785192192,0.00039851566666666664,0.008368829,0.144243832665033,0.7572801214914232,1.3926475460066277,1.8278499041336989,0.8764089463920044,4.22417,0
2.722934582216216,0.00039851566666666664,0.008368829,0.13912984251912075,0.7304316732253839,1.3892614780028363,1.8234056898787228,0.8764089463920044,4.22417,0
2.73089637924024,0.00039851566666666664,0.008368829,0.1340158523732085,0.7035832249593448,1.385875409999045,1.8189614756237467,0.8764089463920044,4.22417,0
2.738858176264264,0.00039851566666666664,0.008368829,0.12890186222729627,0.6767347766933055,1.3824893419952538,1.8145172613687706,0.8764089463920044,4.22417,0
2.746819973288288,0.00039851566666666664,0.008368829,0.12431101140896629,0.6526328098970731,1.3791032739914622,1.8100730471137942,0.8764089463920044,4.22417,0
2.754781770312312,0.00039851566666666664,0.008368829,0.12095899230566413,0.6350347096047367,1.3737167938450892,1.8030032919216796,0.8764089463920044,4.22417,0
2.762743567336336,0.00039851566666666664,0.008368829,0.11760697320236198,0.6174366093124004,1.367592503695333,1.7949651611001245,0.8764089463920044,4.22417,0
2.77070536436036,0.00039851566666666664,0.008368829,0.11425495409905982,0.5998385090200641,1.3614682135455767,1.7869270302785694,0.8764089463920044,4.22417,0
2.778667161384384,0.00039851566666666664,0.008368829,0.11090293499575767,0.5822404087277278,1.3553439233958202,1.7788888994570142,0.8764089463920044,4.22417,0
2.7866289584084085,0.00039851566666666664,0.008368829,0.10755091589245531,0.5646423084353904,1.3492196332460638,1.7708507686354586,0.8764089463920044,4.22417,0
2.7945907554324325,0.00039851566666666664,0.008368829,0.10425305504170117,0.5473285389689312,1.3430953430963073,1.7628126378139035,0.8764089463920044,4.22417,0
2.8025525524564565,0.00039851566666666664,0.008368829,0.1013486275935454,0.5320802948661134,1.3368111217581748,1.7545645973076047,0.8764089463920044,4.22417,0
2.8105143494804805,0.00039851566666666664,0.008368829,0.09844420014538965,0.5168320507632957,1.330511612249809,1.7462964910778744,0.8764089463920044,4.22417,0
2.8184761465045045,0.00039851566666666664,0.008368829,0.09553977269723389,0.501583806660478,1.324212102741443,1.7380283848481441,0.8764089463920044,4.22417,0
2.8264379435285285,0.00039851566666666664,0.008368829,0.09263534524907814,0.48633556255766025,1.317912593233077,1.7297602786184136,0.8764089463920044,4.22417,0
2.8343997405525525,0.00039851566666666664,0.008368829,0.08973091780092238,0.47108731845484253,1.311556775606372,1.7214182679833632,0.8764089463920044,4.22417,0
2.8423615375765765,0.00039851566666666664,0.008368829,0.08734408424070927,0.4585564422637237,1.3033720781844083,1.710675852617036,0.8764089463920044,4.22417,0
2.8503233346006005,0.00039851566666666664,0.008368829,0.08594927986316171,0.451233719281599,1.2951873807624448,1.699933437250709,0.8764089463920044,4.22417,0
2.8582851316246245,0.00039851566666666664,0.008368829,0.08455447548561415,0.4439109962994743,1.2870026833404813,1.6891910218843817,0.8764089463920044,4.22417,0
2.8662469286486485,0.00039851566666666664,0.008368829,0.08315967110806657,0.43658827331734956,1.2788179859185178,1.6784486065180546,0.8764089463920044,4.22417,0
2.8742087256726725,0.00039851566666666664,0.008368829,0.08176486673051901,0.42926555033522484,1.2697120301988587,1.6664970396360022,0.8764089463920044,4.22417,0
