r (A),g(r)_weighted_Mg-Mg,g(r)_unweighted_Mg-Mg,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,g(r)_weighted_Mg-Cl,g(r)_unweighted_Mg-Cl,S_i_Mg-Cl,Average_SCL,lambda_BC
4.032496880516517,0.22392436356992795,1.5674705449894955,0.7749294770885118,1.3561265849048953,0.1966738009691729,0.688358303392105,0.9818780114997195,4.67943,4.76796
4.04214400224024,0.21967032344296414,1.5376922641007487,0.7639559861378948,1.3369229757413157,0.2005469350248038,0.7019142725868133,0.9818780114997195,4.67943,4.76796
4.051791123963964,0.2154162833160003,1.5079139832120019,0.7558858661012202,1.3228002656771352,0.20442006908043478,0.7154702417815216,0.9818780114997195,4.67943,4.76796
4.061438245687688,0.21116224318903648,1.478135702323255,0.7478157460645457,1.3086775556129548,0.2082932031360657,0.7290262109762299,0.9818780114997195,4.67943,4.76796
4.071085367411412,0.20690820306207264,1.4483574214345083,0.7397456260278711,1.2945548455487743,0.21216633719169667,0.7425821801709382,0.9818780114997195,4.67943,4.76796
4.080732489135135,0.2027182439190149,1.4190277074331041,0.7316755059911967,1.280432135484594,0.2160394712473276,0.7561381493656465,0.9818780114997195,4.67943,4.76796
4.090379610858859,0.19861680385117003,1.39031762695819,0.7236053859545221,1.2663094254204135,0.21991260530295856,0.7696941185603549,0.9818780114997195,4.67943,4.76796
4.100026732582583,0.19451536378332518,1.361607546483276,0.7155352659178474,1.252186715356233,0.22378573935858953,0.7832500877550632,0.9818780114997195,4.67943,4.76796
4.1096738543063065,0.19041392371548027,1.3328974660083617,0.707465145881173,1.2380640052920526,0.22765887341422045,0.7968060569497715,0.9818780114997195,4.67943,4.76796
4.119320976030029,0.18631248364763578,1.3041873855334503,0.6993950258444992,1.2239412952278734,0.23153200746985103,0.8103620261444785,0.9818780114997195,4.67943,4.76796
4.128968097753753,0.1822110435797909,1.2754773050585362,0.6913249058078246,1.209818585163693,0.235405141525482,0.8239179953391869,0.9818780114997195,4.67943,4.76796
4.138615219477477,0.17810960351194605,1.246767224583622,0.6832547857711502,1.1956958750995126,0.23927827558111292,0.8374739645338951,0.9818780114997195,4.67943,4.76796
4.1482623412012005,0.17400816344410117,1.218057144108708,0.6751846657344756,1.181573165035332,0.2431514096367439,0.8510299337286035,0.9818780114997195,4.67943,4.76796
4.157909462924924,0.16990672337625626,1.1893470636337937,0.6671145456978009,1.1674504549711515,0.2470245436923748,0.8645859029233117,0.9818780114997195,4.67943,4.76796
4.167556584648648,0.1658052833084114,1.1606369831588796,0.6590444256611265,1.1533277449069712,0.25104682810301665,0.8786638983605581,0.9818780114997195,4.67943,4.76796
4.177203706372372,0.16165287165595654,1.1315701015916957,0.6527373840150501,1.1422904220263375,0.25634692768955164,0.8972142469134307,0.9818780114997195,4.67943,4.76796
4.186850828096095,0.15747518684208425,1.1023263078945895,0.647901743575674,1.1338280512574292,0.2616470272760867,0.9157645954663032,0.9818780114997195,4.67943,4.76796
4.196497949819819,0.15329750202821193,1.0730825141974834,0.6430661031362978,1.1253656804885208,0.2669471268626217,0.9343149440191757,0.9818780114997195,4.67943,4.76796
4.206145071543543,0.14911981721433962,1.0438387205003772,0.6382304626969216,1.1169033097196126,0.27224722644915667,0.9528652925720482,0.9818780114997195,4.67943,4.76796
4.215792193267267,0.14494213240046727,1.0145949268032708,0.6333948222575453,1.1084409389507042,0.27754732603569165,0.9714156411249207,0.9818780114997195,4.67943,4.76796
4.22543931499099,0.14076444758659495,0.9853511331061646,0.6285591818181692,1.099978568181796,0.2828474256222267,0.9899659896777933,0.9818780114997195,4.67943,4.76796
4.235086436714714,0.13658676277272266,0.9561073394090585,0.623723541378793,1.0915161974128877,0.28814752520876163,1.0085163382306657,0.9818780114997195,4.67943,4.76796
4.244733558438438,0.13240907795885032,0.9268635457119522,0.6188879009394168,1.0830538266439793,0.2934476247952967,1.0270666867835383,0.9818780114997195,4.67943,4.76796
4.2543806801621615,0.12769536915425375,0.8938675840797762,0.6140522605000407,1.074591455875071,0.29874772438183167,1.0456170353364107,0.9818780114997195,4.67943,4.76796
4.264027801885885,0.1229037225122441,0.8603260575857086,0.6092166200606645,1.0661290851061627,0.3040478239683667,1.0641673838892833,0.9818780114997195,4.67943,4.76796
4.273674923609609,0.11811207587023442,0.8267845310916409,0.6043809796212883,1.0576667143372545,0.3093479235549017,1.0827177324421557,0.9818780114997195,4.67943,4.76796
4.283322045333333,0.11332042922822474,0.7932430045975731,0.5995453391819121,1.049204343568346,0.31464802314143664,1.1012680809950282,0.9818780114997195,4.67943,4.76796
4.2929691670570564,0.1085287825862151,0.7597014781035055,0.594709698742536,1.0407419727994378,0.3199481227279717,1.1198184295479008,0.9818780114997195,4.67943,4.76796
4.30261628878078,0.10373713594420543,0.7261599516094379,0.5898740583031598,1.0322796020305294,0.3222231142464497,1.1277808998625738,0.9818780114997195,4.67943,4.76796
4.312263410504504,0.09894548930219575,0.6926184251153702,0.5850384178637836,1.0238172312616212,0.3239858728622021,1.1339505550177071,0.9818780114997195,4.67943,4.76796
4.321910532228228,0.09452818451262839,0.6616972915883986,0.5802027774244074,1.0153548604927127,0.3257486314779544,1.1401202101728403,0.9818780114997195,4.67943,4.76796
4.331557653951951,0.09278459577869765,0.6494921704508835,0.5753671369850313,1.0068924897238045,0.3275113900937068,1.1462898653279736,0.9818780114997195,4.67943,4.76796
4.341204775675675,0.09104100704476692,0.6372870493133683,0.570531496545655,0.9984301189548962,0.3292741487094592,1.152459520483107,0.9818780114997195,4.67943,4.76796
4.350851897399399,0.08929741831083618,0.6250819281758532,0.5656958561062788,0.9899677481859879,0.3310369073252115,1.15862917563824,0.9818780114997195,4.67943,4.76796
4.3604990191231225,0.08755382957690545,0.6128768070383381,0.5608602156669027,0.9815053774170795,0.3327996659409639,1.1647988307933734,0.9818780114997195,4.67943,4.76796
4.370146140846846,0.08581024084297473,0.600671685900823,0.5560245752275265,0.9730430066481712,0.3345624245567162,1.1709684859485066,0.9818780114997195,4.67943,4.76796
4.37979326257057,0.08406665210904399,0.5884665647633078,0.5511889347881503,0.9645806358792629,0.33632518317246857,1.17713814110364,0.9818780114997195,4.67943,4.76796
4.389440384294294,0.08232306337511326,0.5762614436257928,0.5472596537806519,0.9577043941161406,0.33808794178822094,1.183307796258773,0.9818780114997195,4.67943,4.76796
4.3990875060180175,0.08057947464118254,0.5640563224882776,0.5442923463433961,0.952511606100943,0.3398507004039733,1.1894774514139064,0.9818780114997195,4.67943,4.76796
4.408734627741741,0.0788358859072518,0.5518512013507625,0.5413250389061403,0.9473188180857453,0.3416134590197256,1.1956471065690395,0.9818780114997195,4.67943,4.76796
4.418381749465465,0.07709229717332107,0.5396460802132474,0.5383577314688844,0.9421260300705476,0.343376217635478,1.2018167617241728,0.9818780114997195,4.67943,4.76796
4.428028871189189,0.07534870843939034,0.5274409590757323,0.5353904240316286,0.9369332420553499,0.3451389762512304,1.2079864168793062,0.9818780114997195,4.67943,4.76796
4.437675992912912,0.0736051197054596,0.5152358379382171,0.5324231165943727,0.9317404540401522,0.3469017348669827,1.2141560720344393,0.9818780114997195,4.67943,4.76796
4.447323114636636,0.07186153097152886,0.503030716800702,0.529455809157117,0.9265476660249545,0.3486644934827351,1.2203257271895727,0.9818780114997195,4.67943,4.76796
4.45697023636036,0.07011794223759815,0.49082559566318695,0.5264885017198611,0.9213548780097568,0.3504272520984874,1.2264953823447058,0.9818780114997195,4.67943,4.76796
4.4666173580840836,0.06837435350366741,0.4786204745256718,0.5235211942826054,0.9161620899945592,0.3515151914763736,1.2303031701673075,0.9818780114997195,4.67943,4.76796
4.476264479807807,0.06663076476973667,0.46641535338815665,0.5205538868453494,0.9109693019793614,0.3515127050221482,1.2302944675775185,0.9818780114997195,4.67943,4.76796
4.485911601531531,0.06488717603580596,0.4542102322506416,0.5175865794080937,0.9057765139641638,0.35151021856792275,1.2302857649877295,0.9818780114997195,4.67943,4.76796
4.495558723255255,0.06314358730187522,0.44200511111312646,0.5146192719708378,0.9005837259489661,0.3515077321136973,1.2302770623979404,0.9818780114997195,4.67943,4.76796
4.5052058449789785,0.06139999856794448,0.4297999899756113,0.5116519645335821,0.8953909379337684,0.3515052456594719,1.2302683598081514,0.9818780114997195,4.67943,4.76796
4.514852966702702,0.05989341504480533,0.41925390531363727,0.5086846570963262,0.8901981499185707,0.35150275920524643,1.2302596572183624,0.9818780114997195,4.67943,4.76796
4.524500088426426,0.059522843667332126,0.4166599056713248,0.5057173496590704,0.8850053619033731,0.351500272751021,1.2302509546285734,0.9818780114997195,4.67943,4.76796
4.53414721015015,0.05915227228985892,0.4140659060290124,0.5027500422218145,0.8798125738881754,0.35149778629679557,1.2302422520387843,0.9818780114997195,4.67943,4.76796
4.543794331873873,0.058781700912385715,0.41147190638669995,0.49978273478455876,0.8746197858729777,0.35149529984257016,1.2302335494489953,0.9818780114997195,4.67943,4.76796
4.553441453597597,0.05841112953491251,0.4088779067443875,0.49681542734730294,0.86942699785778,0.3514928133883447,1.2302248468592063,0.9818780114997195,4.67943,4.76796
4.563088575321321,0.058040558157439304,0.40628390710207507,0.4938481199100471,0.8642342098425824,0.35149032693411925,1.2302161442694173,0.9818780114997195,4.67943,4.76796
4.572735697045045,0.0576699867799661,0.40368990745976263,0.4908808124727913,0.8590414218273846,0.35148784047989384,1.2302074416796283,0.9818780114997195,4.67943,4.76796
4.582382818768768,0.05729941540249289,0.4010959078174502,0.4879135050355355,0.853848633812187,0.3514853540256684,1.2301987390898392,0.9818780114997195,4.67943,4.76796
4.592029940492492,0.05692884402501969,0.39850190817513775,0.48494619759827967,0.8486558457969893,0.351482867571443,1.2301900365000502,0.9818780114997195,4.67943,4.76796
4.601677062216216,0.05655827264754648,0.3959079085328253,0.48197889016102385,0.8434630577817916,0.3514803811172175,1.2301813339102612,0.9818780114997195,4.67943,4.76796
4.6113241839399395,0.056187701270073276,0.3933139088905129,0.47901158272376804,0.8382702697665939,0.3514778946629921,1.2301726313204722,0.9818780114997195,4.67943,4.76796
4.620971305663663,0.05581712989260007,0.39071990924820044,0.47604427528651216,0.8330774817513962,0.35147540820876666,1.2301639287306831,0.9818780114997195,4.67943,4.76796
4.630618427387387,0.055446558515126865,0.388125909605888,0.4730769678492564,0.8278846937361986,0.3514729217545412,1.2301552261408941,0.9818780114997195,4.67943,4.76796
4.640265549111111,0.05507598713765366,0.38553190996357556,0.4701096604120006,0.8226919057210009,0.3514704353003158,1.230146523551105,0.9818780114997195,4.67943,4.76796
4.649912670834834,0.054705415760180454,0.3829379103212631,0.46714235297474477,0.8174991177058032,0.35146794884609034,1.230137820961316,0.9818780114997195,4.67943,4.76796
4.659559792558558,0.05433484438270725,0.3803439106789507,0.46383801872810043,0.8117165327741757,0.35146546239186494,1.230129118371527,0.9818780114997195,4.67943,4.76796
4.669206914282282,0.05396427300523404,0.37774991103663824,0.45966680454304837,0.8044169079503345,0.3514629759376395,1.230120415781738,0.9818780114997195,4.67943,4.76796
4.678854036006006,0.05359370162776084,0.3751559113943258,0.4554955903579963,0.7971172831264934,0.3514604894834141,1.230111713191949,0.9818780114997195,4.67943,4.76796
4.688501157729729,0.05322313025028763,0.37256191175201336,0.45132437617294424,0.7898176583026523,0.35145800302918856,1.2301030106021598,0.9818780114997195,4.67943,4.76796
4.698148279453453,0.052852558872814426,0.3699679121097009,0.4471531619878921,0.7825180334788111,0.3514555165749631,1.2300943080123707,0.9818780114997195,4.67943,4.76796
4.707795401177177,0.05248198749534122,0.3673739124673885,0.44298194780284,0.7752184086549699,0.3514530301207377,1.2300856054225817,0.9818780114997195,4.67943,4.76796
4.7174425229009005,0.052111416117868015,0.36477991282507605,0.438810733617788,0.7679187838311289,0.3514792845117025,1.2301774957909586,0.9818780114997195,4.67943,4.76796
4.727089644624624,0.05174084474039481,0.3621859131827636,0.4346395194327359,0.7606191590072877,0.3536115232241144,1.2376403312844002,9.308914901363263e-08,4.67943,4.76796
4.736736766348348,0.051370273362921604,0.35959191354045117,0.4304683052476838,0.7533195341834465,0.3557437619365263,1.2451031667778418,9.308914901363263e-08,4.67943,4.76796
4.746383888072072,0.0509997019854484,0.35699791389813873,0.4262970910626317,0.7460199093596054,0.35787600064893815,1.2525660022712835,9.308914901363263e-08,4.67943,4.76796
4.756031009795795,0.05062913060797519,0.3544039142558263,0.4221258768775797,0.7387202845357643,0.36000823936135,1.2600288377647249,9.308914901363263e-08,4.67943,4.76796
4.765678131519519,0.05025855923050199,0.35180991461351385,0.41795466269252757,0.7314206597119232,0.3621404780737619,1.2674916732581665,9.308914901363263e-08,4.67943,4.76796
4.775325253243243,0.04988798785302878,0.3492159149712014,0.4137834485074755,0.724121034888082,0.3642727167861738,1.274954508751608,9.308914901363263e-08,4.67943,4.76796
4.784972374966967,0.049517416475555576,0.346621915328889,0.4096122343224234,0.7168214100642408,0.3664049554985857,1.2824173442450497,9.308914901363263e-08,4.67943,4.76796
4.79461949669069,0.04914684509808237,0.34402791568657654,0.40544102013737127,0.7095217852403997,0.36853719421099757,1.2898801797384913,9.308914901363263e-08,4.67943,4.76796
4.804266618414414,0.048776273720609165,0.3414339160442641,0.40126980595231926,0.7022221604165586,0.3706694329234095,1.297343015231933,9.308914901363263e-08,4.67943,4.76796
4.813913740138138,0.04840570234313596,0.33883991640195166,0.39709859176726714,0.6949225355927174,0.3728016716358213,1.3048058507253744,9.308914901363263e-08,4.67943,4.76796
4.8235608618618615,0.04803513096566275,0.3362459167596392,0.3929273775822151,0.6876229107688763,0.3749339103482332,1.312268686218816,9.308914901363263e-08,4.67943,4.76796
4.833207983585585,0.048449002725768915,0.33914301908038236,0.38875616339716296,0.6803232859450351,0.37706614906064506,1.3197315217122576,9.308914901363263e-08,4.67943,4.76796
4.842855105309309,0.04903492219866769,0.3432444553906738,0.3845849492121109,0.6730236611211939,0.379198387773057,1.3271943572056992,9.308914901363263e-08,4.67943,4.76796
4.852502227033033,0.04962084167156647,0.34734589170096525,0.38041373502705883,0.6657240362973529,0.3813306264854689,1.3346571926991408,9.308914901363263e-08,4.67943,4.76796
4.862149348756756,0.05020676114446525,0.35144732801125667,0.37624252084200677,0.6584244114735117,0.38346286519788075,1.3421200281925825,9.308914901363263e-08,4.67943,4.76796
4.87179647048048,0.05079268061736403,0.35554876432154814,0.37207130665695465,0.6511247866496706,0.3855951039102926,1.3495828636860239,9.308914901363263e-08,4.67943,4.76796
4.881443592204204,0.0513786000902628,0.35965020063183956,0.36790009247190264,0.6438251618258295,0.3877273426227045,1.3570456991794655,9.308914901363263e-08,4.67943,4.76796
4.891090713927928,0.05196451956316158,0.36375163694213103,0.3637288782868505,0.6365255370019883,0.3898595813351164,1.3645085346729071,9.308914901363263e-08,4.67943,4.76796
4.900737835651651,0.052550439036060353,0.36785307325242245,0.3595576641017984,0.6292259121781472,0.39199182004752825,1.3719713701663487,9.308914901363263e-08,4.67943,4.76796
4.910384957375375,0.05313635850895914,0.3719545095627139,0.35571454826119525,0.6225004594570916,0.39412405875994017,1.3794342056597904,9.308914901363263e-08,4.67943,4.76796
4.920032079099099,0.05372227798185791,0.37605594587300534,0.353512164446801,0.6186462877819017,0.3967426728413637,1.3885993549447728,9.308914901363263e-08,4.67943,4.76796
4.9296792008228225,0.05430819745475669,0.3801573821832968,0.35130978063240664,0.6147921161067116,0.39938913449268443,1.3978619707243953,9.308914901363263e-08,4.67943,4.76796
4.939326322546546,0.054894116927655466,0.38425881849358823,0.3491073968180124,0.6109379444315216,0.40203559614400514,1.4071245865040178,9.308914901363263e-08,4.67943,4.76796
4.94897344427027,0.05548003640055425,0.3883602548038797,0.34690501300361815,0.6070837727563316,0.40468205779532584,1.4163872022836403,9.308914901363263e-08,4.67943,4.76796
4.958620565993994,0.056065955873453026,0.3924616911141711,0.3447026291892238,0.6032296010811415,0.40732851944664666,1.425649818063263,9.308914901363263e-08,4.67943,4.76796
4.968267687717717,0.056651875346351806,0.3965631274244626,0.34250024537482954,0.5993754294059516,0.4099749810979674,1.4349124338428856,9.308914901363263e-08,4.67943,4.76796
4.977914809441441,0.05723779481925058,0.400664563734754,0.34029786156043523,0.5955212577307616,0.4126214427492881,1.444175049622508,9.308914901363263e-08,4.67943,4.76796
4.987561931165165,0.057823714292149365,0.4047660000450455,0.33809547774604093,0.5916670860555715,0.4152679044006088,1.4534376654021306,9.308914901363263e-08,4.67943,4.76796
4.997209052888889,0.058409633765048145,0.40886743635533696,0.3358930939316466,0.5878129143803815,0.41791436605192955,1.4627002811817533,9.308914901363263e-08,4.67943,4.76796
5.006856174612612,0.05899555323794692,0.4129688726656284,0.3336907101172524,0.5839587427051915,0.4205608277032503,1.4719628969613758,9.308914901363263e-08,4.67943,4.76796
5.016503296336336,0.05958147271084569,0.4170703089759198,0.331488326302858,0.5801045710300015,0.423207289354571,1.4812255127409983,9.308914901363263e-08,4.67943,4.76796
5.02615041806006,0.06016739218374447,0.42117174528621126,0.32928594248846377,0.5762503993548115,0.42585375100589173,1.4904881285206208,9.308914901363263e-08,4.67943,4.76796
5.0357975397837835,0.06075331165664326,0.42527318159650274,0.32708355867406946,0.5723962276796215,0.4285002126572125,1.4997507443002436,9.308914901363263e-08,4.67943,4.76796
5.045444661507507,0.06133923112954203,0.42937461790679415,0.32488117485967516,0.5685420560044314,0.4311466743085332,1.509013360079866,9.308914901363263e-08,4.67943,4.76796
5.055091783231231,0.061925150602440804,0.43347605421708557,0.32267879104528085,0.5646878843292414,0.43379313595985397,1.5182759758594886,9.308914901363263e-08,4.67943,4.76796
5.064738904954955,0.06251107007533958,0.43757749052737704,0.3204764072308866,0.5608337126540515,0.4364395976111747,1.527538591639111,9.308914901363263e-08,4.67943,4.76796
5.074386026678678,0.06309698954823836,0.4416789268376685,0.31827402341649225,0.5569795409788614,0.43908605926249544,1.5368012074187338,9.308914901363263e-08,4.67943,4.76796
5.084033148402402,0.0637990230586272,0.4465931614103903,0.316071639602098,0.5531253693036714,0.44173252091381615,1.5460638231983563,9.308914901363263e-08,4.67943,4.76796
5.093680270126126,0.06479460641873665,0.4535622449311565,0.3138692557877037,0.5492711976284814,0.44437898256513686,1.5553264389779788,9.308914901363263e-08,4.67943,4.76796
5.10332739184985,0.0657901897788461,0.46053132845192263,0.3116668719733094,0.5454170259532913,0.44702544421645757,1.5645890547576013,9.308914901363263e-08,4.67943,4.76796
5.112974513573573,0.06678577313895555,0.46750041197268877,0.3094644881589151,0.5415628542781014,0.4496719058677784,1.573851670537224,9.308914901363263e-08,4.67943,4.76796
5.122621635297297,0.067781356499065,0.4744694954934549,0.30726210434452084,0.5377086826029114,0.4523183675190991,1.5831142863168466,9.308914901363263e-08,4.67943,4.76796
5.132268757021021,0.06877693985917445,0.48143857901422105,0.30505972053012653,0.5338545109277214,0.4537987314825927,1.5882955601890743,9.308914901363263e-08,4.67943,4.76796
5.1419158787447445,0.0697725232192839,0.48840766253498724,0.30285733671573223,0.5300003392525313,0.4519258624748526,1.581740518661984,9.308914901363263e-08,4.67943,4.76796
5.151563000468468,0.07076810657939335,0.4953767460557534,0.3006549529013379,0.5261461675773413,0.4500529934671125,1.5751854771348937,9.308914901363263e-08,4.67943,4.76796
5.161210122192192,0.0717636899395028,0.5023458295765195,0.2984525690869437,0.5222919959021514,0.44818012445937244,1.5686304356078034,9.308914901363263e-08,4.67943,4.76796
5.170857243915916,0.07275927329961225,0.5093149130972857,0.30099501495518105,0.5267412761715667,0.44630725545163236,1.562075394080713,9.308914901363263e-08,4.67943,4.76796
5.1805043656396395,0.0737548566597217,0.5162839966180518,0.3039120531285287,0.5318460929749251,0.44443438644389227,1.5555203525536228,9.308914901363263e-08,4.67943,4.76796
5.190151487363363,0.07475044001983115,0.523253080138818,0.3068290913018764,0.5369509097782836,0.4425615174361522,1.5489653110265325,9.308914901363263e-08,4.67943,4.76796
5.199798609087087,0.07574602337994059,0.5302221636595841,0.30974612947522406,0.542055726581642,0.4406886484284121,1.5424102694994422,9.308914901363263e-08,4.67943,4.76796
5.209445730810811,0.07674160674005005,0.5371912471803503,0.31266316764857177,0.5471605433850005,0.438815779420672,1.5358552279723519,9.308914901363263e-08,4.67943,4.76796
5.219092852534534,0.0777371901001595,0.5441603307011165,0.3155802058219194,0.5522653601883589,0.436942910412932,1.5293001864452618,9.308914901363263e-08,4.67943,4.76796
5.228739974258258,0.07873277346026895,0.5511294142218826,0.31849724399526713,0.5573701769917174,0.4350700414051919,1.5227451449181715,9.308914901363263e-08,4.67943,4.76796
5.238387095981982,0.0797283568203784,0.5580984977426487,0.3214142821686148,0.5624749937950758,0.4331971723974518,1.5161901033910812,9.308914901363263e-08,4.67943,4.76796
5.2480342177057056,0.08072394018048784,0.5650675812634148,0.3243313203419625,0.5675798105984343,0.4313243033897117,1.5096350618639909,9.308914901363263e-08,4.67943,4.76796
5.257681339429429,0.0817195235405973,0.572036664784181,0.32724835851531014,0.5726846274017927,0.42945143438197164,1.5030800203369006,9.308914901363263e-08,4.67943,4.76796
5.267328461153153,0.08271510690070674,0.5790057483049471,0.3301653966886579,0.5777894442051512,0.42757856537423156,1.4965249788098103,9.308914901363263e-08,4.67943,4.76796
5.276975582876877,0.08371069026081619,0.5859748318257133,0.3330824348620056,0.5828942610085097,0.42570569636649147,1.48996993728272,9.308914901363263e-08,4.67943,4.76796
5.2866227046006005,0.08470627362092566,0.5929439153464795,0.33599947303535327,0.5879990778118681,0.4238328273587514,1.4834148957556297,9.308914901363263e-08,4.67943,4.76796
5.296269826324324,0.0857018569810351,0.5999129988672456,0.338916511208701,0.5931038946152266,0.4218231357501398,1.476380975125489,9.308914901363263e-08,4.67943,4.76796
5.305916948048048,0.08669744034114456,0.6068820823880118,0.34183354938204863,0.598208711418585,0.41842966774834495,1.4645038371192072,9.308914901363263e-08,4.67943,4.76796
5.315564069771772,0.08769302370125401,0.613851165908778,0.34475058755539634,0.6033135282219435,0.4150361997465501,1.452626699112925,9.308914901363263e-08,4.67943,4.76796
5.325211191495495,0.08868860706136344,0.6208202494295441,0.347667625728744,0.6084183450253019,0.41164273174475524,1.4407495611066432,9.308914901363263e-08,4.67943,4.76796
5.334858313219219,0.08968419042147291,0.6277893329503103,0.3505846639020917,0.6135231618286604,0.4082492637429604,1.428872423100361,9.308914901363263e-08,4.67943,4.76796
5.344505434942943,0.09030429822776723,0.6321300875943705,0.35350170207543935,0.6186279786320188,0.40485579574116554,1.4169952850940792,9.308914901363263e-08,4.67943,4.76796
5.354152556666667,0.09071144081292659,0.634980085690486,0.35641874024878706,0.6237327954353773,0.40146232773937074,1.4051181470877974,9.308914901363263e-08,4.67943,4.76796
5.36379967839039,0.09111858339808597,0.6378300837866017,0.35933577842213477,0.6288376122387358,0.39806885973757583,1.3932410090815153,9.308914901363263e-08,4.67943,4.76796
5.373446800114114,0.09152572598324533,0.6406800818827173,0.3622528165954824,0.6339424290420942,0.39467539173578103,1.3813638710752334,9.308914901363263e-08,4.67943,4.76796
5.383093921837838,0.09193286856840471,0.6435300799788329,0.36516985476883007,0.6390472458454526,0.3912819237339861,1.3694867330689513,9.308914901363263e-08,4.67943,4.76796
5.3927410435615615,0.09234001115356409,0.6463800780749486,0.36808689294217783,0.6441520626488111,0.38788845573219133,1.3576095950626694,9.308914901363263e-08,4.67943,4.76796
5.402388165285285,0.09274715373872347,0.6492300761710642,0.37133210355564145,0.6498311812223725,0.3844949877303964,1.3457324570563873,9.308914901363263e-08,4.67943,4.76796
5.412035287009009,0.09315429632388285,0.6520800742671798,0.37507697955544894,0.6563847142220356,0.3811015197286016,1.3338553190501055,9.308914901363263e-08,4.67943,4.76796
5.421682408732733,0.09356143890904223,0.6549300723632955,0.3788218555552564,0.6629382472216986,0.37770805172680677,1.3219781810438236,9.308914901363263e-08,4.67943,4.76796
5.431329530456456,0.0939685814942016,0.6577800704594111,0.3825667315550639,0.6694917802213617,0.3743145837250119,1.3101010430375415,9.308914901363263e-08,4.67943,4.76796
5.44097665218018,0.09437572407936098,0.6606300685555268,0.3863116075548714,0.6760453132210248,0.37092111572321707,1.2982239050312596,9.308914901363263e-08,4.67943,4.76796
5.450623773903904,0.09478286666452035,0.6634800666516424,0.3900564835546788,0.6825988462206878,0.3675276477214222,1.2863467670249775,9.308914901363263e-08,4.67943,4.76796
5.460270895627628,0.09519000924967973,0.666330064747758,0.39380135955448625,0.6891523792203509,0.36413417971962736,1.2744696290186956,9.308914901363263e-08,4.67943,4.76796
5.469918017351351,0.0955971518348391,0.6691800628438737,0.39754623555429375,0.695705912220014,0.3614447677972172,1.26505668729026,9.308914901363263e-08,4.67943,4.76796
5.479565139075075,0.09600429441999848,0.6720300609399893,0.4012911115541012,0.702259445219677,0.3594465600183613,1.2580629600642643,9.308914901363263e-08,4.67943,4.76796
5.489212260798799,0.09641143700515786,0.6748800590361049,0.4050359875539087,0.7088129782193401,0.35744835223950544,1.2510692328382689,9.308914901363263e-08,4.67943,4.76796
5.4988593825225225,0.09681857959031724,0.6777300571322206,0.4087808635537161,0.7153665112190031,0.35545014446064954,1.2440755056122732,9.308914901363263e-08,4.67943,4.76796
5.508506504246246,0.09722572217547662,0.6805800552283362,0.41252573955352356,0.7219200442186662,0.3534519366817937,1.2370817783862778,9.308914901363263e-08,4.67943,4.76796
5.51815362596997,0.09763286476063598,0.6834300533244518,0.41627061555333106,0.7284735772183293,0.3514537289029378,1.230088051160282,9.308914901363263e-08,4.67943,4.76796
5.527800747693694,0.09804000734579535,0.6862800514205674,0.4200154915531385,0.7350271102179923,0.34945552112408196,1.2230943239342866,9.308914901363263e-08,4.67943,4.76796
5.537447869417417,0.09844714993095473,0.689130049516683,0.423760367552946,0.7415806432176554,0.34745731334522606,1.216100596708291,9.308914901363263e-08,4.67943,4.76796
5.547094991141141,0.0988542925161141,0.6919800476127986,0.4275052435527535,0.7481341762173185,0.3454591055663702,1.2091068694822955,9.308914901363263e-08,4.67943,4.76796
5.556742112864865,0.09926143510127348,0.6948300457089143,0.43125011955256093,0.7546877092169815,0.34346089778751426,1.2021131422562998,9.308914901363263e-08,4.67943,4.76796
5.566389234588589,0.09966857768643286,0.6976800438050299,0.43499499555236837,0.7612412422166446,0.3414626900086584,1.1951194150303044,9.308914901363263e-08,4.67943,4.76796
5.576036356312312,0.10007572027159223,0.7005300419011455,0.43873987155217586,0.7677947752163077,0.3394644822298025,1.1881256878043087,9.308914901363263e-08,4.67943,4.76796
5.585683478036036,0.1004828628567516,0.7033800399972612,0.4424847475519833,0.7743483082159707,0.3374662744509466,1.181131960578313,9.308914901363263e-08,4.67943,4.76796
5.59533059975976,0.10089000544191098,0.7062300380933768,0.4462296235517908,0.7809018412156338,0.3354680666720908,1.1741382333523176,9.308914901363263e-08,4.67943,4.76796
5.6049777214834835,0.10129714802707036,0.7090800361894924,0.44997449955159824,0.7874553742152968,0.33346985889323494,1.1671445061263221,9.308914901363263e-08,4.67943,4.76796
5.614624843207207,0.10170429061222974,0.7119300342856081,0.4537193755514057,0.7940089072149599,0.33147165111437904,1.1601507789003265,9.308914901363263e-08,4.67943,4.76796
5.624271964930931,0.10211143319738912,0.7147800323817237,0.4574642515512132,0.800562440214623,0.32947344333552314,1.1531570516743308,9.308914901363263e-08,4.67943,4.76796
5.633919086654655,0.1025185757825485,0.7176300304778394,0.4612091275510206,0.807115973214286,0.3274752355566673,1.1461633244483354,9.308914901363263e-08,4.67943,4.76796
5.643566208378378,0.10292571836770786,0.720480028573955,0.4627003588271267,0.8097256279474716,0.32547702777781146,1.13916959722234,9.308914901363263e-08,4.67943,4.76796
5.653213330102102,0.10333286095286724,0.7233300266700706,0.4636810367032494,0.8114418142306863,0.32347881999895556,1.1321758699963442,9.308914901363263e-08,4.67943,4.76796
