r (A),g(r)_weighted_U-F,g(r)_unweighted_U-F,g(r)_weighted_F-F,g(r)_unweighted_F-F,g(r)_weighted_Li-F,g(r)_unweighted_Li-F,g(r)_weighted_Na-F,g(r)_unweighted_Na-F,S_i_U-F,S_i_Li-F,S_i_Na-F,Average_SCL,lambda_BC
3.5151608612212213,0.006756299181167863,0.2106916092305518,0.5347593859013617,1.1920919962263539,0.1361391150509273,0.7083494311742909,0.08299117666431624,0.64772074609853,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.5208304755135136,0.006800302945745428,0.21206384330758787,0.5318625898486098,1.1856344239420167,0.13654247056952878,0.7104481421292982,0.08300151911217064,0.6478014657401835,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.526500089805806,0.006844306710322992,0.21343607738462392,0.5289657937958576,1.1791768516576793,0.1371779533467767,0.7137546412468826,0.08303566948938892,0.6480679989874567,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.532169704098098,0.006888310474900555,0.21480831146165996,0.5261035676820847,1.1727963430933133,0.13798466441011947,0.7179520632929058,0.08308738174608749,0.6484715973317327,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.5378393183903905,0.00693231423947812,0.216180545538696,0.5233516114106159,1.1666616493755897,0.1387913754734622,0.722149485338929,0.08313909400278605,0.6488751956760086,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.5435089326826827,0.006976318004055684,0.21755277961573208,0.5205996551391473,1.1605269556578663,0.13959808653680497,0.7263469073849522,0.0831908062594846,0.6492787940202845,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.549178546974975,0.007039335688168984,0.2195179526964065,0.5178476988676786,1.1543922619401428,0.14040479760014773,0.7305443294309754,0.08324251851618317,0.6496823923645605,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.5548481612672673,0.007116989393889488,0.22193954235403626,0.5150957425962099,1.1482575682224194,0.1412115086634905,0.7347417514769986,0.08329423077288173,0.6500859907088364,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.5605177755595596,0.00719464309960999,0.22436113201166602,0.5123437863247412,1.1421228745046959,0.14201821972683323,0.7389391735230217,0.08334594302958029,0.6504895890531124,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.566187389851852,0.007272296805330493,0.22678272166929578,0.5095918300532726,1.1359881807869725,0.1428422298731399,0.743226604936101,0.0834230272746259,0.6510912080049118,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.571857004144144,0.007349950511050997,0.22920431132692554,0.506839873781804,1.1298534870692492,0.14372650929539071,0.7478276251903915,0.08358850645772296,0.6523827224073758,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.5775266184364365,0.007427604216771499,0.2316259009845553,0.5037349341581787,1.1229319186561004,0.14461078871764152,0.7524286454446819,0.08375398564082001,0.6536742368098398,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.583196232728729,0.0075052579224920025,0.23404749064218505,0.5005846684881807,1.115909308880189,0.14549506813989233,0.7570296656989723,0.08391946482391706,0.6549657512123038,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.588865847021021,0.007582911628212506,0.2364690802998148,0.49743440281818263,1.1088866991042774,0.14637934756214313,0.7616306859532628,0.08408494400701412,0.6562572656147678,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.5945354613133134,0.007660565333933008,0.23889066995744454,0.4942841371481845,1.1018640893283658,0.14726362698439396,0.7662317062075532,0.08425042319011117,0.6575487800172318,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.6002050756056057,0.00773821903965351,0.24131225961507427,0.4911338714781864,1.0948414795524541,0.14814790640664477,0.7708327264618436,0.08441590237320823,0.6588402944196958,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.605874689897898,0.007815872745374014,0.24373384927270403,0.4879836058081883,1.0878188697765425,0.14903218582889557,0.7754337467161341,0.08458138155630528,0.6601318088221598,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.6115443041901902,0.007893526451094516,0.24615543893033376,0.4848333401381902,1.080796260000631,0.14976790654100883,0.7792617967789952,0.08465682517129218,0.6607206231582349,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.6172139184824825,0.007971180156815017,0.2485770285879635,0.4820502753642313,1.0745922188384103,0.1504815355475221,0.7829749008390889,0.08471887987584514,0.6612049411441643,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.622883532774775,0.00804883386253552,0.2509986182455932,0.47958799871634145,1.0691032823899231,0.1511951645540354,0.7866880048991827,0.08478093458039812,0.6616892591300937,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.628553147067067,0.008126487568256022,0.25342020790322295,0.47712572206845155,1.063614345941436,0.1519087935605487,0.7904011089592765,0.08484298928495108,0.6621735771160231,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.63422276135936,0.008213046643471352,0.25611950678884066,0.47466344542056144,1.0581254094929484,0.15262242256706207,0.7941142130193706,0.08490504398950408,0.6626578951019526,2.058359756241203e-10,0.16802722776505088,0.009522736848222113,2.18981,0
3.639892375651652,0.008301054174876685,0.2588639750130842,0.4722011687726716,1.0526364730444613,0.15333605157357535,0.7978273170794643,0.08496709869405704,0.663142213087882,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.6455619899439444,0.00838906170628202,0.26160844323732785,0.4697388921247817,1.0471475365959741,0.15404968058008867,0.801540421139558,0.08502915339861002,0.6636265310738114,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.6512316042362367,0.008477069237687354,0.2643529114615714,0.4672766154768918,1.041658600147487,0.15478742113277794,0.8053789806942911,0.08524123551964755,0.6652817671506323,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.656901218528529,0.00856507676909269,0.26709737968581504,0.4648668454435659,1.036286712069951,0.15554759115463607,0.8093342436793453,0.08559287879897698,0.6680262353748758,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.6625708328208213,0.008653084300498022,0.2698418479100586,0.4626942483582427,1.0314435327546914,0.1563077611764942,0.8132895066643994,0.08594452207830643,0.6707707035991194,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.6682404471131136,0.008741091831903358,0.27258631613430223,0.46052165127291966,1.026600353439432,0.15706793119835233,0.8172447696494535,0.08629616535763586,0.673515171823363,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.673910061405406,0.008813331587852042,0.27483907463760754,0.4583490541875966,1.0217571741241724,0.15782810122021046,0.8212000326345076,0.0866478086369653,0.6762596400476065,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.679579675697698,0.008870277633480037,0.2766149068899923,0.4561764571022735,1.016913994808913,0.1585882712420686,0.8251552956195617,0.08699945191629475,0.6790041082718501,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.6852492899899905,0.008927223679108032,0.27839073914237705,0.45400386001695037,1.0120708154936533,0.15934844126392672,0.8291105586046158,0.08735109519562419,0.6817485764960937,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.6909189042822828,0.008984169724736027,0.2801665713947618,0.4518312629316273,1.0072276361783938,0.1600983351701817,0.8330123536305206,0.08768047355492771,0.6843192738305793,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.696588518574575,0.00904111577036402,0.2819424036471465,0.4496586658463042,1.0023844568631344,0.1607964505049134,0.8366447380489609,0.08789766499472333,0.6860143865773193,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.7022581328668673,0.009098061815992015,0.28371823589953127,0.44674546305058715,0.9958903104718466,0.16149456583964505,0.8402771224674012,0.08811485643451894,0.6877094993240592,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.7079277471591596,0.009155007861620008,0.285494068151916,0.44367926117205103,0.9890550967017206,0.16219268117437674,0.8439095068858414,0.08833204787431456,0.6894046120707992,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.713597361451452,0.00922159277710056,0.2875704834522007,0.44061305929351496,0.9822198829315947,0.16289079650910843,0.8475418913042817,0.08854923931411017,0.6910997248175391,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.719266975743744,0.009340661794283233,0.2912835876483031,0.43754685741497884,0.9753846691614687,0.1635889118438401,0.851174275722722,0.08876643075390579,0.6927948375642791,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.7249365900360365,0.009459730811465906,0.29499669184440547,0.4344806555364427,0.9685494553913427,0.1642870271785718,0.8548066601411622,0.0889836221937014,0.694489950311019,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.730606204328329,0.009578799828648578,0.29870979604050785,0.4314144536579067,0.9617142416212169,0.16498514251330346,0.8584390445596025,0.08920081363349702,0.696185063057759,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.736275818620621,0.009697868845831252,0.3024229002366103,0.4283482517793706,0.9548790278510909,0.1658649073621452,0.8630165749042875,0.08938436626572396,0.6976176352018469,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.7419454329129134,0.009816937863013924,0.30613600443271266,0.4252820499008345,0.9480438140809649,0.1667864196071278,0.8678113223529498,0.08956018789667541,0.6989898692459644,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.7476150472052057,0.009936006880196597,0.30984910862881504,0.42202225463989024,0.9407770396355604,0.16770793185211041,0.872606069801612,0.08973600952762688,0.7003621032900819,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.753284661497498,0.010055075897379268,0.3135622128249174,0.4183246321691767,0.932534255556185,0.16862944409709302,0.8774008172502743,0.08991183115857834,0.7017343373341993,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.7589542757897902,0.010190766626508797,0.317793656298832,0.4146270096984631,0.9242914714768095,0.16955095634207562,0.8821955646989366,0.0900876527895298,0.7031065713783168,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.7646238900820825,0.010330543290699712,0.32215251749215346,0.4109293872277496,0.9160486873974341,0.17047246858705822,0.8869903121475987,0.09026347442048127,0.7044788054224342,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.770293504374375,0.010470319954890625,0.3265113786854749,0.40723176475703604,0.9078059033180585,0.17139398083204083,0.891785059596261,0.09043929605143275,0.7058510394665518,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.775963118666667,0.010610096619081539,0.3308702398787964,0.4074844559947218,0.9083692056366406,0.172173994453678,0.8958435713986054,0.09070563869786477,0.7079297623452815,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.7816327329589594,0.010749873283272452,0.3352291010721178,0.4080411792796062,0.9096102598182422,0.17278833596507054,0.8990400697743944,0.09107796688183482,0.7108356699225419,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.7873023472512517,0.010889649947463366,0.33958796226543925,0.4085979025644907,0.9108513139998439,0.17340267747646307,0.9022365681501835,0.09145029506580489,0.7137415774998024,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.792971961543544,0.011029426611654281,0.3439468234587607,0.4091546258493752,0.9120923681814456,0.17401701898785563,0.9054330665259727,0.09182262324977494,0.7166474850770628,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.7986415758358363,0.011164541865903503,0.3481603210535258,0.40971134913425966,0.9133334223630472,0.17463136049924813,0.9086295649017617,0.09219495143374501,0.7195533926543233,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.8043111901281286,0.011293964708771007,0.352196303816242,0.41026807241914415,0.9145744765446489,0.17524570201064069,0.9118260632775509,0.09256727961771506,0.7224593002315837,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.809980804420421,0.011423387551638511,0.3562322865789582,0.41082479570402863,0.9158155307262505,0.17586004352203322,0.91502256165334,0.09293960780168513,0.7253652078088442,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.815650418712713,0.011552810394506015,0.36026826934167444,0.41058287476147814,0.9152762376779428,0.17650190823648954,0.9183622668160032,0.09331081715727742,0.7282623832728761,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.8213200330050054,0.011682233237373519,0.36430425210439066,0.41011119245669164,0.91422475786268,0.17737067398695874,0.9228825674286402,0.09367280290188779,0.7310875712747817,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.8269896472972977,0.011811656080241022,0.3683402348671069,0.4096395101519051,0.9131732780474171,0.17823943973742795,0.9274028680412773,0.09403478864649815,0.7339127592766874,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.83265926158959,0.011941078923108528,0.37237621762982315,0.4091678278471186,0.9121217982321543,0.17910820548789716,0.9319231686539142,0.09439677439110854,0.7367379472785932,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.8383288758818823,0.012075561596835567,0.37656998853626183,0.408696145542332,0.9110703184168915,0.17997697123836637,0.9364434692665513,0.0947587601357189,0.7395631352804989,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.8439984901741746,0.012256753572488652,0.38222036426805595,0.4082244632375455,0.9100188386016287,0.18084573698883558,0.9409637698791883,0.09512074588032927,0.7423883232824046,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.849668104466467,0.012437945548141737,0.38787073999985006,0.40775278093275896,0.9089673587863658,0.18171450273930478,0.9454840704918254,0.09548273162493966,0.7452135112843103,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.855337718758759,0.01261913752379482,0.39352111573164417,0.40728109862797246,0.907915878971103,0.182583268489774,0.9500043711044623,0.09584471736955003,0.748038699286216,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.8610073330510515,0.012800329499447906,0.3991714914634383,0.4066992164527511,0.9066187402913228,0.18359271941082295,0.9552566748634218,0.09619888725927854,0.7508028869317109,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.8666769473433438,0.01298152147510099,0.4048218671952324,0.4061129060518182,0.9053117301580117,0.18464764924881127,0.9607456113119089,0.09655053053860799,0.7535473551559545,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.872346561635636,0.013162713450754074,0.4104722429270265,0.4055265956508854,0.9040047200247006,0.1857025790867996,0.9662345477603961,0.09690217381793743,0.7562918233801981,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.8780161759279284,0.01334390542640716,0.4161226186588206,0.40494028524995246,0.9026977098913893,0.18675750892478793,0.9717234842088832,0.09725381709726687,0.7590362916044416,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.8836857902202206,0.013509664710154476,0.4212917340726216,0.4043539748490196,0.9013906997580782,0.18781243876277626,0.9772124206573704,0.09760546037659631,0.7617807598286852,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.889355404512513,0.013670149034437896,0.426296352671188,0.40376766444808676,0.900083689624767,0.18886736860076458,0.9827013571058575,0.09795710365592576,0.7645252280529288,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.8950250188048052,0.013830633358721315,0.43130097126975436,0.40313388710151377,0.8986708656105316,0.1899222984387529,0.9881902935543446,0.0983087469352552,0.7672696962771723,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.9006946330970975,0.013991117683004735,0.43630558986832074,0.4018849886751855,0.8958868063543932,0.19088339412503663,0.9931909987699505,0.09866873102713257,0.770079261991821,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.90636424738939,0.014151602007288155,0.4413102084668871,0.4006360902488573,0.8931027470982549,0.191705618860161,0.9974691404576271,0.09904105920217082,0.7729851694993715,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.912033861681682,0.014312086331571576,0.4463148270654535,0.39938719182252913,0.8903186878421165,0.19252784359528535,1.0017472821453037,0.09941338737720909,0.775891077006922,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.9177034759739744,0.014472570655854996,0.4513194456640199,0.39813829339620094,0.8875346285859782,0.1933500683304097,1.0060254238329802,0.09978571555224734,0.7787969845144724,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.9233730902662667,0.014630004803324572,0.4562289461151931,0.39688939496987274,0.8847505693298399,0.19417229306553407,1.010303565520657,0.10015804372728561,0.7817028920220229,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.929042704558559,0.014782723753982947,0.4609914056527905,0.3956404965435445,0.8819665100737015,0.19499451780065843,1.0145817072083334,0.10053037190232386,0.7846087995295734,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.9347123188508513,0.014935442704641323,0.4657538651903879,0.3943915981172163,0.8791824508175632,0.1958167425357828,1.0188598488960101,0.10090270007736213,0.7875147070371239,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.9403819331431436,0.0150881616552997,0.4705163247279853,0.3931426996908881,0.8763983915614248,0.19663896726958033,1.023137990576783,0.10127502825240038,0.7904206145446744,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.946051547435436,0.015240880605958075,0.47527878426558273,0.3918938012645599,0.8736143323052865,0.1974611919785649,1.027416132128451,0.10164735642743865,0.7933265220522249,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.951721161727728,0.01539359955661645,0.48004124380318014,0.3906449028382317,0.8708302730491482,0.19828341668754948,1.031694273680119,0.10201968460247691,0.7962324295597755,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.9573907760200204,0.015546318507274826,0.48480370334077755,0.38939600441190353,0.8680462137930098,0.19910564139653408,1.0359724152317868,0.10239201277751517,0.799138337067326,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.9630603903123127,0.015698411276283828,0.48954663573550583,0.3881471059855753,0.8652621545368715,0.1999278661055187,1.040250556783455,0.10276434095255343,0.8020442445748764,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.968730004604605,0.015835599484053532,0.4938247772871738,0.3868982075592471,0.8624780952807332,0.2007500908145033,1.044528698335123,0.10313666912759169,0.8049501520824269,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.9743996188968973,0.015972787691823236,0.4981029188388417,0.3856493091329189,0.8596940360245948,0.20157231552348787,1.048806839886791,0.10350899730262997,0.8078560595899775,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.9800692331891896,0.016109975899592944,0.5023810603905097,0.38487165011556657,0.8579604692750998,0.20239454023247244,1.0530849814384589,0.10388132547766822,0.810761967097528,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.985738847481482,0.016247164107362648,0.5066592019421776,0.3849078600608874,0.8580411889167533,0.20321676495971006,1.0573631230850997,0.10420309976994799,0.8132733170150475,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.991408461773774,0.016384352315132352,0.5109373434938456,0.3849440700062083,0.8581219085584068,0.20403898969483444,1.0616412647727764,0.10450303081000538,0.8156141870310237,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
3.9970780760660665,0.016521540522902056,0.5152154850455135,0.3849802799515291,0.8582026282000602,0.20486121442995878,1.065919406460453,0.10480296185006278,0.817955057047,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.002747690358358,0.016658728730671746,0.519493626597181,0.38501648989685,0.8582833478417137,0.2056834391650831,1.0701975481481294,0.10510289289012018,0.8202959270629762,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.008417304650651,0.016810160615410664,0.5242159496662052,0.38505269984217083,0.8583640674833671,0.20650566390020755,1.0744756898358063,0.1054028239301776,0.8226367970789527,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.014086918942943,0.016968056487060637,0.5291398487412374,0.38508890978749166,0.8584447871250206,0.20732788863533183,1.0787538315234826,0.10570275497023497,0.8249776670949287,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.019756533235236,0.017125952358710637,0.5340637478162704,0.3851136208438879,0.8584998733064414,0.20815011337045627,1.0830319732111595,0.1060026860102924,0.8273185371109052,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.0254261475275275,0.017283848230360607,0.5389876468913026,0.38434114186801516,0.8567778539671476,0.20893478434450846,1.0871147178207519,0.10635268871972667,0.8300502011889824,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.03109576181982,0.017441744102010607,0.5439115459663356,0.38356866289214225,0.8550558346278534,0.2096484133510218,1.0908278218808458,0.10679741402974584,0.8335211461881075,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.036765376112112,0.017599639973660576,0.5488354450413678,0.3827961839162695,0.8533338152885596,0.21036204235753503,1.0945409259409393,0.10724213933976491,0.8369920911872318,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.042434990404405,0.017757535845310576,0.5537593441164008,0.3820237049403966,0.8516117959492654,0.21107567136404837,1.0982540300010333,0.10768686464978405,0.8404630361863568,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.048104604696697,0.017906750737291054,0.5584125314412249,0.3812512259645238,0.8498897766099716,0.21178930037056162,1.1019671340611268,0.10813158995980314,0.8439339811854812,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.053774218988989,0.018038762032218353,0.5625292337095863,0.3804787469886509,0.8481677572706774,0.21250292937707496,1.1056802381212207,0.1085763152698223,0.8474049261846062,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.059443833281281,0.01817077332714563,0.566645935977947,0.3797062680127782,0.8464457379313836,0.21321655838358822,1.1093933421813142,0.10902104057984138,0.8508758711837306,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.065113447573574,0.01830278462207293,0.5707626382463084,0.379261266852191,0.8454537360407515,0.21393018739010156,1.1131064462414082,0.10946576588986053,0.8543468161828556,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.070783061865866,0.01843479591700021,0.574879340514669,0.37898365723072314,0.8448348853640691,0.21458217503524402,1.1164988223222765,0.10991049121719006,0.8578177613170828,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.0764526761581585,0.018566807211927508,0.5789960427830304,0.37870604760925525,0.8442160346873868,0.2152337493546309,1.1198890478157566,0.11035521654463575,0.8612887064522164,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.08212229045045,0.018698818506854786,0.5831127450513911,0.37842843798778747,0.8435971840107046,0.21588532367401772,1.1232792733092363,0.11079994187208134,0.8647596515873495,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.087791904742743,0.018830829801782085,0.5872294473197525,0.3781508283663196,0.8429783333340223,0.2165368979934046,1.1266694988027164,0.11124466719952701,0.8682305967224831,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.093461519035035,0.018983194645394528,0.5919808642167936,0.37787321874485175,0.8423594826573401,0.2171884723127914,1.130059724296196,0.1116893925269726,0.8717015418576162,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.099131133327328,0.01913591360041434,0.5967433238904002,0.37759560912338386,0.8417406319806577,0.2178400466321783,1.1334499497896762,0.11213411785441829,0.8751724869927499,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.1048007476196195,0.019288632555434126,0.6015057835640059,0.37769502422256496,0.8419622493045651,0.21849162095156507,1.1368401752831558,0.11257884318186388,0.8786434321278829,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.110470361911912,0.019441351510453942,0.6062682432376124,0.3786364829839431,0.8440609603955811,0.21907359994390604,1.1398682872848087,0.1130036841349399,0.8819591858038749,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.116139976204204,0.019594070465473727,0.6110307029112181,0.37957794174532117,0.8461596714865969,0.2196165785346818,1.1426934751507056,0.11341738211882228,0.8851879720140476,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.121809590496497,0.019746789420493543,0.6157931625848246,0.38051940050669936,0.8482583825776129,0.22015955712545762,1.1455186630166028,0.11383108010270472,0.8884167582242208,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.127479204788789,0.01989950837551333,0.6205556222584303,0.38146085926807743,0.8503570936686287,0.22070253571623336,1.1483438508824997,0.1142447780865871,0.8916455444343936,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.1331488190810814,0.020159928194193776,0.6286766762855002,0.38240231802945557,0.8524558047596447,0.22124551430700917,1.1511690387483968,0.11465847607046954,0.8948743306445668,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.138818433373373,0.020483485294820372,0.6387666329882769,0.38334377679083365,0.8545545158506604,0.2217884928977849,1.1539942266142937,0.11507217405435193,0.8981031168547395,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.144488047665666,0.020807042395447027,0.6488565896910553,0.38428523555221183,0.8566532269416764,0.22233147148856072,1.1568194144801909,0.11548587203823438,0.9013319030649127,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.150157661957958,0.021130599496073623,0.658946546393832,0.3845857494034553,0.8573231360003434,0.2228610279772556,1.1595747654122235,0.11589062194903715,0.9044908523019973,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.155827276250251,0.021454156596700278,0.6690365030966104,0.3848573240238677,0.8579285333807487,0.2233574655526866,1.1621577943531605,0.11627329257192986,0.9074774794512016,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.1614968905425425,0.021777713697326874,0.6791264597993871,0.38512889864428007,0.8585339307611539,0.2238539031281175,1.164740823294097,0.1166559631948225,0.9104641066004053,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.167166504834835,0.02210127079795353,0.6892164165021656,0.38540047326469246,0.8591393281415592,0.2243503407035485,1.167323852235034,0.11703863381771522,0.9134507337496096,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.172836119127127,0.022401085397990343,0.6985659759072084,0.38567204788510484,0.8597447255219645,0.22484677827897942,1.1699068811759705,0.11742130444060786,0.9164373608988133,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
4.17850573341942,0.02263922342363286,0.7059921840273964,0.3859436225055172,0.8603501229023698,0.2253432158544104,1.1724899101169073,0.11780397506350057,0.9194239880480176,2.058359756241203e-10,0.0058789112094409755,0.009522736848222113,2.18981,0
