r (A),g(r)_weighted_Li-Cl,g(r)_unweighted_Li-Cl,g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,g(r)_weighted_Ce-Cl,g(r)_unweighted_Ce-Cl,S_i_Li-Cl,S_i_K-Cl,S_i_Ce-Cl,Average_SCL,lambda_BC
1.8180667046666668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.8250324774814815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.8319982502962964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.838964023111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.845929795925926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.8528955687407407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.8598613415555556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.8668271143703703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.8737928871851852,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.88075866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.8877244328148148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.8946902056296295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.9016559784444445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.9086217512592594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.915587524074074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.922553296888889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.9295190697037037,0.023408108619220457,0.11242193058932957,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.9364848425185186,0.026490707043600226,0.1272267006686962,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.9434506153333333,0.029573305467979902,0.14203147074806238,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.9504163881481482,0.03265590389235967,0.156836240827429,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.957382160962963,0.035766137918166,0.17177373618229355,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.9643479337777778,0.03890064513001556,0.1868278081679711,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.9713137065925925,0.042035152341865015,0.20188188015364816,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.9782794794074074,0.04924050259584283,0.23648695650994025,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.9852452522222221,0.06257117443538494,0.30051006442663797,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.992211025037037,0.07590184627492746,0.36453317234333765,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
1.9991767978518518,0.08923251811446957,0.42855628026003534,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.8225,0
2.0061425706666665,0.10256318995401165,0.49257938817673297,0.0,0.0,0.00010399789014607472,0.008912414439672379,1.0,1.0,1.0,2.8225,0
2.0131083434814814,0.11589386179355418,0.5566024960934327,0.0,0.0,8.656292865994209e-05,0.007418272565391239,1.0,1.0,1.0,2.8225,0
2.0200741162962963,0.12922453363309672,0.6206256040101324,0.0,0.0,7.146746371325669e-05,0.006124620938656913,1.0,1.0,1.0,2.8225,0
2.027039889111111,0.14255520547263922,0.6846487119268321,0.0,0.0,7.162514167660267e-05,0.0061381336296871735,1.0,1.0,1.0,2.8225,0
2.034005661925926,0.16973903051116307,0.8152042446845736,0.0,0.0,7.178281963994864e-05,0.006151646320717434,1.0,1.0,1.0,2.8225,0
2.0409714347407406,0.1877246172613347,0.9015834741271399,0.0,0.0,7.194049760329462e-05,0.006165159011747693,1.0,1.0,1.0,2.8225,0
2.0479372075555555,0.21386589347576376,1.0271319662288017,0.0,0.0,7.20981755666406e-05,0.006178671702777953,1.0,1.0,1.0,2.8225,0
2.0549029803703704,0.237883482258388,1.1424810421821736,0.0,0.0,7.225585352998658e-05,0.006192184393808213,1.0,1.0,1.0,2.8225,0
2.0618687531851854,0.26190107104101223,1.2578301181355456,0.0,0.0,7.241353149333255e-05,0.006205697084838473,1.0,1.0,1.0,2.8225,0
2.068834526,0.2859186598236349,1.3731791940889102,0.0,0.0,7.257120945667852e-05,0.006219209775868732,1.0,1.0,1.0,2.8225,0
2.0758002988148148,0.30858508290138154,1.4820390376331456,0.0,0.0,7.27288874200245e-05,0.006232722466898992,1.0,1.0,1.0,2.8225,0
2.0827660716296297,0.3451582309341134,1.6576885946500246,0.0,0.0,7.288656538337047e-05,0.006246235157929252,1.0,1.0,1.0,2.8225,0
2.0897318444444446,0.3850540443138443,1.849295889179501,0.0,0.0,7.304424334671646e-05,0.0062597478489595125,1.0,1.0,1.0,2.8225,0
2.096697617259259,0.41774685801222977,2.0063093964285192,0.0,0.0,7.320192131006243e-05,0.006273260539989772,1.0,1.0,1.0,2.8225,0
2.103663390074074,0.4504396717106174,2.1633229036775474,0.0,0.0,7.335959919725093e-05,0.006286773224493486,1.0,1.0,1.0,2.8225,0
2.110629162888889,0.48393115177841123,2.324172159324962,0.0,0.0,7.351727704249004e-05,0.00630028590540222,1.0,1.0,1.0,2.8225,0
2.117594935703704,0.5225637979196491,2.5097128509554767,0.0,0.0,7.367495488772916e-05,0.0063137985863109545,1.0,1.0,1.0,2.8225,0
2.1245607085185187,0.5632283032900398,2.7050119361812577,0.0,0.0,7.383263273296827e-05,0.006327311267219689,1.0,1.0,1.0,2.8225,0
2.1315264813333332,0.6041196659601488,2.9014005470930946,0.0,0.0,7.399031057820737e-05,0.006340823948128422,1.0,1.0,1.0,2.8225,0
2.138492254148148,0.6385354872464906,3.066689128702416,0.0,0.0,7.414798842344649e-05,0.006354336629037156,1.0,1.0,1.0,2.8225,0
2.145458026962963,0.6783907800817478,3.2581018155464805,0.0,0.0,7.43056662686856e-05,0.00636784930994589,1.0,1.0,1.0,2.8225,0
2.152423799777778,0.7154073274188653,3.4358808827528358,0.0,0.0,7.446334411392471e-05,0.006381361990854624,1.0,1.0,1.0,2.8225,0
2.1593895725925925,0.747087750458819,3.5880321897197667,0.0,0.0,7.462102195916382e-05,0.006394874671763358,1.0,1.0,1.0,2.8225,0
2.1663553454074074,0.7787681734987747,3.7401834966867074,0.0,0.0,7.477869980440292e-05,0.006408387352672092,1.0,1.0,1.0,2.8225,0
2.1733211182222223,0.8142233080239076,3.9104635794332037,0.0,0.0,7.493637764964204e-05,0.006421900033580826,1.0,1.0,1.0,2.8225,0
2.180286891037037,0.849493256065922,4.079854268581529,0.0,0.0,7.509405549488115e-05,0.00643541271448956,1.0,1.0,1.0,2.8225,0
2.1872526638518517,0.869862514642935,4.17768153908645,0.0,0.0,7.525173240785857e-05,0.006448925315505302,1.0,1.0,1.0,2.8225,0
2.1942184366666666,0.9028770918476541,4.336240377278846,0.0,0.0,7.540940910006345e-05,0.0064624378976012725,1.0,1.0,1.0,2.8225,0
2.2011842094814815,0.9358916690523731,4.49479921547124,0.0,0.0,7.556708579226834e-05,0.006475950479697244,1.0,1.0,1.0,2.8225,0
2.2081499822962964,0.9682071078901536,4.650000307583469,0.0,0.0,7.572476248447323e-05,0.0064894630617932155,1.0,1.0,1.0,2.8225,0
2.215115755111111,0.9913963347581161,4.7613710165876855,0.0,0.0,7.58824391766781e-05,0.006502975643889185,1.0,1.0,1.0,2.8225,0
2.222081527925926,1.008298434400271,4.84254659141495,0.0,0.0,7.6040115868883e-05,0.006516488225985157,1.0,1.0,1.0,2.8225,0
2.2290473007407408,1.0303989045179094,4.948688337336131,0.0,0.0,7.619779256108787e-05,0.006530000808081127,1.0,1.0,1.0,2.8225,0
2.2360130735555557,1.0506855122820562,5.046118661462413,0.0,0.0,7.635546925329277e-05,0.006543513390177099,1.0,1.0,1.0,2.8225,0
2.2429788463703706,1.070972120046203,5.143548985588695,0.0,0.0,7.65131460640073e-05,0.006557025982429113,1.0,1.0,1.0,2.8225,0
2.249944619185185,1.0912587278103483,5.24097930971497,0.0,0.0,7.667082301753373e-05,0.006570538586919826,1.0,1.0,1.0,2.8225,0
2.256910392,1.111545335574495,5.338409633841252,0.0,0.0,7.682849997106018e-05,0.00658405119141054,1.0,1.0,1.0,2.8225,0
2.263876164814815,1.1315989705970269,5.434721061699018,0.0,0.0,7.698617692458662e-05,0.006597563795901254,1.0,1.0,1.0,2.8225,0
2.27084193762963,1.1484833902618337,5.515811725044601,0.0,0.0,7.714385429724968e-05,0.006611076436311152,1.0,1.0,1.0,2.8225,0
2.2778077104444443,1.1575751295959222,5.559476546708745,0.0,0.0,7.730153192234716e-05,0.006624589098354181,1.0,1.0,1.0,2.8225,0
2.284773483259259,1.1680802631450136,5.60992946513539,0.0,0.0,7.745920954744465e-05,0.006638101760397212,0.15251603995841145,1.0,1.0,2.8225,0
2.291739256074074,1.1719071063039888,5.628308613275591,0.0,0.0,7.761688717254216e-05,0.006651614422440243,0.15251603995841145,1.0,1.0,2.8225,0
2.298705028888889,1.1675987706818058,5.60761700524559,0.0,0.0,7.777456479763964e-05,0.006665127084483273,0.15251603995841145,1.0,1.0,2.8225,0
2.3056708017037035,1.1632904350596232,5.586925397215591,0.0,0.0,7.793224242273713e-05,0.006678639746526303,0.15251603995841145,1.0,1.0,2.8225,0
2.3126365745185185,1.1589820994374402,5.566233789185591,0.0,0.0,7.808992004783462e-05,0.006692152408569334,0.15251603995841145,1.0,1.0,2.8225,0
2.3196023473333334,1.1546737638152573,5.54554218115559,0.0,0.0,7.824759767293211e-05,0.0067056650706123645,0.15251603995841145,1.0,1.0,2.8225,0
2.3265681201481483,1.1503654281930744,5.52485057312559,0.0,0.0,7.84052752980296e-05,0.0067191777326553945,0.15251603995841145,1.0,1.0,2.8225,0
2.3335338929629628,1.146057092570892,5.504158965095591,0.0,0.0,7.856295292312708e-05,0.0067326903946984245,0.15251603995841145,1.0,1.0,2.8225,0
2.3404996657777777,1.1417487569487088,5.4834673570655905,0.0,0.0,7.872063054822457e-05,0.006746203056741455,0.15251603995841145,1.0,1.0,2.8225,0
2.3474654385925926,1.1374404213265261,5.462775749035591,0.0,0.0,7.887830817332207e-05,0.006759715718784485,0.15251603995841145,1.0,1.0,2.8225,0
2.3544312114074075,1.133132085704343,5.44208414100559,0.0,0.0,8.5783474658396e-05,0.007351474892008805,0.15251603995841145,1.0,1.0,2.8225,0
2.3613969842222224,1.1288237500821603,5.42139253297559,0.0,0.0,0.0001596262576095354,0.013679656012942517,0.15251603995841145,1.0,1.0,2.8225,0
2.368362757037037,1.1244604512179075,5.400436953435313,0.0,0.0,0.00023346904056067012,0.020007837133875828,0.15251603995841145,1.0,1.0,2.8225,0
2.375328529851852,1.1040074571327514,5.302207527094674,0.0,0.0,0.00030731182351180947,0.026336018254809537,0.15251603995841145,1.0,1.0,2.8225,0
2.3822943026666668,1.0912023906657138,5.2407087397741545,0.0,0.0,0.00038115460646294885,0.03266419937574325,0.15251603995841145,1.0,1.0,2.8225,0
2.3892600754814817,1.078597446152995,5.180171076516404,0.0,0.0,0.0004549973894140882,0.03899238049667696,0.15251603995841145,1.0,1.0,2.8225,0
2.396225848296296,1.0645021548632116,5.112475737059748,0.0,0.0,0.0005288401723652229,0.04532056161761027,0.15251603995841145,1.0,1.0,2.8225,0
2.403191621111111,1.0428835323891565,5.008648156850233,0.0,0.0,0.0006026829553163624,0.05164874273854398,0.15251603995841145,1.0,1.0,2.8225,0
2.410157393925926,1.0310060206107539,4.951604128797957,0.0,0.0,0.0006784932467258799,0.05814553546082843,0.15251603995841145,1.0,1.0,2.8225,0
2.417123166740741,1.0054267612948764,4.8287548306289105,0.0,0.0,0.0007755733271971151,0.06646510723080486,0.15251603995841145,1.0,1.0,2.8225,0
2.4240889395555554,0.9866869646510877,4.738753363538303,0.0,0.0,0.0008726534076683443,0.07478467900078077,0.15251603995841145,1.0,1.0,2.8225,0
2.4310547123703703,0.967947168007298,4.648751896447688,0.0,0.0,0.0009697334881395795,0.0831042507707572,0.15251603995841145,1.0,1.0,2.8225,0
2.438020485185185,0.9492073713635081,4.558750429357074,0.0,0.0,0.001066813568610815,0.09142382254073364,0.15251603995841145,1.0,1.0,2.8225,0
2.444986258,0.9304675747197183,4.46874896226646,0.0,0.0,0.0011789662974792169,0.10103509060407075,0.15251603995841145,1.0,1.0,2.8225,0
2.451952030814815,0.9144875533108783,4.392001844980551,0.0,0.0,0.0012926616488422164,0.1107785583781568,0.15251603995841145,1.0,1.0,2.8225,0
2.4589178036296295,0.8991922857802213,4.318543389509063,0.0,0.0,0.0014063570002052083,0.12052202615224221,0.15251603995841145,1.0,1.0,2.8225,0
2.4658835764444444,0.8753792156958239,4.204176553824237,0.0,0.0,0.0015200523515682075,0.13026549392632825,0.15251603995841145,1.0,1.0,2.8225,0
2.4728493492592594,0.8594709278531895,4.127773950746292,0.0,0.0,0.0016097899348364144,0.13795582814154653,0.15251603995841145,1.0,1.0,2.8225,0
2.4798151220740743,0.841271618752367,4.04036827872944,0.0,0.0,0.001690650348049475,0.1448854063599673,0.15251603995841145,1.0,1.0,2.8225,0
2.4867808948888888,0.8230723096515459,3.952962606712595,0.0,0.0,0.00183446840550589,0.15721033074218146,0.15251603995841145,1.0,1.0,2.8225,0
2.4937466677037037,0.8048730005507234,3.8655569346957437,0.0,0.0,0.0021303778702786717,0.18256918930145008,0.15251603995841145,1.0,1.0,2.8225,0
2.5007124405185186,0.786673691449901,3.7781512626788927,0.0,0.0,0.002426287335051453,0.20792804786071867,0.15251603995841145,1.0,1.0,2.8225,0
2.5076782133333335,0.7685716241126376,3.691212612879472,0.0,0.0,0.0027221967998242347,0.23328690641998728,0.15251603995841145,1.0,1.0,2.8225,0
2.514643986148148,0.7527284602837061,3.6151227803660912,0.0,0.0,0.003079151220846594,0.2638771975475871,0.15251603995841145,1.0,1.0,2.8225,0
2.521609758962963,0.74539866351298,3.5799200257481534,0.0,0.0,0.003904755491694035,0.3346298581508046,0.15251603995841145,1.0,1.0,2.8225,0
2.528575531777778,0.7254223179992859,3.483979795578298,0.0,0.0,0.004730359762541478,0.4053825187540222,0.15251603995841145,1.0,1.0,2.8225,0
2.5355413045925927,0.7007449156464651,3.365461838422383,0.0,0.0,0.0060410002074053094,0.5177018245554768,0.15251603995841145,1.0,1.0,2.8225,0
2.5425070774074072,0.6848757249881401,3.289247007069705,0.0,0.0,0.006743512196002889,0.5779057189078118,0.15251603995841145,1.0,1.0,2.8225,0
2.549472850222222,0.6690065343298139,3.213032175717022,0.0,0.0,0.009929378815509838,0.8509282160246502,0.15251603995841145,1.0,1.0,2.8225,0
2.556438623037037,0.6531373436714879,3.136817344364339,0.001467245505487988,0.010135218231192476,0.012866755056798166,1.1026555769435848,0.15251603995841145,1.0,1.0,2.8225,0
2.563404395851852,0.6372681530131618,3.0606025130116556,0.0017898532960341313,0.012363679894927839,0.016283943158392745,1.3955018696611654,0.15251603995841145,1.0,1.0,2.8225,0
2.570370168666667,0.6213989623548357,2.9843876816589727,0.002112461086580275,0.014592141558663204,0.019872999050490364,1.703076893660144,0.15251603995841145,1.0,1.0,2.8225,0
2.5773359414814814,0.6055788529721489,2.908408572544806,0.0036683422864532615,0.02533962413301103,0.020792042357280844,1.7818370956855778,0.15251603995841145,1.0,1.0,2.8225,0
2.5843017142962963,0.5899823246778364,2.83350325448344,0.0056132133416166635,0.03877411243226453,0.022115700132525097,1.895271961072765,0.15251603995841145,1.0,1.0,2.8225,0
2.591267487111111,0.5719384421579211,2.746844048427368,0.007558084396780065,0.05220860073151802,0.024929084891452662,2.1363734960616134,0.15251603995841145,1.0,1.0,2.8225,0
2.598233259925926,0.5506370463135887,2.6445400099412755,0.009502955451943466,0.06564308903077151,0.026685132916073287,2.2868633545520525,0.15251603995841145,1.0,1.0,2.8225,0
2.6051990327407406,0.5377568863257558,2.58268057158654,0.011447826507106742,0.07907757733002414,0.02795606133235114,2.395779417686745,0.15251603995841145,1.0,1.0,2.8225,0
2.6121648055555555,0.525736977122179,2.524952652592479,0.013392697562270142,0.09251206562927763,0.030265932123197444,2.5937307969041536,0.15251603995841145,1.0,1.0,2.8225,0
2.6191305783703704,0.5137170679186024,2.467224733598418,0.015337568617433546,0.10594655392853114,0.031950701637074495,2.7381122273534366,0.15251603995841145,1.0,1.0,2.8225,0
2.6260963511851854,0.5016971587150256,2.4094968146043563,0.017282439672596947,0.11938104222778463,0.035939870876511626,3.079976177496259,0.15251603995841145,1.0,1.0,2.8225,0
2.633062124,0.4896772495114497,2.351768895610299,0.019227310727760225,0.13281553052703726,0.039876039825725317,3.417298107111253,0.15251603995841145,1.0,1.0,2.8225,0
2.6400278968148148,0.47765734030787294,2.2940409766162375,0.021800072850053875,0.15058727047707354,0.04275588763706425,3.664095394842621,0.15251603995841145,1.0,1.0,2.8225,0
2.6469936696296297,0.46563743110429623,2.2363130576221764,0.025274357022531876,0.17458640910352394,0.048235029204683054,4.133647040127592,0.15251603995841145,1.0,1.0,2.8225,0
2.6539594424444446,0.4536175219007195,2.178585138628115,0.028748641195009875,0.1985855477299743,0.05191272767087089,4.448818558211034,0.15251603995841145,1.0,1.0,2.8225,0
2.660925215259259,0.44159761269714354,2.1208572196340576,0.03222292536748765,0.22258468635642314,0.05507069210183164,4.719449892701896,0.15251603995841145,1.0,1.0,2.8225,0
2.667890988074074,0.4295777034935669,2.0631293006399964,0.03592999750364341,0.24819184273085382,0.05824868845696585,4.991797923656574,0.15251603995841145,1.0,1.0,2.8225,0
2.674856760888889,0.40778947764226287,1.9584871676866034,0.039668948811671795,0.27401920926285545,0.05990926771195638,5.134106296543854,0.15251603995841145,1.0,1.0,2.8225,0
2.681822533703704,0.3963639967355147,1.903614104580878,0.04328869427199146,0.2990231435359452,0.06188105971678304,5.30308498939199,0.15251603995841145,1.0,1.0,2.8225,0
2.6887883065185187,0.3849385158287665,1.8487410414751528,0.04637112521589572,0.32031549725739,0.06642482409952746,5.692476651457058,0.15251603995841145,1.0,1.0,2.8225,0
2.695754079333333,0.37351303492201904,1.7938679783694311,0.04945355615979979,0.34160785097883345,0.0710149952841079,6.085845285076082,0.15251603995841145,1.0,1.0,2.8225,0
2.702719852148148,0.3620875540152708,1.7389949152637059,0.054653448321776495,0.3775268854166136,0.07968105246374968,6.828509324071311,0.15251603995841145,1.0,1.0,2.8225,0
2.709685624962963,0.35066207310852265,1.6841218521579806,0.06332053976826155,0.4373961185553528,0.08241568468672804,7.062861921773367,0.15251603995841145,1.0,1.0,2.8225,0
2.716651397777778,0.3392365922017745,1.6292487890522556,0.07198763121474659,0.4972653516940921,0.0868639985520771,7.444073662415859,0.15251603995841145,1.0,1.0,2.8225,0
2.7236171705925925,0.3299025941472249,1.5844204734254264,0.07936103267391659,0.5481982273548877,0.08878078861179722,7.6083387968534435,0.15251603995841145,1.0,1.0,2.8225,0
2.7305829434074074,0.32211919657390675,1.5470392139665463,0.08556170811743966,0.5910303223013983,0.0897339246422499,7.690020678176678,0.15251603995841145,1.0,1.0,2.8225,0
2.7375487162222223,0.30740529690794305,1.4763728891534817,0.09175145834537618,0.6337869496838385,0.09097424602448964,7.796313778751903,0.15251603995841145,1.0,1.0,2.8225,0
2.744514489037037,0.29677097502051203,1.425299518957664,0.09782747239131952,0.675757927343058,0.09227678567727808,7.907938862620931,0.15251603995841145,1.0,1.0,2.8225,0
2.7514802618518517,0.28842677252514165,1.3852248863157262,0.10390348643726245,0.7177289050022746,0.09495532479176079,8.137484391358218,0.15251603995841145,1.0,1.0,2.8225,0
2.7584460346666666,0.2821024467108195,1.3548510987839033,0.11326021689224398,0.7823619229511983,0.09807588642822576,8.404910379997544,0.15251603995841145,1.0,1.0,2.8225,0
2.7654118074814815,0.2757803811852609,1.3244881667223205,0.12067889495549952,0.8336075535405031,0.10272800300655141,8.803587611905538,0.15251603995841145,1.0,1.0,2.8225,0
2.7723775802962964,0.26945831565970235,1.294125234660738,0.1280050208699355,0.8842138662906709,0.10597976169757684,9.082256929826494,0.15251603995841145,1.0,1.0,2.8225,0
2.779343353111111,0.26313625013414416,1.2637623025991571,0.135331146784371,0.9348201790408354,0.10899720962005931,9.340846276182644,0.15251603995841145,1.0,1.0,2.8225,0
2.786309125925926,0.2568141846085856,1.2333993705375745,0.142657272698807,0.9854264917910032,0.11045915953723302,9.466132505870533,0.15251603995841145,1.0,1.0,2.8225,0
2.7932748987407408,0.2504921190830271,1.203036438475992,0.14998339861324295,1.0360328045411709,0.11133746727244193,9.541401749609582,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.8002406715555557,0.24417005355746849,1.1726735064144092,0.15851551356943702,1.0949696673437512,0.11104652543394442,9.51646860684209,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.8072064443703706,0.23784798803190993,1.1423105743528266,0.16897827267806106,1.1672427439827102,0.11075558359544689,9.491535464074596,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.814172217185185,0.23152592250635176,1.1119476422912458,0.17944103178668444,1.2395158206216648,0.1104646417569494,9.466602321307105,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.82113799,0.2252038569807932,1.0815847102296632,0.18990379089530848,1.3117888972606238,0.10975057983799894,9.405408620662454,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.828103762814815,0.21888179145523468,1.0512217781680806,0.2003541820135142,1.3839765401521273,0.10875382134683487,9.319988380337973,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.83506953562963,0.21255972592967606,1.0208588461064978,0.2099053775979135,1.4499528551277818,0.1081949267347723,9.272092212407978,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.8420353084444443,0.20536570050190053,0.9863081593997908,0.21967746051615383,1.5174549824672237,0.10805551615189535,9.260144999920009,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.849001081259259,0.19717384288915135,0.9469651922716406,0.2298592250672049,1.5877870470859536,0.10791610556901841,9.24819778743204,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.855966854074074,0.19302838011022336,0.927055812305306,0.24133869591434906,1.6670832124374517,0.10777669498614147,9.236250574944071,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.862932626888889,0.19041229845065327,0.9144915784523104,0.24648838421541255,1.7026554561817175,0.10657768538081125,9.133497812317431,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.8698983997037035,0.18779621679108335,0.9019273445993158,0.25020073758525885,1.7282990934693854,0.10463418099263307,8.966943312524826,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.8768641725185184,0.1851801351315133,0.8893631107463204,0.2629918740781497,1.8166557858535288,0.10083800171266322,8.641618221959368,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.8838299453333334,0.1821622471395356,0.8748691249280084,0.2763553159169318,1.9089657631881387,0.1002802697257355,8.593821688714511,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.8907957181481483,0.1788132041192429,0.8587847035810023,0.2897187577557139,2.0012757405227486,0.09475402388491806,8.120233299952956,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.8977614909629628,0.17546416109895038,0.8427002822339973,0.3021265377981594,2.086984340770255,0.09130924490985037,7.825022523698262,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.9047272637777777,0.17211511807865768,0.8266158608869911,0.3144363627865856,2.172016301801201,0.08548316157391327,7.325738651910019,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.9116930365925926,0.1683148054893248,0.808364130895234,0.32674618777501174,2.2570482628321473,0.08133393980163847,6.970158514806434,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.9186588094074075,0.1637483589531349,0.7864328957030879,0.3372035053564411,2.3292837513064653,0.07961287330379689,6.822666504291077,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.9256245822222224,0.16012476949058863,0.76902991241771,0.34383607859782656,2.375099245021985,0.07868575032066016,6.743213889909633,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.932590355037037,0.1579275065785622,0.7584771359161727,0.3501072346030249,2.418418195011475,0.07629778751331465,6.5385701786218995,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.939556127851852,0.15573024366653565,0.7479243594146349,0.3552183490243349,2.45372398390012,0.07408886416480458,6.349269796472428,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.9465219006666667,0.1535329807545091,0.7373715829130969,0.36176526209596016,2.498947767154784,0.07258716793340929,6.220577385906308,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.9534876734814817,0.15133571784248254,0.7268188064115589,0.3715305383192393,2.5664028762286346,0.07107487709863083,6.090977038688375,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.960453446296296,0.14913845493045616,0.7162660299100218,0.375580950195956,2.594381703318709,0.0683436126841962,5.856913055548143,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.967419219111111,0.1469411920184296,0.7057132534084838,0.3796313620726729,2.622360530408785,0.06613859192265606,5.667947117418777,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.974384991925926,0.14474392910640302,0.6951604769069458,0.3836817739493897,2.6503393574988605,0.06454914084322624,5.531734289143454,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.981350764740741,0.1425466661943765,0.684607700405408,0.3877321858261066,2.6783181845889366,0.06284266894146584,5.385493006779145,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.9883165375555554,0.14034940328235007,0.6740549239038707,0.3917825977028232,2.7062970116790104,0.06080256530370199,5.210660141476819,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
2.9952823103703703,0.13815214037032353,0.6635021474023328,0.3958330095795401,2.7342758387690864,0.059189531444652915,5.072426315416724,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
3.002248083185185,0.13595487745829699,0.6529493709007949,0.399883421456257,2.7622546658591625,0.057669209915215444,4.942137753476944,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
3.009213856,0.13375761454627041,0.6423965943992569,0.40393383333297384,2.790233492949238,0.056092796431699184,4.807042221503646,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
3.016179628814815,0.1315603516342439,0.631843817897719,0.40798424520969073,2.818212320039314,0.053782391192364484,4.609045041102977,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
3.0231454016296295,0.12936308872221747,0.6212910413961817,0.4120346570864073,2.846191147129388,0.051167225326098444,4.384930474971776,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
3.0301111744444444,0.12716582581019092,0.6107382648946438,0.4160850689631242,2.874169974219464,0.04962500421945324,4.252765162380086,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
3.0370769472592594,0.12496856289816438,0.6001854883931059,0.4201354808398411,2.90214880130954,0.04789667131713786,4.104650435307059,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
3.0440427200740743,0.12328062345663013,0.5920788355309716,0.42418589271655793,2.9301276283996156,0.04469242795640828,3.8300530876466508,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
3.0510084928888888,0.12197398937366233,0.5858034747758338,0.42823630459327455,2.95810645548969,0.04219976922836817,3.616437142075484,0.15251603995841145,1.0,1.9956257640762938e-37,2.8225,0
