r (A),g(r)_weighted_Mg-Cl,g(r)_unweighted_Mg-Cl,g(r)_weighted_Mg-Mg,g(r)_unweighted_Mg-Mg,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,S_i_Mg-Cl,Average_SCL,lambda_BC
2.898111144144144,0.2647616871716014,0.9266659051006048,0.002841638839133972,0.0198914718739378,0.06207493625310812,0.1086311384429392,0.8571964363864817,4.53692,4.76796
2.9090474126126122,0.2520495568426602,0.8821734489493107,0.0030195740269710345,0.02113701818879724,0.07025028247414171,0.12293799432974797,0.8571964363864817,4.53692,4.76796
2.919983681081081,0.2402726995788644,0.8409544485260253,0.003197509214808104,0.022382564503656725,0.07968538405691097,0.13944942209959418,0.8571964363864817,4.53692,4.76796
2.9309199495495495,0.2314663563015567,0.8101322470554484,0.003375444402645166,0.02362811081851616,0.08945822738327613,0.1565518979207332,0.8571964363864817,4.53692,4.76796
2.941856218018018,0.222660013024249,0.7793100455848714,0.003553379590482228,0.024873657133375592,0.09923107070964131,0.17365437374187226,0.8571964363864817,4.53692,4.76796
2.9527924864864863,0.2138536697469413,0.7484878441142945,0.00373131477831929,0.026119203448235026,0.1101302166004032,0.19272787905070557,0.8571964363864817,4.53692,4.76796
2.9637287549549547,0.2050473264696336,0.7176656426437176,0.003909249966156352,0.027364749763094463,0.12111058937581945,0.21194353140768402,0.8571964363864817,4.53692,4.76796
2.974665023423423,0.19765094283893972,0.6917782999362889,0.0040871851539934145,0.028610296077953897,0.13310948510196843,0.23294159892844474,0.8571964363864817,4.53692,4.76796
2.985601291891892,0.19297132836000305,0.6753996492600106,0.004265120341830484,0.029855842392813383,0.14713076898532546,0.2574788457243195,0.8571964363864817,4.53692,4.76796
2.9965375603603603,0.18829171388106658,0.659020998583733,0.005305930152224348,0.03714151106557043,0.16130926553457584,0.28229121468550766,0.8571964363864817,4.53692,4.76796
3.0074738288288287,0.18361209940213016,0.6426423479074554,0.0063799418387814905,0.04465959287147043,0.17631464684448944,0.3085506319778565,0.8571964363864817,4.53692,4.76796
3.018410097297297,0.1789324849231937,0.6262636972311778,0.007453953525338633,0.052177674677370424,0.19132002815440305,0.3348100492702053,0.8571964363864817,4.53692,4.76796
3.0293463657657655,0.17425287044425722,0.6098850465549002,0.008527965211895775,0.05969575648327042,0.21065430734072163,0.3686450378462628,0.8571964363864817,4.53692,4.76796
3.040282634234234,0.16957325596532075,0.5935063958786225,0.009601976898452916,0.06721383828917041,0.22962991622584017,0.40185235339522024,0.8571964363864817,4.53692,4.76796
3.0512189027027024,0.16489364148638427,0.5771277452023449,0.010675988585010059,0.0747319200950704,0.24767502663447966,0.43343129661033936,0.8571964363864817,4.53692,4.76796
3.062155171171171,0.1602140270074476,0.5607490945260666,0.011750000271567244,0.0822500019009707,0.26621802328845356,0.4658815407547937,0.8571964363864817,4.53692,4.76796
3.0730914396396396,0.155584561996172,0.5445459669866018,0.012824011958124389,0.08976808370687071,0.290181971013364,0.5078184492733869,0.8571964363864817,4.53692,4.76796
3.084027708108108,0.15282158849550068,0.5348755597342523,0.013979507300363136,0.09785655110254193,0.31423915688299586,0.5499185245452427,0.8571964363864817,4.53692,4.76796
3.0949639765765764,0.15005861499482934,0.5252051524819026,0.01528972368669434,0.10702806580686036,0.3393692230133751,0.5938961402734063,0.8571964363864817,4.53692,4.76796
3.105900245045045,0.147295641494158,0.5155347452295529,0.016599940073025544,0.11619958051117879,0.3643304974157032,0.6375783704774806,0.8571964363864817,4.53692,4.76796
3.116836513513513,0.14453266799348669,0.5058643379772033,0.017910156459356747,0.12537109521549722,0.3872462153043192,0.6776808767825585,0.8571964363864817,4.53692,4.76796
3.1277727819819816,0.14176969449281535,0.4961939307248536,0.019220372845687953,0.13454260991981565,0.41066697000539654,0.7186671975094439,0.8571964363864817,4.53692,4.76796
3.1387090504504505,0.1390067209921439,0.4865235234725036,0.02053058923201921,0.14371412462413446,0.44012087298198777,0.7702115277184785,0.8571964363864817,4.53692,4.76796
3.149645318918919,0.13624374749147256,0.4768531162201539,0.021840805618350417,0.1528856393284529,0.4605589020002811,0.8059780785004919,0.8571964363864817,4.53692,4.76796
3.1605815873873873,0.13348077399080124,0.4671827089678043,0.023902140621023707,0.16731498434716593,0.4888337226726737,0.8554590146771789,0.8571964363864817,4.53692,4.76796
3.1715178558558557,0.1307178004901299,0.4575123017154546,0.02613872632464847,0.18297108427253925,0.5238899823309614,0.9168074690791823,0.8571964363864817,4.53692,4.76796
3.182454124324324,0.12795482698945856,0.44784189446310496,0.02837531202827323,0.1986271841979126,0.554214557947457,0.9698754764080496,0.8571964363864817,4.53692,4.76796
3.1933903927927925,0.12519185348878722,0.4381714872107553,0.030690577825750326,0.21483404478025225,0.587129479194295,1.0274765885900161,0.8571964363864817,4.53692,4.76796
3.204326661261261,0.12366190457983176,0.4328166660294111,0.033194007173966346,0.23235805021776437,0.6137284115493454,1.0740247202113544,0.8571964363864817,4.53692,4.76796
3.2152629297297297,0.12219596829516666,0.42768588903308324,0.03569743652218246,0.2498820556552772,0.6415405518696483,1.1226959657718845,0.8571964363864817,4.53692,4.76796
3.226199198198198,0.12073003201050161,0.4225551120367556,0.03828261089078474,0.26797827623549314,0.6708912623855494,1.1740597091747114,0.8571964363864817,4.53692,4.76796
3.2371354666666665,0.11926409572583659,0.417424335040428,0.04107615480737185,0.2875330836516029,0.701280525358499,1.2272409193773732,0.8571964363864817,4.53692,4.76796
3.248071735135135,0.11779815944117154,0.41229355804410034,0.04386969872395896,0.30708789106771267,0.7248843137729516,1.2685475491026652,0.8571964363864817,4.53692,4.76796
3.2590080036036033,0.1163322231565065,0.4071627810477727,0.04659199883954563,0.32614399187681936,0.7577628783897891,1.3260850371821307,0.8571964363864817,4.53692,4.76796
3.2699442720720717,0.11486628687184146,0.40203200405144507,0.04912102153434451,0.3438471507404115,0.7797595534636149,1.364579218561326,0.8571964363864817,4.53692,4.76796
3.2808805405405406,0.11340035058717636,0.3969012270551172,0.051650044229143495,0.3615503096040044,0.8001468738546698,1.400257029245672,0.8571964363864817,4.53692,4.76796
3.291816809009009,0.11193441430251132,0.3917704500587896,0.05417906692394237,0.37925346846759656,0.8358207419709566,1.4626862984491737,0.8571964363864817,4.53692,4.76796
3.3027530774774774,0.11046847801784629,0.38663967306246194,0.056962833109744655,0.39873983176821254,0.863873435090574,1.5117785114085043,0.8571964363864817,4.53692,4.76796
3.3136893459459458,0.10900254173318125,0.3815088960661343,0.05980031084070391,0.4186021758849273,0.8803926287544639,1.5406871003203115,0.8571964363864817,4.53692,4.76796
3.324625614414414,0.10834906271301435,0.37922171949555017,0.06263778857166316,0.4384645200016421,0.9070999658391498,1.5874249402185119,0.8571964363864817,4.53692,4.76796
3.3355618828828826,0.10780981191115631,0.377334341689047,0.06598834889489437,0.46191844226426054,0.9517093864863994,1.6654914263511986,0.8571964363864817,4.53692,4.76796
3.346498151351351,0.10727056110929824,0.3754469638825438,0.0693901743574814,0.4857312205023697,0.9781402199151613,1.711745384851532,0.8571964363864817,4.53692,4.76796
3.35743441981982,0.10673131030744018,0.37355958607604056,0.07264428514683548,0.5085099960278483,0.9974327535788229,1.7455073187629397,0.8571964363864817,4.53692,4.76796
3.3683706882882882,0.10619205950558212,0.3716722082695374,0.0757617255938852,0.5303320791571964,1.0199452854061708,1.7849042494607985,0.8571964363864817,4.53692,4.76796
3.3793069567567566,0.10565280870372407,0.3697848304630342,0.07891601177051226,0.5524120823935857,1.044773665198547,1.8283539140974572,0.8571964363864817,4.53692,4.76796
3.390243225225225,0.10511355790186602,0.367897452656531,0.08267466015692787,0.578722621098495,1.0694783049741903,1.8715870337048328,0.8571964363864817,4.53692,4.76796
3.4011794936936934,0.10457430710000797,0.36601007485002784,0.0864423936940917,0.6050967558586418,1.0926001882025091,1.9120503293543907,0.8571964363864817,4.53692,4.76796
3.412115762162162,0.10403505629814992,0.3641226970435247,0.09038055012503012,0.6326638508752107,1.1047436378571855,1.9333013662500744,0.8571964363864817,4.53692,4.76796
3.4230520306306302,0.10349580549629188,0.3622353192370215,0.09431193221051995,0.6601835254736396,1.116887087511862,1.954552403145758,0.8571964363864817,4.53692,4.76796
3.433988299099099,0.1029565546944338,0.36034794143051824,0.09809622147518507,0.6866735503262954,1.1290305371665388,1.9758034400414426,0.8571964363864817,4.53692,4.76796
3.4449245675675675,0.10294310808182056,0.3603008782863719,0.101878602377983,0.713150216645881,1.1415100856483757,1.9976426498846573,0.8571964363864817,4.53692,4.76796
3.455860836036036,0.10305786775150742,0.36070253713027595,0.1056116105480279,0.7392812738361951,1.1599778013325057,2.0299611523318846,0.8571964363864817,4.53692,4.76796
3.4667971045045043,0.1031726274211943,0.36110419597418003,0.10935083961704342,0.7654558773193039,1.1784455170166352,2.0622796547791116,0.8571964363864817,4.53692,4.76796
3.4777333729729727,0.10328738709088117,0.36150585481808406,0.11328899604798184,0.7930229723358728,1.192329308522936,2.0865762899151377,0.8571964363864817,4.53692,4.76796
3.488669641441441,0.10340214676056805,0.36190751366198814,0.11722930025302299,0.8206051017711607,1.2016552125542708,2.1028966219699736,0.8571964363864817,4.53692,4.76796
3.49960590990991,0.10351690643025492,0.3623091725058922,0.12125792826693953,0.8488054978685766,1.2109811165856064,2.119216954024811,0.8571964363864817,4.53692,4.76796
3.5105421783783783,0.1036316660999418,0.36271083134979626,0.12531856900361607,0.8772299830253123,1.2203070206169415,2.1355372860796473,0.8571964363864817,4.53692,4.76796
3.5214784468468467,0.10374642576962867,0.3631124901937003,0.12952071288295264,0.9066449901806684,1.2250746776087744,2.143880685815355,0.8571964363864817,4.53692,4.76796
3.532414715315315,0.10386118543931555,0.3635141490376044,0.13372914243846687,0.936103997069268,1.2292315826265965,2.1511552695965435,0.8571964363864817,4.53692,4.76796
3.5433509837837835,0.10397594510900242,0.3639158078815084,0.13794948002678276,0.9656463601874791,1.2333884876444183,2.158429853377732,0.8571964363864817,4.53692,4.76796
3.554287252252252,0.10421616497136656,0.3647565773997829,0.14217297496312148,0.9952108247418503,1.2375453926622402,2.16570443715892,0.8571964363864817,4.53692,4.76796
3.5652235207207204,0.10486415437064128,0.36702454029724446,0.14640261740971225,1.0248183218679856,1.2417022976800622,2.1729790209401085,0.8571964363864817,4.53692,4.76796
3.576159789189189,0.10551214376991605,0.36929250319470613,0.15054167479883535,1.0537917235918473,1.2458592026978845,2.1802536047212975,0.8571964363864817,4.53692,4.76796
3.5870960576576576,0.1061601331691908,0.37156046609216775,0.15422560297299553,1.0795792208109687,1.2500161077157064,2.187528188502486,0.8571964363864817,4.53692,4.76796
3.598032326126126,0.10680812256846553,0.3738284289896293,0.15790953114715572,1.10536671803009,1.250423731782869,2.1882415306200205,0.8571964363864817,4.53692,4.76796
3.6089685945945944,0.10745611196774028,0.37609639188709093,0.16125552629659312,1.1287886840761516,1.249650211503743,2.18688787013155,0.8571964363864817,4.53692,4.76796
3.619904863063063,0.10810410136701501,0.3783643547845525,0.16442532344762478,1.1509772641333733,1.2488766912246172,2.18553420964308,0.8571964363864817,4.53692,4.76796
3.630841131531531,0.10875209076628976,0.3806323176820141,0.16759512059865644,1.173165844190595,1.2481031709454915,2.18418054915461,0.8571964363864817,4.53692,4.76796
3.6417773999999996,0.10940008016556449,0.38290028057947567,0.17155723181873472,1.200900622731143,1.2473296506663658,2.1828268886661397,0.8571964363864817,4.53692,4.76796
3.6527136684684685,0.11004806956483927,0.3851682434769374,0.17583145379822482,1.2308201765875735,1.24655613038724,2.1814732281776696,0.8571964363864817,4.53692,4.76796
3.663649936936937,0.11069605896411401,0.38743620637439896,0.1787813941451356,1.2514697590159491,1.244504237447154,2.1778824155325194,0.8571964363864817,4.53692,4.76796
3.6745862054054053,0.11134404836338875,0.3897041692718606,0.18141430555971164,1.2699001389179814,1.2390913451623025,2.168409854034029,0.8571964363864817,4.53692,4.76796
3.6855224738738737,0.11199203776266349,0.39197213216932214,0.1840472169742877,1.2883305188200136,1.2336784528774507,2.1589372925355383,0.8571964363864817,4.53692,4.76796
3.696458742342342,0.11264002716193823,0.39424009506678376,0.1874913299494125,1.3124393096458873,1.2281948368454572,2.1493409644795496,0.8571964363864817,4.53692,4.76796
3.7073950108108105,0.11328801656121297,0.3965080579642453,0.19096799051485333,1.336775933603973,1.2221229598410686,2.1387151797218698,0.8571964363864817,4.53692,4.76796
3.718331279279279,0.11393600596048771,0.39877602086170694,0.19468924581982303,1.362824720738761,1.2160510828366802,2.12808939496419,0.8571964363864817,4.53692,4.76796
3.7292675477477477,0.11458399535976248,0.4010439837591686,0.19842225389096632,1.388955777236764,1.2099792058322913,2.1174636102065096,0.8571964363864817,4.53692,4.76796
3.740203816216216,0.1152319847590372,0.40331194665663017,0.20255193374587677,1.4178635362211371,1.2039073288279032,2.1068378254488302,0.8571964363864817,4.53692,4.76796
3.7511400846846845,0.11613034196545118,0.4064561968790791,0.20648851561492457,1.4454196093044718,1.1978354518235146,2.0962120406911504,0.8571964363864817,4.53692,4.76796
3.762076353153153,0.11718094424581145,0.41013330486034,0.20865128099938698,1.4605589669957086,1.1892837230593254,2.0812465153538193,0.8571964363864817,4.53692,4.76796
3.7730126216216213,0.11823154652617172,0.41381041284160097,0.21081404638384937,1.4756983246869455,1.1798232207185673,2.0646906362574926,0.8571964363864817,4.53692,4.76796
3.7839488900900897,0.11928214880653198,0.4174875208228619,0.21297681176831176,1.4908376823781821,1.1703627183778096,2.0481347571611663,0.8571964363864817,4.53692,4.76796
3.7948851585585586,0.1203327510868923,0.421164628804123,0.2149304827568709,1.504513379298096,1.161589028760861,2.0327808003315067,0.8571964363864817,4.53692,4.76796
3.805821427027027,0.12138335336725256,0.4248417367853839,0.21674006471156973,1.5171804529809878,1.1535964446913065,2.018793778209786,0.8571964363864817,4.53692,4.76796
3.8167576954954954,0.12243395564761282,0.4285188447666448,0.21854964666626858,1.5298475266638798,1.1456038606217518,2.0048067560880654,0.8571964363864817,4.53692,4.76796
3.8276939639639638,0.12348455792797308,0.43219595274790573,0.2203592286209674,1.5425146003467716,1.1375993920962109,1.990798936168369,0.8571964363864817,4.53692,4.76796
3.838630232432432,0.12453516020833336,0.4358730607291667,0.22224566211566096,1.5557196348096265,1.1285904517716419,1.975033290600373,0.8571964363864817,4.53692,4.76796
3.8495665009009006,0.12558576248869363,0.4395501687104276,0.22418948126601487,1.569326368862104,1.1195815114470729,1.9592676450323772,0.8571964363864817,4.53692,4.76796
3.860502769369369,0.12663636476905388,0.44322727669168854,0.2261333004163688,1.5829331029145814,1.1105725711225036,1.9435019994643812,0.8571964363864817,4.53692,4.76796
3.871439037837838,0.12776457930435428,0.4471760275652399,0.22807711956672283,1.5965398369670596,1.1002617830329908,1.9254581203077337,0.8571964363864817,4.53692,4.76796
3.8823753063063062,0.1289560235749323,0.451346082512263,0.2300335782596535,1.6102350478175744,1.088906532003999,1.905586431006998,0.8571964363864817,4.53692,4.76796
3.8933115747747746,0.13014746784551035,0.4555161374592861,0.23200023783780616,1.624001664864643,1.0775512809750074,1.8857147417062625,0.8571964363864817,4.53692,4.76796
3.904247843243243,0.13133891211608836,0.4596861924063092,0.2339668974159588,1.6377682819117114,1.0682752377734657,1.8694816661035647,0.8571964363864817,4.53692,4.76796
3.9151841117117114,0.13253035638666638,0.4638562473533323,0.23593355699411145,1.65153489895878,1.0590833941212443,1.853395939712177,0.8571964363864817,4.53692,4.76796
3.92612038018018,0.13372180065724443,0.4680263023003554,0.23728214764718453,1.6609750335302915,1.0498915504690225,1.8373102133207893,0.8571964363864817,4.53692,4.76796
3.9370566486486482,0.13491324492782245,0.4721963572473785,0.2382290612996562,1.6676034290975932,1.0393497985901887,1.8188621475328302,0.8571964363864817,4.53692,4.76796
3.947992917117117,0.13610468919840052,0.4763664121944018,0.23917597495212786,1.6742318246648948,1.0274801914968994,1.7980903351195736,0.8571964363864817,4.53692,4.76796
3.9589291855855855,0.13729613346897857,0.4805364671414249,0.2401228886045995,1.6808602202321963,1.0156105844036105,1.7773185227063182,0.8571964363864817,4.53692,4.76796
3.969865454054054,0.13848757773955658,0.484706522088448,0.24106980225707114,1.6874886157994977,1.0058358769740265,1.7602127847045461,0.8571964363864817,4.53692,4.76796
3.9808017225225223,0.1397521471144942,0.4891325149007297,0.24201671590954277,1.6941170113667992,0.9962681044464534,1.7434691827812931,0.8571964363864817,4.53692,4.76796
3.9917379909909907,0.1411727385037911,0.4941045847632688,0.2429636295620144,1.7007454069341006,0.9867003319188804,1.7267255808580404,0.8571964363864817,4.53692,4.76796
4.002674259459459,0.14259332989308798,0.4990766546258079,0.24391054321448608,1.7073738025014022,0.9769076829536726,1.7095884451689267,0.8571964363864817,4.53692,4.76796
4.013610527927928,0.14401392128238494,0.5040487244883473,0.24485745686695773,1.714002198068704,0.967085825931513,1.6924001953801475,0.8571964363864817,4.53692,4.76796
4.024546796396396,0.14543451267168178,0.5090207943508862,0.24498321833309994,1.7148825283316993,0.9572639689093541,1.6752119455913694,0.8571964363864817,4.53692,4.76796
4.035483064864865,0.14685510406097874,0.5139928642134255,0.24509842422423725,1.7156889695696604,0.94386169516062,1.6517579665310849,0.8571964363864817,4.53692,4.76796
4.046419333333333,0.14827569545027558,0.5189649340759644,0.24521363011537456,1.7164954108076216,0.9290345640646368,1.6258104871131143,0.8571964363864817,4.53692,4.76796
4.0573556018018015,0.1496962868395725,0.5239370039385037,0.2453288360065118,1.7173018520455825,0.9169613473966863,1.6046823579442009,0.8571964363864817,4.53692,4.76796
4.06829187027027,0.15111687822886946,0.528909073801043,0.24544404189764912,1.7181082932835436,0.9084279763346188,1.5897489585855826,0.8571964363864817,4.53692,4.76796
4.079228138738738,0.1525374696181663,0.533881143663582,0.24555924778878643,1.7189147345215048,0.899894605272552,1.574815559226966,0.8571964363864817,4.53692,4.76796
4.090164407207207,0.15395806100746323,0.5388532135261213,0.24567445367992372,1.7197211757594657,0.8913612342104846,1.5598821598683479,0.8571964363864817,4.53692,4.76796
4.101100675675675,0.15537865239676008,0.5438252833886602,0.24578965957106103,1.7205276169974268,0.8828278631484178,1.544948760509731,0.8571964363864817,4.53692,4.76796
4.112036944144144,0.1568871766386316,0.5491051182352106,0.2459048654621983,1.721334058235388,0.8742944920863503,1.530015361151113,0.8571964363864817,4.53692,4.76796
4.122973212612612,0.15852217785898992,0.5548276225064647,0.2460200713533356,1.722140499473349,0.8649673898711318,1.5136929322744803,0.8571964363864817,4.53692,4.76796
4.133909481081081,0.1601571790793484,0.5605501267777193,0.2461352772444729,1.72294694071131,0.8552927593082489,1.4967623287894354,0.8571964363864817,4.53692,4.76796
4.14484574954955,0.16179218029970688,0.566272631048974,0.2456045308484773,1.7192317159393409,0.8456181287453659,1.4798317253043902,0.8571964363864817,4.53692,4.76796
4.155782018018018,0.1634271815200652,0.571995135320228,0.24501736571971777,1.715121560038024,0.8359434981824839,1.4629011218193466,0.8571964363864817,4.53692,4.76796
4.1667182864864865,0.16506218274042364,0.5777176395914827,0.24443020059095819,1.711011404136707,0.8262688676196009,1.4459705183343015,0.8571964363864817,4.53692,4.76796
4.177654554954954,0.16669718396078195,0.5834401438627368,0.24384303546219865,1.7069012482353902,0.8169691370715606,1.4296959898752308,0.8571964363864817,4.53692,4.76796
4.188590823423423,0.16833218518114043,0.5891626481339914,0.24325587033343907,1.7027910923340732,0.8083758483987997,1.4146577346978992,0.8571964363864817,4.53692,4.76796
4.199527091891891,0.16996718640149877,0.5948851524052456,0.2426687052046795,1.6986809364327564,0.7997825597260395,1.399619479520569,0.8571964363864817,4.53692,4.76796
4.21046336036036,0.17160218762185722,0.6006076566765002,0.24208154007591995,1.6945707805314394,0.7911892710532786,1.3845812243432374,0.8571964363864817,4.53692,4.76796
4.221399628828829,0.1732371888422157,0.6063301609477548,0.24149437494716036,1.6904606246301224,0.7823429209481337,1.3691001116592338,0.8571964363864817,4.53692,4.76796
4.232335897297297,0.1749237848730049,0.6122332470555171,0.24090720981840083,1.6863504687288056,0.7726104114195471,1.3520682199842073,0.8571964363864817,4.53692,4.76796
4.243272165765766,0.17671051753948128,0.6184868113881844,0.24012499209124158,1.6808749446386908,0.7628779018909598,1.3350363283091795,0.8571964363864817,4.53692,4.76796
4.254208434234234,0.1784972502059575,0.6247403757208512,0.23899032552906324,1.6729322787034424,0.7532534054506329,1.3181934595386073,0.8571964363864817,4.53692,4.76796
4.2651447027027025,0.18028398287243388,0.6309939400535185,0.23785565896688482,1.6649896127681936,0.7443332435998239,1.3025831762996916,0.8571964363864817,4.53692,4.76796
4.276080971171171,0.18207071553891022,0.6372475043861857,0.23672099240470643,1.6570469468329447,0.7354130817490149,1.2869728930607758,0.8571964363864817,4.53692,4.76796
4.287017239639639,0.18385744820538644,0.6435010687188525,0.23558632584252812,1.6491042808976966,0.7264929198982065,1.2713626098218613,0.8571964363864817,4.53692,4.76796
4.297953508108108,0.18564418087186282,0.6497546330515198,0.2344516592803497,1.6411616149624477,0.7174830177042543,1.2555952809824449,0.8571964363864817,4.53692,4.76796
4.308889776576576,0.18743091353833904,0.6560081973841866,0.23331699271817138,1.6332189490271996,0.7084648366357594,1.2398134641125789,0.8571964363864817,4.53692,4.76796
4.319826045045045,0.18921764620481543,0.6622617617168539,0.2317455185524791,1.6222186298673535,0.6994466555672638,1.2240316472427115,0.8571964363864817,4.53692,4.76796
4.330762313513513,0.19100437887129165,0.6685153260495207,0.2300717165449116,1.610502015814381,0.6905160158060234,1.2084030276605409,0.8571964363864817,4.53692,4.76796
4.341698581981982,0.19279111153776804,0.674768890382188,0.22839791453734395,1.5987854017614074,0.6816047519588849,1.1928083159280485,0.8571964363864817,4.53692,4.76796
4.352634850450451,0.1945596259695035,0.6809586908932621,0.2267241125297763,1.587068787708434,0.6726934881117463,1.1772136041955559,0.8571964363864817,4.53692,4.76796
4.363571118918919,0.19627892180883222,0.6869762263309127,0.22505031052220878,1.5753521736554612,0.6641607706157296,1.1622813485775267,0.8571964363864817,4.53692,4.76796
4.374507387387387,0.19799821764816106,0.6929937617685636,0.22319069479196116,1.562334863543728,0.656190613358914,1.1483335733780995,0.8571964363864817,4.53692,4.76796
4.385443655855855,0.1997175134874898,0.6990112972062142,0.22130685992355498,1.5491480194648846,0.6482204561020991,1.1343857981786734,0.8571964363864817,4.53692,4.76796
4.396379924324324,0.20143680932681865,0.7050288326438652,0.2194230250551486,1.53596117538604,0.6402857542515509,1.120500069940214,0.8571964363864817,4.53692,4.76796
4.407316192792792,0.2031561051661474,0.7110463680815158,0.21753919018674242,1.5227743313071966,0.6327500699130618,1.107312622347858,0.8571964363864817,4.53692,4.76796
4.418252461261261,0.20487540100547624,0.7170639035191667,0.21588050788803528,1.5111635552162468,0.6252143855745721,1.094125174755501,0.8571964363864817,4.53692,4.76796
4.42918872972973,0.2065946968448051,0.7230814389568178,0.21430005892699738,1.5001004124889814,0.6176787012360823,1.0809377271631437,0.8571964363864817,4.53692,4.76796
4.440124998198198,0.2083139926841338,0.7290989743944682,0.21271960996595962,1.4890372697617171,0.6101430168975931,1.0677502795707878,0.8571964363864817,4.53692,4.76796
4.451061266666667,0.21003328852346267,0.7351165098321193,0.2111391610049217,1.4779741270344517,0.6030493585823888,1.0553363775191804,0.8571964363864817,4.53692,4.76796
4.461997535135135,0.2117525843627914,0.7411340452697698,0.20950193553490837,1.4665135487443584,0.5961192145501433,1.0432086254627506,0.8571964363864817,4.53692,4.76796
4.4729338036036035,0.21351575464229217,0.7473051412480225,0.2077518355403647,1.4542628487825526,0.5891890705178972,1.03108087340632,0.8571964363864817,4.53692,4.76796
4.4838700720720714,0.21545422388510796,0.7540897835978777,0.20600173554582113,1.4420121488207478,0.5822589264856516,1.0189531213498901,0.8571964363864817,4.53692,4.76796
4.49480634054054,0.2173926931279239,0.7608744259477335,0.20425163555127746,1.429761448858942,0.5756035573883553,1.0073062254296217,0.8571964363864817,4.53692,4.76796
4.505742609009009,0.21933116237073982,0.7676590682975892,0.20246284666776881,1.4172399266743816,0.569569600407821,0.9967468007136867,0.8571964363864817,4.53692,4.76796
4.516678877477477,0.2212696316135556,0.7744437106474444,0.20049603828570006,1.4034722679999003,0.5635356434272873,0.9861873759977526,0.8571964363864817,4.53692,4.76796
4.527615145945946,0.22320810085637152,0.7812283529973002,0.19852922990363117,1.389704609325418,0.5575016864467531,0.9756279512818178,0.8571964363864817,4.53692,4.76796
4.538551414414414,0.2251465700991873,0.7880129953471554,0.19656242152156242,1.3759369506509367,0.5514677294662194,0.9650685265658837,0.8571964363864817,4.53692,4.76796
4.549487682882883,0.22708503934200322,0.7947976376970112,0.1946167350167081,1.3623171451169565,0.5463558582196897,0.9561227518844567,0.8571964363864817,4.53692,4.76796
4.560423951351351,0.22902350858481899,0.8015822800468664,0.1927929463263329,1.34955062428433,0.5414141327723503,0.9474747323516128,0.8571964363864817,4.53692,4.76796
4.5713602198198195,0.23096197782763492,0.8083669223967221,0.19096915763595754,1.3367841034517025,0.5364724073250106,0.9388267128187683,0.8571964363864817,4.53692,4.76796
4.582296488288288,0.23290044707045085,0.8151515647465779,0.18914536894558218,1.324017582619075,0.5315306818776708,0.9301786932859237,0.8571964363864817,4.53692,4.76796
4.593232756756756,0.23481911752433932,0.8218669113351875,0.1873226985131674,1.3112588895921717,0.5265889564303314,0.9215306737530798,0.8571964363864817,4.53692,4.76796
4.604169025225225,0.2366058501908157,0.8281204756678548,0.1855084455436937,1.2985591188058556,0.5217152879636925,0.9130017539364617,0.8571964363864817,4.53692,4.76796
4.615105293693693,0.23839258285729192,0.8343740400005216,0.18369419257422012,1.2858593480195406,0.5170324702647677,0.9048068229633435,0.8571964363864817,4.53692,4.76796
4.626041562162162,0.2401793155237683,0.840627604333189,0.18187993960474638,1.2731595772332245,0.5123496525658426,0.8966118919902245,0.8571964363864817,4.53692,4.76796
4.63697783063063,0.24196604819024453,0.8468811686658557,0.18005574533382837,1.2603902173367985,0.507666834866918,0.8884169610171063,0.8571964363864817,4.53692,4.76796
4.647914099099099,0.24375278085672086,0.8531347329985229,0.17812707255889948,1.2468895079122961,0.5029840171679929,0.8802220300439875,0.8571964363864817,4.53692,4.76796
4.658850367567568,0.24553951352319725,0.8593882973311903,0.17619839978397056,1.2333887984877938,0.4983011994690678,0.8720270990708685,0.8571964363864817,4.53692,4.76796
4.669786636036036,0.24732624618967347,0.865641861663857,0.17426972700904178,1.2198880890632924,0.4936183817701431,0.8638321680977503,0.8571964363864817,4.53692,4.76796
4.6807229045045045,0.24911297885614986,0.8718954259965244,0.17234329319088262,1.2064030523361782,0.48930613261679795,0.8562857320793963,0.8571964363864817,4.53692,4.76796
4.691659172972972,0.2508997115226261,0.8781489903291911,0.17045449179647834,1.1931814425753482,0.48558209449158224,0.8497686653602688,0.8571964363864817,4.53692,4.76796
4.702595441441441,0.2526864441891024,0.8844025546618584,0.16856569040207392,1.1799598328145173,0.4818580563663663,0.843251598641141,0.8571964363864817,4.53692,4.76796
4.713531709909909,0.25447726315661584,0.8906704210481554,0.16667688900766967,1.1667382230536876,0.47813401824115065,0.8367345319220135,0.8571964363864817,4.53692,4.76796
4.724467978378378,0.25633143365208283,0.8971600177822897,0.16472311122164324,1.1530617785515025,0.4744099801159347,0.8302174652028856,0.8571964363864817,4.53692,4.76796
4.735404246846847,0.25818560414754976,0.9036496145164241,0.16216801852196763,1.1351761296537732,0.4706859419907187,0.8237003984837576,0.8571964363864817,4.53692,4.76796
4.746340515315315,0.2600397746430166,0.9101392112505579,0.15961292582229225,1.1172904807560455,0.4669619038655031,0.8171833317646303,0.8571964363864817,4.53692,4.76796
4.757276783783784,0.2618939451384835,0.9166288079846922,0.15734756023785304,1.1014329216649712,0.4632378657402871,0.8106662650455023,0.8571964363864817,4.53692,4.76796
