r (A),g(r)_weighted_Li-F,g(r)_weighted_Na-F,g(r)_weighted_K-F,g(r)_weighted_Li-Li,g(r)_weighted_F-F,g(r)_weighted_Li-Na,g(r)_weighted_K-Li,g(r)_weighted_Na-Na,g(r)_weighted_K-Na,g(r)_weighted_K-K,S_i_Li-F,S_i_Na-F,S_i_K-F,Average_SCL,lambda_BC
2.2975791302251127,0.1829504252720977,0.16880375997981442,0.13775674610604874,0.038687313426738805,0.0,0.001607192329436967,0.0,0.0,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3000764988449225,0.18086682652294353,0.16849343358516222,0.14123226219992743,0.039360766955039386,4.871824978000803e-05,0.0016349254969315282,0.0,0.0,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3025738674647322,0.17878322777378938,0.16818310719051005,0.14470777829380613,0.04003422048333996,0.0006358345282031607,0.0016626586644260897,0.0,1.2956895198608287e-06,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3050712360845425,0.17669962902463482,0.16787278079585782,0.14818329438768543,0.04070767401164067,0.001222950806626418,0.001690391831920656,0.0,7.725420584725909e-06,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.307568604704352,0.17461603027548062,0.16756245440120562,0.1516588104815641,0.04138112753994125,0.0018100670850495705,0.0017181249994152172,0.0,1.4155151649589847e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.310065973324162,0.17253243152632644,0.16725212800655342,0.15513432657544282,0.042054581068241816,0.0023971833634727235,0.0017458581669097786,0.0,2.0584882714453786e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.312563341943972,0.1704488327771719,0.1669418016119012,0.15860984266932213,0.04272803459654252,0.0029842996418959805,0.0017735913344043449,0.0,2.7014613779318863e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.315060710563782,0.16836523402801773,0.16663147521724903,0.16208535876320082,0.0434014881248431,0.003571415920319133,0.001801324501898906,0.0,3.3444344844182805e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3175580791835917,0.16628163527886355,0.16632114882259683,0.16549965373981723,0.04407494165314368,0.004158532198742286,0.0018290576693934676,0.0,3.987407590904674e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.320055447803402,0.164198036529709,0.1659556782957984,0.16880316595744482,0.04474839518144438,0.004745648477165543,0.0018567908368880338,0.0,4.630380697391182e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3225528164232117,0.16211443778055482,0.16536995053502715,0.1721066781750718,0.04542184870974496,0.005332764755588696,0.001884524004382595,0.0,5.2733538038775755e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3250501850430214,0.16003083903140064,0.16478422277425592,0.17541019039269876,0.04609530223804554,0.005919881034011849,0.0019122571718771563,0.0,5.91632691036397e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3275475536628316,0.1579472402822461,0.16419849501348455,0.17871370261032637,0.04676875576634623,0.006506997312435106,0.0019544146505107466,0.0,6.559300016850477e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3300449222826414,0.15586364153309193,0.1636127672527133,0.18201721482795336,0.04744220929464681,0.007094113590858258,0.0020107898546090205,0.0,7.20227312333687e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.332542290902451,0.15378004278393773,0.16302703949194206,0.18532072704558034,0.048115662822947394,0.007681229869281411,0.002067165058707294,0.0,7.845246229823265e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3350396595222613,0.1516964440347832,0.1624413117311707,0.1886242392632079,0.048789116351248094,0.008268346147704669,0.002123540262805578,0.0,8.488219336309773e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.337537028142071,0.14961284528562901,0.16185558397039945,0.19192775148083488,0.049462569879548675,0.008855462426127822,0.0021799154669038512,0.0,9.131192442796165e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.340034396761881,0.14761622621878598,0.1612698562096282,0.19529394003891695,0.050136023407849256,0.009442578704550975,0.0022362906710021247,0.0,9.774165549282561e-05,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.342531765381691,0.14632080346753001,0.16068412844885685,0.19916540083798517,0.050809476936149955,0.010029694982974232,0.0022926658751004085,0.0,0.00010417138655769067,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.345029134001501,0.14502538071627427,0.16009840068808562,0.20303686163705273,0.05150666226929015,0.010616811261397385,0.002349041079198682,0.0,0.00011060111762255461,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3475265026213106,0.1437299579650185,0.1595126729273144,0.20690832243612028,0.052211258145531694,0.011203927539820536,0.002405416283296956,0.0,0.00011703084868741856,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3500238712411208,0.14243453521376254,0.15892694516654302,0.21077978323518856,0.05291585402177338,0.011791043818243793,0.0024617914873952393,0.0,0.00012346057975228363,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3525212398609305,0.14113911246250677,0.15834121740577176,0.2146512440342561,0.05362044989801493,0.012456535793415602,0.002518166691493513,0.0,0.00012989031081714756,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3550186084807403,0.13984368971125102,0.15775548964500052,0.21852270483332364,0.054325045774256474,0.013170441544354232,0.0025745418955917866,0.0,0.0001336367607550655,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3575159771005505,0.13854826695999503,0.15716976188422918,0.22239416563239192,0.05502964165049816,0.01388434729529299,0.00263091709969007,0.0,0.00013632466504388913,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3600133457203603,0.1372528442087393,0.1562873838311434,0.22626948050591061,0.05573423752673971,0.01459825304623162,0.002687292303788344,0.0,0.00013901256933271228,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.36251071434017,0.13595742145748355,0.1550703730818328,0.23032913732444737,0.05643883340298126,0.015312158797170253,0.0027436675078866173,0.0,0.00014170047362153547,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.36500808295998,0.13466199870622755,0.15385336233252195,0.23438879414298483,0.057143429279222946,0.01602606454810901,0.002800042711984901,0.0,0.0001443883779103591,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.36750545157979,0.13336657595497178,0.15263635158321132,0.2384484509615216,0.05784802515546449,0.01673997029904764,0.0028564179160831746,0.0,0.00014707628219918226,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3700028201995997,0.13207115320371604,0.15141934083390068,0.24250810778005835,0.05855262103170604,0.01745387604998627,0.002912793120181448,3.6152829189120085e-05,0.0001497641864880054,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.37250018881941,0.13077573045246005,0.15020233008458986,0.24656776459859583,0.059257216907947725,0.01816778180092503,0.002969168324279732,0.00013303264507466659,0.00015245209077682903,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3749975574392197,0.1294803077012043,0.14918825647670234,0.25062742141713257,0.05996181278418927,0.018881687551863657,0.0030255435283780057,0.00022991246096019585,0.0001551399950656522,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3774949260590295,0.12818488494994856,0.14829479179436109,0.25468707823566933,0.060666408660430826,0.019595593302802288,0.003081918732476279,0.0003267922768457251,0.00015782789935447534,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3799922946788397,0.12688946219869257,0.1474013271120197,0.2587467350542068,0.0613710045366725,0.020309499053741045,0.0031382939365745626,0.0004236720927312716,0.00016051580364329898,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3824896632986494,0.1255940394474368,0.14650786242967848,0.26250615930924914,0.06207560041291406,0.021023404804679676,0.0031946691406728365,0.0005205519086168009,0.00016320370793212213,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.384987031918459,0.12429861669618104,0.14561439774733723,0.2662431943993321,0.06278019628915561,0.021737310555618304,0.0032510443447711103,0.0006174317245023301,0.0001658916122209453,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3874844005382694,0.12300319394492508,0.1447209330649958,0.26998022948941575,0.06348479216539728,0.022451216306557064,0.0033074195488693938,0.0007143115403878766,0.00016857951650976893,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.389981769158079,0.12170777119366932,0.1438274683826546,0.2737172645794987,0.06418938804163885,0.023165122057495692,0.003363794752967667,0.0008111913562734059,0.00017126742079859208,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.392479137777889,0.12041234844241358,0.14293400370031334,0.2774542996695816,0.06489398391788039,0.023879027808434327,0.00342016995706594,0.0009080711721589351,0.00017395532508741524,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.394976506397699,0.11911692569115759,0.14204053901797198,0.28119133475966523,0.06559857979412206,0.024592933559373087,0.003476545161164225,0.0010049509880444816,0.00017664322937623888,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.397473875017509,0.11782150293990183,0.14113109092119258,0.2849283698497482,0.06630611922598663,0.02530683931031171,0.0035329203652624984,0.001101830803930011,0.00017933113366506203,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.3999712436373186,0.11652608018864606,0.14015307516762504,0.28866540493983117,0.06702628629210775,0.026020745061250346,0.003589295569360772,0.0011987106198155402,0.00018201903795388516,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.402468612257129,0.1152306574373901,0.13917505941405736,0.2926284705390498,0.06774645335822899,0.026734650812189103,0.0036456707734590548,0.0012955904357010866,0.00018470694224270883,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4049659808769386,0.11393523468613434,0.13819704366048982,0.29663435726458737,0.0684666204243501,0.027448556563127727,0.0037020459775573287,0.001392470251586616,0.00018739484653153195,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4074633494967483,0.1126398119348786,0.13721902790692228,0.300640243990125,0.06918678749047122,0.028162462314066362,0.0037720394094974755,0.0014893500674721452,0.00019008275082035514,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4099607181165585,0.1113443891836226,0.1362410121533546,0.3046461307156633,0.06990695455659245,0.028876368065005122,0.0038719734745647485,0.0015862298833576919,0.00019277065510917875,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4124580867363683,0.11004896643236685,0.13526299639978706,0.3086520174412009,0.07062712162271356,0.02959027381594375,0.003971907539632003,0.001683109699243221,0.00019545855939800193,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.414955455356178,0.10892415446892127,0.13428498064621955,0.31265790416673855,0.07134728868883468,0.030304179566882382,0.004071841604699259,0.0017799895151287503,0.00019814646368682508,0.0,0.0,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4174528239759883,0.10801000640259098,0.13330696489265184,0.31666379089227686,0.07206745575495592,0.031018085317821138,0.004171775669766531,0.0018768693310142967,0.00020083436797564873,0.0,1.7169462072360468e-05,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.419950192595798,0.10709585833626085,0.1323289491390843,0.3206696776178145,0.07278762282107704,0.03173199106875977,0.004271709734833786,0.001973749146899826,0.00020352227226447188,0.0,5.4460384291940016e-05,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.422447561215608,0.10618171026993072,0.1313591256917791,0.3244755323290147,0.07350778988719814,0.0324458968196984,0.004371643799901041,0.0020564996228875647,0.00020621017655329503,0.0,9.175130651151956e-05,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.424944929835418,0.10526756220360041,0.13039202065364877,0.3282150114866575,0.07422795695331938,0.03315980257063716,0.004471577864968314,0.0021345616355799195,0.00020889808084211868,0.0,0.00012904222873110575,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4274422984552277,0.10435341413727027,0.12942491561551864,0.33195449064429966,0.0749481240194405,0.03387370832157579,0.004571511930035569,0.0022126236482722605,0.0002115859851309418,0.0,0.0001663331509506853,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4299396670750375,0.10343926607094013,0.12845781057738848,0.3356939698019419,0.07566829108556161,0.034587614072514414,0.004671445995102824,0.0022906856609646014,0.00021487760845823704,0.0,0.00020362407317026484,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4324370356948477,0.10252511800460982,0.12749070553925815,0.33943344895958466,0.07638845815168285,0.0359633205539236,0.004771380060170097,0.0023687476736569558,0.0002214517304798093,0.0,0.000240914995389851,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4349344043146575,0.1016109699382797,0.126523600501128,0.3431729281172269,0.07710862521780396,0.03741331993700383,0.004871314125237352,0.0024468096863492967,0.00022802585250138036,0.0,0.0002782059176094306,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4374317729344672,0.10069682187194956,0.12555649546299785,0.34691240727486905,0.07782879228392507,0.03886331932008406,0.0049712481903046064,0.0025248716990416377,0.00023459997452295145,0.0,0.0003154968398290101,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4399291415542774,0.09978267380561925,0.12458939042486752,0.35065188643251183,0.07854895935004631,0.040313318703164534,0.0050711822553718795,0.002602933711733993,0.0002411740965445237,0.0,0.00035278776204859634,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.442426510174087,0.09886852573928911,0.12362228538673738,0.35422216199578266,0.07926912641616742,0.041763318086244755,0.005171116320439134,0.0026809957244263334,0.0002477482185660948,0.0,0.00039007868426817584,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.444923878793897,0.09795437767295899,0.1226938571009954,0.3573480081507259,0.07998929348228855,0.04321331746932498,0.005271050385506389,0.0027590577371186743,0.00025432234058766584,0.0,0.0004273696064877554,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.447421247413707,0.0970402296066287,0.12180329783415582,0.3604738543056698,0.08070946054840979,0.04466331685240547,0.005370984450573662,0.0028371197498110287,0.0002608964626092381,0.0,0.0004646605287073416,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.449918616033517,0.09612608154029856,0.12091273856731641,0.3635997004606131,0.08142962761453089,0.04611331623548569,0.005470918515640917,0.0029151817625033697,0.0002674705846308092,0.0,0.0005019514509269212,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4524159846533267,0.0952119334739684,0.12002217930047698,0.36672554661555634,0.08216548507653582,0.04756331561856592,0.005570852580708171,0.0029932437751957106,0.0002740447066523803,0.0,0.0005392423731465007,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.454913353273137,0.09429778540763813,0.11913162003363739,0.36985139277050016,0.08291112213103667,0.0490133150016464,0.005670786645775445,0.003071305787888065,0.00028061882867395254,0.0,0.0005765332953660869,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4574107218929466,0.09338363734130799,0.11824106076679798,0.3729772389254435,0.08365675918553736,0.05046331438472662,0.005770720710842699,0.003149367800580406,0.0002871929506955237,0.0,0.0006138242175856664,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4599080905127564,0.09246948927497785,0.11735050149995856,0.37610308508038676,0.08440239624003808,0.05191331376780685,0.005870654775909955,0.0032274298132727464,0.0002937670727170947,0.0,0.000651115139805246,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.462405459132566,0.09155534120864772,0.11645994223311915,0.37922893123533,0.0851480332945388,0.05336331315088708,0.0059705888409772095,0.0033054918259650874,0.0003003411947386658,0.0,0.0006884060620248255,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4649028277523763,0.09064119314231742,0.11555903625285774,0.38235477739027385,0.08589367034903962,0.05481331253396756,0.006070522906044482,0.0033835538386574426,0.00030691531676023805,0.0,0.0007256969842444117,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.467400196372186,0.08972704507598728,0.11462203409803101,0.3854806235452171,0.08663930740354032,0.05626331191704778,0.006170456971111737,0.0034616158513497836,0.00031348943878180914,0.0,0.0007629879064639913,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.469897564991996,0.08881289700965714,0.11368503194320428,0.3877519495665241,0.08738494445804104,0.05771331130012801,0.006270391036178992,0.0035396778640421245,0.0003200635608033802,0.0,0.0007691379120788201,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.472394933611806,0.08789874894332683,0.11274802978837738,0.38990061030683776,0.08813058151254187,0.059163310683208487,0.006416912511387151,0.003617739876734479,0.0003266376828249525,0.0,0.000770817678625709,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.474892302231616,0.08698460087699669,0.11181102763355065,0.392049271047151,0.08887621856704259,0.060613310066288714,0.00656972809759177,0.0036958018894268194,0.00033321180484652355,0.0,0.0007724974451725978,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4773896708514256,0.08607045281066657,0.1108740254787239,0.39419793178746426,0.0896218556215433,0.062063309449368935,0.00672254368379639,0.0037738639021191603,0.00033978592686809465,0.0,0.0007741772117194867,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.479887039471236,0.08515630474433626,0.109937023323897,0.39634659252777793,0.09036749267604414,0.06351330883244942,0.006875359270001038,0.0038519259148115156,0.00034636004888966693,0.0,0.0007758569782663758,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4823844080910455,0.08424215667800614,0.10900002116907027,0.3984952532680912,0.09111312973054483,0.06496330821552965,0.007028174856205658,0.003929987927503856,0.000352934170911238,0.0,0.0007775367448132646,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4848817767108553,0.08356083055443188,0.10806301901424355,0.40064391400840443,0.09185876678504555,0.06641330759860987,0.0071809904424102785,0.004008049940196197,0.0003595082929328091,0.0,0.0007792165113601532,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4873791453306655,0.08291066198245015,0.10712601685941664,0.40279257474871805,0.09260440383954639,0.06786330698169035,0.007333806028614926,0.004086111952888552,0.00036608241495438134,0.0,0.0007808962779070423,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4898765139504753,0.08226049341046852,0.10633305857609922,0.4049412354890314,0.0933500408940471,0.06931330636477058,0.0074866216148195466,0.004164173965580892,0.00037265653697595244,0.0,0.0007825760444539311,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.492373882570285,0.0816103248384869,0.10557964670313405,0.4070898962293446,0.09409567794854781,0.07076330574785081,0.007639437201024167,0.004242235978273234,0.0003792306589975236,0.0,0.0007842558110008199,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4948712511900952,0.08096015626650517,0.10482623483016877,0.4092385569696582,0.09484131500304865,0.07221330513093129,0.007792252787228814,0.004320297990965588,0.0003858047810190957,0.0,0.0007859355775477089,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.497368619809905,0.08030998769452355,0.1040728229572036,0.41138721770997155,0.09558695205754934,0.07366330451401151,0.007945068373433435,0.004398360003657929,0.00039237890304066685,0.0,0.0007876153440945977,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.4998659884297147,0.07965981912254193,0.10331941108423845,0.4135358784502848,0.09633258911205006,0.07511330389709174,0.008097883959638055,0.00447642201635027,0.00039895302506223794,0.0,0.0007892951106414865,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.502363357049525,0.0790096505505602,0.10256599921127318,0.41549920143283503,0.09705630942852804,0.07656330328017222,0.008250699545842701,0.004591603062010843,0.00040971679444502226,0.0,0.0007909748771883755,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5048607256693347,0.07835948197857856,0.10181258733830803,0.4171742681731306,0.0977459425917934,0.07801330266325245,0.008403515132047321,0.004722049178591194,0.0004269967320349114,0.0,0.0007926546437352643,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5073580942891445,0.07770931340659694,0.10105917546534286,0.418849334913426,0.09843557575505878,0.07951647536151267,0.008556330718251941,0.0048524952951715435,0.00044427666962480055,0.0,0.000794334410282153,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5098554629089547,0.0770591448346152,0.10030576359237758,0.42052440165372185,0.09912520891832426,0.08163155796658969,0.00870914630445659,0.004982941411751917,0.0004615566072146927,0.0,0.0007960141768290421,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5123528315287644,0.07640897626263358,0.09955235171941242,0.42219946839401734,0.09981484208158961,0.08374664057166635,0.00886196189066121,0.005113387528332267,0.0004788365448045819,0.0,0.0007976939433759309,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.514850200148574,0.07575880769065198,0.09879893984644729,0.4238745351343128,0.10050447524485497,0.08586172317674301,0.00901477747686583,0.005243833644912618,0.0004961164823944709,0.0,0.0007993737099228196,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5173475687683844,0.07510863911867023,0.09803631509930752,0.4255496018746086,0.10119410840812045,0.08797680578182003,0.009167593063070478,0.005374279761492991,0.0005133964199843632,0.0,0.0008010534764697087,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.519844937388194,0.07445847054668861,0.09719004755333793,0.4272246686149041,0.1018837415713858,0.09009188838689668,0.009320408649275098,0.005504725878073342,0.0005306763575742523,0.0,0.0008027332430165975,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.522342306008004,0.07380830197470699,0.09634378000736833,0.4288997353551996,0.10257337473465115,0.09220697099197334,0.009474474303469621,0.005635171994653692,0.0005479562951641414,0.0,0.0008044130095634863,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.524839674627814,0.07315813340272526,0.09549751246139858,0.43057480209549537,0.10326300789791663,0.09432205359705036,0.009653988373027072,0.005765618111234065,0.0005652362327540337,0.0,0.0008060927761103753,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.527337043247624,0.07250796483074363,0.09465124491542899,0.43224986883579086,0.10395264106118199,0.09643713620212702,0.00983350244258449,0.005896064227814415,0.0005825161703439228,0.0,0.0008077725426572641,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5298344118674336,0.07185779625876201,0.09380497736945939,0.4339249355760864,0.10464227422444734,0.09855221880720366,0.01001301651214191,0.006026510344394766,0.0005997961079338119,0.0,0.0008094523092041528,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.532331780487244,0.07120762768678027,0.09295870982348965,0.4356000023163822,0.10533190738771282,0.1006673014122807,0.010192530581699359,0.006156956460975139,0.0006170760455237042,0.0,0.0008111320757510418,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5348291491070536,0.07055745911479866,0.09211244227752005,0.4372750690566777,0.10602154055097818,0.10278238401735734,0.010372044651256778,0.006287402577555489,0.0006343559831135932,0.0,0.0008128118422979306,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5373265177268634,0.06990729054281704,0.09126617473155045,0.4389501357969732,0.10671117371424353,0.104897466622434,0.010551558720814196,0.006417848694135839,0.0006516359207034825,0.0,0.0008144916088448194,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5398238863466736,0.0692571219708353,0.09041990718558071,0.440625202537269,0.10740080687750901,0.10701254922751104,0.010731072790371648,0.006548294810716213,0.0006689158582933746,0.0,0.0008161713753917086,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5423212549664833,0.06860695339885368,0.08957363963961111,0.4423002692775645,0.10809044004077437,0.10912763183258768,0.010910586859929065,0.006678740927296563,0.0006861957958832637,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.544818623586293,0.06795678482687205,0.08872737209364152,0.44397533601785993,0.10878007320403973,0.11124271443766431,0.011090100929486485,0.006809187043876914,0.0007034757334731529,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5473159922061033,0.06730661625489032,0.0881146682657931,0.44565040275815576,0.10946970636730521,0.11335779704274135,0.011269614999043935,0.006939633160457287,0.0007207556710630451,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.549813360825913,0.0666564476829087,0.08753895533385876,0.44732546949845126,0.11015933953057057,0.11547287964781802,0.011449129068601354,0.007070079277037637,0.0007380356086529342,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.552310729445723,0.06600627911092707,0.08696324240192443,0.4490005362387467,0.11084897269383592,0.11758796225289465,0.011628643138158772,0.007200525393617987,0.0007553155462428233,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.554808098065533,0.06535611053894534,0.08638752946999,0.4506756029790425,0.1115386058571014,0.11970304485797169,0.011808157207716222,0.007330971510198361,0.0007725954838327156,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5573054666853428,0.06470594196696372,0.08581181653805564,0.45106826524019694,0.11222823902036676,0.12181812746304833,0.01198767127727364,0.007461417626778712,0.0007898754214226048,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5598028353051525,0.0640557733949821,0.08523610360612131,0.45117625020106633,0.11281477648582873,0.123933210068125,0.012167185346831061,0.007591863743359061,0.0008071553590124937,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5623002039249627,0.06345701027284283,0.08466039067418688,0.45128423516193567,0.11328506944400525,0.126048292673202,0.01234669941638851,0.007722309859939436,0.000824435296602386,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5647975725447725,0.06322918904796673,0.08408467774225253,0.45139222012280505,0.11375536240218169,0.12816337527827867,0.012526213485945929,0.007852755976519786,0.0008417152341922752,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5672949411645822,0.06300136782309064,0.08350896481031819,0.4515002050836744,0.11422565536035813,0.13027845788335535,0.012705727555503346,0.007983202093100137,0.0008589951717821643,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.5697923097843924,0.0627735465982145,0.08293325187838375,0.4516081900445438,0.11469594831853464,0.13239354048843235,0.012887253711374357,0.008179408563896113,0.0008762751093720566,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.572289678404202,0.06254572537333841,0.08235753894644943,0.4517161750054131,0.11516624127671107,0.134508623093509,0.013076570099451096,0.008464552842687633,0.0008935550469619456,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
2.574787047024012,0.06231790414846231,0.08178182601451509,0.4518241599662824,0.11563653423488751,0.13662370569858565,0.013265886487527835,0.008749697121479154,0.0009108349845518349,0.0,0.0008174957196370598,0.2504272199518049,0.0,1.0,2.443456774443855,2.26059
