r (A),g(r)_weighted_K-K,g(r)_unweighted_K-K,g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,g(r)_weighted_Ca-K,g(r)_unweighted_Ca-K,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,g(r)_weighted_Ca-Cl,g(r)_unweighted_Ca-Cl,g(r)_weighted_Ca-Ca,g(r)_unweighted_Ca-Ca,S_i_K-Cl,S_i_Ca-Cl,Average_SCL,lambda_BC
2.4730993356956956,0.0030199402563567865,0.021809619981899238,0.0031391441940814865,0.012696892166103941,0.0023167456917831076,0.04259939654231473,0.019100415015447143,0.04326785731296315,0.5534775790175535,5.699825166810903,0.0004869460171066569,0.022797185693588167,1.0,1.0,4.00596,0
2.4879083137537537,0.003016370160557182,0.021783837209367746,0.00313112375128765,0.012664451892264419,0.002313232587272136,0.042534798976561934,0.019076547295711732,0.043213790158345707,0.6128541536890663,6.311297261547701,0.000486250046888252,0.022764602693114196,1.0,1.0,4.00596,0
2.5027172918118117,0.0030128000647575777,0.021758054436836254,0.0031231033084938133,0.012632011618424897,0.002309719482761165,0.042470201410809136,0.01905267957597632,0.04315972300372826,0.6466035509757011,6.658855448747476,0.00048555407666984703,0.022732019692640226,1.0,1.0,4.00596,0
2.5175262698698697,0.003009229968957974,0.021732271664304765,0.0031150828656999765,0.012599571344585375,0.002306206378250193,0.04240560384505634,0.019028811856240908,0.04310565584911081,0.6835462959801021,7.039299383045462,0.000484858106451442,0.02269943669216625,1.0,1.0,4.00596,0
2.5323352479279277,0.0030056598731583698,0.021706488891773273,0.00310706242290614,0.012567131070745852,0.0023026932737392216,0.04234100627930354,0.0190049441365055,0.04305158869449337,0.7258658980524543,7.475115289752256,0.0004841621362330371,0.02266685369169228,1.0,1.0,4.00596,0
2.5471442259859858,0.003002089777345081,0.021680706119142953,0.003099041980112303,0.012534690796906328,0.0022991801721629792,0.042276408767513374,0.018981076441496405,0.042997521595888044,0.7459693272364882,7.682144509988697,0.00048346616601463216,0.02263427069121831,1.0,1.0,4.00596,0
2.561953204044044,0.0029985196815226827,0.021654923346446843,0.0030910215373184664,0.012502250523066806,0.0022956670727910704,0.04221181129625561,0.01895720876347538,0.042943454535765514,0.7603419729813705,7.830156951749665,0.00048277019579622715,0.022601687690744336,1.0,1.0,4.00596,0
2.576762182102102,0.002994949585700284,0.021629140573750733,0.0030830010945246296,0.012469810249227284,0.002292153973419162,0.04214721382499786,0.01893334108545435,0.04288938747564298,0.7721435486939712,7.951691989129332,0.00048207422557782224,0.022569104690270365,1.0,0.0012888078547954908,4.00596,0
2.59157116016016,0.002991379489877885,0.02160335780105462,0.0030749806517307928,0.012437369975387762,0.0022886408740472536,0.0420826163537401,0.01890947340743333,0.04283532041552045,0.7678970336096734,7.907960509361558,0.0004813782553594173,0.022536521689796394,1.0,0.0012888078547954908,4.00596,0
2.606380138218218,0.0029878093940554863,0.021577575028358508,0.0030669602089369564,0.01240492970154824,0.002285127774675345,0.04201801888248234,0.0188856057294123,0.04278125335539791,0.7636505185253756,7.864229029593784,0.00048068228514101227,0.02250393868932242,1.0,0.0012888078547954908,4.00596,0
2.621189116276276,0.0029842392982330876,0.021551792255662398,0.003058939774467428,0.012372489461378035,0.002281614675303436,0.04195342141122459,0.018861738051391273,0.042727186295275374,0.7594040034410778,7.82049754982601,0.00047998631475641967,0.022471355681068096,1.0,0.0012888078547954908,4.00596,0
2.635998094334334,0.002980669202410689,0.021526009482966287,0.00305091935505074,0.012340049282092036,0.0022781015759315276,0.04188882393996683,0.018837870373370248,0.042673119235152844,0.7551574883567801,7.776766070058237,0.000479290342521528,0.022438772586188954,1.0,0.0012888078547954908,4.00596,0
2.650807072392392,0.0029770991065882903,0.021500226710270177,0.003042898935634053,0.012307609102806037,0.0022745884765596187,0.04182422646870907,0.01881400269534922,0.04261905217503031,0.7509109732724822,7.733034590290463,0.00047859437028663636,0.022406189491309812,1.0,0.0012888078547954908,4.00596,0
2.6656160504504505,0.0029735290107658916,0.021474443937574066,0.003034878516217365,0.012275168923520036,0.0022710753771877103,0.041759628997451316,0.01879013501732819,0.04256498511490777,0.7414734330985883,7.635844873786619,0.0004778983980517447,0.02237360639643067,1.0,0.0012888078547954908,4.00596,0
2.6804250285085085,0.002969958914943493,0.021448661164877956,0.0030268580968006776,0.012242728744234037,0.0022675622778158015,0.041695031526193554,0.018766267339307165,0.04251091805478524,0.729177485276708,7.509218691440894,0.00047720242581685305,0.02234102330155153,1.0,0.0012888078547954908,4.00596,0
2.6952340065665665,0.0029663888191216498,0.021422878392185856,0.0030188376773839904,0.01221028856494804,0.002264049178443893,0.0416304340549358,0.01877122055536921,0.042522138494008134,0.7097054110420442,7.308691293439056,0.0004765064535819614,0.022308440206672386,1.0,0.0012888078547954908,4.00596,0
2.7100429846246246,0.002962818723322046,0.021397095619654367,0.003010817257967303,0.01217784838566204,0.0022605360790719843,0.04156583658367804,0.021580527225873003,0.048886014884621104,0.6793479064457113,6.996063510021169,0.00047581048134706975,0.022275857111793244,1.0,0.0012888078547954908,4.00596,0
2.7248519626826826,0.0029592486275224414,0.021371312847122875,0.0030027968385506155,0.012145408206376041,0.002257022979700076,0.041501239112420284,0.02438983389637679,0.05524989127523407,0.6609614589139731,6.806716117565501,0.00047511450911217804,0.0222432740169141,1.0,0.0012888078547954908,4.00596,0
2.7396609407407406,0.002955678531722838,0.021345530074591387,0.0029947764191339283,0.012112968027090042,0.0022535098803281666,0.04143664164116252,0.027199140566880577,0.06161376766584704,0.642731680406719,6.618982134726533,0.0004744185368772864,0.022210690922034957,1.0,0.0012888078547954908,4.00596,0
2.7544699187987987,0.0029521084359232334,0.021319747302059894,0.0029867559997172406,0.012080527847804043,0.002249996780956258,0.04137204416990477,0.030008447237384366,0.06797764405646001,0.6257497070723564,6.444098304445411,0.00047372256464239473,0.022178107827155815,1.0,0.0012888078547954908,4.00596,0
2.7692788968568567,0.00294853834012363,0.021293964529528406,0.0029787355803005534,0.012048087668518044,0.0022464836815843494,0.041307446698647006,0.03281775390788815,0.07434152044707297,0.5987068353342371,6.165605287276809,0.0004730265924075031,0.022145524732276673,1.0,0.0012888078547954908,4.00596,0
2.7840878749149147,0.0029449682443240255,0.021268181756996914,0.0032546759224049452,0.013164183187348596,0.002242970582212441,0.04124284922738925,0.03562706057839194,0.08070539683768593,0.5625884220308899,5.7936504892213545,0.0004982563625370755,0.023326698280153595,1.0,0.0012888078547954908,4.00596,0
2.7988968529729727,0.0029413981485244215,0.02124239898446542,0.003610676529807347,0.014604098350142952,0.002239457482840532,0.04117825175613149,0.03843636724889573,0.08706927322829891,0.5262612733104529,5.419546091202619,0.0005504944502879435,0.025772311027559332,1.0,0.0012888078547954908,4.00596,0
2.813705831031031,0.0029378280527248175,0.021216616211933933,0.003966677137209749,0.016044013512937307,0.0022359443834686237,0.041113654284873735,0.04124567391939952,0.09343314961891187,0.49763074235549765,5.12470303511012,0.0006027325380388116,0.02821792377496507,1.0,0.0012888078547954908,4.00596,0
2.828514809089089,0.0029342579569252136,0.02119083343940244,0.00432267774461215,0.01748392867573166,0.002232431284096715,0.041049056813615974,0.04405498058990331,0.09979702600952484,0.4754439088671781,4.896218491774073,0.0006549706257896796,0.030663536522370805,1.0,0.0012888078547954908,4.00596,0
2.843323787147147,0.0029306878611256096,0.021165050666870952,0.004678678352014552,0.01892384383852602,0.0022289181847248065,0.04098445934235822,0.046864287260407096,0.10616090240013781,0.44653633615236993,4.598522403047679,0.0007072087135405476,0.03310914926977654,1.0,0.0012888078547954908,4.00596,0
2.858132765205205,0.0030515683009421776,0.022038033650588866,0.005034678959416954,0.020363759001320373,0.0022501154565506814,0.04137422632944202,0.05067371676315884,0.11479034066289569,0.4166401720911295,4.290645598697558,0.0007594468012914157,0.03555476201718228,1.0,0.0012888078547954908,4.00596,0
2.872941743263263,0.003325539120815197,0.0240166156622636,0.005390679566819355,0.021803674164114727,0.0023074756561901797,0.04242894282200132,0.05587052574699654,0.12656258694202455,0.3908077936014008,4.024618488266639,0.0008116848890422837,0.038000374764588014,1.0,0.0012888078547954908,4.00596,0
2.887750721321321,0.0035995099406882164,0.025995197673938333,0.005746680174221757,0.023243589326909085,0.0023648358558296784,0.043483659314560615,0.06106733473083425,0.13833483322115342,0.36560103677290645,3.76503415749797,0.0008639229767931518,0.040445987511993756,1.0,0.0012888078547954908,4.00596,0
2.902559699379379,0.0038734807605612363,0.02797377968561307,0.006102680781624159,0.02468350448970344,0.0024221960554691776,0.04453837580711992,0.06626414371467196,0.1501070795002823,0.3413758563373349,3.515558300928852,0.0009161610645440198,0.04289160025939949,1.0,0.0012888078547954908,4.00596,0
2.9173686774374374,0.004147451580434264,0.029952361697287863,0.0064586813890265705,0.026123419652497835,0.0024795562551086776,0.04559309229967924,0.0714609526985098,0.1618793257794115,0.31847257389686295,3.279695619935518,0.0009683991522948893,0.045337213006805294,1.0,0.0012888078547954908,4.00596,0
2.9321776554954955,0.004421422400307284,0.0319309437089626,0.006814681996428974,0.027563334815292193,0.0025369164547481764,0.04664780879223854,0.07665776168234752,0.17365157205854037,0.29715538919065054,3.060166897399546,0.0010206372400457574,0.047782825754211035,1.0,0.0012888078547954908,4.00596,0
2.9469866335535535,0.004695393220180303,0.03390952572063733,0.007170682603831375,0.029003249978086548,0.002594276654387675,0.04770252528479784,0.08185457066618522,0.18542381833766924,0.28017341620775266,2.8852830707378803,0.0010719685898211851,0.05018598805890782,1.0,0.0012888078547954908,4.00596,0
2.9617956116116115,0.004969364040053323,0.03588810773231207,0.007526683211233776,0.030443165140880902,0.002651636854027174,0.04875724177735714,0.08705137965002292,0.19719606461679812,0.2633946855690018,2.712492275252269,0.0010400355737703341,0.048690990931724965,1.0,0.0012888078547954908,4.00596,0
2.9766045896696696,0.005243334859926342,0.0378666897439868,0.007882683818636178,0.03188308030367526,0.0027089970536666725,0.04981195826991643,0.09224818863386063,0.208968310895927,0.25213484613747306,2.5965361487547907,0.0010081025577194829,0.047195993804542105,1.0,0.0012888078547954908,4.00596,0
2.9914135677277276,0.005517305679799362,0.039845271755661535,0.00823868442603858,0.033322995466469614,0.002766357253306171,0.05086667476247573,0.09744499761769834,0.22074055717505586,0.24087500670594422,2.480580022257312,0.0009761695416686318,0.04570099667735925,1.0,0.0012888078547954908,4.00596,0
3.0062225457857856,0.005777596848394446,0.04172506108584906,0.008594685033440982,0.03476291062926397,0.0028237174529456696,0.051921391255035025,0.10294148234113018,0.2331916539990776,0.22961516727441542,2.3646238957598333,0.0009442365256177806,0.0442059995501764,1.0,0.0012888078547954908,4.00596,0
3.0210315238438437,0.005969261659162621,0.043109239689368646,0.008950685640843383,0.03620282579205832,0.002801071116027373,0.05150497943649362,0.11543086057047944,0.2614836379542996,0.21608217014262038,2.2252583269302804,0.0009123035095669294,0.04271100242299354,1.0,0.0012888078547954908,4.00596,0
3.0358405019019017,0.006160926469930795,0.04449341829288823,0.009306686248245785,0.03764274095485268,0.002734611245039653,0.05028294181346132,0.12792023879982867,0.28977562190952155,0.1954812862422125,2.0131062164102436,0.000880370493516078,0.04121600529581068,1.0,0.0012888078547954908,4.00596,0
3.0506494799599597,0.006352591280698969,0.04587759689640781,0.009662686855648188,0.03908265611764704,0.0026681513740519336,0.049060904190429015,0.14040961702917792,0.31806760586474353,0.17894455620367974,1.8428075925388014,0.0008484374774652269,0.03972100816862783,1.0,0.0012888078547954908,4.00596,0
3.0654584580180178,0.006544256091467144,0.0472617754999274,0.010018687463050588,0.040522571280441386,0.0026016915030642137,0.047838866567396714,0.15289899525852718,0.3463595898199655,0.16813974214719635,1.7315374103009349,0.0008165044614143759,0.03822601104144498,1.0,0.0012888078547954908,4.00596,0
3.080267436076076,0.006735920902235318,0.04864595410344698,0.01049743261997224,0.042458951152362916,0.0025352316320764938,0.04661682894436441,0.1653883734878764,0.3746515737751875,0.1573349280907129,1.620267228063068,0.0007845714453635246,0.03673101391426212,1.0,0.0012888078547954908,4.00596,0
3.095076414134134,0.006927585713003492,0.05003013270696656,0.011322977236142824,0.045798030315909455,0.0024687717610887743,0.04539479132133211,0.17787775171722567,0.40294355773040946,0.1465301140342295,1.5089970458252016,0.000754837642210735,0.035338976587664016,1.0,0.0012888078547954908,4.00596,0
3.109885392192192,0.007119250523771666,0.05141431131048615,0.01214852185231341,0.049137109479455994,0.0024023118901010544,0.04417275369829981,0.19286407640108028,0.4368918335946959,0.1382020435391278,1.4232328747033745,0.0007252616004208447,0.033954325121015365,1.0,0.0012888078547954908,4.00596,0
3.12469437025025,0.007310915334539841,0.05279848991400573,0.012974066468483994,0.05247618864300253,0.0023358520191133344,0.04295071607526751,0.20935376235573447,0.47424564912407263,0.13129100032746338,1.3520615400005587,0.0006956855586309546,0.03256967365436672,1.0,0.0012888078547954908,4.00596,0
