r (A),g(r)_weighted_Na-F,g(r)_unweighted_Na-F,g(r)_weighted_Na-Na,g(r)_unweighted_Na-Na,g(r)_weighted_F-F,g(r)_unweighted_F-F,S_i_Na-F,Average_SCL,lambda_BC
5.1748157996566615,0.43378046080359656,1.3013413824107898,0.24676497140504186,0.7402949142151256,0.24202943259895882,0.7260882977968764,0.06958028394765473,3.9325,5.22361
5.187561651379953,0.4322603357252442,1.2967810071757326,0.24760603234443473,0.7428180970333043,0.2421881233422405,0.7265643700267215,0.06958028394765473,3.9325,5.22361
5.200307503103246,0.4307402106468917,1.2922206319406753,0.24844709328382766,0.745341279851483,0.2423468140855221,0.7270404422565664,0.06958028394765473,3.9325,5.22361
5.213053354826538,0.4292200855685392,1.2876602567056177,0.2492881542232206,0.7478644626696618,0.24322380523923096,0.7296714157176929,0.06958028394765473,3.9325,5.22361
5.22579920654983,0.4276999604901868,1.2830998814705605,0.25012921516261344,0.7503876454878404,0.24436637859085902,0.7330991357725771,0.06958028394765473,3.9325,5.22361
5.238545058273123,0.42617983541183435,1.2785395062355032,0.2509702761020064,0.7529108283060192,0.24550895194248715,0.7365268558274615,0.06958028394765473,3.9325,5.22361
5.251290909996415,0.42440748203960266,1.273222446118808,0.2518113370413993,0.755434011124198,0.24665152529411527,0.7399545758823458,0.06958028394765473,3.9325,5.22361
5.264036761719707,0.42230064201872836,1.2669019260561851,0.2526523979807922,0.7579571939423766,0.2477940986457433,0.7433822959372299,0.06958028394765473,3.9325,5.22361
5.276782613442999,0.42019380199785383,1.2605814059935616,0.2534934589201851,0.7604803767605554,0.2489366719973714,0.7468100159921143,0.06958028394765473,3.9325,5.22361
5.289528465166292,0.4180869619769794,1.2542608859309383,0.254334519859578,0.7630035595787341,0.2500792453489995,0.7502377360469986,0.06958028394765473,3.9325,5.22361
5.302274316889584,0.41598012195610506,1.2479403658683152,0.2551755807989709,0.7655267423969128,0.25122181870062754,0.7536654561018827,0.06958028394765473,3.9325,5.22361
5.315020168612876,0.41387328193523065,1.241619845805692,0.2560166417383638,0.7680499252150915,0.2523643920522557,0.7570931761567672,0.06958028394765473,3.9325,5.22361
5.327766020336169,0.41176644191435613,1.2352993257430684,0.25724229040492064,0.771726871214762,0.25350696540388384,0.7605208962116515,0.06958028394765473,3.9325,5.22361
5.34051187205946,0.40965960189348183,1.2289788056804456,0.2588688705235578,0.7766066115706735,0.2546495387555119,0.7639486162665357,0.06958028394765473,3.9325,5.22361
5.353257723782753,0.40741688507094354,1.2222506552128307,0.2604954506421951,0.7814863519265853,0.25579211210714,0.76737633632142,0.06958028394765473,3.9325,5.22361
5.366003575506046,0.40504335643983175,1.2151300693194953,0.26212203076083235,0.7863660922824971,0.2569346854587681,0.7708040563763043,0.06958028394765473,3.9325,5.22361
5.378749427229337,0.4026698278087202,1.2080094834261605,0.26374861087946955,0.7912458326384086,0.2580772588103961,0.7742317764311885,0.06958028394765473,3.9325,5.22361
5.39149527895263,0.40029629917760834,1.2008888975328251,0.2653751909981068,0.7961255729943204,0.2593310980941702,0.7779932942825107,0.06958028394765473,3.9325,5.22361
5.404241130675922,0.39792277054649655,1.1937683116394897,0.26700177111674406,0.8010053133502323,0.2610052098687714,0.7830156296063143,0.06958028394765473,3.9325,5.22361
5.416986982399214,0.3955492419153849,1.1866477257461547,0.2686283512353812,0.8058850537061437,0.2626793216433725,0.7880379649301176,0.06958028394765473,3.9325,5.22361
5.429732834122507,0.3931757132842731,1.1795271398528193,0.2702549313540185,0.8107647940620556,0.2643534334179737,0.7930603002539212,0.06958028394765473,3.9325,5.22361
5.442478685845799,0.39080218465316136,1.1724065539594841,0.27188151147265577,0.8156445344179674,0.2660275451925749,0.7980826355777247,0.06958028394765473,3.9325,5.22361
5.455224537569091,0.38855433952511925,1.1656630185753578,0.2735080915912929,0.8205242747738788,0.26770165696717596,0.8031049709015279,0.06958028394765473,3.9325,5.22361
5.467970389292383,0.3863941617821973,1.159182485346592,0.2751346717099302,0.8254040151297907,0.26937576874177716,0.8081273062253315,0.06958028394765473,3.9325,5.22361
5.480716241015676,0.38423398403927544,1.1527019521178263,0.2767612518285675,0.8302837554857024,0.27104988051637835,0.813149641549135,0.06958028394765473,3.9325,5.22361
5.493462092738968,0.3820738062963536,1.146221418889061,0.2783878319472046,0.835163495841614,0.27272399229097943,0.8181719768729383,0.06958028394765473,3.9325,5.22361
5.50620794446226,0.3799136285534317,1.139740885660295,0.2800144120658419,0.8400432361975257,0.27439810406558063,0.8231943121967419,0.06958028394765473,3.9325,5.22361
5.518953796185553,0.3777534508105097,1.1332603524315292,0.2820541492735037,0.8461624478205112,0.2760722158401818,0.8282166475205455,0.06958028394765473,3.9325,5.22361
5.5316996479088445,0.37559327306758794,1.1267798192027638,0.28410716668394836,0.8523215000518451,0.2777463276147829,0.8332389828443487,0.06958028394765473,3.9325,5.22361
5.544445499632137,0.37343309532466595,1.120299285973998,0.28616018409439314,0.8584805522831794,0.2794204393893841,0.8382613181681523,0.06958028394765473,3.9325,5.22361
5.55719135135543,0.37114808521253695,1.113444255637611,0.28821320150483787,0.8646396045145137,0.2810945511639853,0.8432836534919559,0.06958028394765473,3.9325,5.22361
5.569937203078721,0.36880122544244914,1.1064036763273475,0.29026621891528254,0.8707986567458477,0.28294146358269673,0.8488243907480902,0.06958028394765473,3.9325,5.22361
5.582683054802014,0.3664543656723611,1.0993630970170833,0.2923192363257273,0.876957708977182,0.2851112421155872,0.8553337263467616,0.06958028394765473,3.9325,5.22361
5.5954289065253064,0.36410750590227303,1.0923225177068192,0.29437225373617204,0.8831167612085162,0.2872810206484777,0.8618430619454331,0.06958028394765473,3.9325,5.22361
5.608174758248598,0.3617606461321852,1.0852819383965557,0.2964252711466167,0.8892758134398502,0.289450799181368,0.8683523975441041,0.06958028394765473,3.9325,5.22361
5.620920609971891,0.35941378636209725,1.0782413590862918,0.2984782885570615,0.8954348656711845,0.2916205777142585,0.8748617331427755,0.06958028394765473,3.9325,5.22361
5.633666461695183,0.3570669265920092,1.0712007797760277,0.3005313059675062,0.9015939179025187,0.293790356247149,0.881371068741447,0.06958028394765473,3.9325,5.22361
5.646412313418475,0.35472006682192136,1.0641602004657642,0.3025843233779508,0.9077529701338526,0.2959601347800393,0.887880404340118,0.06958028394765473,3.9325,5.22361
5.6591581651417675,0.35248786307453506,1.0574635892236053,0.3046373407883956,0.9139120223651869,0.2981299133129298,0.8943897399387895,0.06958028394765473,3.9325,5.22361
5.67190401686506,0.35029422803323784,1.0508826840997136,0.3066903581988404,0.9200710745965213,0.3002996918458203,0.9008990755374608,0.06958028394765473,3.9325,5.22361
5.684649868588352,0.34810059299194085,1.0443017789758227,0.30885782634647246,0.9265734790394174,0.3024694703787106,0.9074084111361318,0.06958028394765473,3.9325,5.22361
5.697395720311644,0.34590695795064375,1.0377208738519312,0.31105983209247373,0.9331794962774212,0.3046392489116011,0.9139177467348033,0.06958028394765473,3.9325,5.22361
5.710141572034937,0.3437133229093466,1.0311399687280398,0.313261837838475,0.939785513515425,0.30680902744449157,0.9204270823334747,0.06958028394765473,3.9325,5.22361
5.722887423758229,0.3415196878680496,1.0245590636041488,0.3154638435844761,0.9463915307534284,0.30897880597738187,0.9269364179321457,0.06958028394765473,3.9325,5.22361
5.735633275481521,0.3393260528267524,1.0179781584802572,0.31766584933047737,0.9529975479914322,0.31113722095935953,0.9334116628780786,0.06958028394765473,3.9325,5.22361
5.748379127204813,0.3373246364234646,1.0119739092703939,0.3198678550764785,0.9596035652294356,0.31323019317250156,0.9396905795175047,0.06958028394765473,3.9325,5.22361
5.761124978928105,0.33552495893132217,1.0065748767939666,0.3220698608224798,0.9662095824674395,0.31532316538564364,0.945969496156931,0.06958028394765473,3.9325,5.22361
5.773870830651398,0.33372528143917984,1.0011758443175396,0.32427186656848106,0.9728155997054433,0.3174161375987858,0.9522484127963574,0.06958028394765473,3.9325,5.22361
5.78661668237469,0.33192560394703763,0.995776811841113,0.3264738723144822,0.9794216169434466,0.31950910981192776,0.9585273294357833,0.06958028394765473,3.9325,5.22361
5.799362534097982,0.33012592645489525,0.9903777793646859,0.3286758780604835,0.9860276341814505,0.3216020820250699,0.9648062460752098,0.06958028394765473,3.9325,5.22361
5.812108385821275,0.3283262489627529,0.9849787468882588,0.33087788380648475,0.9926336514194543,0.32369505423821204,0.9710851627146362,0.06958028394765473,3.9325,5.22361
5.824854237544566,0.3265265714706107,0.9795797144118321,0.33307988955248585,0.9992396686574576,0.325788026451354,0.9773640793540621,0.06958028394765473,3.9325,5.22361
5.837600089267859,0.3247268939784683,0.9741806819354051,0.3352292994288417,1.0056878982865252,0.32788099866449616,0.9836429959934886,0.06958028394765473,3.9325,5.22361
5.850345940991152,0.322927216486326,0.968781649458978,0.3372001628933796,1.0116004886801389,0.3299739708776383,0.989921912632915,0.06958028394765473,3.9325,5.22361
5.863091792714443,0.3211275389941838,0.9633826169825513,0.3391710263579174,1.0175130790737523,0.3320669430907803,0.9962008292723409,0.06958028394765473,3.9325,5.22361
5.875837644437736,0.3193278615020414,0.9579835845061242,0.3411418898224553,1.023425669467366,0.3341599153039224,1.0024797459117674,0.06958028394765473,3.9325,5.22361
5.888583496161028,0.31761718086435564,0.952851542593067,0.3431127532869932,1.0293382598609797,0.33625288751706456,1.0087586625511937,0.06958028394765473,3.9325,5.22361
5.90132934788432,0.31615039350805074,0.9484511805241522,0.34508361675153104,1.0352508502545932,0.33834585973020653,1.0150375791906197,0.06958028394765473,3.9325,5.22361
5.914075199607613,0.31468360615174573,0.9440508184552372,0.34705448021606894,1.0411634406482069,0.34030032592065096,1.0209009777619529,0.06958028394765473,3.9325,5.22361
5.926821051330905,0.31321681879544067,0.939650456386322,0.34902534368060684,1.0470760310418206,0.34224708350561417,1.0267412505168425,0.06958028394765473,3.9325,5.22361
5.939566903054197,0.3117500314391357,0.9352500943174072,0.3509962071451447,1.052988621435434,0.3441938410905772,1.0325815232717317,0.06958028394765473,3.9325,5.22361
5.9523127547774894,0.3102832440828307,0.9308497322484921,0.3529670706096826,1.0589012118290477,0.3461405986755404,1.0384217960266213,0.06958028394765473,3.9325,5.22361
5.965058606500782,0.3088164567265257,0.9264493701795771,0.3549379340742205,1.0648138022226614,0.3480873562605037,1.0442620687815112,0.06958028394765473,3.9325,5.22361
5.977804458224074,0.30734966937022073,0.9220490081106623,0.35690879753875826,1.070726392616275,0.3500341138454668,1.0501023415364004,0.06958028394765473,3.9325,5.22361
5.990550309947366,0.30598223339849434,0.9179467001954831,0.35887966100329616,1.0766389830098886,0.35198087143043,1.05594261429129,0.06958028394765473,3.9325,5.22361
6.003296161670659,0.30480180840236215,0.9144054252070865,0.36085052446783406,1.0825515734035023,0.3539276290153932,1.0617828870461796,0.06958028394765473,3.9325,5.22361
6.0160420133939505,0.30362138340623,0.91086415021869,0.36261311882025915,1.0878393564607776,0.3558743866003563,1.067623159801069,0.06958028394765473,3.9325,5.22361
6.028787865117243,0.30244095841009777,0.9073228752302934,0.3640162472589517,1.0920487417768552,0.3578211441853195,1.0734634325559587,0.06958028394765473,3.9325,5.22361
6.041533716840536,0.3012605334139656,0.9037816002418968,0.36541937569764427,1.0962581270929328,0.3597679017702827,1.0793037053108483,0.06958028394765473,3.9325,5.22361
6.054279568563827,0.30008010841783345,0.9002403252535004,0.36682250413633666,1.10046751240901,0.3617146593552459,1.0851439780657377,0.06958028394765473,3.9325,5.22361
6.06702542028712,0.29889968342170126,0.8966990502651038,0.36822563257502916,1.1046768977250876,0.3636614169402091,1.0909842508206273,0.06958028394765473,3.9325,5.22361
6.0797712720104125,0.297719258425569,0.8931577752767071,0.3696287610137217,1.1088862830411652,0.36555023123410796,1.096650693702324,0.06958028394765473,3.9325,5.22361
6.092517123733704,0.2966069278028113,0.889820783408434,0.37103188945241417,1.1130956683572426,0.3668276917175255,1.1004830751525765,0.06958028394765473,3.9325,5.22361
6.105262975456997,0.29565769715620405,0.8869730914686123,0.3724350178911067,1.1173050536733202,0.368105152200943,1.104315456602829,0.06958028394765473,3.9325,5.22361
6.118008827180289,0.2947084665095968,0.8841253995287904,0.3738381463297993,1.1215144389893978,0.36938261268436057,1.1081478380530818,0.06958028394765473,3.9325,5.22361
6.130754678903581,0.29375923586298963,0.881277707588969,0.37524127476849173,1.1257238243054752,0.3706600731677781,1.1119802195033344,0.06958028394765473,3.9325,5.22361
6.1435005306268735,0.29281000521638234,0.8784300156491471,0.3766444032071843,1.1299332096215529,0.37193753365119564,1.115812600953587,0.06958028394765473,3.9325,5.22361
6.156246382350166,0.2918607745697751,0.8755823237093254,0.37804753164587673,1.1341425949376303,0.37321499413461323,1.1196449824038397,0.06958028394765473,3.9325,5.22361
6.168992234073458,0.290911543923168,0.8727346317695039,0.3794506600845692,1.1383519802537077,0.3744924546180307,1.1234773638540922,0.06958028394765473,3.9325,5.22361
6.18173808579675,0.2899623132765607,0.8698869398296821,0.38085378852326174,1.1425613655697853,0.3757699151014483,1.127309745304345,0.06958028394765473,3.9325,5.22361
6.194483937520043,0.2891965651024422,0.8675896953073265,0.38168579724673074,1.1450573917401923,0.37704737558486584,1.1311421267545976,0.06958028394765473,3.9325,5.22361
6.207229789243335,0.2886098501599202,0.8658295504797606,0.38196053525731877,1.1458816057719563,0.3783248360682834,1.1349745082048501,0.06958028394765473,3.9325,5.22361
6.219975640966627,0.28802313521739814,0.8640694056521945,0.38223527326790685,1.1467058198037205,0.37960229655170097,1.138806889655103,0.06958028394765473,3.9325,5.22361
6.23272149268992,0.28743642027487615,0.8623092608246284,0.3825100112784948,1.1475300338354846,0.38087975703511845,1.1426392711053555,0.06958028394765473,3.9325,5.22361
6.245467344413211,0.28684970533235415,0.8605491159970625,0.38278474928908285,1.1483542478672486,0.382157217518536,1.146471652555608,0.06958028394765473,3.9325,5.22361
6.258213196136504,0.28626299038983216,0.8587889711694965,0.38305948729967093,1.1491784618990128,0.3834346780019536,1.1503040340058608,0.06958028394765473,3.9325,5.22361
6.2709590478597965,0.2856762754473101,0.8570288263419303,0.38333422531025896,1.1500026759307769,0.3843080715138957,1.1529242145416871,0.06958028394765473,3.9325,5.22361
6.283704899583088,0.2850895605047881,0.8552686815143644,0.38360896332084693,1.150826889962541,0.38487142365254556,1.1546142709576368,0.06958028394765473,3.9325,5.22361
6.296450751306381,0.28458094978649384,0.8537428493594816,0.383883701331435,1.1516511039943051,0.38543477579119556,1.1563043273735867,0.06958028394765473,3.9325,5.22361
6.309196603029673,0.2841275791490905,0.8523827374472716,0.38415843934202304,1.1524753180260692,0.38599812792984556,1.1579943837895368,0.06958028394765473,3.9325,5.22361
6.321942454752965,0.28367420851168723,0.8510226255350617,0.38443317735261107,1.1532995320578332,0.38656148006849544,1.1596844402054864,0.06958028394765473,3.9325,5.22361
6.334688306476258,0.28322083787428387,0.8496625136228516,0.38470791536319915,1.1541237460895974,0.38712483220714544,1.1613744966214363,0.06958028394765473,3.9325,5.22361
6.34743415819955,0.2827674672368805,0.8483024017106416,0.3849826533737871,1.1549479601213615,0.3876881843457954,1.1630645530373862,0.06958028394765473,3.9325,5.22361
6.360180009922842,0.2823140965994772,0.8469422897984317,0.38525739138437515,1.1557721741531255,0.3882515364844453,1.164754609453336,0.06958028394765473,3.9325,5.22361
6.372925861646134,0.2818607259620739,0.8455821778862217,0.38553212939496323,1.1565963881848897,0.3888148886230953,1.166444665869286,0.06958028394765473,3.9325,5.22361
6.385671713369427,0.28140735532467054,0.8442220659740117,0.38580686740555126,1.1574206022166538,0.38937824076174526,1.1681347222852358,0.06958028394765473,3.9325,5.22361
6.398417565092719,0.28118465152058436,0.8435539545617532,0.38608160541613923,1.1582448162484178,0.3899415929003952,1.1698247787011857,0.06958028394765473,3.9325,5.22361
6.411163416816011,0.28107797607648943,0.8432339282294684,0.3863563434267273,1.159069030280182,0.3905049450390452,1.1715148351171356,0.06958028394765473,3.9325,5.22361
6.423909268539304,0.2809713006323945,0.8429139018971836,0.38663108143731534,1.159893244311946,0.39106829717769515,1.1732048915330855,0.06958028394765473,3.9325,5.22361
6.4366551202625955,0.2808646251882996,0.8425938755648988,0.38690581944790337,1.16071745834371,0.39163164931634503,1.1748949479490352,0.06958028394765473,3.9325,5.22361
6.449400971985888,0.28075794974420465,0.842273849232614,0.38718055745849145,1.1615416723754743,0.39216530327317806,1.1764959098195342,0.06958028394765473,3.9325,5.22361
6.462146823709181,0.2806512743001097,0.8419538229003292,0.3874552954690794,1.1623658864072384,0.39207008882720906,1.1762102664816272,0.06958028394765473,3.9325,5.22361
6.474892675432472,0.2805445988560148,0.8416337965680444,0.38773003347966745,1.1631901004390024,0.39197487438124,1.1759246231437201,0.06958028394765473,3.9325,5.22361
6.487638527155765,0.28043792341191986,0.8413137702357596,0.38800477149025553,1.1640143144707666,0.391879659935271,1.1756389798058131,0.06958028394765473,3.9325,5.22361
6.500384378879057,0.28041071340894563,0.841232140226837,0.38827950950084356,1.1648385285025307,0.391784445489302,1.175353336467906,0.002594241254198842,3.9325,5.22361
6.513130230602349,0.28041071340894563,0.841232140226837,0.3885542475114315,1.1656627425342947,0.391689231043333,1.175067693129999,0.002594241254198842,3.9325,5.22361
6.525876082325642,0.28041071340894563,0.841232140226837,0.3888289855220196,1.166486956566059,0.391594016597364,1.174782049792092,0.002594241254198842,3.9325,5.22361
6.538621934048934,0.28041071340894563,0.841232140226837,0.38910372353260764,1.167311170597823,0.39149880215139504,1.1744964064541852,0.002594241254198842,3.9325,5.22361
6.551367785772226,0.28041071340894563,0.841232140226837,0.38905424593254845,1.1671627377976455,0.39140358770542605,1.1742107631162781,0.002594241254198842,3.9325,5.22361
6.5641136374955185,0.28041071340894563,0.841232140226837,0.3885534233090575,1.1656602699271725,0.391308373259457,1.173925119778371,0.002594241254198842,3.9325,5.22361
6.576859489218811,0.28041071340894563,0.841232140226837,0.38805260068556646,1.1641578020566994,0.391213158813488,1.173639476440464,0.002594241254198842,3.9325,5.22361
6.589605340942103,0.2806373559527148,0.8419120678581443,0.3875517780620755,1.1626553341862267,0.391117944367519,1.173353833102557,0.002594241254198842,3.9325,5.22361
6.602351192665395,0.28110508674605394,0.843315260238162,0.3870509554385846,1.1611528663157538,0.39102272992154996,1.17306818976465,0.002594241254198842,3.9325,5.22361
6.615097044388688,0.28157281753939317,0.8447184526181796,0.3865501328150936,1.1596503984452808,0.39092751547558097,1.172782546426743,0.002594241254198842,3.9325,5.22361
6.6278428961119795,0.2820405483327324,0.8461216449981972,0.3860493101916026,1.158147930574808,0.390832301029612,1.172496903088836,0.002594241254198842,3.9325,5.22361
6.640588747835272,0.28250827912607157,0.8475248373782148,0.38554848756811166,1.156645462704335,0.39042088683665727,1.1712626605099719,0.002594241254198842,3.9325,5.22361
6.653334599558565,0.2829760099194108,0.8489280297582324,0.38504766494462067,1.155142994833862,0.3897226475662179,1.1691679426986537,0.002594241254198842,3.9325,5.22361
6.666080451281856,0.28344374071275,0.8503312221382501,0.3845468423211297,1.1536405269633891,0.38902440829577845,1.1670732248873354,0.002594241254198842,3.9325,5.22361
6.678826303005149,0.2839114715060892,0.8517344145182677,0.38404601969763874,1.1521380590929162,0.38832616902533906,1.1649785070760172,0.002594241254198842,3.9325,5.22361
6.6915721547284415,0.2843792022994284,0.8531376068982853,0.38354519707414775,1.1506355912224433,0.3876279297548997,1.162883789264699,0.002594241254198842,3.9325,5.22361
6.704318006451733,0.28487121358299794,0.8546136407489939,0.38304437445065687,1.1491331233519706,0.38692969048446024,1.1607890714533808,0.002594241254198842,3.9325,5.22361
6.717063858175026,0.28536579973289256,0.8560973991986777,0.3825435518271658,1.1476306554814975,0.38623145121402086,1.1586943536420626,0.002594241254198842,3.9325,5.22361
6.729809709898318,0.2858603858827871,0.8575811576483614,0.3818101477003384,1.1454304431010152,0.38553321194358137,1.1565996358307442,0.002594241254198842,3.9325,5.22361
6.74255556162161,0.2863549720326817,0.8590649160980451,0.3808688298053769,1.1426064894161307,0.38483497267314204,1.1545049180194262,0.002594241254198842,3.9325,5.22361
6.7553014133449025,0.2868495581825763,0.8605486745477289,0.37992751191041535,1.139782535731246,0.38413673340270266,1.152410200208108,0.002594241254198842,3.9325,5.22361
6.768047265068195,0.2873441443324709,0.8620324329974127,0.37898619401545386,1.1369585820463617,0.38343849413226316,1.1503154823967896,0.002594241254198842,3.9325,5.22361
6.780793116791487,0.2878387304823654,0.8635161914470963,0.3780448761204923,1.134134628361477,0.38274025486182384,1.1482207645854716,0.002594241254198842,3.9325,5.22361
6.793538968514779,0.288506198366,0.865518595098,0.3771035582255309,1.1313106746765926,0.3820420155913844,1.1461260467741532,0.002594241254198842,3.9325,5.22361
6.806284820238072,0.2892693380814482,0.8678080142443447,0.37616224033056933,1.128486720991708,0.38134377632094496,1.144031328962835,0.002594241254198842,3.9325,5.22361
6.819030671961364,0.29003247779689634,0.8700974333906891,0.37522092243560784,1.1256627673068236,0.3806441307804083,1.141932392341225,0.002594241254198842,3.9325,5.22361
6.831776523684656,0.2907956175123446,0.8723868525370339,0.3742796045406463,1.122838813621939,0.37955709918892877,1.1386712975667863,0.002594241254198842,3.9325,5.22361
6.844522375407949,0.2915587572277928,0.8746762716833785,0.37333828664568475,1.1200148599370543,0.3784700675974493,1.1354102027923478,0.002594241254198842,3.9325,5.22361
6.85726822713124,0.29232189694324096,0.876965690829723,0.37239696875072326,1.1171909062521699,0.37738303600596984,1.1321491080179096,0.002594241254198842,3.9325,5.22361
6.870014078854533,0.2930850366586892,0.8792551099760676,0.3714556508557617,1.1143669525672852,0.3762960044144903,1.1288880132434709,0.002594241254198842,3.9325,5.22361
6.8827599305778255,0.2938481763741374,0.8815445291224122,0.37051433296080016,1.1115429988824006,0.3752089728230108,1.1256269184690324,0.002594241254198842,3.9325,5.22361
6.895505782301117,0.29462378523512944,0.8838713557053884,0.36957301506583873,1.1087190451975162,0.37412194123153136,1.1223658236945941,0.002594241254198842,3.9325,5.22361
6.90825163402441,0.29558386423198363,0.8867515926959509,0.36852813571321574,1.1055844071396472,0.37303490964005187,1.1191047289201557,0.002594241254198842,3.9325,5.22361
6.920997485747702,0.2965439432288378,0.8896318296865136,0.367330020601439,1.101990061804317,0.3719478780485723,1.115843634145717,0.002594241254198842,3.9325,5.22361
6.933743337470994,0.29750402222569194,0.8925120666770759,0.3661319054896624,1.0983957164689873,0.3708608464570929,1.1125825393712787,0.002594241254198842,3.9325,5.22361
6.946489189194287,0.2984641012225462,0.8953923036676386,0.36493379037788565,1.094801371133657,0.3697738148656134,1.1093214445968402,0.002594241254198842,3.9325,5.22361
6.959235040917579,0.29942418021940037,0.8982725406582012,0.36373567526610895,1.0912070257983268,0.36868678327413384,1.1060603498224015,0.002594241254198842,3.9325,5.22361
6.971980892640871,0.3003842592162545,0.9011527776487636,0.36253756015433225,1.0876126804629969,0.3675997516826544,1.1027992550479633,0.002594241254198842,3.9325,5.22361
6.984726744364163,0.3013443382131087,0.9040330146393262,0.36133944504255555,1.0840183351276667,0.3665127200911749,1.0995381602735248,0.002594241254198842,3.9325,5.22361
6.997472596087456,0.30232347364917816,0.9069704209475346,0.3601413299307788,1.0804239897923364,0.3654256884996954,1.0962770654990863,0.002594241254198842,3.9325,5.22361
7.010218447810748,0.3034168969511509,0.9102506908534528,0.35894321481900215,1.0768296444570065,0.36425436582316384,1.0927630974694915,0.002594241254198842,3.9325,5.22361
7.02296429953404,0.30451032025312375,0.9135309607593712,0.3577450997072254,1.0732352991216763,0.3629927744140744,1.0889783232422232,0.002594241254198842,3.9325,5.22361
7.035710151257333,0.30560374355509656,0.9168112306652898,0.35654698459544865,1.069640953786346,0.361731183004985,1.0851935490149551,0.002594241254198842,3.9325,5.22361
7.0484560029806245,0.3066971668570693,0.920091500571208,0.35534886948367206,1.0660466084510163,0.36046959159589564,1.081408774787687,0.002594241254198842,3.9325,5.22361
7.061201854703917,0.30779059015904214,0.9233717704771265,0.35415075437189536,1.062452263115686,0.3592080001868062,1.0776240005604187,0.002594241254198842,3.9325,5.22361
7.07394770642721,0.30888401346101496,0.9266520403830449,0.3529526392601186,1.0588579177803559,0.3579464087777168,1.0738392263331504,0.002594241254198842,3.9325,5.22361
7.086693558150501,0.3099774367629877,0.9299323102889632,0.35175452414834196,1.0552635724450259,0.3566848173686275,1.0700544521058826,0.002594241254198842,3.9325,5.22361
7.099439409873794,0.31107086006496054,0.9332125801948816,0.35054240391207614,1.0516272117362284,0.35542322595953807,1.0662696778786143,0.002594241254198842,3.9325,5.22361
7.112185261597086,0.31216428336693336,0.9364928501008001,0.34932841972597123,1.0479852591779137,0.35416163455044863,1.062484903651346,0.002594241254198842,3.9325,5.22361
7.124931113320378,0.31325770666890607,0.9397731200067182,0.34811443553986643,1.0443433066195993,0.35290004314135925,1.0587001294240779,0.002594241254198842,3.9325,5.22361
7.137676965043671,0.3143511299708789,0.9430533899126367,0.3469004513537615,1.0407013540612846,0.35163845173226993,1.0549153551968098,0.002594241254198842,3.9325,5.22361
7.150422816766963,0.3154445532728517,0.9463336598185551,0.3456864671676566,1.03705940150297,0.3503768603231805,1.0511305809695415,0.002594241254198842,3.9325,5.22361
7.163168668490255,0.3165379765748244,0.9496139297244732,0.3444724829815518,1.0334174489446555,0.3491152689140911,1.0473458067422734,0.002594241254198842,3.9325,5.22361
7.1759145202135475,0.3176313998767972,0.9528941996303917,0.3432584987954469,1.0297754963863408,0.3478536775050017,1.043561032515005,0.002594241254198842,3.9325,5.22361
7.18866037193684,0.31872482317877,0.95617446953631,0.34204451460934204,1.0261335438280261,0.3465920860959123,1.039776258287737,0.002594241254198842,3.9325,5.22361
7.201406223660132,0.3198424168905758,0.9595272506717275,0.3408305304232372,1.0224915912697117,0.3454297383316361,1.0362892149949083,0.002594241254198842,3.9325,5.22361
7.214152075383424,0.3210158467756198,0.9630475403268595,0.33961654623713233,1.018849638711397,0.34427129590567984,1.0328138877170396,0.002594241254198842,3.9325,5.22361
7.226897927106717,0.3221892766606638,0.9665678299819915,0.3384025620510274,1.0152076861530823,0.34311285347972353,1.0293385604391707,0.002594241254198842,3.9325,5.22361
7.2396437788300085,0.32336270654570776,0.9700881196371233,0.3371885778649226,1.0115657335947679,0.34195441105376734,1.025863233161302,0.002594241254198842,3.9325,5.22361
7.252389630553301,0.32453613643075174,0.9736084092922552,0.3359745936788177,1.0079237810364532,0.3407959686278111,1.0223879058834333,0.002594241254198842,3.9325,5.22361
7.265135482276594,0.32570956631579573,0.9771286989473873,0.3347606094927128,1.0042818284781385,0.3396375262018548,1.0189125786055644,0.002594241254198842,3.9325,5.22361
7.277881333999885,0.3269079697507744,0.9807239092523232,0.3336096175146477,1.000828852543943,0.3384790837758985,1.0154372513276957,0.002594241254198842,3.9325,5.22361
7.290627185723178,0.3281504249231739,0.9844512747695219,0.332569739744029,0.997709219232087,0.3373206413499422,1.0119619240498268,0.002594241254198842,3.9325,5.22361
7.3033730374464705,0.3293928800955735,0.9881786402867205,0.3315298619734103,0.994589585920231,0.336162198923986,1.008486596771958,0.002594241254198842,3.9325,5.22361
7.316118889169762,0.33063533526797295,0.9919060058039189,0.3304899842027917,0.9914699526083751,0.33500375649802977,1.0050112694940894,0.002594241254198842,3.9325,5.22361
7.328864740893055,0.33187779044037247,0.9956333713211175,0.329450106432173,0.9883503192965191,0.33384531407207346,1.0015359422162204,0.002594241254198842,3.9325,5.22361
7.341610592616346,0.333120245612772,0.9993607368383159,0.32841022866155434,0.9852306859846631,0.3326868716461173,0.998060614938352,0.002594241254198842,3.9325,5.22361
7.354356444339639,0.3343627007851715,1.0030881023555145,0.3273703508909357,0.9821110526728071,0.331528429220161,0.994585287660483,0.002594241254198842,3.9325,5.22361
