r (A),g(r)_weighted_Th-F,g(r)_unweighted_Th-F,g(r)_weighted_Th-Th,g(r)_unweighted_Th-Th,g(r)_weighted_F-F,g(r)_unweighted_F-F,S_i_Th-F,Average_SCL,lambda_BC
1.8073279244534535,0.0,0.0,-0.004831104760252891,-0.014493314280758673,0.004998705802701724,0.014996117408105173,1.0,4.63732,0
1.8152897214774775,0.0,0.0,-0.004063284276892843,-0.01218985283067853,0.005095104835941727,0.015285314507825182,1.0,4.63732,0
1.8232515185015015,0.0,0.0,-0.003295463793532797,-0.009886391380598391,0.00519150386918173,0.015574511607545192,1.0,4.63732,0
1.8312133155255255,0.0,0.0,-0.002527643310172749,-0.007582929930518248,0.005287902902421733,0.015863708707265202,1.0,4.63732,0
1.8391751125495495,0.0,0.0,-0.0017598228268127022,-0.005279468480438107,0.005343620905013742,0.016030862715041228,1.0,4.63732,0
1.8471369095735735,0.0,0.0,-0.000992002343452655,-0.0029760070303579654,0.0052885357845183865,0.01586560735355516,1.0,4.63732,0
1.8550987065975975,0.0,0.0,-0.00022418186009260746,-0.0006725455802778224,0.005233450664023032,0.015700351992069095,1.0,4.63732,0
1.8630605036216215,0.0,0.0,0.0005436386232674402,0.0016309158698023206,0.005178365543527677,0.01553509663058303,1.0,4.63732,0
1.8710223006456457,0.0,0.0,0.0013114591066275085,0.003934377319882526,0.00512328042303232,0.01536984126909696,1.0,4.63732,0
1.8789840976696697,0.0,0.0,0.002079279589987555,0.0062378387699626656,0.005068195302536965,0.015204585907610896,1.0,4.63732,0
1.8869458946936937,0.0,0.0,0.00768169006491638,0.02304507019474914,0.0050131101820416095,0.01503933054612483,1.0,4.63732,0
1.8949076917177177,0.0,0.0,0.014102114139183568,0.042306342417550706,0.005002632682200289,0.01500789804660087,1.0,4.63732,0
1.9028694887417417,0.0,0.0,0.020522538213450757,0.06156761464035227,0.0050714891081956774,0.015214467324587033,1.0,4.63732,0
1.9108312857657657,0.0,0.0,0.02694296228771794,0.08082888686315383,0.005140345534191066,0.015421036602573197,1.0,4.63732,0
1.9187930827897897,0.0,0.0,0.03336338636198513,0.1000901590859554,0.005209201960186453,0.01562760588055936,1.0,4.63732,0
1.9267548798138137,0.0,0.0,0.039783810436252315,0.11935143130875696,0.00527805838618184,0.015834175158545523,1.0,4.63732,0
1.9347166768378377,0.0,0.0,0.057738254583345985,0.17321476375003797,0.0053469148121772295,0.01604074443653169,1.0,4.63732,0
1.9426784738618619,0.0,0.0,0.07874304231959345,0.23622912695878034,0.0054157712381726186,0.016247313714517857,1.0,4.63732,0
1.9506402708858859,0.0,0.0,0.0971242006823317,0.2913726020469951,0.00555920211721521,0.01667760635164563,1.0,4.63732,0
1.9586020679099099,0.0,0.0,0.11550535904506994,0.3465160771352098,0.005793314096439864,0.01737994228931959,1.0,4.63732,0
1.9665638649339339,0.0,0.0,0.13567420945742392,0.4070226283722718,0.006027426075664519,0.018082278226993556,1.0,4.63732,0
1.9745256619579579,0.0,0.0,0.15603123979876077,0.4680937193962823,0.006261538054889172,0.018784614164667517,1.0,4.63732,0
1.9824874589819819,0.0,0.0,0.1775772253095155,0.5327316759285465,0.006495650034113827,0.019486950102341482,1.0,4.63732,0
1.9904492560060059,0.0,0.0,0.2153689858562584,0.6461069575687752,0.006729762013338481,0.020189286040015443,1.0,4.63732,0
1.9984110530300299,0.0,0.0,0.2854936885398218,0.8564810656194655,0.006963873992563136,0.020891621977689408,1.0,4.63732,0
2.006372850054054,0.0,0.0,0.3149304220890201,0.9447912662670603,0.007699344264324646,0.023098032792973937,1.0,4.63732,0
2.014334647078078,0.0,0.0,0.3453430466592461,1.0360291399777384,0.008857403976461639,0.026572211929384918,1.0,4.63732,0
2.022296444102102,0.0,0.0,0.3855043333545343,1.156513000063603,0.010015463688598632,0.030046391065795895,1.0,4.63732,0
2.030258241126126,0.0,0.0,0.43609770890342736,1.3082931267102822,0.011173523400735625,0.033520570202206876,1.0,4.63732,0
2.03822003815015,0.0,0.0,0.5074898368027305,1.5224695104081916,0.012331583112872621,0.03699474933861786,1.0,4.63732,0
2.046181835174174,0.0,0.0,0.5718197535799163,1.715459260739749,0.013489642825009612,0.04046892847502884,1.0,4.63732,0
2.054143632198198,0.0,0.0,0.6554680969963342,1.9664042909890027,0.014647702537146607,0.043943107611439824,1.0,4.63732,0
2.062105429222222,0.0,0.0,0.7197828354161493,2.159348506248448,0.016387875649543703,0.04916362694863111,1.0,4.63732,0
2.070067226246246,0.0,0.0,0.7669458511502137,2.3008375534506413,0.01923777705743649,0.05771333117230948,1.0,4.63732,0
2.07802902327027,0.0,0.0,0.8353863781036621,2.5061591343109866,0.02208767846532928,0.06626303539598785,1.0,4.63732,0
2.085990820294294,0.002840341910069562,0.008521025730208687,0.9002304844066298,2.7006914532198896,0.02493757987322207,0.07481273961966621,1.0,4.63732,0
2.093952617318318,0.0027329305044054564,0.008198791513216369,0.9843455051894476,2.953036515568343,0.027787481281114856,0.08336244384334457,1.0,4.63732,0
2.101914414342342,0.0026255190987413504,0.007876557296224052,1.0509849585500737,3.152954875650221,0.030637382689007647,0.09191214806702294,1.0,4.63732,0
2.1098762113663665,0.002518107693077239,0.0075543230792317175,1.0879123955160566,3.2637371865481697,0.03371482418643383,0.1011444725593015,1.0,4.63732,0
2.1178380083903905,0.002410696287413133,0.0072320888622394,1.1997351422452827,3.599205426735848,0.03842961989468481,0.11528885968405445,1.0,4.63732,0
2.1257998054144145,0.0023032848817490276,0.006909854645247083,1.2566665806773853,3.7699997420321565,0.043144415602935804,0.1294332468088074,1.0,4.63732,0
2.1337616024384385,0.002236372866575018,0.006709118599725054,1.338903684166504,4.016711052499512,0.04785921131118678,0.14357763393356035,1.0,4.63732,0
2.1417233994624625,0.0023190006438155593,0.0069570019314466785,1.389757805044454,4.169273415133362,0.05257400701943777,0.15772202105831332,1.0,4.63732,0
2.1496851964864865,0.002401628421056101,0.007204885263168303,1.4332631952937227,4.299789585881168,0.05728880272768875,0.17186640818306625,1.0,4.63732,0
2.1576469935105105,0.002484256198296643,0.007452768594889928,1.4929165250216618,4.4787495750649855,0.06319902908808933,0.189597087264268,1.0,4.63732,0
2.1656087905345345,0.002566883975537184,0.0077006519266115524,1.5401172608001332,4.6203517824004,0.07112825751817273,0.21338477255451818,1.0,4.63732,0
2.1735705875585585,0.002649511752777726,0.007948535258333177,1.6123150872647598,4.83694526179428,0.07905748594825612,0.23717245784476837,1.0,4.63732,0
2.1815323845825825,0.0027321395300182673,0.008196418590054802,1.6647331634002032,4.99419949020061,0.08698671437833952,0.2609601431350186,1.0,4.63732,0
2.1894941816066065,0.0027896096666666665,0.008368829,1.6839741197345885,5.051922359203766,0.09490397556217185,0.28471192668651557,1.0,4.63732,0
2.1974559786306305,0.0027896096666666665,0.008368829,1.7078075758397004,5.1234227275191015,0.10281563879897845,0.3084469163969354,1.0,4.63732,0
2.2054177756546545,0.0027896096666666665,0.008368829,1.7366253462387171,5.209876038716152,0.11072730203578507,0.3321819061073552,1.0,4.63732,0
2.2133795726786785,0.0027896096666666665,0.008368829,1.7599792817826132,5.27993784534784,0.11926719973395203,0.3578015992018561,1.0,4.63732,0
2.2213413697027025,0.0027896096666666665,0.008368829,1.7802504430441157,5.340751329132347,0.1289794713637829,0.3869384140913487,1.0,4.63732,0
2.2293031667267265,0.0027896096666666665,0.008368829,1.7989428883018488,5.396828664905547,0.13869174299361375,0.4160752289808413,1.0,4.63732,0
2.2372649637507505,0.0027896096666666665,0.008368829,1.8077256474512133,5.42317694235364,0.14872251393130365,0.446167541793911,1.0,4.63732,0
2.245226760774775,0.0027896096666666665,0.008368829,1.804436092886247,5.413308278658741,0.16091216180498863,0.48273648541496594,1.0,4.63732,0
2.253188557798799,0.0027896096666666665,0.008368829,1.8011465383212812,5.403439614963844,0.17310180967867295,0.5193054290360188,1.0,4.63732,0
2.261150354822823,0.0027896096666666665,0.008368829,1.7978569837563152,5.393570951268946,0.18325774149268304,0.5497732244780491,1.0,4.63732,0
2.269112151846847,0.0027896096666666665,0.008368829,1.7945674291913492,5.383702287574048,0.19318305285905238,0.5795491585771572,1.0,4.63732,0
2.277073948870871,0.0027896096666666665,0.008368829,1.791277874626383,5.3738336238791495,0.20325228269695544,0.6097568480908664,1.0,4.63732,0
2.285035745894895,0.0027896096666666665,0.008368829,1.7879883200614173,5.363964960184252,0.2146373981320269,0.6439121943960807,1.0,4.63732,0
2.292997542918919,0.0027896096666666665,0.008368829,1.7390592687612871,5.217177806283861,0.22602251356709835,0.678067540701295,1.0,4.63732,0
2.300959339942943,0.0027896096666666665,0.008368829,1.7051720027812718,5.115516008343816,0.23944423351920918,0.7183327005576275,1.0,4.63732,0
2.308921136966967,0.0027896096666666665,0.008368829,1.66815608789486,5.00446826368458,0.2550096811479558,0.7650290434438675,1.0,4.63732,0
2.316882933990991,0.0027896096666666665,0.008368829,1.64056706723962,4.92170120171886,0.2712954241527547,0.8138862724582642,1.0,4.63732,0
2.324844731015015,0.0027896096666666665,0.008368829,1.6216215067426623,4.864864520227987,0.2868352960380341,0.8605058881141023,1.0,4.63732,0
2.332806528039039,0.0027896096666666665,0.008368829,1.5638328222543232,4.69149846676297,0.2978298605047819,0.8934895815143458,1.0,4.63732,0
2.340768325063063,0.0027896096666666665,0.008368829,1.5275861763736795,4.582758529121039,0.3088313652639353,0.9264940957918059,1.0,4.63732,0
2.348730122087087,0.0027896096666666665,0.008368829,1.4841576511762504,4.452472953528751,0.32306168515404876,0.9691850554621463,1.0,4.63732,0
2.356691919111111,0.0027896096666666665,0.008368829,1.446196056454203,4.338588169362609,0.3370132307207073,1.011039692162122,1.0,4.63732,0
2.364653716135135,0.0027896096666666665,0.008368829,1.4222502319917476,4.266750695975243,0.3490980268404328,1.0472940805212985,1.0,4.63732,0
2.372615513159159,0.0027896096666666665,0.008368829,1.3708263305604285,4.112478991681286,0.36118282296015825,1.0835484688804748,1.0,4.63732,0
2.3805773101831833,0.0027896096666666665,0.008368829,1.3285781841648276,3.9857345524944834,0.3730928394426783,1.119278518328035,1.0,4.63732,0
2.3885391072072073,0.0027896096666666665,0.008368829,1.2680738264754858,3.8042214794264577,0.38494530352291545,1.1548359105687465,1.0,4.63732,0
2.3965009042312313,0.0027896096666666665,0.008368829,1.2574103931858676,3.772231179557603,0.3967555185809978,1.1902665557429934,1.0,4.63732,0
2.4044627012552553,0.0027896096666666665,0.008368829,1.2096578382146783,3.628973514644035,0.40803550230709595,1.224106506921288,1.0,4.63732,0
2.4124244982792793,0.0027896096666666665,0.008368829,1.1638034562960855,3.491410368888257,0.41931548603319413,1.2579464580995825,1.0,4.63732,0
2.4203862953033033,0.0027896096666666665,0.008368829,1.1181415156285723,3.354424546885717,0.4303289561697499,1.2909868685092498,1.0,4.63732,0
2.4283480923273273,0.0027896096666666665,0.008368829,1.0847989423261448,3.254396826978435,0.44114202993127566,1.323426089793827,1.0,4.63732,0
2.4363098893513513,0.0027896096666666665,0.008368829,1.0435713010698433,3.1307139032095304,0.451956337911127,1.355869013733381,1.0,4.63732,0
2.4442716863753753,0.0027896096666666665,0.008368829,1.0090286835030031,3.0270860505090096,0.46286903413853403,1.3886071024156021,1.0,4.63732,0
2.4522334833993993,0.0027896096666666665,0.008368829,0.9648720719447478,2.8946162158342434,0.47378173036594096,1.421345191097823,1.0,4.63732,0
2.4601952804234233,0.0027896096666666665,0.008368829,0.9337519547834404,2.8012558643503214,0.48487334467056387,1.4546200340116917,1.0,4.63732,0
2.4681570774474473,0.0027896096666666665,0.008368829,0.8869834455543436,2.660950336663031,0.49607761478312257,1.4882328443493678,1.0,4.63732,0
2.4761188744714713,0.0027896096666666665,0.008368829,0.8572003323244832,2.5716009969734497,0.5065400472782102,1.519620141834631,1.0,4.63732,0
2.4840806714954953,0.0027896096666666665,0.008368829,0.8294910699837931,2.4884732099513793,0.5149299159230518,1.5447897477691557,1.0,4.63732,0
2.4920424685195193,0.0027896096666666665,0.008368829,0.7774448836480916,2.332334650944275,0.5233197845678935,1.5699593537036807,1.0,4.63732,0
2.5000042655435433,0.0027896096666666665,0.008368829,0.7574844222839482,2.2724532668518447,0.5312587823264565,1.5937763469793695,1.0,4.63732,0
2.5079660625675673,0.0027896096666666665,0.008368829,0.7375239609198048,2.2125718827594145,0.538540114727877,1.6156203441836312,1.0,4.63732,0
2.5159278595915917,0.0027896096666666665,0.008368829,0.6888973551019159,2.0666920653057477,0.545821447129298,1.6374643413878942,1.0,4.63732,0
2.5238896566156157,0.0027896096666666665,0.008368829,0.6655032857782128,1.9965098573346387,0.5529934776034298,1.6589804328102895,1.0,4.63732,0
2.5318514536396397,0.0027896096666666665,0.008368829,0.6421516328039323,1.926454898411797,0.5598605017832605,1.6795815053497816,1.0,4.63732,0
2.5398132506636637,0.0027896096666666665,0.008368829,0.6190956438265598,1.8572869314796794,0.5667275259630913,1.7001825778892738,1.0,4.63732,0
2.5477750476876877,0.0027896096666666665,0.008368829,0.592596026046621,1.777788078139863,0.5735945501429219,1.720783650428766,1.0,4.63732,0
2.5557368447117117,0.0027896096666666665,0.008368829,0.5616980797627618,1.6850942392882853,0.578963125520275,1.7368893765608249,1.0,4.63732,0
2.5636986417357357,0.0027896096666666665,0.008368829,0.5263082418488689,1.5789247255466068,0.5836196642516491,1.7508589927549476,1.0,4.63732,0
2.5716604387597597,0.0027896096666666665,0.008368829,0.5082794842232338,1.5248384526697014,0.5882762029830235,1.7648286089490706,1.0,4.63732,0
2.5796222357837837,0.0027896096666666665,0.008368829,0.4902507265975987,1.4707521797927963,0.5929327417143977,1.7787982251431933,1.0,4.63732,0
2.5875840328078077,0.0027896096666666665,0.008368829,0.4719592260347812,1.4158776781043436,0.5975892804457721,1.7927678413373163,1.0,4.63732,0
2.5955458298318317,0.0027896096666666665,0.008368829,0.45285598512070485,1.3585679553621146,0.600405063698638,1.801215191095914,1.0,4.63732,0
2.6035076268558557,0.0027896096666666665,0.008368829,0.4334108101987602,1.3002324305962807,0.6022857771229013,1.806857331368704,1.0,4.63732,0
2.6114694238798797,0.0027896096666666665,0.008368829,0.4123606882261673,1.237082064678502,0.6041664905471646,1.812499471641494,1.0,4.63732,0
2.6194312209039037,0.0027896096666666665,0.008368829,0.3940894979632418,1.1822684938897254,0.606047203971428,1.8181416119142841,1.0,4.63732,0
2.6273930179279277,0.0027896096666666665,0.008368829,0.3806456766223961,1.1419370298671885,0.6079279173956913,1.8237837521870741,1.0,4.63732,0
2.6353548149519517,0.0027896096666666665,0.008368829,0.36720185528155047,1.1016055658446515,0.6098086308199547,1.8294258924598643,1.0,4.63732,0
2.6433166119759757,0.0027896096666666665,0.008368829,0.3534264287232659,1.0602792861697978,0.6105995264992997,1.8317985794978993,1.0,4.63732,0
2.651278409,0.0027896096666666665,0.008368829,0.3392697760049739,1.0178093280149216,0.6107764814990977,1.8323294444972933,1.0,4.63732,0
2.659240206024024,0.0027896096666666665,0.008368829,0.32514033675519405,0.9754210102655823,0.6109534364988958,1.8328603094966873,1.0,4.63732,0
2.667202003048048,0.0027896096666666665,0.008368829,0.31270964150808067,0.9381289245242421,0.6111303914986937,1.8333911744960814,1.0,4.63732,0
2.675163800072072,0.0027896096666666665,0.008368829,0.30027894626096735,0.9008368387829021,0.6113073464984917,1.8339220394954754,1.0,4.63732,0
2.683125597096096,0.0027896096666666665,0.008368829,0.287848251013854,0.863544753041562,0.6114843014982897,1.8344529044948692,1.0,4.63732,0
2.69108739412012,0.0027896096666666665,0.008368829,0.278972271453326,0.836916814359978,0.6116612564980877,1.8349837694942632,1.0,4.63732,0
2.699049191144144,0.0027896096666666665,0.008368829,0.270124543197977,0.8103736295939311,0.6118382114978858,1.8355146344936573,1.0,4.63732,0
2.707010988168168,0.0027896096666666665,0.008368829,0.26127681494262806,0.7838304448278842,0.6107647061295582,1.832294118388675,1.0,4.63732,0
2.714972785192192,0.0027896096666666665,0.008368829,0.2524267071638077,0.7572801214914232,0.6092833013778995,1.8278499041336989,1.0,4.63732,0
2.722934582216216,0.0027896096666666665,0.008368829,0.2434772244084613,0.7304316732253839,0.6078018966262408,1.8234056898787228,1.0,4.63732,0
2.73089637924024,0.0027896096666666665,0.008368829,0.2345277416531149,0.7035832249593448,0.6063204918745821,1.8189614756237467,1.0,4.63732,0
2.738858176264264,0.0027896096666666665,0.008368829,0.2255782588977685,0.6767347766933055,0.6048390871229234,1.8145172613687706,1.0,4.63732,0
2.746819973288288,0.0027896096666666665,0.008368829,0.217544269965691,0.6526328098970731,0.6033576823712647,1.8100730471137942,1.0,4.63732,0
2.754781770312312,0.0027896096666666665,0.008368829,0.21167823653491225,0.6350347096047367,0.6010010973072265,1.8030032919216796,1.0,4.63732,0
2.762743567336336,0.0027896096666666665,0.008368829,0.20581220310413345,0.6174366093124004,0.5983217203667082,1.7949651611001245,1.0,4.63732,0
2.77070536436036,0.0027896096666666665,0.008368829,0.19994616967335468,0.5998385090200641,0.5956423434261897,1.7869270302785694,1.0,4.63732,0
2.778667161384384,0.0027896096666666665,0.008368829,0.19408013624257592,0.5822404087277278,0.5929629664856714,1.7788888994570142,1.0,4.63732,0
2.7866289584084085,0.0027896096666666665,0.008368829,0.1882141028117968,0.5646423084353904,0.5902835895451528,1.7708507686354586,1.0,4.63732,0
2.7945907554324325,0.0027896096666666665,0.008368829,0.18244284632297705,0.5473285389689312,0.5876042126046345,1.7628126378139035,1.0,4.63732,0
2.8025525524564565,0.0027896096666666665,0.008368829,0.17736009828870447,0.5320802948661134,0.5848548657692015,1.7545645973076047,1.0,4.63732,0
2.8105143494804805,0.0027896096666666665,0.008368829,0.17227735025443192,0.5168320507632957,0.5820988303592914,1.7462964910778744,1.0,4.63732,0
2.8184761465045045,0.0027896096666666665,0.008368829,0.1671946022201593,0.501583806660478,0.5793427949493813,1.7380283848481441,1.0,4.63732,0
2.8264379435285285,0.0027896096666666665,0.008368829,0.16211185418588675,0.48633556255766025,0.5765867595394711,1.7297602786184136,1.0,4.63732,0
2.8343997405525525,0.0027896096666666665,0.008368829,0.15702910615161417,0.47108731845484253,0.5738060893277876,1.7214182679833632,1.0,4.63732,0
2.8423615375765765,0.0027896096666666665,0.008368829,0.15285214742124123,0.4585564422637237,0.5702252842056786,1.710675852617036,1.0,4.63732,0
2.8503233346006005,0.0027896096666666665,0.008368829,0.150411239760533,0.451233719281599,0.5666444790835696,1.699933437250709,1.0,4.63732,0
2.8582851316246245,0.0027896096666666665,0.008368829,0.14797033209982474,0.4439109962994743,0.5630636739614605,1.6891910218843817,1.0,4.63732,0
2.8662469286486485,0.0027896096666666665,0.008368829,0.1455294244391165,0.43658827331734956,0.5594828688393515,1.6784486065180546,1.0,4.63732,0
2.8742087256726725,0.0027896096666666665,0.008368829,0.14308851677840828,0.42926555033522484,0.5554990132120007,1.6664970396360022,1.0,4.63732,0
2.8821705226966965,0.0027896096666666665,0.008368829,0.14064760911770002,0.42194282735310007,0.5510953928515345,1.6532861785546038,1.0,4.63732,0
2.8901323197207205,0.0027896096666666665,0.008368829,0.13820670145699177,0.41462010437097535,0.5466917724910685,1.6400753174732055,1.0,4.63732,0
2.8980941167447445,0.0027896096666666665,0.008368829,0.13576579379628353,0.40729738138885063,0.5422881521306023,1.626864456391807,1.0,4.63732,0
2.9060559137687685,0.0027896096666666665,0.008368829,0.1333248861355753,0.3999746584067259,0.5378845317701362,1.6136535953104085,1.0,4.63732,0
2.9140177107927925,0.0027896096666666665,0.008368829,0.13088397847486705,0.3926519354246012,0.5337397198734162,1.6012191596202485,1.0,4.63732,0
2.921979507816817,0.0027896096666666665,0.008368829,0.1286535248177277,0.38596057445318316,0.5296356199528052,1.5889068598584157,1.0,4.63732,0
2.929941304840841,0.0027896096666666665,0.008368829,0.12692861671537986,0.38078585014613964,0.5255315200321945,1.5765945600965836,1.0,4.63732,0
2.937903101864865,0.0027896096666666665,0.008368829,0.12520370861303204,0.3756111258390961,0.5214274201115838,1.5642822603347515,1.0,4.63732,0
2.945864898888889,0.0027896096666666665,0.008368829,0.12347880051068419,0.3704364015320526,0.517323320190973,1.5519699605729194,1.0,4.63732,0
2.953826695912913,0.0027896096666666665,0.008368829,0.12175389240833635,0.3652616772250091,0.5132380209855563,1.539714062956669,1.0,4.63732,0
2.961788492936937,0.0027896096666666665,0.008368829,0.12002898430598853,0.3600869529179656,0.5092227917055091,1.5276683751165274,1.0,4.63732,0
2.969750289960961,0.0027896096666666665,0.008368829,0.1183040762036407,0.3549122286109221,0.5052075624254619,1.5156226872763858,1.0,4.63732,0
2.977712086984985,0.0027896096666666665,0.008368829,0.11657916810129285,0.34973750430387857,0.5011923331454147,1.5035769994362442,1.0,4.63732,0
2.985673884009009,0.0027896096666666665,0.008368829,0.11485425999894501,0.34456277999683504,0.4971771038653675,1.4915313115961026,1.0,4.63732,0
2.993635681033033,0.0027896096666666665,0.008368829,0.11312935189659717,0.3393880556897915,0.49316187458532035,1.479485623755961,1.0,4.63732,0
3.001597478057057,0.0027896096666666665,0.008368829,0.11160059330437407,0.3348017799131222,0.4889333236870349,1.4667999710611048,1.0,4.63732,0
3.009559275081081,0.0027896096666666665,0.008368829,0.11067630292308861,0.33202890876926583,0.484599637729253,1.4537989131877591,1.0,4.63732,0
3.017521072105105,0.0027896096666666665,0.008368829,0.10975201254180314,0.32925603762540945,0.4802659517714712,1.4407978553144136,1.0,4.63732,0
3.025482869129129,0.0027896096666666665,0.008368829,0.10882772216051768,0.32648316648155307,0.4759322658136893,1.427796797441068,1.0,4.63732,0
3.033444666153153,0.0027896096666666665,0.008368829,0.10790343177923223,0.3237102953376967,0.47159857985590736,1.4147957395677222,1.0,4.63732,0
3.041406463177177,0.0027896096666666665,0.008368829,0.10697914139794676,0.3209374241938403,0.46731732688899363,1.401951980666981,1.0,4.63732,0
3.049368260201201,0.0027896096666666665,0.008368829,0.1060548510166613,0.3181645530499839,0.4631073833629418,1.3893221500888255,1.0,4.63732,0
3.057330057225225,0.0027896096666666665,0.008368829,0.10513056063537585,0.31539168190612754,0.45889743983689,1.3766923195106702,1.0,4.63732,0
3.0652918542492493,0.0027896096666666665,0.008368829,0.10420627025409035,0.31261881076227105,0.45468749631083805,1.3640624889325141,1.0,4.63732,0
3.0732536512732733,0.0027896096666666665,0.008368829,0.10328197987280488,0.30984593961841467,0.45047755278478624,1.3514326583543588,1.0,4.63732,0
3.0812154482972973,0.0027896096666666665,0.008368829,0.10249169106496127,0.3074750731948838,0.44626760925873443,1.3388028277762034,1.0,4.63732,0
3.0891772453213213,0.0027896096666666665,0.008368829,0.10225085484022664,0.30675256452067995,0.44244348595913624,1.3273304578774088,1.0,4.63732,0
3.0971390423453453,0.0027896096666666665,0.008368829,0.10201001861549204,0.30603005584647613,0.4386709624950294,1.3160128874850883,1.0,4.63732,0
3.1051008393693693,0.0027896096666666665,0.008368829,0.10176918239075741,0.30530754717227226,0.43489843903092257,1.3046953170927678,1.0,4.63732,0
3.1130626363933933,0.0027896096666666665,0.008368829,0.1015283461660228,0.3045850384980684,0.4311259155668157,1.293377746700447,1.0,4.63732,0
3.1210244334174173,0.0027896096666666665,0.008368829,0.10128750994128818,0.3038625298238646,0.42735339210270884,1.2820601763081265,1.0,4.63732,0
3.1289862304414413,0.0027896096666666665,0.008368829,0.10104667371655357,0.3031400211496607,0.42356984276863063,1.270709528305892,1.0,4.63732,0
3.1369480274654653,0.0027896096666666665,0.008368829,0.10080583749181896,0.3024175124754569,0.4196839877845809,1.2590519633537427,1.0,4.63732,0
3.1449098244894893,0.0027896096666666665,0.008368829,0.10056500126708434,0.301695003801253,0.41579813280053113,1.2473943984015934,1.0,4.63732,0
3.1528716215135133,0.0027896096666666665,0.008368829,0.10032416504234973,0.3009724951270492,0.4119122778164813,1.235736833449444,1.0,4.63732,0
3.1608334185375373,0.0027896096666666665,0.008368829,0.1001398330365049,0.3004194991095147,0.4080264228324315,1.2240792684972945,1.0,4.63732,0
3.1687952155615613,0.0027896096666666665,0.008368829,0.10028303295481118,0.30084909886443356,0.4041405678483817,1.2124217035451452,1.0,4.63732,0
3.1767570125855853,0.0027896096666666665,0.008368829,0.10042623287311747,0.3012786986193524,0.40025471286433195,1.200764138592996,1.0,4.63732,0
3.1847188096096093,0.0027896096666666665,0.008368829,0.10056943279142375,0.30170829837427127,0.3965103613555898,1.1895310840667694,1.0,4.63732,0
3.1926806066336333,0.0027896096666666665,0.008368829,0.10071263270973004,0.3021378981291901,0.39277362557904616,1.1783208767371385,1.0,4.63732,0
3.2006424036576577,0.0027896096666666665,0.008368829,0.10085583262803632,0.30256749788410897,0.3890368898025023,1.1671106694075069,1.0,4.63732,0
3.2086042006816817,0.0027896096666666665,0.008368829,0.1009990325463426,0.3029970976390278,0.3853001540259585,1.1559004620778757,1.0,4.63732,0
3.2165659977057057,0.0027896096666666665,0.008368829,0.10114223246464889,0.3034266973939467,0.38156341824941487,1.1446902547482447,1.0,4.63732,0
3.2245277947297297,0.0027896096666666665,0.008368829,0.10128543238295518,0.30385629714886553,0.37782668247287116,1.1334800474186135,1.0,4.63732,0
3.2324895917537537,0.0027896096666666665,0.008368829,0.10142863230126145,0.3042858969037844,0.3744402275467842,1.1233206826403526,1.0,4.63732,0
3.2404513887777777,0.0027896096666666665,0.008368829,0.10161082291824189,0.3048324687547257,0.37137865651428403,1.114135969542852,1.0,4.63732,0
3.2484131858018017,0.0027896096666666665,0.008368829,0.1021510771449339,0.30645323143480174,0.36831708548178393,1.1049512564453519,1.0,4.63732,0
3.2563749828258257,0.0027896096666666665,0.008368829,0.10269133137162592,0.3080739941148778,0.3652555144492838,1.0957665433478514,1.0,4.63732,0
3.2643367798498497,0.0027896096666666665,0.008368829,0.10323158559831797,0.3096947567949539,0.3621939434167837,1.0865818302503512,1.0,4.63732,0
3.2722985768738737,0.0027896096666666665,0.008368829,0.10377183982500998,0.31131551947502994,0.35913237238428364,1.077397117152851,1.0,4.63732,0
3.2802603738978977,0.0027896096666666665,0.008368829,0.10431209405170201,0.31293628215510605,0.3560089059111049,1.0680267177333147,1.0,4.63732,0
3.2882221709219217,0.002827681352005613,0.008483044056016839,0.10485234827839403,0.3145570448351821,0.35273966001325907,1.0582189800397772,1.0,4.63732,0
3.2961839679459457,0.003116878456983255,0.009350635370949765,0.10539260250508604,0.31617780751525815,0.34947041411541313,1.0484112423462395,1.0,4.63732,0
3.3041457649699697,0.003406075561960897,0.010218226685882691,0.10593285673177807,0.31779857019533425,0.34620116821756725,1.0386035046527018,1.0,4.63732,0
3.3121075619939937,0.003695272666938539,0.011085818000815617,0.10647311095847009,0.3194193328754103,0.34325837620516286,1.0297751286154886,1.0,4.63732,0
3.3200693590180177,0.003984469771916181,0.011953409315748544,0.10702811669539837,0.3210843500861951,0.3406875003964992,1.0220625011894977,1.0,4.63732,0
3.3280311560420417,0.004273666876893822,0.012821000630681468,0.10786778896771373,0.32360336690314123,0.33811662458783553,1.0143498737635066,1.0,4.63732,0
3.335992953066066,0.004562863981871481,0.013688591945614444,0.10870746124002914,0.32612238372008745,0.33554574877917165,1.006637246337515,1.0,4.63732,0
3.34395475009009,0.004790639737312774,0.014371919211938325,0.10954713351234449,0.3286414005370335,0.332974872970508,0.998924618911524,1.0,4.63732,0
3.351916547114114,0.0048044110415609905,0.014413233124682973,0.11038680578465987,0.3311604173539796,0.3302181889963905,0.9906545669891715,1.0,4.63732,0
3.359878344138138,0.004818182345809207,0.014454547037427622,0.11122647805697523,0.3336794341709257,0.3274268976915481,0.9822806930746444,1.0,4.63732,0
3.367840141162162,0.004831953650057423,0.014495860950172268,0.1120661503292906,0.3361984509878718,0.32463560638670574,0.9739068191601173,1.0,4.63732,0
