r (A),g(r)_weighted_Na-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_Mg-Cl,S_i_Na-Cl,S_i_Ca-Cl,S_i_Mg-Cl,Average_SCL,lambda_BC
2.517214008114057,0.0008771144200190506,0.4264329440563902,0.0001571159967605067,0.2560190291234805,0.00040315075311709306,0.03405310073285283,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.5246834858829414,0.0008762303256139765,0.4364971434679669,0.000157066064968144,0.26243224197391296,0.0004028739070233309,0.03199021767457086,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.532152963651826,0.0008753462312089023,0.44732194054354896,0.0001570161331759765,0.26679957393588205,0.0004025970620550268,0.030595855294228817,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.5396224414207103,0.0008744621368038284,0.458146737619131,0.00015696620138408365,0.27100954410704264,0.00040232021708672263,0.029201492913886767,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.5470919191895947,0.0008735780423987543,0.4652167803739544,0.0001569162695921908,0.2764636361077298,0.00040204337211841853,0.027807130533544715,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.554561396958479,0.0008726939479936802,0.47121204219010826,0.00015686633780029799,0.28322544167733466,0.0004017665271501144,0.02641276815320267,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.5620308747273635,0.000871809853588606,0.4772073040062621,0.00015681640600840514,0.2883837167576371,0.0004014896821818102,0.025018405772860623,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.569500352496248,0.0008709257591835319,0.483202565822416,0.00015676647421651233,0.2922608780946146,0.00040121283721350606,0.023624043392518574,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.5769698302651323,0.0008700416647784579,0.48919782763856984,0.00015671654242461948,0.296138039431592,0.000400935992245202,0.022229681012176525,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.5844393080340167,0.0008691575703733837,0.49302231283335435,0.00015666661063272664,0.2989120622515685,0.00040065914727689786,0.020835318631834476,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.591908785802901,0.0008682734759683097,0.4948363780366638,0.00015661667884083383,0.30106945432301657,0.0004003823023085937,0.019440956251492426,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.599378263571786,0.0008673893815632355,0.4966504432399732,0.00015656674704894098,0.30322684639446484,0.00040010545734028955,0.018046593871150297,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.6068477413406703,0.0008665052871581615,0.49846450844328266,0.00015651681525704814,0.3053842384659129,0.0003998286123719854,0.016652231490808248,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.6143172191095547,0.0008656211927530874,0.500278573646592,0.00015646688346515532,0.307541630537361,0.00039955176740368123,0.015257869110466197,1.0,1.0,0.09861544858869924,2.5006263936342603,3.52027
2.621786696878439,0.0008647370983480133,0.5020926388499014,0.00015641695167326248,0.30724271994551644,0.00039927492243537713,0.0142710168672839,1.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.6292561746473235,0.0008638530039429392,0.5039067040532108,0.00015636701988136964,0.30596209609950337,0.00039899807732998716,0.013339531067608351,1.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.636725652416208,0.000862968909537865,0.5057207692565201,0.00015631708808938838,0.30468147225349024,0.00039872123074456006,0.012408045267932804,1.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.6441951301850923,0.000862084815132791,0.5075348344598296,0.00015626715629702567,0.3034008484074771,0.000398444384159133,0.011476559468257255,1.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.6516646079539767,0.0008612007207277169,0.5093488996631389,0.000156217224504663,0.302120224561464,0.0003981675375737061,0.010545073668581706,1.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.659134085722861,0.0008603166263226428,0.5108889436736992,0.00015616729271230028,0.3008396007154509,0.00039789069098827905,0.009613587868906157,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.6666035634917455,0.0008594325319175687,0.5096264200971014,0.0001561173609199376,0.2995589768694378,0.00039761384440285206,0.00868210206923061,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.67407304126063,0.0008585484375124947,0.5083638965205037,0.0001560674291275749,0.2982783530234247,0.000397336997817425,0.00775061626955506,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.681542519029515,0.0008576643431074205,0.5071013729439059,0.00015601749733521218,0.2939137402218387,0.000397060151231998,0.006819130469879457,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.689011996798399,0.0008567802487023464,0.5058388493673082,0.0001559675655428495,0.2856253274486918,0.000396783304646571,0.005887644670203907,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.6964814745672836,0.0008558961542972723,0.5045763257907104,0.0001559176337504868,0.2835062135101838,0.00039650645806114395,0.004956158870528359,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.703950952336168,0.0008550120598921982,0.5033138022141127,0.0001558677019581241,0.2813870995716757,0.0003962296114757169,0.004024673070852811,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.7114204301050524,0.0008541279654818066,0.502051278637515,0.0001558177701657614,0.2792679856331676,0.0003959527648902899,0.0031587947123806,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.718889907873937,0.0008532438710709772,0.5007887550609174,0.0001557678383733987,0.27714887169465957,0.0003956759183048629,0.003091362599470226,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.726359385642821,0.0008523597766601479,0.49952623148431957,0.00015571790658103603,0.27129041188211134,0.00039539907171943584,0.003023930486559851,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.7338288634117056,0.0008514756822493185,0.49826370790772184,0.00015566797478867332,0.264572254448679,0.00039512222513400885,0.0029564983736494765,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.74129834118059,0.0008505915878384892,0.4970011843311241,0.00015561804299631064,0.2606093240123648,0.0003948453785485818,0.002889066260739102,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.7487678189494744,0.0008497074934276598,0.49304798850148146,0.00015556811085217385,0.25654653458722965,0.0003945685319631548,0.0028216341478287275,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.756237296718359,0.0008488233990168305,0.4870364275157402,0.0001555181786937903,0.2518169840404739,0.0003942916853777278,0.0027542020349183532,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.7637067744872437,0.000847939304606001,0.48102486652999865,0.0001554682465354068,0.24708743349371792,0.00039401483879230074,0.0026867699220079746,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.771176252256128,0.0008470552101951717,0.47501330554425747,0.00015541831437702324,0.2421830148066967,0.0003937379922068737,0.0026193378090976,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.7786457300250125,0.0008461711157843423,0.47007335872806605,0.00015536838221863973,0.23630472147207346,0.0003934611456214467,0.0025519056961872256,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.786115207793897,0.000845287021373513,0.46580234062655457,0.0001553184500602562,0.23060068729640865,0.00039318429903601967,0.002484473583276851,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.7935846855627813,0.0008444029269626837,0.46153132252504314,0.00015526851790187266,0.22670759268829993,0.00039290745245059263,0.0024170414703664767,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.8010541633316657,0.0008435188325518543,0.45726030442353166,0.00015521858574348913,0.22281449808019121,0.0003926306058651657,0.002349609357456102,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.80852364110055,0.000842634738141025,0.45298928632202023,0.0001551686535851056,0.21739995878542864,0.0003923537592797386,0.0022821772445457272,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.8159931188694345,0.0008417506437301957,0.4487182682205087,0.0001551187214267221,0.20825724882492966,0.00039207691269431167,0.0022903915160624655,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.823462596638319,0.0008408665493193664,0.44444725011899733,0.00015506878926833855,0.20400933892884462,0.0003918000661088846,0.00239856398810518,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.8309320744072033,0.000839982454908537,0.4401762320174859,0.00015501885710995502,0.19976142903275962,0.00039152321952345753,0.0025067364601478936,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.8384015521760877,0.0008390983604977077,0.43590521391597437,0.00015496892495157148,0.1944800004015788,0.0003912463729380306,0.0026149089321906077,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.845871029944972,0.0008382142660868783,0.43163419581446294,0.00015491899279318795,0.18802317913539157,0.0004095897162386046,0.0027230814042333218,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.853340507713857,0.0008373301716760489,0.4269556503309895,0.00015387075973209724,0.18095752771023466,0.0004381259488574293,0.0028312538762760423,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.8608099854827413,0.0008825196404923595,0.4211837175103155,0.00015246056473126526,0.1743348647438276,0.0004666621814762523,0.002939426348318756,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.8682794632516257,0.0010102490371581986,0.4154117846896416,0.0001510503697304333,0.1700771034137582,0.0004951984140950753,0.00304759882036147,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.87574894102051,0.0011379784338240375,0.4096398518689677,0.00014964017472960132,0.16581934208368881,0.0005237346467138982,0.0031557712924041846,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.8832184187893946,0.0012657078304898766,0.4038679190482937,0.00014822997972876935,0.1614192071407782,0.0005522708793327212,0.0032639437644468986,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.890687896558279,0.0013934372271557159,0.3981956929537479,0.00014681978472793735,0.15664737281165844,0.0005808071119515442,0.003372116236489612,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.8981573743271634,0.0015211666238215548,0.39255212642666604,0.00014540958972710538,0.15187553848253865,0.0006093433445703672,0.003480288708532326,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.9056268520960478,0.0016488960204873939,0.3869085598995841,0.0001439993947262734,0.1471480028019887,0.0006378795771891902,0.0035884611805750404,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.913096329864932,0.0017766254171532327,0.38126499337250225,0.0001425891997254414,0.14242473471275907,0.000666415809808013,0.0036966336526177545,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.9205658076338166,0.0019043548138190718,0.3756222148365697,0.00014117900472460944,0.13770146662352944,0.0006949520424268361,0.0038056581945905255,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.928035285402701,0.0020320842104849107,0.3701402212743508,0.00013976880972377747,0.1314908960763385,0.000723488275045659,0.003918015620001876,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.935504763171586,0.0021598136071507576,0.3646582277121316,0.00013835861472294542,0.12496733679333603,0.0007520245076644838,0.004030373045413234,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.94297424094047,0.0022875430038165963,0.3591762341499126,0.00013694841972211342,0.12115157796457221,0.0007805607402833067,0.004142730470824585,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.9504437187093546,0.002415272400482436,0.3536942405876937,0.00013553822472128145,0.11845225739683966,0.0008090969729021296,0.004255087896235935,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.957913196478239,0.002543001797148274,0.3480525711000609,0.00013412802972044948,0.1157529368291071,0.0008305345654904293,0.004367445321647286,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.9653826742471234,0.0026707311938141136,0.34234076547203834,0.0001327178347196175,0.11305361626137457,0.0008350806169337525,0.004479802747058637,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.972852152016008,0.0027984605904799523,0.3366289598440158,0.00013130763971878553,0.1101878464323146,0.0008396266683770757,0.0045921601724699885,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.9803216297848922,0.002926189987145792,0.3310945634653178,0.00012989744471795356,0.10669151249904207,0.000844172719820399,0.004704517597881338,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.9877911075537766,0.0030539193838116305,0.3266590263659337,0.00012848724971712157,0.10319517856576954,0.0008487187712637221,0.00481687502329269,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
2.995260585322661,0.0031816487804774696,0.3222234892665496,0.0001270770547162896,0.09969884463249701,0.0008532648227070452,0.0049292324487040405,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.0027300630915454,0.0033093781771433082,0.3177879521671655,0.00012566685971545762,0.09628981171342159,0.0008578108741503685,0.005041589874115391,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.01019954086043,0.0034371075738091478,0.3133524150677814,0.00012425666471462565,0.09317017756910086,0.0008623569255936916,0.005153947299526743,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.0176690186293147,0.0035165331269249402,0.30891687796839706,0.0001228464697137936,0.09005054342477994,0.000866902977037015,0.005266304724938099,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.025138496398199,0.0035836907777744087,0.3050609835132747,0.00012143627471296159,0.08693090928045921,0.0008714490284803383,0.005325417390720299,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.0326079741670835,0.0036508484286238777,0.30152597152689703,0.00012002607971212964,0.08387760728408207,0.0008759950799236614,0.005299428268296533,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.040077451935968,0.003718006079473346,0.2979909595405193,0.00011861588471129765,0.08128464373565585,0.0008805411313669847,0.0052734391458727665,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.0475469297048523,0.003785163730322815,0.2944559475541416,0.00011720568971046567,0.07869168018722962,0.0008850871828103078,0.005247450023449001,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.0550164074737367,0.0038523213811722835,0.2909209355677639,0.00011579549470963369,0.07609871663880341,0.0008939383357429709,0.005221460901025236,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.062485885242621,0.003919479032021752,0.2873859235813862,0.00011620022092221099,0.07352329098099074,0.0009081672092100958,0.00519547177860147,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.0699553630115055,0.0039866366828712205,0.2838509115950085,0.00012128219169268524,0.07094943091166099,0.0009223960826772207,0.005169482656177704,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.07742484078039,0.004053794333720689,0.2803158996086308,0.00012636416246315947,0.06837557084233124,0.0009366249561443456,0.005143493533753938,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.0848943185492743,0.004120951984570158,0.2761412472762604,0.00013144613323363372,0.06609462287113008,0.0009508538296114704,0.005117504411330172,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.0923637963181587,0.004188109635419626,0.27119902875919594,0.00013652810400410797,0.06407340266210282,0.0009650827030785954,0.005091515288906406,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.099833274087043,0.004255267286269095,0.2662568102421315,0.00014161007477458222,0.06205218245307555,0.0009793115765457203,0.005065526166482641,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.107302751855928,0.004322424937118568,0.26131459172506677,0.00014669204554505676,0.060030962244048164,0.000993540450012846,0.005039537044058874,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.1147722296248124,0.004389582587968036,0.2563723732080023,0.000151774016315531,0.0580097420350209,0.001007769323479971,0.005013547921635108,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.1222417073936968,0.004456740238817505,0.25179763553094936,0.00015685598708600523,0.05598852182599363,0.0010219981969470959,0.004987558799211342,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.129711185162581,0.004523897889666974,0.24886346942755377,0.0001619379578564795,0.05471243393243896,0.0010362270704142207,0.0049615696767875755,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.1371806629314656,0.0045910555405164425,0.24592930332415822,0.00016701992862695373,0.05344272676086268,0.0010504559438813455,0.005028066275902773,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.14465014070035,0.004658213191365911,0.24299513722076269,0.000172101899397428,0.0521730195892864,0.0010646848173484706,0.005125513922458862,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.1521196184692344,0.0047253708422153795,0.24006097111736713,0.00017718387016790223,0.05090331241771012,0.0010789136908155954,0.00522296156901495,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.159589096238119,0.004792528493064848,0.23712680501397157,0.00018226584093837647,0.04963360524613384,0.0010931425642827202,0.005320409215571038,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.167058574007003,0.0048596861439143164,0.2340198617795902,0.0001871664397080991,0.04836389807455756,0.0011035521008304645,0.005417856862127127,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.1745280517758876,0.005014681432081496,0.23048484985599815,0.00018878592177967214,0.04709419090298129,0.0011139169890565476,0.005515304508683215,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.181997529544772,0.005507803148207523,0.2269498379324061,0.0001904054038512452,0.045824483731405,0.0011242818772826306,0.0056127521552393035,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.189467007313657,0.00600092486433358,0.22341482600881388,0.00019202488592281834,0.044570421986785284,0.0011346467655087144,0.005710199801795398,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.1969364850825412,0.006494046580459608,0.21987981408522184,0.0001936443679943914,0.04355149128794979,0.0011450116537347972,0.005807647448351486,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.2044059628514256,0.0069871682965856365,0.2163448021616298,0.00019526385006596444,0.04253256058911428,0.0011553765419608805,0.005905095094907576,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.21187544062031,0.007480290012711664,0.21280979023803775,0.0001968833321375375,0.04151362989027878,0.0011657414301869634,0.0060025427414636635,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.2193449183891945,0.007973411728837691,0.20927477831444571,0.00019850281420911054,0.04049469919144327,0.0011761063184130465,0.006099990388019752,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.226814396158079,0.008466533444963719,0.20573976639085367,0.0002001222962806836,0.03947576849260777,0.0011864712066391296,0.006197438034575841,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.2342838739269633,0.008959655161089748,0.20220721649287185,0.0002017417783522566,0.038456837793772264,0.0011968360948652126,0.00629488568113193,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.2417533516958477,0.009452776877215775,0.2005331822541151,0.00020336126042382966,0.037437907094936766,0.0012072009830912957,0.0063923333281667594,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.249222829464732,0.009945898593341803,0.1988591480153583,0.0002049807424954027,0.03641897639610126,0.0012175658713173786,0.006489780975639833,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.2566923072336165,0.01043902030946783,0.19718511377660156,0.00020660022456697575,0.03540004569726575,0.0012279307595434617,0.006587228623112906,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.264161785002501,0.010932142025593857,0.1955110795378448,0.0002082197066385488,0.03438111499843025,0.0012382956477695448,0.006684676270585981,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.2716312627713853,0.011425263741719885,0.19383704529908802,0.00020983918871012185,0.033577590952495476,0.0012526002303271768,0.006782123918059054,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.27910074054027,0.011918385457845944,0.19216301106033118,0.00021008105671930992,0.032863905868204375,0.001280051786802341,0.006879571565532133,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.2865702183091545,0.012411507173971971,0.19048897682157442,0.00021003112492694721,0.03215022078391332,0.0013075033432775034,0.0069770192130052065,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.294039696078039,0.012904628890098,0.18881494258281764,0.00020998119313458453,0.03143653569962226,0.001334954899752666,0.007074466860478281,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.3015091738469233,0.013462558491527991,0.18714090834406089,0.00020993126134222185,0.030722850615331202,0.0013624064562278286,0.007171914507951355,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.3089786516158077,0.014209652634963247,0.18546687410530407,0.00020988132954985914,0.030009165531040147,0.0013898580127029911,0.007269362155424428,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.316448129384692,0.014956746778398504,0.18263013978484796,0.00020983139775749643,0.029295480446749088,0.0014173095691781537,0.007366809802897503,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.3239176071535765,0.015703840921833762,0.1796741193091164,0.00020978146596513375,0.028581795362458032,0.001444761125653316,0.007464257450370576,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.331387084922461,0.016450935065269016,0.17671809883338485,0.00020973153417277107,0.027868110278166974,0.0014722126821284786,0.007561705097843649,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.3388565626913453,0.017198029208704273,0.1737620783576533,0.00020968160238040839,0.027154425193875915,0.001499664238603641,0.007659152745316724,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.3463260404602297,0.01794512335213953,0.17080605788192174,0.00020963167058804565,0.026496869207803645,0.0015271157950788037,0.007756600390302624,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.353795518229114,0.018692217495574787,0.16785003740619023,0.00020958173879568297,0.026115812854085343,0.0015545673515539662,0.007854048029341988,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.361264995997999,0.019439311639010085,0.16557832637068187,0.00020953180700332029,0.025734756500367023,0.0015820189080291303,0.007951495668381358,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.3687344737668834,0.020186405782445342,0.16417103291792182,0.0002094818752109576,0.025353700146648724,0.0016094704645042927,0.008048943307420722,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.376203951535768,0.0209334999258806,0.1627637394651618,0.00020943194341859487,0.024972643792930422,0.0016369220209794554,0.008146390946460086,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.383673429304652,0.021680594069315856,0.16135644601240176,0.0002093820116265132,0.024591587439212123,0.0018264492497002396,0.008243838585499449,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.3911429070735366,0.02242768821275111,0.1599491525596417,0.00020933207983462037,0.02421053108549382,0.0020287122657712538,0.008341286224538813,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.398612384842421,0.02317478235618637,0.15854185910688168,0.0002092821480427275,0.023829474731775522,0.0022309752818422675,0.008438733863578178,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.4060818626113054,0.023921876499621623,0.15713456565412162,0.00020923221625083468,0.023448418378057223,0.0024332382979132816,0.008536181502617542,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.41355134038019,0.02466897064305688,0.1557272722013616,0.00020918228445894184,0.02306736202433892,0.002635501313984296,0.008633629141656905,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.421020818149074,0.025416064786492137,0.15431997874860157,0.000209132352667049,0.022686305670620622,0.00283776433005531,0.008731076780696269,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.4284902959179586,0.026379982193784624,0.1529126852958415,0.00020908242087515618,0.02230524931690232,0.0030400273461263245,0.008828524419735632,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.435959773686843,0.027344603566393812,0.15150539184308148,0.00020903248908326334,0.02192419296318402,0.003242290362197338,0.008925972058774996,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.443429251455728,0.028309224939003053,0.15009809839032137,0.00020898255729137052,0.021543136609465698,0.0034445533782683645,0.009023419697814367,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.4508987292246123,0.029273846311612235,0.14869645004260157,0.00020893262549947768,0.021230151644153084,0.0036468163943393786,0.009133203868525546,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.4583682069934967,0.030238467684221424,0.14776235099574753,0.00020888269370758483,0.020927754197618623,0.0038826990220324326,0.00941278152647838,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.465837684762381,0.031203089056830606,0.14682825194889346,0.00020883276191569202,0.020625356751084158,0.004163310383711849,0.009692359184431218,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.4733071625312655,0.03216771042943979,0.14589415290203941,0.00020878283012379918,0.020322959304549696,0.004443921745391264,0.009971936842384052,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.48077664030015,0.03313233180204898,0.14496005385518534,0.0002087328983319063,0.02002056185801523,0.004724533107070681,0.01025151450033689,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.4882461180690343,0.03403455621032659,0.14402595480833127,0.00020895813117523685,0.01971816441148077,0.0050051444687500965,0.010531092158289724,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.4957155958379187,0.03485618649576587,0.1430918557614772,0.00020965016126983676,0.019415766964946304,0.005285755830429513,0.01081066981624256,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.503185073606803,0.03567781678120516,0.14215775671462313,0.00021034219136443664,0.01911336951841184,0.0055663671921089295,0.011090247474195396,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.5106545513756875,0.03649944706664444,0.14122365766776906,0.00021103422145903655,0.018810972071877374,0.005846978553788345,0.011369825132148232,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.518124029144572,0.03732107735208372,0.14028955862091502,0.00021172625155363643,0.01850857462534291,0.006127589915467762,0.011649402790101068,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.5255935069134563,0.038142707637522984,0.13935545957406095,0.00021241828164823633,0.018206177178808448,0.006408201277147178,0.011928980448053903,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.533062984682341,0.03896433792296232,0.13842136052720683,0.00021311031174283624,0.017903779732273965,0.00668881263882661,0.012208558106006757,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.5405324624512255,0.0397859682084016,0.13748726148035278,0.00021380234183743615,0.017601382285739504,0.006969424000506027,0.012488135763959591,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.54800194022011,0.04060759849384087,0.13655316243349871,0.00021449437193203603,0.01729898483920504,0.007349480102038248,0.012767713421912429,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.5554714179889944,0.04142922877928015,0.13598892160878223,0.00021518640202663594,0.016996587392670574,0.007769582266653301,0.013047291079865263,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.5629408957578788,0.04232279057614346,0.1355037357663123,0.00021587843212123582,0.016849560077522918,0.008189684431268354,0.013385425065234156,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.570410373526763,0.04355278073229821,0.13501854992384238,0.00021657046221583572,0.016741041125299654,0.008609786595883405,0.013734666099880437,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.5778798512956476,0.04478277088845296,0.13453336408137245,0.00021726249231043558,0.016632522173076394,0.009029888760498456,0.014083907134526714,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
3.585349329064532,0.046012761044607706,0.13404817823890253,0.0002179545224050355,0.016524003220853133,0.009449990925113507,0.014433148169172995,0.0,0.0,0.09861544858869924,2.5006263936342603,3.52027
