r (A),g(r)_weighted_Na-Cl,g(r)_unweighted_Na-Cl,g(r)_weighted_K-Na,g(r)_unweighted_K-Na,g(r)_weighted_Na-Na,g(r)_unweighted_Na-Na,g(r)_weighted_K-K,g(r)_unweighted_K-K,g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,S_i_Na-Cl,S_i_K-Cl,Average_SCL,lambda_BC
5.918529784256256,0.22339823348140628,1.2286902841477345,0.0796310850941398,0.8759419360355377,0.06482165566095224,0.7130382122704747,0.09038835246070713,0.9942718770677784,0.1822218376882508,1.0022201072853794,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
5.928460203357357,0.22440827853417905,1.2342455319379848,0.07930562873209393,0.8723619160530333,0.06456843477300947,0.7102527825031041,0.09029290252595176,0.9932219277854694,0.18397842952837778,1.0118813624060778,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
5.938390622458458,0.22541832358695188,1.2398007797282353,0.07894431217033955,0.868387433873735,0.06431521389238444,0.7074673528162289,0.09019745259119641,0.9921719785031604,0.18573502136850475,1.021542617526776,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
5.948321041559559,0.2263374878305275,1.2448561830679012,0.07858273666144433,0.8644101032758876,0.06406199301175942,0.7046819231293536,0.09010200265644104,0.9911220292208514,0.18749161320863175,1.0312038726474746,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
5.9582514606606605,0.2272031415408537,1.2496172784746953,0.07822116115254914,0.8604327726780404,0.0638087721311344,0.7018964934424784,0.09000655272168567,0.9900720799385424,0.1892482050487587,1.0408651277681729,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
5.968181879761762,0.22806879525117993,1.2543783738814895,0.07785958564365392,0.8564554420801931,0.06366759051874268,0.7003434957061695,0.0899111027869303,0.9890221306562333,0.19100479688888566,1.0505263828888711,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
5.978112298862863,0.2289677116625131,1.259322414143822,0.07749801012631671,0.8524781113894838,0.06359494170100687,0.6995443587110755,0.08972306796057991,0.986953747566379,0.19276138872901266,1.0601876380095696,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
5.988042717963964,0.22988986725901747,1.264394269924596,0.07713643460843804,0.8485007806928184,0.06352229288327103,0.6987452217159813,0.08927119040701847,0.9819830944772032,0.19451798056913963,1.0698488931302679,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
5.997973137065065,0.23081202285552185,1.26946612570537,0.07677485909055937,0.844523449996153,0.0634496440655352,0.6979460847208873,0.08881931285345704,0.9770124413880275,0.19629677011857832,1.0796322356521808,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.007903556166166,0.23173417845202618,1.274537981486144,0.0764132835726807,0.8405461192994877,0.06341794084661721,0.6975973493127893,0.0883674352998956,0.9720417882988516,0.1980778676406998,1.0894282720238488,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.017833975267267,0.23265633404853056,1.279609837266918,0.07600367031626468,0.8360403734789115,0.06341751420376648,0.6975926562414313,0.08787447206374169,0.9666191927011585,0.19985896516282128,1.099224308395517,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.0277643943683685,0.23357848964503494,1.284681693047692,0.07558791429898006,0.8314670572887806,0.06341708756091576,0.6975879631700733,0.08722390915429015,0.9594630006971916,0.20164006268494275,1.1090203447671851,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.03769481346947,0.2345006452415393,1.2897535488284662,0.07517215828169542,0.8268937410986497,0.06341666091806503,0.6975832700987153,0.0865733462448386,0.9523068086932246,0.20342116020706422,1.1188163811388532,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.047625232570571,0.23542280083804368,1.2948254046092402,0.07475640226441078,0.8223204249085186,0.06341623427521975,0.6975785770274172,0.08592278333538707,0.9451506166892577,0.2052022577291857,1.1286124175105214,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.057555651671671,0.23606251960764713,1.2983438578420592,0.07435570140463461,0.8179127154509807,0.06341580763237963,0.6975738839561758,0.08527500419336646,0.9380250461270311,0.206983355251307,1.1384084538821886,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.067486070772772,0.23663936797654192,1.3015165238709805,0.07395800578326442,0.8135380636159085,0.0634153809895395,0.6975691908849344,0.08464250478404325,0.9310675526244757,0.20829853644493088,1.1456419504471198,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.077416489873873,0.23721621634543666,1.3046891898999016,0.07356031016189422,0.8091634117808365,0.06341495434669936,0.697564497813693,0.08401000537472003,0.9241100591219203,0.20909199167585885,1.1500059542172236,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.0873469089749745,0.2377930647143314,1.3078618559288226,0.07316261454052404,0.8047887599457644,0.06341452770385923,0.6975598047424516,0.08337750596539682,0.917152565619365,0.20988544690678684,1.1543699579873277,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.097277328076076,0.23807757033019036,1.309426636816047,0.07273672460442425,0.8001039706486667,0.0634141010610191,0.6975551116712102,0.08273035192685355,0.910033871195389,0.21067890213771487,1.1587339617574317,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.107207747177177,0.23827170497803812,1.3104943773792097,0.07230290792108794,0.7953319871319673,0.06341367441817898,0.6975504185999688,0.08195333795408584,0.9014867174949441,0.21114071354990835,1.1612739245244958,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.117138166278278,0.2384658396258859,1.3115621179423724,0.07186909123775163,0.7905600036152679,0.06341324777533885,0.6975457255287274,0.08117632398131812,0.8929395637944993,0.21113986026422102,1.1612692314532156,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.127068585379379,0.23870368387027907,1.3128702612865348,0.07143527455441533,0.7857880200985685,0.06344214419975237,0.6978635861972761,0.08039931000855041,0.8843924100940546,0.2111390069785337,1.1612645383819353,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.13699900448048,0.2390111383964889,1.314561261180689,0.07098831764202558,0.7808714940622814,0.06351393596328779,0.6986532955961656,0.07962406332415631,0.8758646965657193,0.21131470971751085,1.1622309034463096,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.1469294235815815,0.23931859292269878,1.3162522610748433,0.07053644012212182,0.7759008413433399,0.0635857277268232,0.6994430049950552,0.07888317943044824,0.8677149737349307,0.21178180413316833,1.1647999227324257,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.156859842682683,0.23962604744890867,1.3179432609689976,0.07008456260221804,0.7709301886243984,0.06365751949035861,0.7002327143939447,0.0781422955367402,0.859565250904142,0.21224889854882575,1.1673689420185416,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.166790261783784,0.2399335019751185,1.3196342608631517,0.06963268508231427,0.765959535905457,0.06372295090248498,0.7009524599273348,0.07740141164303213,0.8514155280733534,0.2127159929644832,1.1699379613046577,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.176720680884885,0.24024095650132837,1.321325260757306,0.06924172379400194,0.7616589617340214,0.06377668842952045,0.7015435727247249,0.07666052774932407,0.8432658052425648,0.2131830873801407,1.1725069805907737,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.186651099985986,0.24054841102753827,1.3230162606514604,0.06888014827612328,0.757681631037356,0.06383042595655591,0.702134685522115,0.07672936952528396,0.8440230647781236,0.21365018179579814,1.1750759998768898,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.196581519087087,0.24085586555374813,1.3247072605456147,0.0685185727582446,0.7537043003406907,0.06388416348359137,0.7027257983195051,0.07680116128881938,0.8448127741770132,0.21411727621145563,1.177645019163006,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.206511938188188,0.24116332007995797,1.3263982604397688,0.06815699724036593,0.7497269696440253,0.06394868206365502,0.7034355027002052,0.0768729530523548,0.8456024835759027,0.21458437062711305,1.1802140384491218,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.2164423572892895,0.24165479017778083,1.3291013459777945,0.06788520753439756,0.7467372828783732,0.06403852782332095,0.7044238060565304,0.0769447448158902,0.8463921929747922,0.21505146504277053,1.1827830577352378,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.22637277639039,0.24226774093264392,1.3324725751295414,0.06766810294262993,0.7443491323689292,0.06412837358298687,0.7054121094128556,0.07718670866647115,0.8490537953311826,0.21602432147600795,1.1881337681180437,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.236303195491491,0.24288069168750706,1.3358438042812888,0.06745099835086227,0.741960981859485,0.0642182193426528,0.7064004127691809,0.07743902980675191,0.8518293278742709,0.21703436652878078,1.1936890159082942,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.246233614592592,0.24349364244237018,1.339215033433036,0.06723389375909462,0.7395728313500408,0.06428596573642623,0.7071456231006885,0.07769135094703267,0.8546048604173593,0.21804441158155355,1.1992442636985445,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.256164033693693,0.24416597220990174,1.3429128471544596,0.0670578275305457,0.7376361028360028,0.06428553909357551,0.7071409300293305,0.07794367208731341,0.8573803929604475,0.21905445663432638,1.204799511488795,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.266094452794794,0.24488722706167002,1.346879748839185,0.06691295272245813,0.7360424799470394,0.06428511245072478,0.7071362369579726,0.07809974252965568,0.8590971678262125,0.21989563437060386,1.2094259890383212,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.2760248718958955,0.24560848191343831,1.3508466505239107,0.06676807791437055,0.734448857058076,0.06428468580787405,0.7071315438866146,0.07824374890356785,0.8606812379392463,0.22071315598171015,1.2139223578994058,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.285955290996997,0.24600716175650125,1.3530393896607569,0.06662320310628296,0.7328552341691126,0.06425664469249973,0.706823091617497,0.07838775527748001,0.8622653080522802,0.22153067759281644,1.2184187267604905,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.295885710098098,0.24609297146313103,1.3535113430472205,0.06649691739623076,0.7314660913585384,0.06411176988441215,0.7052294687285336,0.07853176165139218,0.863849378165314,0.22198260644370618,1.220904335440384,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.305816129199199,0.2461787811697608,1.3539832964336844,0.06638815605611544,0.7302697166172698,0.06396689507632457,0.7036358458395702,0.07847983757966562,0.8632782133763218,0.22236304988538108,1.222996774369596,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.3157465483003,0.24626459087639058,1.354455249820148,0.06627939471600011,0.7290733418760013,0.06382202026823698,0.7020422229506068,0.07838913260704637,0.86228045867751,0.22274349332705598,1.2250892132988078,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.325676967401401,0.24635040058302038,1.354927203206612,0.0661706333758848,0.7278769671347328,0.063672170713355,0.700393877846905,0.07829842763442711,0.8612827039786982,0.2231239367687309,1.22718165222802,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.335607386502502,0.24643621028965013,1.3553991565930756,0.06607020081940965,0.726772209013506,0.06349118148986031,0.6984029963884635,0.07820772266180785,0.8602849492798864,0.2235043802104058,1.229274091157232,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.345537805603604,0.24652201999627987,1.3558711099795393,0.06597949584904376,0.7257744543394814,0.06331019226636564,0.6964121149300221,0.07803237353187038,0.8583561088505741,0.22388482365208073,1.231366530086444,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.355468224704705,0.24660782970290968,1.3563430633660032,0.06588879087867788,0.7247766996654567,0.06312920304287098,0.6944212334715807,0.07783332675658652,0.8561665943224517,0.22426526709375566,1.233458969015656,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.365398643805806,0.24667695705508927,1.356723263802991,0.065798085908312,0.723778944991432,0.06295430842302852,0.6924973926533137,0.07763427998130266,0.8539770797943292,0.2246457105354306,1.2355514079448682,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.375329062906907,0.24649554710985075,1.355725509104179,0.06572946853604571,0.7230241538965028,0.06284554708291319,0.6913010179120451,0.07743523320601882,0.8517875652662069,0.22503236212485112,1.2376779916866811,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.385259482008008,0.24631413716461226,1.3547277544053673,0.06569293126820033,0.7226222439502036,0.06273678574279787,0.6901046431707766,0.07715731529631872,0.8487304682595059,0.22542869179866692,1.239857804892668,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.395189901109109,0.24613272721937374,1.3537299997065555,0.06565639400035496,0.7222203340039045,0.06262802440268254,0.688908268429508,0.07684991815325158,0.8453490996857674,0.22582502147248276,1.2420376180986552,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.40512032021021,0.2459496408527965,1.3527230246903807,0.06561985673250958,0.7218184240576054,0.06252372703751669,0.6877609974126835,0.0765425210101845,0.8419677311120294,0.22622135114629857,1.2442174313046421,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.415050739311311,0.2455804394264585,1.3506924168455217,0.06559610917185923,0.7215572008904515,0.06255941007148849,0.6881535107863734,0.07623512386711735,0.8385863625382909,0.22663714028302992,1.2465042715566645,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.424981158412412,0.24521123800012043,1.3486618090006623,0.06559568255144566,0.7215525080659022,0.06259509310546033,0.6885460241600635,0.07590335588203104,0.8349369147023414,0.22709123719728194,1.2490018045850506,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.434911577513513,0.24484203657378237,1.346631201155803,0.06559525593103209,0.7215478152413529,0.06263077613943213,0.6889385375337534,0.07555984007173847,0.831158240789123,0.22754533411153394,1.2514993376134367,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.444841996614614,0.24451070621584056,1.344808884187123,0.06559482931061851,0.7215431224168036,0.06266645917340395,0.6893310509074435,0.07521632426144588,0.8273795668759046,0.22799943102578596,1.2539968706418227,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.454772415715715,0.24420151056933967,1.3431083081313682,0.06562695963474688,0.7218965559822157,0.06279035550982777,0.6906939106081055,0.0748728084511533,0.8236008929626862,0.22854523676965996,1.2569988022331298,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.4647028348168165,0.24389231492283875,1.341407732075613,0.06573485915552879,0.7230834507108167,0.0629163085742291,0.6920793943165201,0.07450684016571277,0.8195752418228405,0.22909500812783862,1.2600225447031124,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.474633253917918,0.24358311927633786,1.3397071560198581,0.06584275867631069,0.7242703454394176,0.06304226163863043,0.6934648780249347,0.0741272047033332,0.8153992517366652,0.22964477948601728,1.263046287173095,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.484563673019019,0.24327392362983696,1.3380065799641032,0.0659506581970926,0.7254572401680186,0.06316821470303176,0.6948503617333494,0.07374756924095362,0.8112232616504897,0.23019455084419593,1.2660700296430776,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.49449409212012,0.24296472798333607,1.3363060039083483,0.06606746710369937,0.7267421381406931,0.06347752911957681,0.698252820315345,0.07336793377857405,0.8070472715643144,0.2307443222023746,1.2690937721130602,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.504424511221221,0.24265553233683518,1.3346054278525934,0.06621147348118878,0.7283262082930765,0.0638020554236274,0.7018226096599013,0.07298829832894656,0.802871281618412,0.23129409356055325,1.2721175145830428,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.514354930322322,0.24234633669033423,1.3329048517968383,0.06635547985867817,0.7299102784454599,0.06412658172767796,0.7053923990044575,0.07260866288899662,0.7986952917789628,0.23184386491873193,1.2751412570530256,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.524285349423423,0.24203714104383334,1.3312042757410834,0.06638024416343548,0.7301826857977902,0.06445110803172853,0.7089621883490138,0.07222902744904669,0.7945193019395136,0.2323936362769106,1.2781649995230082,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.534215768524525,0.24180575182410205,1.3299316350325612,0.06594642750026773,0.725410702502945,0.06475994301077885,0.7123593731185673,0.07184939200909676,0.7903433121000644,0.23281291026409892,1.280471006452544,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.544146187625626,0.2415882291438714,1.3287352602912927,0.06551261083709997,0.7206387192080997,0.06506641836578636,0.7157306020236499,0.07145113783890991,0.785962516228009,0.23320923989306486,1.2826508194118567,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.554076606726727,0.24137070646364076,1.327538885550024,0.06507879417393223,0.7158667359132544,0.06537289372079386,0.7191018309287325,0.07103538182162526,0.7813892000378779,0.2336055695220308,1.2848306323711693,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.564007025827828,0.24115318378341014,1.3263425108087556,0.06464497751076448,0.7110947526184093,0.06567936907580137,0.722473059833815,0.07061962580434064,0.776815883847747,0.23400189915099673,1.287010445330482,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.573937444928929,0.24102181739486683,1.3256199956717676,0.06421116084759673,0.706322769323564,0.06588283423206315,0.7247111765526946,0.070203869787056,0.772242567657616,0.23435796576949555,1.2889688117322256,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.583867864030029,0.2409126315270943,1.3250194733990186,0.06402903568723296,0.7043193925595626,0.0660629464697987,0.7266924111677856,0.06988832813512882,0.7687716094864171,0.23470374804925756,1.2908706142709165,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.593798283131131,0.2408034456593218,1.3244189511262698,0.06413693520801488,0.7055062872881636,0.06624305870753427,0.728673645782877,0.06968928135489988,0.7665820949038986,0.23504953032901965,1.292772416809608,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.603728702232232,0.24026992066886857,1.321484563678777,0.06424483472879677,0.7066931820167646,0.06642317094526984,0.7306548803979682,0.06949023457467092,0.7643925803213801,0.23527122977672627,1.2939917637719944,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.613659121333333,0.23914386736632554,1.3152912705147903,0.06435273424957869,0.7078800767453656,0.06646584066783719,0.7311242473462091,0.06929118779444197,0.7622030657388617,0.23532037471023384,1.294262060906286,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.623589540434434,0.23801781406378253,1.3090979773508038,0.06444579984749986,0.7089037983224984,0.06646541404130632,0.7311195544543695,0.06910691540083805,0.7601760694092186,0.23536951964374137,1.2945323580405774,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.633519959535535,0.23689176076123947,1.302904684186817,0.06451759160925186,0.7096935077017704,0.06646498741477545,0.73111486156253,0.06894398349226467,0.7583838184149113,0.2354186645772489,1.2948026551748688,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.643450378636636,0.23576570745869646,1.2967113910228305,0.06458938337100387,0.7104832170810425,0.06648183449965821,0.7313001794962403,0.06878105158369129,0.7565915674206041,0.2354678095107564,1.2950729523091602,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.6533807977377375,0.23463965415615345,1.290518097858844,0.06466117513275586,0.7112729264603145,0.06686140094349101,0.735475410378401,0.0686181196751179,0.7547993164262968,0.23551695444426393,1.2953432494434516,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.663311216838839,0.23351360085361042,1.2843248046948572,0.06470717901724686,0.7117789691897155,0.06724096738732381,0.7396506412605619,0.06850014612917858,0.7535016074209644,0.23556609937777145,1.295613546577743,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.67324163593994,0.2323875475510674,1.2781315115308707,0.06470675237440673,0.7117742761184741,0.06762053383115661,0.7438258721427228,0.06846360888466774,0.7530996977313451,0.23561524431127898,1.2958838437120344,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.683172055041041,0.23126149424852435,1.271938218366884,0.0647063257315666,0.7117695830472326,0.06800010027498943,0.7480011030248837,0.06842707164015689,0.7526977880417258,0.23566438924478655,1.296154140846326,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.693102474142142,0.2305985831193501,1.2682922071564255,0.06470589908872647,0.7117648899759912,0.06837149912406304,0.7520864903646934,0.06839053439564605,0.7522958783521064,0.23568176826434875,1.296249725453918,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.703032893243243,0.2302004895588922,1.266102692573907,0.06468355689133723,0.7115191258047094,0.06872576918664977,0.7559834610531475,0.0684412658921976,0.7528539248141736,0.23568091502352162,1.2962450326293689,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.712963312344344,0.2298023959984343,1.2639131779913886,0.06461090807179662,0.7107199887897627,0.0690800392492365,0.7598804317416015,0.06869358706117044,0.7556294576728749,0.23568006178269446,1.2962403398048195,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.7228937314454456,0.2294043024379764,1.2617236634088702,0.064538259252256,0.7099208517748159,0.06943430931182322,0.7637774024300554,0.06894590823014331,0.7584049905315763,0.23567920854186733,1.2962356469802703,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.732824150546547,0.22890095138959649,1.2589552326427806,0.06446561043271538,0.7091217147598692,0.06973299317211419,0.767062924893256,0.06919822939911616,0.7611805233902776,0.23567835525407332,1.2962309538974033,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.742754569647648,0.22832227508077635,1.2557725129442698,0.06440198652457063,0.708421851770277,0.06968178893233375,0.7664996782556712,0.0694460717463726,0.7639067892100986,0.23567750193250636,1.2962262606287849,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.752684988748748,0.22774359877195624,1.2525897932457593,0.06436544928005977,0.7080199420806575,0.06963058469255333,0.7659364316180866,0.06968034102065045,0.7664837512271548,0.23567664861093937,1.2962215673601665,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.762615407849849,0.22720571241935905,1.2496314183064747,0.06432891203554894,0.7076180323910383,0.06957938045277288,0.7653731849805018,0.0699146102949283,0.7690607132442113,0.23557395052179264,1.2956567278698594,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.77254582695095,0.2267021599666852,1.2468618798167685,0.06429237479103808,0.7072161227014189,0.06952817621299244,0.7648099383429169,0.07014887956920617,0.7716376752612678,0.2350730651619453,1.292901858390699,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.782476246052052,0.22619860751401136,1.2440923413270624,0.06428419555655428,0.7071261511220971,0.06978805468674001,0.7676686015541401,0.07034109303868433,0.7737520234255276,0.234572179802098,1.290146988911539,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.792406665153153,0.2256950550613375,1.2413228028373562,0.06439209507733619,0.7083130458506981,0.07032133670070767,0.7735347037077843,0.07035872136387175,0.7739459350025892,0.23407129444225064,1.2873921194323785,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.802337084254254,0.22519150260866364,1.23855326434765,0.06449999459811809,0.709499940579299,0.07085461871467531,0.7794008058614285,0.07037634968905918,0.774139846579651,0.23357040908240334,1.2846372499532184,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.812267503355355,0.22468795015598983,1.235783725857944,0.0646078941189,0.7106868353079,0.07138790072864297,0.7852669080150726,0.0703939780142466,0.7743337581567126,0.23306952372255602,1.281882380474058,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.822197922456456,0.22418439770331597,1.2330141873682379,0.06472094031291965,0.7119303434421161,0.07176576539912344,0.7894234193903578,0.07039385305153084,0.7743323835668392,0.23256863836270872,1.2791275109948979,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.832128341557557,0.22368084525064214,1.2302446488785317,0.06486494669040906,0.7135144135944996,0.0721212619163359,0.7933338810796948,0.07028509171141552,0.7731360088255707,0.23206775300286142,1.2763726415157377,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.8420587606586585,0.22318413470867662,1.2275127408977213,0.06500895306789846,0.715098483746883,0.07247675843354835,0.7972443427690319,0.0701763303713002,0.7719396340843021,0.23156686764301407,1.2736177720365773,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.85198917975976,0.22274992556999793,1.2251245906349886,0.06515295944538786,0.7166825538992665,0.07270032100260525,0.7997035310286577,0.07006756903118488,0.7707432593430337,0.2309265907407687,1.2700962490742278,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.861919598860861,0.22231571643131928,1.222736440372256,0.06530016811703492,0.718301849287384,0.0727540585085495,0.8002946435940446,0.06995880768935366,0.7695468845828902,0.23009507870619944,1.265522932884097,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.871850017961962,0.22188150729264064,1.2203482901095235,0.06548028035477048,0.7202830839024753,0.07280779601449379,0.8008857561594316,0.06985004632951285,0.7683505096246414,0.2292635666716302,1.260949616693966,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.881780437063063,0.22144533266607677,1.2179493296634223,0.06566039259250606,0.7222643185175666,0.07286153352043805,0.8014768687248185,0.06974128496967205,0.7671541346663926,0.22843205463706093,1.256376300503835,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.891710856164164,0.22096778412691387,1.2153228126980262,0.06584050483024163,0.7242455531326579,0.07294296577016375,0.8023726234718013,0.06963252360983126,0.7659577597081437,0.22774697831505974,1.2526083807328285,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.901641275265265,0.22049023558775094,1.2126962957326302,0.06601810476662995,0.7261991524329294,0.07306891883769387,0.8037581072146326,0.06952739288443936,0.764801321728833,0.22731276917638105,1.2502202304700958,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.9115716943663665,0.22001268704858803,1.210069778767234,0.06612600430983753,0.7273860474082129,0.07319487190522399,0.8051435909574638,0.0695269662640152,0.7647966289041671,0.2268785600377024,1.2478320802073632,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.921502113467468,0.21905108462904638,1.204780965459755,0.06623390385304512,0.7285729423834962,0.0733208249727541,0.8065290747002951,0.06952653964359104,0.7647919360795014,0.22639308309509057,1.2451619570229981,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.931432532568568,0.2178484858558925,1.1981666722074087,0.06634180339625269,0.7297598373587796,0.07344677803925272,0.8079145584317798,0.06952611302316687,0.7647872432548355,0.22580284908780515,1.2419156699829283,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.941362951669669,0.21664588708273855,1.191552378955062,0.06644970293946027,0.730946732334063,0.07357273110365405,0.8093000421401945,0.0695256864027427,0.7647825504301697,0.22521261508051965,1.238669382942858,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.95129337077077,0.21544328830958454,1.184938085702715,0.0665753129039142,0.7323284419430562,0.07369868416805538,0.8106855258486091,0.06952525976035363,0.7647778573638899,0.22462238107323415,1.2354230959027879,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
6.961223789871871,0.21424068953643055,1.178323792450368,0.06670126597144432,0.7337139256858876,0.0738246372324567,0.8120710095570237,0.06952483311751351,0.7647731642926485,0.22403214706594862,1.2321768088627174,8.191806381896087e-06,1.6438962950732174e-07,2.88097,4.32778
