r (A),g(r)_weighted_U-Cl,g(r)_weighted_Na-Cl,g(r)_weighted_Cl-Cl,g(r)_weighted_Na-Na,g(r)_weighted_Na-U,g(r)_weighted_U-U,S_i_U-Cl,S_i_Na-Cl,Average_SCL,lambda_BC
2.8236138578854426,0.6743049371443075,0.5292927266990171,0.038354216722049854,0.004338708090929751,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.827112759815908,0.6725252547985171,0.5265845206563552,0.039498032372949056,0.004468263118659538,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.830611661746373,0.6707455724527271,0.5238763146136937,0.04064184802384812,0.00459781814638931,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.8341105636768384,0.6689658901069367,0.5211681085710318,0.04178566367474733,0.004727373174119098,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.837609465607304,0.6671862077611465,0.5184599025283699,0.04292947932564654,0.004856928201848885,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.841108367537769,0.6654065254153564,0.5157516964857084,0.04407329497654559,0.0049864832295786555,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.8446072694682343,0.6636268430695661,0.5130434904430465,0.04521711062744481,0.0051160382573084435,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.8481061713986993,0.6618471607237759,0.5103352844003849,0.046360926278343866,0.005245593285038215,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.8516050733291647,0.6600674783779857,0.507627078357723,0.04750474192924308,0.005375148312768002,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.8551039752596297,0.6557284189577864,0.5049188723150615,0.04864855758014214,0.005504703340497775,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.858602877190095,0.6501846920062465,0.5022106662723995,0.04979237323104135,0.005634258368227562,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.8621017791205605,0.6446409650547066,0.4995024602297376,0.05093618888194055,0.005763813395957349,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.8656006810510255,0.6390972381031674,0.49679425418707607,0.05208000453283962,0.00589336842368712,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.869099582981491,0.6346308366088472,0.49408604814441415,0.05322382018373882,0.006022923451416908,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.872598484911956,0.63071777304034,0.49137784210175256,0.054367635834637884,0.006152478479146679,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.8760973868424213,0.6268047094718324,0.48866963605909064,0.055601335120396354,0.006282033506876466,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.8795962887728863,0.6228916459033252,0.4859614300164291,0.05949624822956999,0.006411588534606239,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.8830951907033517,0.6189785823348176,0.48325322397376724,0.06339116133874412,0.006541143562336026,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.8865940926338167,0.6142273505594773,0.48052132447095225,0.06728607444791776,0.006670698590065797,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.890092994564282,0.608997569234957,0.4776364962365308,0.07118098755709187,0.006800253617795584,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.8935918964947476,0.6037677879104367,0.47475166800210933,0.07507590066626602,0.006929808645525372,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.8970907984252126,0.598538006585917,0.4718668397676882,0.07897081377543964,0.007059363673255143,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.900589700355678,0.5933082252613968,0.46898201153326674,0.08286572688461377,0.007188918700984932,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.904088602286143,0.5878493591658737,0.4660971832988456,0.0867606399937874,0.007318473728714703,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9075875042166084,0.582245531493724,0.46321235506442415,0.09065555310296153,0.00744802875644449,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9110864061470734,0.5766417038215752,0.4603275268300031,0.09455046621213516,0.007577583784174261,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.914585308077539,0.5710378761494255,0.4574426985955816,0.0984453793213093,0.007707138811904048,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.918084210008004,0.5653804152331918,0.45455787036116013,0.10234029243048343,0.007836693839633837,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.921583111938469,0.5591856037403101,0.45167304212673903,0.10623520553965705,0.007966248867363608,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9250820138689346,0.5529907922474278,0.44878821389231754,0.1101301186488312,0.008095803895093396,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9285809157993996,0.5468197529205859,0.44592060253860966,0.11402503175800481,0.008234269911042513,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.932079817729865,0.5409365539157923,0.4432614581996799,0.11791994486717895,0.008405600043433034,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.93557871966033,0.5350533549109995,0.44060231386075044,0.12181485797635258,0.008576930175823536,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9390776215907954,0.5291180036910159,0.43794316952182066,0.1257097710855267,0.008748260308214057,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.942576523521261,0.5223912237698428,0.43528402518289083,0.12960468419470084,0.00891959044060458,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.946075425451726,0.5156644438486704,0.43262488084396145,0.13349959730387445,0.009090920572995083,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9495743273821913,0.508976214538952,0.4299657365050316,0.1373945104130486,0.009262250705385604,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9530732293126563,0.5030634727939878,0.4273065921661022,0.14128942352222223,0.009433580837776106,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9565721312431217,0.49715073104902274,0.4246474478271724,0.14518433663139635,0.009604910970166627,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9600710331735867,0.4912343445407993,0.42198830348824296,0.14907924974057,0.00977624110255713,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.963569935104052,0.48521079401665956,0.4193291591493132,0.1529741628497441,0.00994757123494765,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.967068837034517,0.4791872434925205,0.41667001481038374,0.1574768435789115,0.010118901367338153,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9705677389649825,0.4731675578668289,0.41401087047145396,0.16252795626430128,0.010290231499728674,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.974066640895448,0.467353746124943,0.4113517261325242,0.167579068949691,0.010461561632119198,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.977565542825913,0.46153993438305785,0.40869258179359474,0.1726301816350801,0.010632891764509697,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9810644447563783,0.45572850523131686,0.40603343745466497,0.17768129432046983,0.010804221896900222,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9845633466868433,0.4505160493114714,0.4033742931157355,0.1827324070058589,0.01097555202929072,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9880622486173087,0.44530359339162523,0.4007151487768057,0.18778351969124868,0.011146882161681245,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9915611505477737,0.4400911374717797,0.39805600443787625,0.19283463237663775,0.011318212294071745,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.995060052478239,0.4335492037880929,0.3953968600989465,0.19788574506202752,0.011489542426462268,0.0,0.0,0.0,0.0,2.70037473884,2.5393
2.9985589544087046,0.4269931585838172,0.3927377157600167,0.20293685774741724,0.01166087255885279,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.0020578563391696,0.42043711337954237,0.39007857142108726,0.20798797043280634,0.011832202691243292,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.005556758269635,0.41464050047630213,0.3874194270821575,0.21303908311819608,0.012003532823633813,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.0090556602001,0.4088633346506239,0.384760282743228,0.21809019580358519,0.012174862956024315,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.0125545621305654,0.4030861688249451,0.38210113840429827,0.2231413084889749,0.012346193088414836,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.0160534640610304,0.3977537299691951,0.3796101852019271,0.22819242117436397,0.012517523220805338,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.019552365991496,0.39294725301110756,0.3771261365825751,0.23324353385975374,0.01268885335319586,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.023051267921961,0.38814077605301994,0.3746420879632231,0.23829464654514348,0.012860183485586383,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.026550169852426,0.38333429909493305,0.3721580393438715,0.2433457592305326,0.013031513617976883,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.0300490717828916,0.37852782213684544,0.3696739907245195,0.24882805913152836,0.013202843750367406,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.0335479737133566,0.3733439106344202,0.3671899421051678,0.25486166746143024,0.013374173882757906,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.037046875643822,0.3676678640439087,0.36470589348581584,0.26089527579133287,0.01354550401514843,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.040545777574287,0.3619918174533979,0.3622218448664642,0.2669288841212347,0.013801247147300862,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.0440446795047524,0.35631577086288646,0.35973779624711216,0.27296249245113735,0.014112512696058907,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.0475435814352174,0.35063972427237566,0.35725374762776047,0.2789961007810392,0.014423778244816917,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.051042483365683,0.3453842410230874,0.3547696990084085,0.2850297091109419,0.014735043793574966,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.0545413852961483,0.34073411131071923,0.3522856503890565,0.2910633174408445,0.015046309342333015,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.0580402872266133,0.3360839815983516,0.3498016017697048,0.29709692577074637,0.015357574891091024,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.0615391891570787,0.33143385188598345,0.34755072971747614,0.303130534100649,0.01566884043984907,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.0650380910875437,0.3267837221736159,0.3456562938089097,0.3091641424305509,0.01598010598860708,0.0,0.0,0.0,0.0,2.70037473884,2.5393
3.068536993018009,0.32213359246124773,0.34376185790034314,0.3151977507604535,0.016291371537365127,4.955721425976451e-06,0.0,0.0,0.0,2.70037473884,2.5393
3.072035894948474,0.3175525799267982,0.3418674219917767,0.3212313590903554,0.016602637086123136,4.337616479149046e-05,0.0,0.0,0.0,2.70037473884,2.5393
3.0755347968789395,0.313083855869159,0.3399729860832101,0.327264967420258,0.016913902634881187,8.179660815700934e-05,0.0,0.0,0.0,2.70037473884,2.5393
3.079033698809405,0.3086151318115198,0.33807855017464344,0.3338638744665829,0.01722516818363923,0.00012021705152252822,0.0,0.0,0.0,2.70037473884,2.5393
3.08253260073987,0.3041464077538812,0.336184114266077,0.3405444432079013,0.01753643373239724,0.00015863749488804221,0.0,0.0,0.0,2.70037473884,2.5393
3.0860315026703353,0.299677683696242,0.3342896783575104,0.3472250119492206,0.01784769928115529,0.0001970579382535611,0.0,0.0,0.0,2.70037473884,2.5393
3.0895304046008003,0.2952089596386034,0.33239524244894403,0.353905580690539,0.0181589648299133,0.0002354783816190751,0.0,0.0,0.0,2.70037473884,2.5393
3.0930293065312657,0.29080248535898257,0.3305008065403774,0.3605861494318583,0.01847023037867135,0.000273898824984594,0.0,0.0,0.0,2.70037473884,2.5393
3.0965282084617307,0.2865105676325542,0.328606370631811,0.3672667181731768,0.018781495927429358,0.000312319268350108,0.0,0.0,0.0,2.70037473884,2.5393
3.100027110392196,0.28221864990612533,0.3267119347232443,0.373947286914496,0.019092761476187405,0.0003507397117156269,0.0,0.0,0.0,2.70037473884,2.5393
3.1035260123226616,0.2779267321796965,0.3248174988146777,0.3806278556558153,0.019404027024945456,0.00038916015508114573,0.0,0.0,0.0,2.70037473884,2.5393
3.1070249142531265,0.2736348144532681,0.3229230629061113,0.38730842439713375,0.019715292573703466,0.0004275805984466598,0.0,0.0,0.0,2.70037473884,2.5393
3.110523816183592,0.2693428967268392,0.32072252398279527,0.39398899313845304,0.02002655812246151,0.0004660010418121787,0.0,0.0,0.0,2.70037473884,2.5393
3.114022718114057,0.2652022281828961,0.3184594585389839,0.40066956187977143,0.02033782367121952,0.0005044214851776926,0.0,0.0,0.0,2.70037473884,2.5393
3.1175216200445224,0.2613783589086567,0.31619639309517217,0.40735013062109077,0.020649089219977566,0.0005428419285432116,0.0,0.0,0.0,2.70037473884,2.5393
3.1210205219749874,0.25755448963441774,0.3139333276513608,0.41403069936240916,0.020960354768735576,0.0005761014293110819,0.0,0.0,0.0,2.70037473884,2.5393
3.124519423905453,0.2537306203601783,0.3116702622075491,0.42073297526155184,0.021271620317493627,0.0006044902950242678,0.0,0.0,0.0,2.70037473884,2.5393
3.1280183258359178,0.24990675108593935,0.30940719676373774,0.4274838656933245,0.021582885866251636,0.0006328791607374501,0.0,0.0,0.0,2.70037473884,2.5393
3.131517227766383,0.24608288181169993,0.30714413131992613,0.43423475612509804,0.021894151415009683,0.0006612680264506359,0.0,0.0,0.0,2.70037473884,2.5393
3.1350161296968486,0.24234744673595557,0.3048810658761144,0.4409856465568715,0.02220541696376773,0.0006896568921638218,0.0,0.0,0.0,2.70037473884,2.5393
3.1385150316273136,0.2388241506644349,0.302618000432303,0.4477365369886442,0.02251668251252574,0.000718045757877004,0.0,0.0,0.0,2.70037473884,2.5393
3.142013933557779,0.2353008545929138,0.30035493498849136,0.45448742742041776,0.022827948061283788,0.0007464346235901899,0.0,0.0,0.0,2.70037473884,2.5393
3.145512835488244,0.23177755852139312,0.29809186954468,0.4612383178521904,0.023139213610041797,0.0007748234893033722,0.0,0.0,0.0,2.70037473884,2.5393
3.1490117374187094,0.22825426244987201,0.2958288041008683,0.4679892082839639,0.023450479158799845,0.0008032123550165581,0.0,0.0,0.0,2.70037473884,2.5393
3.1525106393491744,0.22473096637835138,0.29356573865705693,0.4747400987157366,0.023761744707557854,0.0008316012207297403,0.0,0.0,0.0,2.70037473884,2.5393
3.15600954127964,0.22110517328064985,0.29130267321324527,0.4814909891475101,0.0240730102563159,0.0008599900864429262,0.0,0.0,0.0,2.70037473884,2.5393
3.1595084432101053,0.21719551611605703,0.2890396077694336,0.4882418795792836,0.024384275805073952,0.0008883789521561122,0.0,0.0,0.0,2.70037473884,2.5393
3.1630073451405702,0.2132858589514647,0.2875155057153109,0.4949927700110563,0.02469554135383196,0.0009167678178692944,0.0,0.0,0.0,2.70037473884,2.5393
3.1665062470710357,0.20937620178687188,0.28599833321791246,0.5017436604428298,0.02500680690259001,0.0009451566835824803,0.0,0.0,0.0,2.70037473884,2.5393
3.1700051490015007,0.2054665446222796,0.28448116072051416,0.5084945508746025,0.025308868280286067,0.0009735455492956627,0.0,0.0,0.0,2.70037473884,2.5393
3.173504050931966,0.20155688745768677,0.2829639882231157,0.5132173123374094,0.02561008432125093,0.0010019344150088484,0.0,0.0,0.0,2.70037473884,2.5393
3.177002952862431,0.19802751716643216,0.2814468157257174,0.5172407224875141,0.025911300362215756,0.0010303232807220308,0.0,0.0,0.0,2.70037473884,2.5393
3.1805018547928965,0.19572680359344055,0.2799296432283189,0.5212641326376193,0.02621251640318062,0.0010587121464352167,0.0,0.0,0.0,2.70037473884,2.5393
3.184000756723362,0.19342609002044894,0.2784124707309204,0.5252875427877245,0.026513732444145482,0.0010871010121484025,0.0,0.0,0.0,2.70037473884,2.5393
3.187499658653827,0.19112537644745764,0.27689529823352216,0.5293109529378293,0.026814948485110308,0.0011154898778615847,0.0,0.0,0.0,2.70037473884,2.5393
3.1909985605842923,0.18882466287446603,0.27537812573612364,0.5333343630879345,0.027116164526075168,0.0011438787435747708,0.0,0.0,0.0,2.70037473884,2.5393
3.1944974625147573,0.1865239493014747,0.27386095323872534,0.5373577732380391,0.027417380567039993,0.001172267609287953,0.0,0.0,0.0,2.70037473884,2.5393
3.1979963644452227,0.18422323572848312,0.27234378074132687,0.5413811833881443,0.027718596608004856,0.0012006564750011387,0.0,0.0,0.0,2.70037473884,2.5393
3.2014952663756877,0.1819225221554918,0.27082660824392857,0.5454045935382491,0.02801981264896968,0.0012290453407143211,0.0,0.0,0.0,2.70037473884,2.5393
3.204994168306153,0.17962180858250018,0.2693094357465301,0.5494280036883543,0.028321028689934545,0.001257434206427507,0.0,0.0,0.0,2.70037473884,2.5393
3.208493070236618,0.17723940755707568,0.2677922632491318,0.553451413838459,0.02862224473089937,0.0012858230721406894,0.0,0.0,0.0,2.70037473884,2.5393
3.2119919721670835,0.17451536154212963,0.26627509075173333,0.5574748239885642,0.028923460771864234,0.0013142119378538753,0.0,0.0,0.0,2.70037473884,2.5393
3.215490874097549,0.17179131552718352,0.2647579182543348,0.5614982341386694,0.029224676812829097,0.0013426008035670612,0.0,0.0,0.0,2.70037473884,2.5393
3.218989776028014,0.1690672695122378,0.2632407457569365,0.565521644288774,0.029525892853793922,0.0013709896692802434,0.0,0.0,0.0,2.70037473884,2.5393
3.2224886779584794,0.16634322349729175,0.26172357325953804,0.5695450544388794,0.029827108894758786,0.001399378534993429,0.0,0.0,0.0,2.70037473884,2.5393
3.2259875798889444,0.163619177482346,0.26020640076213974,0.5735684645889839,0.03012832493572361,0.0014277674007066115,0.0,0.0,0.0,2.70037473884,2.5393
3.22948648181941,0.16089513146739992,0.2586892282647413,0.5775918747390892,0.030429540976688475,0.0014561562664197974,0.0,0.0,0.0,2.70037473884,2.5393
3.2329853837498748,0.15817108545245417,0.257172055767343,0.581615284889194,0.0307307570176533,0.0014845451321329798,0.0,0.0,0.0,2.70037473884,2.5393
3.23648428568034,0.15544703943750812,0.2556548832699445,0.5856386950392991,0.031031973058618163,0.0015129339978461657,0.0,0.0,0.0,2.70037473884,2.5393
3.2399831876108056,0.15272299342256204,0.254137710772546,0.5896621051894043,0.03133318909958303,0.0015511677185223254,0.0,0.0,0.0,2.70037473884,2.5393
3.2434820895412706,0.1499989474076163,0.2526205382751477,0.5936855153395091,0.03163440514054785,0.0016453786628613108,0.0,0.0,0.0,2.70037473884,2.5393
3.246980991471736,0.14727490139267024,0.2511033657777492,0.6028224843840292,0.03193562118151271,0.0017395896072003082,0.0,0.0,0.0,2.70037473884,2.5393
3.250479893402201,0.1445508553777245,0.2494834266970336,0.6148067844300815,0.03223683722247754,0.0018338005515392936,0.0,0.0,0.0,2.70037473884,2.5393
3.2539787953326664,0.14182680936277842,0.24781520103046778,0.6267910844761355,0.032538053263442404,0.0019280114958782906,0.0,0.0,0.0,2.70037473884,2.5393
3.2574776972631314,0.1397995232906174,0.24614697536390212,0.6387753845221879,0.032839269304407226,0.002022222440217276,0.0,0.0,0.0,2.70037473884,2.5393
3.260976599193597,0.13818519699188309,0.2444787496973363,0.6507596845682417,0.03314048534537209,0.0021164333845562736,0.0,0.0,0.0,2.70037473884,2.5393
3.2644755011240623,0.13657087069314877,0.2428105240307704,0.6627439846142956,0.03344170138633695,0.0022106443288952707,0.0,0.0,0.0,2.70037473884,2.5393
3.2679744030545272,0.13495654439441465,0.2411422983642048,0.674728284660348,0.03374291742730178,0.0023048552732342557,0.0,0.0,0.0,2.70037473884,2.5393
3.2714733049849927,0.13334221809568036,0.23947407269763893,0.6867125847064018,0.034044133468266645,0.0023990662175732533,0.0,0.0,0.0,2.70037473884,2.5393
3.2749722069154577,0.13172789179694624,0.2378058470310733,0.6986968847524543,0.03434534950923147,0.0024932771619122387,0.0,0.0,0.0,2.70037473884,2.5393
3.278471108845923,0.1301135654982119,0.23613762136450747,0.7106811847985081,0.03464656555019633,0.0025874881062512363,0.0,0.0,0.0,2.70037473884,2.5393
3.281970010776388,0.1284992391994778,0.2344693956979418,0.7226654848445604,0.034974338400598895,0.0026816990505902213,0.0,0.0,0.0,2.70037473884,2.5393
3.2854689127068535,0.1268849129007435,0.232801170031376,0.7317451611130177,0.03531042472441712,0.002775909994929219,0.0,0.0,0.0,2.70037473884,2.5393
3.288967814637319,0.12527058660200918,0.2311329443648101,0.7368436314468926,0.03564651104823534,0.0028701209392682165,0.0,0.0,0.0,2.70037473884,2.5393
3.292466716567784,0.12365626030327508,0.2299086539098925,0.7419421017807668,0.03598259737205352,0.0029643318836072015,0.0,0.0,0.0,2.70037473884,2.5393
3.2959656184982493,0.12204193400454075,0.22889314431166186,0.7470405721146415,0.03631868369587174,0.0030585428279461986,0.0,0.0,0.0,2.70037473884,2.5393
3.2994645204287143,0.12042760770580666,0.22787763471343137,0.7521390424485157,0.03665477001968991,0.0031527537722851845,0.0,0.0,0.0,2.70037473884,2.5393
3.3029634223591797,0.11881328140707234,0.2268621251152007,0.7572375127823906,0.036990856343508134,0.003246964716624181,0.0,0.0,0.0,2.70037473884,2.5393
3.3064623242896447,0.11719895510833822,0.22584661551697022,0.7623359831162647,0.037326942667326314,0.003341175660963166,0.0,0.0,0.0,2.70037473884,2.5393
3.30996122622011,0.11558462880960389,0.22483110591873956,0.7674344534501395,0.037663028991144536,0.003435386605302164,0.0,0.0,0.0,2.70037473884,2.5393
3.313460128150575,0.1139703025108698,0.22381559632050904,0.7725329237840136,0.037999115314962716,0.0035295975496411496,0.0,0.0,0.0,2.70037473884,2.5393
3.3169590300810405,0.11235597621213547,0.2228000867222784,0.7776313941178885,0.03833520163878094,0.0036238084939801468,0.0,0.0,0.0,2.70037473884,2.5393
3.320457932011506,0.11074164991340116,0.2217845771240478,0.7827298644517633,0.03867128796259916,0.0037180194383191444,0.0,0.0,0.0,2.70037473884,2.5393
3.323956833941971,0.10912732361466705,0.2207690675258173,0.7878283347856375,0.03900737428641734,0.0038122303826581294,0.0,0.0,0.0,2.70037473884,2.5393
3.3274557358724364,0.10751299731593274,0.21975355792758666,0.7929268051195123,0.03934346061023555,0.0039064413269971265,0.0,0.0,0.0,2.70037473884,2.5393
3.3309546378029014,0.10589867101719863,0.21873804832935614,0.7980252754533865,0.03967954693405373,0.004000652271336113,0.0,0.0,0.0,2.70037473884,2.5393
3.334453539733367,0.10429316436076969,0.21772253873112551,0.8031237457872613,0.040015633257871955,0.0040948632156751095,0.0,0.0,0.0,2.70037473884,2.5393
3.3379524416638318,0.10313388089584843,0.216707029132895,0.8082222161211354,0.040351719581690135,0.004189074160014094,0.0,0.0,0.0,2.70037473884,2.5393
3.341451343594297,0.10197459743092704,0.21569151953466437,0.8133206864550102,0.040687805905508356,0.0042832851043530925,0.0,0.0,0.0,2.70037473884,2.5393
3.3449502455247626,0.10081531396600565,0.2146760099364337,0.8184191567888851,0.04102389222932658,0.004377496048692089,0.0,0.0,0.0,2.70037473884,2.5393
3.3484491474552276,0.0996560305010844,0.21366050033820322,0.8235176271227592,0.04135997855314476,0.004471706993031074,0.0,0.0,0.0,2.70037473884,2.5393
3.351948049385693,0.09849674703616301,0.21264499073997256,0.828616097456634,0.04169606487696298,0.004565917937370072,0.0,0.0,0.0,2.70037473884,2.5393
3.355446951316158,0.09733746357124176,0.2116294811417421,0.8337145677905083,0.04203215120078116,0.004660128881709058,0.0,0.0,0.0,2.70037473884,2.5393
3.3589458532466234,0.09617818010632037,0.21061397154351147,0.838813038124383,0.042368237524599374,0.0047820075469215805,0.0,0.0,0.0,2.70037473884,2.5393
3.3624447551770884,0.09501889664139913,0.20959846194528095,0.8439115084582572,0.042704323848417554,0.004904152931512564,0.0,0.0,0.0,2.70037473884,2.5393
3.365943657107554,0.09385961317647774,0.2085829523470503,0.849009978792132,0.043040410172235775,0.005026298316103564,0.0,0.0,0.0,2.70037473884,2.5393
3.3694425590380193,0.09270032971155635,0.20756744274881966,0.8541084491260069,0.043376496496054,0.005148443700694562,0.0,0.0,0.0,2.70037473884,2.5393
3.3729414609684842,0.0915410462466351,0.20655193315058915,0.8585500528074248,0.04371258281987218,0.005270589085285546,0.0,0.0,0.0,2.70037473884,2.5393
3.3764403628989497,0.0903817627817137,0.20553642355235852,0.8622472201659159,0.0440486691436904,0.005392734469876546,0.0,0.0,0.0,2.70037473884,2.5393
3.3799392648294146,0.08922247931679246,0.204520913954128,0.8659443875244067,0.04438475546750858,0.005514879854467529,0.0,0.0,0.0,2.70037473884,2.5393
3.38343816675988,0.08806319585187107,0.20350540435589737,0.869641554882898,0.04472084179132681,0.005637025239058528,0.0,0.0,0.0,2.70037473884,2.5393
3.386937068690345,0.08690391238694982,0.20248989475766685,0.8733387222413888,0.04505692811514497,0.005759170623649512,0.0,0.0,0.0,2.70037473884,2.5393
3.3904359706208105,0.08574462892202843,0.20147438515943622,0.87703588959988,0.045393014438963195,0.005881316008240511,0.0,0.0,0.0,2.70037473884,2.5393
3.3939348725512755,0.08472666516201516,0.20045887556120573,0.8807330569583707,0.04573279082600096,0.006003461392831495,0.0,0.0,0.0,2.70037473884,2.5393
3.397433774481741,0.08388869126228687,0.1994433659629751,0.8844302243168619,0.04607385517545207,0.006125606777422493,0.0,0.0,0.0,2.70037473884,2.5393
3.4009326764122063,0.0830507173625586,0.19842785636474444,0.8881273916753532,0.04641491952490318,0.006247752162013493,0.0,0.0,0.0,2.70037473884,2.5393
3.4044315783426713,0.08221274346283042,0.19741234676651395,0.8918245590338439,0.04675598387435426,0.006369897546604476,0.0,0.0,0.0,2.70037473884,2.5393
3.4079304802731367,0.08137476956310213,0.1963968371682833,0.8955217263923352,0.047097048223805366,0.006492042931195476,0.0,0.0,0.0,2.70037473884,2.5393
3.4114293822036017,0.08053679566337396,0.1953813275700528,0.8992188937508259,0.047438112573256426,0.0066141883157864595,0.0,0.0,0.0,2.70037473884,2.5393
3.414928284134067,0.07969882176364569,0.19436581797182215,0.9029160611093171,0.04777917692270754,0.006736333700377459,0.0,0.0,0.0,2.70037473884,2.5393
3.418427186064532,0.07886084786391752,0.1935996804294818,0.9066132284678079,0.04812024127215861,0.006858479084968442,0.0,0.0,0.0,2.70037473884,2.5393
3.4219260879949975,0.07802287396418923,0.19285866363381013,0.9103103958262991,0.048461305621609725,0.006980624469559441,0.0,0.0,0.0,2.70037473884,2.5393
3.425424989925463,0.07718490006446095,0.19211764683813848,0.9140075631847904,0.048802369971060834,0.00710276985415044,0.0,0.0,0.0,2.70037473884,2.5393
3.428923891855928,0.07634692616473276,0.1913766300424669,0.917704730543281,0.049143434320511895,0.007224915238741424,0.0,0.0,0.0,2.70037473884,2.5393
3.4324227937863934,0.07550895226500448,0.19063561324679526,0.9214018979017723,0.04948449866996301,0.007347060623332423,0.0,0.0,0.0,2.70037473884,2.5393
3.4359216957168583,0.07467097836527631,0.1898945964511237,0.9250990652602631,0.04982556301941408,0.0074692060079234075,0.0,0.0,0.0,2.70037473884,2.5393
3.4394205976473238,0.07383300446554802,0.18915357965545201,0.9287962326187543,0.050166627368865194,0.007591351392514406,0.0,0.0,0.0,2.70037473884,2.5393
3.4429194995777888,0.07299503056581985,0.18841256285978045,0.9324933999772451,0.050507691718316254,0.00771349677710539,0.0,0.0,0.0,2.70037473884,2.5393
3.446418401508254,0.07215705666609157,0.1876715460641088,0.9361905673357362,0.05084875606776736,0.00783564216169639,0.0,0.0,0.0,2.70037473884,2.5393
3.4499173034387196,0.07131908276636328,0.18693052926843712,0.9398877346942275,0.05118982041721848,0.007957787546287388,0.0,0.0,0.0,2.70037473884,2.5393
3.4534162053691846,0.07048110886663511,0.18618951247276555,0.9435849020527183,0.051530884766669546,0.008079932930878372,0.0,0.0,0.0,2.70037473884,2.5393
3.45691510729965,0.06964313496690684,0.1854484956770939,0.9465989767632453,0.05187194911612066,0.008244220507461738,0.0,0.0,0.0,2.70037473884,2.5393
