r (A),g(r)_weighted_Mg-Cl,g(r)_unweighted_Mg-Cl,g(r)_weighted_Mg-Mg,g(r)_unweighted_Mg-Mg,S_i_Mg-Cl,Average_SCL,lambda_BC
4.18327914056056,0.14246820610070188,0.4986387213524565,0.2441676678654771,1.7091736750583395,0.7835083340438876,4.42533,4.76796
4.201233128288288,0.14395584826811897,0.5038454689384163,0.24211171880426854,1.6947820316298796,0.7835083340438876,4.42533,4.76796
4.219187116016016,0.1454434904355361,0.5090522165243763,0.2386053596241407,1.6702375173689847,0.7835083340438876,4.42533,4.76796
4.237141103743744,0.14693113260295315,0.514258964110336,0.23503218282523877,1.645225279776671,0.7835083340438876,4.42533,4.76796
4.255095091471471,0.14841877477037024,0.5194657116962957,0.23145900602633682,1.6202130421843575,0.7835083340438876,4.42533,4.76796
4.273049079199199,0.14990641693778733,0.5246724592822556,0.22800869173309943,1.5960608421316957,0.7835083340438876,4.42533,4.76796
4.291003066926927,0.15139405910520445,0.5298792068682155,0.22510765423326393,1.5757535796328472,0.7835083340438876,4.42533,4.76796
4.3089570546546545,0.15322691267374183,0.5362941943580963,0.2222066167334286,1.5554463171339998,0.7835083340438876,4.42533,4.76796
4.326911042382382,0.15543465441412074,0.5440212904494225,0.21930557923359323,1.5351390546351524,0.7835083340438876,4.42533,4.76796
4.3448650301101095,0.15764239615449968,0.5517483865407488,0.2164045417337579,1.514831792136305,0.7835083340438876,4.42533,4.76796
4.362819017837838,0.1598501378948787,0.5594754826320754,0.2135035042339224,1.4945245296374565,0.7835083340438876,4.42533,4.76796
4.380773005565565,0.16205787963525764,0.5672025787234016,0.21057348225888384,1.4740143758121866,0.7835083340438876,4.42533,4.76796
4.398726993293293,0.16426562137563658,0.5749296748147279,0.20761859432137464,1.4533301602496222,0.7835083340438876,4.42533,4.76796
4.41668098102102,0.1664733631160155,0.5826567709060542,0.20466370638386544,1.4326459446870579,0.7835083340438876,4.42533,4.76796
4.434634968748749,0.16868110485639454,0.5903838669973808,0.20170881844635608,1.4119617291244924,0.7835083340438876,4.42533,4.76796
4.452588956476476,0.17088884659677347,0.598110963088707,0.19875393050884685,1.3912775135619277,0.7835083340438876,4.42533,4.76796
4.470542944204204,0.17312835389598003,0.60594923863593,0.19579904257133765,1.3705932979993634,0.7835083340438876,4.42533,4.76796
4.488496931931931,0.17541056945764585,0.6139369931017604,0.19290048578489083,1.3503034004942356,0.7835083340438876,4.42533,4.76796
4.50645091965966,0.1776927850193118,0.6219247475675912,0.190059855376776,1.3304189876374317,0.7835083340438876,4.42533,4.76796
4.524404907387387,0.1799750005809776,0.6299125020334215,0.18721922496866128,1.3105345747806287,0.7835083340438876,4.42533,4.76796
4.542358895115115,0.18225721614264345,0.637900256499252,0.18437859456054656,1.2906501619238258,0.7835083340438876,4.42533,4.76796
4.560312882842842,0.18453943170430928,0.6458880109650824,0.18153796415243184,1.2707657490670228,0.7835083340438876,4.42533,4.76796
4.5782668705705705,0.18682164726597522,0.6538757654309132,0.178697333744317,1.250881336210219,0.7835083340438876,4.42533,4.76796
4.596220858298298,0.18910386282764102,0.6618635198967435,0.17612038846506894,1.2328427192554825,0.7835083340438876,4.42533,4.76796
4.6141748460260255,0.1917397577207366,0.671089152022578,0.1736788124919252,1.2157516874434764,0.7835083340438876,4.42533,4.76796
4.632128833753754,0.19495353066121843,0.6823373573142644,0.1712372365187814,1.1986606556314696,0.7835083340438876,4.42533,4.76796
4.650082821481481,0.19816730360170007,0.6935855626059502,0.16879566054563766,1.1815696238194635,0.7835083340438876,4.42533,4.76796
4.668036809209209,0.20138107654218174,0.704833767897636,0.16635408457249398,1.1644785920074576,0.7835083340438876,4.42533,4.76796
4.685990796936936,0.20459484948266338,0.7160819731893218,0.16391250859935025,1.1473875601954515,0.7835083340438876,4.42533,4.76796
4.703944784664665,0.2078086224231452,0.7273301784810081,0.1614709326262064,1.1302965283834447,0.7835083340438876,4.42533,4.76796
4.721898772392392,0.21102239536362685,0.7385783837726939,0.1583354023214612,1.1083478162502283,0.7835083340438876,4.42533,4.76796
4.73985276012012,0.21423616830410852,0.7498265890643797,0.15357022655730218,1.0749915859011152,0.7835083340438876,4.42533,4.76796
4.757806747847847,0.21731582639400834,0.7606053923790291,0.1488050507931432,1.0416353555520024,0.7835083340438876,4.42533,4.76796
4.775760735575576,0.2201283951966951,0.7704493831884328,0.14594051409379596,1.0215835986565716,0.7835083340438876,4.42533,4.76796
4.793714723303303,0.22294096399938176,0.780293373997836,0.14481328649210043,1.0136930054447029,0.7835083340438876,4.42533,4.76796
4.8116687110310306,0.2257535328020684,0.7901373648072393,0.14368605889040487,1.005802412232834,0.7835083340438876,4.42533,4.76796
4.829622698758758,0.22856610160475505,0.7999813556166425,0.14255883128870933,0.9979118190209652,0.7835083340438876,4.42533,4.76796
4.847576686486486,0.23137867040744184,0.8098253464260463,0.1414316036870137,0.9900212258090959,0.7835083340438876,4.42533,4.76796
4.865530674214214,0.23419123921012847,0.8196693372354495,0.14030437608531818,0.9821306325972271,0.7835083340438876,4.42533,4.76796
4.883484661941941,0.23700380801281512,0.8295133280448528,0.13917714848362264,0.9742400393853583,0.7835083340438876,4.42533,4.76796
4.901438649669669,0.24010825418494006,0.8403788896472901,0.13804992088192708,0.9663494461734895,0.7835083340438876,4.42533,4.76796
4.919392637397397,0.24393338015370197,0.8537668305379568,0.13614963079051892,0.9530474155336323,0.7835083340438876,4.42533,4.76796
4.937346625125125,0.2477585061224637,0.8671547714286229,0.1340240793150804,0.9381685552055626,0.7835083340438876,4.42533,4.76796
4.955300612852852,0.2515836320912254,0.8805427123192888,0.13189852783964187,0.9232896948774929,0.005440825436984731,4.42533,4.76796
4.97325460058058,0.25540875805998714,0.8939306532099549,0.12977297636420335,0.9084108345494233,0.005440825436984731,4.42533,4.76796
4.991208588308308,0.25923388402874903,0.9073185941006215,0.1276474248887647,0.8935319742213529,0.005440825436984731,4.42533,4.76796
5.009162576036036,0.26305900999751075,0.9207065349912875,0.12556073143891722,0.8789251200724204,0.005440825436984731,4.42533,4.76796
5.027116563763763,0.2668841359662725,0.9340944758819536,0.12458063107691658,0.8720644175384159,0.005440825436984731,4.42533,4.76796
5.0450705514914915,0.27027975288819306,0.9459791351086756,0.12360053071491589,0.8652037150044111,0.005440825436984731,4.42533,4.76796
5.063024539219219,0.27352961041178075,0.9573536364412325,0.12262043035291524,0.8583430124704066,0.005440825436984731,4.42533,4.76796
5.0809785269469465,0.2767794679353684,0.9687281377737893,0.12164032999091462,0.8514823099364022,0.005440825436984731,4.42533,4.76796
5.098932514674674,0.2800293254589561,0.9801026391063462,0.12066022962891397,0.8446216074023977,0.005440825436984731,4.42533,4.76796
5.116886502402402,0.2832791829825439,0.9914771404389036,0.1196801292669133,0.8377609048683929,0.005440825436984731,4.42533,4.76796
5.13484049013013,0.2865290405061316,1.0028516417714604,0.11870002890491264,0.8309002023343884,0.005440825436984731,4.42533,4.76796
5.152794477857857,0.2897788980297193,1.0142261431040174,0.11771992854291201,0.8240394998003839,0.005440825436984731,4.42533,4.76796
5.170748465585585,0.2930854879399177,1.0257992077897118,0.11673982818091137,0.8171787972663795,0.005440825436984731,4.42533,4.76796
5.188702453313313,0.2966132677539975,1.038146437138991,0.11593593663988765,0.8115515564792134,0.005440825436984731,4.42533,4.76796
5.206656441041041,0.3001410475680771,1.0504936664882696,0.11519535516235489,0.8063674861364841,0.005440825436984731,4.42533,4.76796
5.224610428768768,0.30366882738215667,1.0628408958375481,0.11445477368482213,0.8011834157937547,0.005440825436984731,4.42533,4.76796
5.242564416496496,0.30719660719623626,1.0751881251868267,0.11371419220728937,0.7959993454510255,0.005440825436984731,4.42533,4.76796
5.260518404224224,0.310724387010316,1.087535354536106,0.11297361072975656,0.7908152751082959,0.005440825436984731,4.42533,4.76796
5.278472391951952,0.3142521668243956,1.0998825838853845,0.1122330292522238,0.7856312047655665,0.005440825436984731,4.42533,4.76796
5.296426379679679,0.3177799466384752,1.112229813234663,0.11149244777469103,0.7804471344228371,0.005440825436984731,4.42533,4.76796
5.314380367407407,0.32110266903641954,1.1238593416274683,0.11075186629715827,0.7752630640801078,0.005440825436984731,4.42533,4.76796
5.332334355135135,0.3243207188769684,1.1351225160693892,0.11001128481962548,0.7700789937373782,0.005440825436984731,4.42533,4.76796
5.3502883428628625,0.3275387687175171,1.1463856905113097,0.1095334784967991,0.7667343494775937,0.005440825436984731,4.42533,4.76796
5.36824233059059,0.33075681855806577,1.15764886495323,0.10916297344514762,0.7641408141160333,0.005440825436984731,4.42533,4.76796
5.386196318318318,0.3339748683986146,1.168912039395151,0.10879246839349613,0.7615472787544728,0.005440825436984731,4.42533,4.76796
5.404150306046046,0.3371929182391633,1.1801752138370714,0.10842196334184465,0.7589537433929124,0.005440825436984731,4.42533,4.76796
5.422104293773773,0.340410968079712,1.1914383882789918,0.10805145829019316,0.7563602080313521,0.005440825436984731,4.42533,4.76796
5.440058281501501,0.34362901792026074,1.2027015627209123,0.10768095323854168,0.7537666726697917,0.005440825436984731,4.42533,4.76796
5.458012269229229,0.3467225218107492,1.213528826337622,0.10731044818689019,0.7511731373082312,0.005440825436984731,4.42533,4.76796
5.475966256956957,0.34884652046593123,1.220962821630759,0.1069399431352387,0.7485796019466708,0.005440825436984731,4.42533,4.76796
5.493920244684684,0.35097051912111316,1.228396816923896,0.10656943808358724,0.7459860665851106,0.005440825436984731,4.42533,4.76796
5.511874232412412,0.3530945177762952,1.235830812217033,0.10642869136690959,0.745000839568367,0.005440825436984731,4.42533,4.76796
5.52982822014014,0.35521851643147734,1.2432648075101704,0.10639452551451471,0.7447616786016029,0.005440825436984731,4.42533,4.76796
5.547782207867868,0.35734251508665926,1.2506988028033073,0.10636035966211986,0.7445225176348389,0.005440825436984731,4.42533,4.76796
5.565736195595595,0.3594665137418413,1.2581327980964443,0.106326193809725,0.7442833566680749,0.005440825436984731,4.42533,4.76796
5.583690183323323,0.3615905123970233,1.2655667933895813,0.10629202795733012,0.7440441957013108,0.005440825436984731,4.42533,4.76796
5.601644171051051,0.3637145110522054,1.2730007886827188,0.10625786210493526,0.7438050347345467,0.005440825436984731,4.42533,4.76796
5.619598158778778,0.3657560113471128,1.2801460397148945,0.10622369625254038,0.7435658737677826,0.005440825436984731,4.42533,4.76796
5.637552146506506,0.3665237593975395,1.282833157891388,0.10618953040014553,0.7433267128010186,0.005440825436984731,4.42533,4.76796
5.655506134234233,0.3672915074479662,1.2855202760678814,0.10615536454775067,0.7430875518342546,0.005440825436984731,4.42533,4.76796
5.673460121961962,0.3680592554983929,1.288207394244375,0.1061211987057198,0.7428483909400385,0.005440825436984731,4.42533,4.76796
5.691414109689689,0.36882700354881964,1.2908945124208686,0.10608703286914847,0.7426092300840392,0.005440825436984731,4.42533,4.76796
5.709368097417417,0.3695947515992463,1.293581630597362,0.10605286703257714,0.7423700692280399,0.005440825436984731,4.42533,4.76796
5.727322085145144,0.37036249964967305,1.2962687487738556,0.10601870119600582,0.7421309083720407,0.005440825436984731,4.42533,4.76796
5.745276072872873,0.3711302477000998,1.2989558669503491,0.10598453535943447,0.7418917475160413,0.005440825436984731,4.42533,4.76796
5.7632300606006,0.3718979957505265,1.3016429851268425,0.10595036952286316,0.741652586660042,0.005440825436984731,4.42533,4.76796
5.781184048328328,0.37265952668865654,1.3043083434102978,0.10591620368629183,0.7414134258040427,0.005440825436984731,4.42533,4.76796
5.799138036056056,0.3722725249512751,1.3029538373294627,0.1058820378497205,0.7411742649480434,0.005440825436984731,4.42533,4.76796
5.8170920237837835,0.3718855232138937,1.3015993312486276,0.10584787201314917,0.7409351040920441,0.005440825436984731,4.42533,4.76796
5.835046011511511,0.3714985214765122,1.3002448251677925,0.10601394116592702,0.7420975881614891,0.005440825436984731,4.42533,4.76796
5.8529999992392385,0.37111151973913076,1.2988903190869574,0.1062992147870166,0.7440945035091161,0.005440825436984731,4.42533,4.76796
5.870953986966967,0.37072451800174927,1.2975358130061223,0.1065844884081062,0.7460914188567433,0.005440825436984731,4.42533,4.76796
5.888907974694694,0.37033751626436784,1.2961813069252872,0.10686976202919578,0.7480883342043704,0.005440825436984731,4.42533,4.76796
5.906861962422422,0.36995051452698635,1.2948268008444521,0.10715503565028538,0.7500852495519975,0.005440825436984731,4.42533,4.76796
5.924815950150149,0.3695635127896049,1.293472294763617,0.10744030927137495,0.7520821648996245,0.005440825436984731,4.42533,4.76796
5.942769937877878,0.36917651105222343,1.292117788682782,0.10772558289246456,0.7540790802472518,0.005440825436984731,4.42533,4.76796
5.960723925605605,0.36767960899531726,1.2868786314836103,0.10801085651355413,0.7560759955948788,0.005440825436984731,4.42533,4.76796
5.978677913333333,0.3661216618538334,1.2814258164884167,0.1082961301346437,0.7580729109425058,0.005440825436984731,4.42533,4.76796
5.99663190106106,0.36456371471234944,1.275973001493223,0.10873206560753519,0.7611244592527462,0.005440825436984731,4.42533,4.76796
6.014585888788789,0.36300576757086545,1.270520186498029,0.109269471323177,0.764886299262239,0.005440825436984731,4.42533,4.76796
6.032539876516516,0.36144782042938156,1.2650673715028353,0.10980687703881879,0.7686481392717315,0.005440825436984731,4.42533,4.76796
6.050493864244244,0.3598898732878976,1.2596145565076415,0.1103442827544606,0.772409979281224,0.005440825436984731,4.42533,4.76796
6.068447851971971,0.3583319261464137,1.2541617415124477,0.11088168847010238,0.7761718192907165,0.005440825436984731,4.42533,4.76796
6.0864018396996995,0.3567739790049297,1.2487089265172537,0.11141909418574421,0.7799336593002093,0.005440825436984731,4.42533,4.76796
6.104355827427427,0.3552160318634458,1.2432561115220602,0.111956499901386,0.7836954993097018,0.005440825436984731,4.42533,4.76796
6.1223098151551545,0.3528560606038404,1.2349962121134412,0.11249390561702778,0.7874573393191944,0.005440825436984731,4.42533,4.76796
6.140263802882883,0.3503951840989396,1.2263831443462885,0.1130313113326696,0.791219179328687,0.005440825436984731,4.42533,4.76796
6.15821779061061,0.34793430759403904,1.2177700765791364,0.11362592996233253,0.7953815097363276,0.005440825436984731,4.42533,4.76796
6.176171778338338,0.3454734310891384,1.2091570088119843,0.11426417442976775,0.7998492210083741,0.005440825436984731,4.42533,4.76796
6.194125766066065,0.3430125545842378,1.2005439410448322,0.11490241889720294,0.8043169322804204,0.005440825436984731,4.42533,4.76796
6.212079753793794,0.3405516780793371,1.1919308732776797,0.11554066336463818,0.8087846435524672,0.005440825436984731,4.42533,4.76796
6.230033741521521,0.3380908015744365,1.1833178055105276,0.11617890783207338,0.8132523548245135,0.005440825436984731,4.42533,4.76796
6.247987729249249,0.3356299250695358,1.1747047377433752,0.11681715229950859,0.81772006609656,0.005440825436984731,4.42533,4.76796
6.265941716976976,0.33316904856463525,1.1660916699762232,0.1174553967669438,0.8221877773686065,0.005440825436984731,4.42533,4.76796
6.283895704704705,0.3306805206744121,1.1573818223604422,0.11809364123437903,0.8266554886406531,0.005440825436984731,4.42533,4.76796
6.301849692432432,0.3281862085818159,1.1486517300363555,0.11873188570181424,0.8311231999126996,0.005440825436984731,4.42533,4.76796
6.31980368016016,0.3256918964892197,1.1399216377122687,0.11941072726393845,0.8358750908475691,0.005440825436984731,4.42533,4.76796
6.337757667887887,0.3231975843966235,1.131191545388182,0.12012459554692032,0.8408721688284421,0.005440825436984731,4.42533,4.76796
6.3557116556156155,0.32070327230402723,1.122461453064095,0.1208384638299022,0.8458692468093153,0.005440825436984731,4.42533,4.76796
6.373665643343343,0.318208960211431,1.1137313607400083,0.12155233211288405,0.8508663247901882,0.005440825436984731,4.42533,4.76796
6.3916196310710705,0.3157146481188348,1.1050012684159216,0.1222662003958659,0.8558634027710612,0.005440825436984731,4.42533,4.76796
6.409573618798798,0.31322033602623867,1.096271176091835,0.12298006867884775,0.8608604807519341,0.005440825436984731,4.42533,4.76796
6.427527606526526,0.3107260239336423,1.087541083767748,0.12369393696182963,0.8658575587328073,0.005440825436984731,4.42533,4.76796
6.445481594254254,0.3081677089794674,1.0785869814281357,0.12440780524481149,0.8708546367136802,0.005440825436984731,4.42533,4.76796
6.463435581981981,0.3055898097491006,1.069564334121852,0.12512167352779333,0.8758517146945533,0.005440825436984731,4.42533,4.76796
6.481389569709709,0.3030119105187339,1.0605416868155684,0.12588656098077475,0.8812059268654232,0.005440825436984731,4.42533,4.76796
6.499343557437437,0.30043401128836694,1.0515190395092842,0.12670125394593731,0.8869087776215612,0.005440825436984731,4.42533,4.76796
6.517297545165165,0.29785611205800017,1.0424963922030004,0.12751594691109985,0.8926116283776989,0.005440825436984731,4.42533,4.76796
6.535251532892892,0.29527821282763345,1.0334737448967168,0.1283306398762624,0.8983144791338367,0.005440825436984731,4.42533,4.76796
6.553205520620621,0.2927003135972665,1.0244510975904326,0.129145332841425,0.9040173298899747,0.005440825436984731,4.42533,4.76796
6.571159508348348,0.29012241436689973,1.0154284502841489,0.12996002580658753,0.9097201806461125,0.005440825436984731,4.42533,4.76796
6.5891134960760755,0.287544515136533,1.0064058029778653,0.13077471877175006,0.9154230314022502,0.005440825436984731,4.42533,4.76796
6.607067483803803,0.2853316178365416,0.9986606624278955,0.1315894117369126,0.9211258821583881,0.005440825436984731,4.42533,4.76796
6.625021471531531,0.2832720033734988,0.9914520118072455,0.13240410470207517,0.926828732914526,0.005440825436984731,4.42533,4.76796
6.642975459259259,0.28121238891045597,0.9842433611865958,0.13332650561568377,0.9332855393097862,0.005440825436984731,4.42533,4.76796
6.660929446986986,0.2791527744474132,0.9770347105659462,0.134368024791585,0.9405761735410948,0.005440825436984731,4.42533,4.76796
6.678883434714714,0.2770931599843705,0.9698260599452966,0.1354095439674862,0.9478668077724033,0.005440825436984731,4.42533,4.76796
6.696837422442442,0.27503354552132764,0.9626174093246466,0.1364510631433875,0.9551574420037123,0.005440825436984731,4.42533,4.76796
6.71479141017017,0.2729739310582849,0.9554087587039969,0.13749258231928874,0.9624480762350209,0.005440825436984731,4.42533,4.76796
6.732745397897897,0.2709143165952421,0.9482001080833472,0.13853410149518997,0.9697387104663295,0.005440825436984731,4.42533,4.76796
6.750699385625625,0.2688547021321993,0.9409914574626975,0.13957562067109117,0.977029344697638,0.005440825436984731,4.42533,4.76796
6.768653373353353,0.26712879095820286,0.9349507683537098,0.14061713984699245,0.9843199789289471,0.005440825436984731,4.42533,4.76796
6.786607361081081,0.2655875678153776,0.9295564873538216,0.14165865902289368,0.9916106131602557,0.005440825436984731,4.42533,4.76796
6.804561348808808,0.2640463446725524,0.9241622063539332,0.14265181374858224,0.9985626962400755,0.005440825436984731,4.42533,4.76796
6.822515336536536,0.26250512152972716,0.9187679253540448,0.14358412537676749,1.0050888776373723,0.005440825436984731,4.42533,4.76796
6.840469324264264,0.2609638983869018,0.9133736443541562,0.14451643700495279,1.0116150590346693,0.005440825436984731,4.42533,4.76796
6.8584233119919915,0.2594226752440766,0.907979363354268,0.145448748633138,1.0181412404319659,0.005440825436984731,4.42533,4.76796
6.876377299719719,0.25788145210125135,0.9025850823543796,0.14638106026132322,1.0246674218292624,0.005440825436984731,4.42533,4.76796
6.8943312874474465,0.2563402289584261,0.8971908013544913,0.14731337188950847,1.0311936032265592,0.005440825436984731,4.42533,4.76796
6.912285275175175,0.2547990058156008,0.8917965203546027,0.14824568351769377,1.0377197846238562,0.005440825436984731,4.42533,4.76796
6.930239262902902,0.2536486002874428,0.8877701010060497,0.14917799514587898,1.0442459660211527,0.005440825436984731,4.42533,4.76796
6.94819325063063,0.2527764266267333,0.8847174931935663,0.15011030677406423,1.0507721474184495,0.005440825436984731,4.42533,4.76796
6.966147238358358,0.2519042529660237,0.8816648853810829,0.1510409599488875,1.0572867196422124,0.005440825436984731,4.42533,4.76796
6.984101226086086,0.2510320793053142,0.8786122775685995,0.15196923912473273,1.063784673873129,0.005440825436984731,4.42533,4.76796
7.002055213813813,0.25015990564460466,0.8755596697561162,0.15289751830057796,1.0702826281040456,0.005440825436984731,4.42533,4.76796
7.020009201541541,0.24928773198389514,0.8725070619436329,0.15382579747642322,1.0767805823349623,0.005440825436984731,4.42533,4.76796
7.037963189269269,0.24841555832318557,0.8694544541311494,0.1547540766522685,1.0832785365658795,0.005440825436984731,4.42533,4.76796
7.055917176996997,0.24754338466247608,0.8664018463186661,0.15568235582811377,1.0897764907967962,0.005440825436984731,4.42533,4.76796
7.073871164724724,0.24667121100176656,0.8633492385061828,0.15661063500395897,1.0962744450277127,0.005440825436984731,4.42533,4.76796
7.091825152452452,0.24595735660378348,0.860850748113242,0.15753891417980423,1.1027723992586294,0.005440825436984731,4.42533,4.76796
7.10977914018018,0.24538631311682774,0.858852095908897,0.15846719335564952,1.1092703534895465,0.005440825436984731,4.42533,4.76796
7.1277331279079075,0.244815269629872,0.8568534437045519,0.15931702454707458,1.115219171829522,0.005440825436984731,4.42533,4.76796
7.145687115635635,0.24424422614291627,0.8548547915002068,0.15997336084367433,1.1198135259057203,0.005440825436984731,4.42533,4.76796
7.1636411033633625,0.24367318265596055,0.8528561392958618,0.1606296971402741,1.1244078799819186,0.005440825436984731,4.42533,4.76796
7.181595091091091,0.24310213916900483,0.8508574870915168,0.1612860334368739,1.1290022340581172,0.005440825436984731,4.42533,4.76796
7.199549078818818,0.24253109568204909,0.8488588348871717,0.16194236973347367,1.1335965881343155,0.005440825436984731,4.42533,4.76796
7.217503066546546,0.24196005219509337,0.8468601826828267,0.16259870603007345,1.138190942210514,0.005440825436984731,4.42533,4.76796
7.235457054274273,0.24138900870813765,0.8448615304784817,0.16325504232667323,1.1427852962867124,0.005440825436984731,4.42533,4.76796
7.253411042002002,0.2411233054740891,0.8439315691593118,0.163911378623273,1.147379650362911,0.005440825436984731,4.42533,4.76796
7.271365029729729,0.24120483412437202,0.844216919435302,0.1645677149198728,1.1519740044391094,0.005440825436984731,4.42533,4.76796
7.289319017457457,0.24128636277465493,0.8445022697112922,0.16510038701925545,1.155702709134788,0.005440825436984731,4.42533,4.76796
7.307273005185185,0.2413678914249379,0.8447876199872825,0.16540247101446526,1.1578172971012566,0.005440825436984731,4.42533,4.76796
7.325226992912913,0.2414494200752208,0.8450729702632727,0.16570455500967504,1.1599318850677252,0.005440825436984731,4.42533,4.76796
7.34318098064064,0.2415309487255037,0.8453583205392629,0.16600663900488485,1.1620464730341937,0.005440825436984731,4.42533,4.76796
7.361134968368368,0.24161247737578662,0.845643670815253,0.16630872300009464,1.1641610610006623,0.005440825436984731,4.42533,4.76796
7.379088956096096,0.24169400602606955,0.8459290210912433,0.16661080699530442,1.1662756489671309,0.005440825436984731,4.42533,4.76796
7.397042943823823,0.24177553467635246,0.8462143713672335,0.16691289099051423,1.1683902369335994,0.005440825436984731,4.42533,4.76796
7.414996931551551,0.2419258834865882,0.8467405922030585,0.16721497498572402,1.170504824900068,0.005440825436984731,4.42533,4.76796
7.432950919279278,0.24217476548552072,0.8476116791993225,0.16751705898093383,1.1726194128665366,0.0007680638954878384,4.42533,4.76796
7.450904907007007,0.24242364748445325,0.8484827661955863,0.16775732599053922,1.1743012819337744,0.0007680638954878384,4.42533,4.76796
7.468858894734734,0.2426725294833858,0.8493538531918502,0.16786607724475808,1.1750625407133064,0.0007680638954878384,4.42533,4.76796
7.486812882462462,0.24292141148231833,0.850224940188114,0.16797482849897694,1.1758237994928384,0.0007680638954878384,4.42533,4.76796
7.504766870190189,0.24317029348125085,0.8510960271843778,0.16808357975319577,1.1765850582723703,0.0007680638954878384,4.42533,4.76796
7.522720857917918,0.24341917548018338,0.8519671141806417,0.16819233100741462,1.1773463170519023,0.0007680638954878384,4.42533,4.76796
7.540674845645645,0.2436680574791159,0.8528382011769056,0.1683010822616335,1.1781075758314343,0.0007680638954878384,4.42533,4.76796
7.558628833373373,0.24391693947804843,0.8537092881731694,0.16840983351585234,1.1788688346109661,0.0007680638954878384,4.42533,4.76796
7.5765828211011,0.24427866484528138,0.8549753269584847,0.1685185847700712,1.1796300933904982,0.0007680638954878384,4.42533,4.76796
7.5945368088288285,0.24484554887866494,0.8569594210753272,0.16862733602429006,1.1803913521700302,0.0007680638954878384,4.42533,4.76796
7.612490796556556,0.24541243291204845,0.8589435151921695,0.1686210581369336,1.180347406958535,0.0007680638954878384,4.42533,4.76796
7.6304447842842835,0.245979316945432,0.8609276093090119,0.16833464626233108,1.1783425238363174,0.0007680638954878384,4.42533,4.76796
7.648398772012011,0.24654620097881552,0.8629117034258542,0.16804823438772862,1.1763376407141002,0.0007680638954878384,4.42533,4.76796
7.666352759739739,0.2471130850121991,0.8648957975426967,0.1677618225131261,1.1743327575918825,0.0007680638954878384,4.42533,4.76796
7.684306747467467,0.24767996904558262,0.866879891659539,0.16747541063852364,1.1723278744696652,0.0007680638954878384,4.42533,4.76796
7.702260735195194,0.24824685307896616,0.8688639857763815,0.16718899876392113,1.1703229913474478,0.0007680638954878384,4.42533,4.76796
7.720214722922923,0.24881373711234972,0.8708480798932239,0.16690258688931864,1.1683181082252303,0.0007680638954878384,4.42533,4.76796
7.73816871065065,0.24943568296524996,0.8730248903783747,0.16661617501471615,1.1663132251030128,0.0007680638954878384,4.42533,4.76796
7.756122698378378,0.2501866917278127,0.8756534210473444,0.16632976314011363,1.1643083419807954,0.0007680638954878384,4.42533,4.76796
7.774076686106105,0.2509377004903755,0.8782819517163142,0.1659967545527925,1.1619772818695473,0.0007680638954878384,4.42533,4.76796
7.792030673833834,0.25168870925293835,0.8809104823852841,0.16553374054714232,1.158736183829996,0.0007680638954878384,4.42533,4.76796
7.809984661561561,0.25243971801550114,0.8835390130542539,0.16507072654149216,1.155495085790445,0.0007680638954878384,4.42533,4.76796
7.827938649289289,0.2531907267780639,0.8861675437232236,0.16460771253584197,1.1522539877508937,0.0007680638954878384,4.42533,4.76796
7.845892637017016,0.2539417355406267,0.8887960743921933,0.1641446985301918,1.1490128897113425,0.0007680638954878384,4.42533,4.76796
7.8638466247447445,0.2546927443031895,0.8914246050611632,0.1636816845245416,1.145771791671791,0.0007680638954878384,4.42533,4.76796
7.881800612472472,0.2554437530657523,0.8940531357301329,0.16321867051889144,1.14253069363224,0.0007680638954878384,4.42533,4.76796
7.8997546002001995,0.25624776779747277,0.8968671872911547,0.16275565651324128,1.1392895955926887,0.0007680638954878384,4.42533,4.76796
7.917708587927927,0.25721639588902834,0.900257385611599,0.1622926425075911,1.1360484975531375,0.0007680638954878384,4.42533,4.76796
7.935662575655655,0.2581850239805839,0.9036475839320436,0.16181965214739757,1.1327375650317828,0.0007680638954878384,4.42533,4.76796
7.953616563383383,0.2591536520721395,0.907037782252488,0.16131458636932247,1.1292021045852572,0.0007680638954878384,4.42533,4.76796
7.97157055111111,0.260122280163695,0.9104279805729324,0.16080952059124734,1.1256666441387313,0.0007680638954878384,4.42533,4.76796
7.989524538838838,0.2610909082552505,0.9138181788933767,0.16030445481317224,1.1221311836922054,0.0007680638954878384,4.42533,4.76796
8.007478526566565,0.26205953634680607,0.9172083772138211,0.1597993890350971,1.1185957232456796,0.0007680638954878384,4.42533,4.76796
8.025432514294293,0.26302816443836163,0.9205985755342655,0.15929432325702197,1.1150602627991537,0.0007680638954878384,4.42533,4.76796
8.043386502022022,0.26399679252991726,0.9239887738547102,0.15878925747894682,1.1115248023526276,0.0007680638954878384,4.42533,4.76796
8.06134048974975,0.26496857604595914,0.9273900161608569,0.1582841917008717,1.1079893419061018,0.0007680638954878384,4.42533,4.76796
8.079294477477477,0.2659539448432632,0.930838806951421,0.15777912592279658,1.104453881459576,0.0007680638954878384,4.42533,4.76796
8.097248465205205,0.26693931364056717,0.934287597741985,0.15724392171743337,1.1007074520220335,0.0007680638954878384,4.42533,4.76796
8.115202452932932,0.2679246824378712,0.937736388532549,0.1565958694854715,1.0961710863983003,0.0007680638954878384,4.42533,4.76796
