r (A),g(r)_weighted_Na-Na,g(r)_unweighted_Na-Na,g(r)_weighted_Na-Cl,g(r)_unweighted_Na-Cl,g(r)_weighted_K-K,g(r)_unweighted_K-K,g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,g(r)_weighted_Ca-Ca,g(r)_unweighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_unweighted_Ca-Cl,S_i_Na-Cl,S_i_K-Cl,S_i_Ca-Cl,Average_SCL,lambda_BC
3.460454715275275,0.028136104225787092,0.7405916978767949,0.1164580540976681,0.8382057112403022,8.087686283565881e-05,0.1100411942086896,0.029970232468380462,1.5508837999169627,0.0020662839832229283,0.034312976084848144,0.06989229539591785,0.3995647264749681,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.475370468358358,0.029692780911606487,0.7815661633018837,0.11415624900438098,0.8216384914777498,8.936519186613533e-05,0.1215904288179491,0.02933498743130107,1.51801147441787,0.0020638476199867357,0.03427251752535861,0.06642895546852112,0.379765284162462,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.4902862214414414,0.031038740506087088,0.8169941846566086,0.1120752050576751,0.8066601979197274,0.00010057007802595639,0.13683581557960642,0.028807566791985612,1.490718789046838,0.002061411256750543,0.03423205896586909,0.06296561554112438,0.35996584184995595,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.505201974524524,0.03224421076080764,0.848724279751481,0.10999416111096928,0.7916819043617055,0.000115036726192061,0.15651916115681908,0.028280146152670157,1.4634261036758065,0.00205897489351435,0.03419160040637956,0.059502275613727756,0.3401663995374504,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.5201177276076074,0.033449681015528226,0.8804543748463544,0.10791311716426341,0.7767036108036831,0.00012950337435816602,0.17620250673403232,0.027752725513354694,1.4361334183047743,0.0020565385302781574,0.03415114184689003,0.05793631504083418,0.33121401638227715,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.5350334806906907,0.03465515127024882,0.9121844699412277,0.10583207321755754,0.7617253172456607,0.00014397002252427107,0.19588585231124556,0.02722473236418435,1.4088111069953995,0.002054102167041965,0.0341106832874005,0.056397359052628104,0.32241601475704385,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.5499492337737735,0.03620374091308665,0.9529460701862456,0.10375102927085172,0.7467470236876388,0.00015843667069037566,0.2155691978884582,0.026696028511598864,1.3814520185801327,0.002051665803805772,0.03407022472791098,0.054858403064422086,0.3136180131318108,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.5648649868568567,0.03786183215500062,0.9965899449113848,0.10205090643247515,0.7345104061004842,0.00017290331885648068,0.23525254346567145,0.026167324659013353,1.3540929301648648,0.002116128474888137,0.03514070008811028,0.05331944707621602,0.3048200115065775,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.57978073993994,0.03951992339691459,1.040233819636524,0.10082541915505072,0.7256899733451163,0.00018814802551252112,0.255994516719513,0.025638620806427845,1.326733841749597,0.0021997815855413693,0.036529854342110916,0.05178049108800995,0.2960220098813442,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.5946964930230227,0.0408113308375609,1.0742259324551287,0.09959993187762634,0.7168695405897487,0.00020374741139924754,0.2772190671250551,0.02515837543450174,1.3018823572610771,0.002283434696194599,0.03791900859611151,0.05024153509980393,0.28722400825611116,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.609612246106106,0.04182828293899961,1.1009938985324508,0.09837444460020192,0.7080491078343808,0.00021934679728597447,0.2984436175305979,0.02472071353623907,1.279234459932533,0.002367087806847831,0.03930816285011215,0.04969819750554688,0.28411782128653046,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.624527999189189,0.04284523504043832,1.127761864609773,0.0971489573227775,0.6992286750790129,0.00023494618317270146,0.3196681679361407,0.0242830516379764,1.256586562603989,0.0024507409175010633,0.040697317104112785,0.04931237161533139,0.281912107260147,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.639443752272272,0.043862187141877,1.1545298306870941,0.09592347004535311,0.6904082423236453,0.00025230372408457095,0.3432848669956666,0.023823016064414403,1.2327808841136556,0.002534394028154293,0.04208647135811338,0.048926545725115914,0.27970639323376356,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.6543595053553553,0.044879139243315706,1.1812977967644163,0.09469798276792869,0.6815878095682774,0.000274412231945287,0.373365739594656,0.023255275406058554,1.2034017396399772,0.0026980225571568506,0.04480370763737166,0.04854071983490042,0.2775006792073801,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.6692752584384385,0.046211568827952555,1.2163696844880576,0.09347626885745784,0.6727945355848433,0.000296520739806003,0.4034466121936454,0.022687534747702704,1.1740225951662988,0.0029475813718122584,0.04894791322990477,0.04815489394468493,0.2752949651809966,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.6841910115215213,0.04778053314847856,1.2576675820477885,0.092675641162715,0.6670320255419758,0.00031862924766671837,0.43352748479263387,0.022122634271405827,1.1447904229374544,0.003197140186467658,0.05309211882243775,0.047928879948447,0.2740028739701591,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.6991067646046045,0.04934949746900461,1.2989654796075205,0.09187501346797214,0.6612695154991083,0.00034178386261244465,0.4650316924329269,0.02159218930876779,1.1173412364764945,0.0034466990011230653,0.057236324414970854,0.047898372188021184,0.2738284652620053,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.7140225176876873,0.05084706051827943,1.3383839702571074,0.0910743857732293,0.6555070054562409,0.00036558395084298296,0.4974141320990448,0.021061744346129774,1.0898920500155356,0.0036962578157784653,0.06138053000750384,0.04786786442759537,0.27365405655385155,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.7289382707707706,0.05213195859839178,1.372204745269623,0.09027375807848642,0.6497444954133733,0.000389384039073522,0.5297965717651636,0.020531299383491738,1.0624428635545757,0.003945816630433873,0.06552473560003695,0.04783735666716956,0.2734796478456978,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.743854023853854,0.05341685667850412,1.4060255202821386,0.08947313038374356,0.6439819853705058,0.00040483450138128466,0.5508184965012568,0.020080404513358296,1.0391101933694717,0.004196692425995661,0.06969081114593162,0.04780684890674375,0.273305239137544,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.7587697769369366,0.054701754758616425,1.4398462952946531,0.08867250268900072,0.6382194753276383,0.0004165195145657851,0.5667171448919531,0.01970477715999012,1.0196724269871456,0.0048503203770890934,0.08054504049502373,0.04777634114631794,0.27313083042939024,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.77368553002002,0.055968836973406114,1.4731981254297057,0.08795844205577229,0.6330800308677302,0.0004282045277502859,0.5826157932826499,0.019329149806621933,1.0002346606048187,0.005503948328182545,0.09139926984411614,0.04774906636292712,0.2729749042102915,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.788601283103103,0.05694553086458565,1.4989064246800192,0.0874601456766456,0.6294935475273503,0.0004398895409347867,0.5985144416733467,0.01895352245325375,0.980796894222492,0.006157576279275997,0.10225349919320857,0.04772652201136857,0.27284602122522117,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.803517036186186,0.05792222475576514,1.5246147239303316,0.08696184929751893,0.6259070641869705,0.0004588274300752893,0.6242813651635326,0.018577895099885576,0.9613591278401659,0.00681120423036943,0.11310772854230067,0.04770397765981002,0.27271713824015076,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.818432789269269,0.05889891864694467,1.550323023180645,0.08646355291839225,0.6223205808465906,0.0005048364515811911,0.6868813164149858,0.018353270712201563,0.9497353833699507,0.007464832181462882,0.12396195789139311,0.047681433308251475,0.2725882552550804,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.8333485423523523,0.0598756125381242,1.5760313224309583,0.08596525653926558,0.6187340975062108,0.0005508454730870928,0.7494812676664391,0.01819627780698304,0.9416113972226232,0.008643991991758413,0.14354323650527248,0.04765888895669294,0.27245937227001005,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.848264295435435,0.0608523064293037,1.601739621681271,0.08546696016013891,0.615147614165831,0.0005783247380714004,0.7868696013484054,0.01803928490176452,0.9334874110752959,0.010075016644818979,0.16730701490939404,0.04763634460513439,0.2723304892849397,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.8631800485185184,0.0616090575618478,1.6216586410886333,0.08496866378101223,0.611561130825451,0.0005974541209136265,0.812897071487933,0.017882291996545997,0.9253634249279684,0.011506041297879585,0.19107079331351629,0.04760403353960754,0.2721457713273134,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.8780958016016016,0.062215243148513774,1.6376145107873936,0.08454887334406311,0.6085396932400375,0.0006165835037558527,0.8389245416274606,0.017725299091327473,0.9172394387806408,0.012937065950940192,0.21483457171763853,0.04748793353550096,0.2714820434282394,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.8930115546846844,0.06282142873517974,1.6535703804861535,0.08437276864562261,0.6072721813864969,0.0006357128865980781,0.8649520117669873,0.01752174661471452,0.9067061124627666,0.01436809060400076,0.23859835012176012,0.04737183353139437,0.2708183155291654,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.9079273077677676,0.06342761432184571,1.6695262501849137,0.08419666394718209,0.6060046695329561,0.0006581395371284608,0.8954657498119325,0.0171844987133671,0.889254385743345,0.015857043828026787,0.26332409778388605,0.047255733527287784,0.2701545876300914,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.922843060850851,0.0640337999085117,1.685482119883674,0.08402055924874158,0.6047371576794153,0.0006849584388735815,0.9319555921713644,0.01684725081201968,0.8718026590239235,0.017408228358342187,0.2890832664770871,0.0471396335231812,0.26949085973101744,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.9377588139339337,0.06463998549517766,1.7014379895824339,0.08384445455030108,0.6034696458258746,0.0007117773406187013,0.9684454345307951,0.016510002910672266,0.8543509323045024,0.018959412888657545,0.31484243517028737,0.04702353351907461,0.26882713183194346,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.952674567017017,0.06524617108184363,1.7173938592811941,0.08366834985186057,0.6022021339723338,0.000738490884380933,1.0047919266433205,0.016172755009324843,0.8368992055850809,0.020510597418972945,0.34060160386348837,0.04690743351496802,0.2681634039328694,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.9675903201000997,0.06556909318025844,1.725893736280078,0.08349224515342007,0.6009346221187931,0.0007648144090391173,1.04060775811362,0.01599777780348298,0.8278445773241495,0.022620503682965046,0.3756389771216933,0.04709395962296875,0.26922974826884477,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
3.982506073183183,0.06585805656507343,1.7334997602721351,0.08334569576165474,0.5998798342974762,0.0007911379336973023,1.0764235895839205,0.015860980180680644,0.8207656460113836,0.025199710769597553,0.4184696198600898,0.04729984061444655,0.27040674183559243,0.012338009268284572,6.735776284017512e-23,0.08179724557682032,2.78889,0
