r (A),g(r)_weighted_Li-F,g(r)_unweighted_Li-F,g(r)_weighted_F-F,g(r)_unweighted_F-F,g(r)_weighted_Na-F,g(r)_unweighted_Na-F,S_i_Li-F,S_i_Na-F,Average_SCL,lambda_BC
1.6511621954724724,0.5073649750297535,2.333878885136867,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6567975613273274,0.5307605683300767,2.4414986143183532,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6624329271821823,0.555554134917552,2.5555490206207394,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6680682930370372,0.579785247501734,2.667012138507977,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6737036588918919,0.6021617743745371,2.769944162122871,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6793390247467468,0.6244022466427749,2.8722503345567647,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6849743906016017,0.6441905056589692,2.963276326031259,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6906097564564566,0.6661034107332835,3.0640756893731047,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.6962451223113113,0.6926538238251185,3.1862075895955457,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.7018804881661662,0.716911448252994,3.297792661963773,0.0,0.0,0.0004710185507246377,0.003250028,1.0,1.0,2.28196,2.63857
1.7075158540210211,0.7332435922357252,3.3729205242843365,0.0,0.0,0.0005043113846454662,0.0034797485540537165,1.0,1.0,2.28196,2.63857
1.713151219875876,0.7497634078641855,3.448911676175254,0.0,0.0,0.000649127877109359,0.004478982352054577,1.0,1.0,2.28196,2.63857
1.7187865857307307,0.7663875984044747,3.525382952660584,0.0,0.0,0.0007939443695732461,0.005478216150055398,1.0,1.0,2.28196,2.63857
1.7244219515855856,0.7831884504079542,3.6026668718765897,0.0,0.0,0.0009387608620371389,0.006477449948056258,1.0,1.0,2.28196,2.63857
1.7300573174404406,0.8000132228694649,3.680060825199539,0.0,0.0,0.0010835773545010317,0.0074766837460571185,1.0,1.0,2.28196,2.63857
1.7356926832952955,0.8134702693963809,3.741963239223353,0.0,0.0,0.0012283938469649248,0.00847591754405798,1.0,1.0,2.28196,2.63857
1.7413280491501502,0.8262141211729929,3.8005849573957677,0.0,0.0,0.0013732103394288118,0.0094751513420588,1.0,1.0,2.28196,2.63857
1.746963415005005,0.8391927473086063,3.8602866376195895,0.0,0.0,0.0017666894181734235,0.012190156985396623,1.0,1.0,2.28196,2.63857
1.75259878085986,0.8525196374502002,3.9215903322709216,0.0,0.0,0.0022345580706024503,0.015418450687156908,1.0,1.0,2.28196,2.63857
1.758234146714715,0.8648498032226943,3.9783090948243944,0.0,0.0,0.002702426723031478,0.018646744388917197,1.0,1.0,2.28196,2.63857
1.7638695125695696,0.870324325430079,4.003491896978364,0.0,0.0,0.003170295375460486,0.021875038090677354,1.0,1.0,2.28196,2.63857
1.7695048784244245,0.8757988476374637,4.028674699132334,0.0,0.0,0.0036381640278895138,0.025103331792437643,1.0,1.0,2.28196,2.63857
1.7751402442792794,0.8812733698448485,4.053857501286304,0.0,0.0,0.00410603268031854,0.02833162549419793,1.0,1.0,2.28196,2.63857
1.7807756101341343,0.8867478920522333,4.079040303440274,0.0,0.0,0.004841499309497524,0.03340634523553292,1.0,1.0,2.28196,2.63857
1.786410975988989,0.8914563682040092,4.100699293738443,0.0,0.0,0.0061738110857354304,0.04259929649157447,0.24517779671093248,1.0,2.28196,2.63857
1.792046341843844,0.8912558530473242,4.099776924017692,0.0,0.0,0.007506122861973389,0.051792247747616385,0.24517779671093248,1.0,2.28196,2.63857
1.7976817076986988,0.8910553378906392,4.098854554296941,-0.00035409948367218295,-0.000977314574935225,0.00883843463821135,0.06098519900365831,0.24517779671093248,1.0,2.28196,2.63857
1.8033170735535538,0.8908548227339542,4.09793218457619,-7.560619010581355e-05,-0.0002086730846920454,0.01017074641444931,0.07017815025970023,0.24517779671093248,1.0,2.28196,2.63857
1.8089524394084084,0.8906543075772693,4.097009814855439,0.00020288710346054486,0.0005599684055511039,0.011503058190687216,0.07937110151574178,0.24517779671093248,1.0,2.28196,2.63857
1.8145878052632634,0.8904537924205842,4.096087445134688,0.00048138039702691417,0.0013286098957942833,0.012835369966925175,0.0885640527717837,0.24517779671093248,1.0,2.28196,2.63857
1.8202231711181183,0.8902532772638992,4.095165075413937,0.0007598736905932835,0.002097251386037463,0.015264076875734896,0.10532213044257077,0.24517779671093248,1.0,2.28196,2.63857
1.825858536972973,0.8872667175089811,4.081426900541314,0.001038366984159642,0.0028658928762806124,0.017887186303073375,0.12342158549120627,0.24517779671093248,1.0,2.28196,2.63857
1.8314939028278279,0.8829376131410192,4.061513020448689,0.0011775463768115939,0.003250028,0.020510295730411954,0.1415210405398425,0.24517779671093248,1.0,2.28196,2.63857
1.8371292686826828,0.878608508773057,4.0415991403560625,0.0011775463768115939,0.003250028,0.02313340515775054,0.15962049558847874,0.24517779671093248,1.0,2.28196,2.63857
1.8427646345375377,0.8742794044050949,4.021685260263437,0.0011775463768115939,0.003250028,0.02575651458508912,0.17771995063711493,0.24517779671093248,1.0,2.28196,2.63857
1.8484000003923924,0.869950300037133,4.001771380170813,0.0011775463768115939,0.003250028,0.028379624012427603,0.19581940568575046,0.24517779671093248,1.0,2.28196,2.63857
1.8540353662472473,0.865279766521063,3.9802869259968903,0.0011775463768115939,0.003250028,0.032123597288208336,0.2216528212886375,0.24517779671093248,1.0,2.28196,2.63857
1.8596707321021022,0.8573785464094953,3.9439413134836787,0.0011775463768115939,0.003250028,0.035894528594847985,0.2476722473044511,0.24517779671093248,1.0,2.28196,2.63857
1.8653060979569571,0.8494773262979276,3.9075957009704676,0.0011775463768115939,0.003250028,0.039665459901487635,0.2736916733202647,0.24517779671093248,1.0,2.28196,2.63857
1.8709414638118118,0.8415761061863603,3.871250088457258,0.0011775463768115939,0.003250028,0.043436391208127145,0.2997110993360773,0.24517779671093248,1.0,2.28196,2.63857
1.8765768296666667,0.8328881460368323,3.831285471769429,0.0011775463768115939,0.003250028,0.047538573555523454,0.3280161575331118,0.24517779671093248,1.0,2.28196,2.63857
1.8822121955215216,0.8228950397587882,3.7853171828904264,0.0011775463768115939,0.003250028,0.0525001563110579,0.3622510785462995,0.24517779671093248,1.0,2.28196,2.63857
1.8878475613763765,0.8129019334807441,3.7393488940114237,0.0011775463768115939,0.003250028,0.05746173906659236,0.39648599955948727,0.24517779671093248,1.0,2.28196,2.63857
1.8934829272312312,0.8027557983392211,3.6926766723604176,0.0011775463768115939,0.003250028,0.062423321822126614,0.43072092057267364,0.24517779671093248,1.0,2.28196,2.63857
1.8991182930860862,0.7924780045004207,3.645398820701936,0.0011775463768115939,0.003250028,0.06799411922375835,0.46915942264393257,0.24517779671093248,1.0,2.28196,2.63857
1.904753658940941,0.7822002106616204,3.598120969043454,0.0011775463768115939,0.003250028,0.0737631627911084,0.5089658232586479,0.24517779671093248,1.0,2.28196,2.63857
1.910389024795796,0.7719679459326237,3.55105255129007,0.0011775463768115939,0.003250028,0.07953220635845844,0.5487722238733632,0.24517779671093248,1.0,2.28196,2.63857
1.9160243906506507,0.7618024780770755,3.5042913991545475,0.0011775463768115939,0.003250028,0.08546297117194106,0.5896945010863933,0.24517779671093248,1.0,2.28196,2.63857
1.9216597565055056,0.7516370102215266,3.457530247019023,0.0011775463768115939,0.003250028,0.09142970779382388,0.6308649837773848,0.24517779671093248,1.0,2.28196,2.63857
1.9272951223603605,0.7413375220484518,3.4101526014228787,0.0011775463768115939,0.003250028,0.0973964444157067,0.6720354664683762,0.24517779671093248,1.0,2.28196,2.63857
1.9329304882152154,0.7309962977319697,3.3625829695670615,0.0011775463768115939,0.003250028,0.10493572174246012,0.7240564800229747,0.24517779671093248,1.0,2.28196,2.63857
1.93856585407007,0.7206550734154882,3.315013337711246,0.0011775463768115939,0.003250028,0.11268618873198062,0.7775347022506662,0.24517779671093248,1.0,2.28196,2.63857
1.944201219924925,0.710095199374138,3.2664379171210354,0.0011775463768115939,0.003250028,0.12069889031433088,0.832822343168883,0.24517779671093248,1.0,2.28196,2.63857
1.94983658577978,0.6995329447960927,3.217851546062027,0.0011775463768115939,0.003250028,0.12894186265199017,0.8896988522987322,0.24517779671093248,1.0,2.28196,2.63857
1.9554719516346348,0.6887869589034165,3.168420010955716,0.0011775463768115939,0.003250028,0.13718483498964948,0.9465753614285815,0.24517779671093248,1.0,2.28196,2.63857
1.9611073174894895,0.6778394768139492,3.1180615933441667,0.0011775463768115939,0.003250028,0.14586971279056762,1.0065010182549166,0.24517779671093248,1.0,2.28196,2.63857
1.9667426833443444,0.6668919947244815,3.067703175732615,0.0011775463768115939,0.003250028,0.15458563866009278,1.06664090675464,0.24517779671093248,1.0,2.28196,2.63857
1.9723780491991993,0.6543782608113072,3.0101399997320137,0.0011775463768115939,0.003250028,0.16347540882703213,1.1279803209065216,0.24517779671093248,1.0,2.28196,2.63857
1.9780134150540543,0.6416893393828607,2.9517709611611593,0.0011775463768115939,0.003250028,0.1723329421948932,1.189097301144763,0.24517779671093248,1.0,2.28196,2.63857
1.983648780908909,0.630643420351875,2.9009597336186257,0.0011775463768115939,0.003250028,0.18077672969705305,1.247359434909666,0.24517779671093248,1.0,2.28196,2.63857
1.9892841467637639,0.6201847497627605,2.852849848908699,0.0011775463768115939,0.003250028,0.1892205171992133,1.3056215686745716,0.24517779671093248,1.0,2.28196,2.63857
1.9949195126186188,0.6096493586967521,2.80438705000506,0.0011775463768115939,0.003250028,0.19779389756681123,1.3647778932109975,0.24517779671093248,1.0,2.28196,2.63857
2.0005548784734737,0.5988091781197196,2.7545222193507106,0.0011775463768115939,0.003250028,0.2064404170628784,1.424438877733861,0.24517779671093248,1.0,2.28196,2.63857
2.0061902443283284,0.5879689975426876,2.7046573886963636,0.0011775463768115939,0.003250028,0.21516430368143957,1.484633695401933,0.24517779671093248,1.0,2.28196,2.63857
2.011825610183183,0.5778261419882895,2.658000253146132,0.0011775463768115939,0.003250028,0.22424494271778833,1.5472901047527394,0.24517779671093248,1.0,2.28196,2.63857
2.017460976038038,0.5678723643896119,2.612212876192215,0.0011775463768115939,0.003250028,0.23333634042152218,1.610020748908503,0.24517779671093248,1.0,2.28196,2.63857
2.023096341892893,0.5579185867909352,2.5664254992383024,0.0011775463768115939,0.003250028,0.2424507617198292,1.6729102558668214,0.24517779671093248,1.0,2.28196,2.63857
2.028731707747748,0.5467863399072187,2.5152171635732063,0.0011775463768115939,0.003250028,0.25136601591357444,1.7344255098036634,0.24517779671093248,1.0,2.28196,2.63857
2.0343670736026027,0.5355566958019449,2.463560800688947,0.0011775463768115939,0.003250028,0.25972304130575563,1.792088985009714,0.24517779671093248,1.0,2.28196,2.63857
2.0400024394574574,0.5252686914402485,2.416235980625143,0.0011775463768115939,0.003250028,0.2680800666979369,1.8497524602157644,0.24517779671093248,1.0,2.28196,2.63857
2.0456378053123125,0.5159181962773848,2.37322370287597,0.0011775463768115939,0.003250028,0.27654434525068217,1.9081559822297067,0.24517779671093248,1.0,2.28196,2.63857
2.0512731711671672,0.5065677011145218,2.3302114251268002,0.0011775463768115939,0.003250028,0.2850328196659107,1.9667264556947837,0.24517779671093248,1.0,2.28196,2.63857
2.056908537022022,0.4847303363834523,2.229759547363881,0.0011775463768115939,0.003250028,0.2932080003985731,2.0231352027501543,0.24517779671093248,1.0,2.28196,2.63857
2.062543902876877,0.4765296677796971,2.192036471786607,0.0011775463768115939,0.003250028,0.3009959098834464,2.07687177819578,0.24517779671093248,1.0,2.28196,2.63857
2.0681792687317317,0.4683289991759427,2.1543133962093366,0.0011775463768115939,0.003250028,0.3087220155385681,2.13018190721612,0.24517779671093248,1.0,2.28196,2.63857
2.073814634586587,0.46012833057218744,2.1165903206320626,0.0011775463768115939,0.003250028,0.31632430834276426,2.1826377275650732,0.24517779671093248,1.0,2.28196,2.63857
2.0794500004414416,0.4519276619684329,2.078867245054792,0.0011775463768115939,0.003250028,0.32392660114695976,2.235093547914022,0.24517779671093248,1.0,2.28196,2.63857
2.0850853662962963,0.44372426697891554,2.041131628103012,0.001185318209082029,0.0032714782570664003,0.33049333867781006,2.2804040368768894,0.24517779671093248,1.0,2.28196,2.63857
2.0907207321511514,0.4354239954363473,2.002950379007198,0.0012131675216131513,0.003348342359652298,0.3362874684435109,2.320383532260225,0.24517779671093248,1.0,2.28196,2.63857
2.096356098006006,0.4271237238937798,1.9647691299113874,0.0012410168341442714,0.0034252064622381896,0.3420815982092112,2.360363027643557,0.24517779671093248,1.0,2.28196,2.63857
2.1019914638608608,0.4188234523512122,1.9265878808155765,0.0012688661466753917,0.0035020705648240815,0.3478076722210958,2.399872938325561,0.24517779671093248,1.0,2.28196,2.63857
2.107626829715716,0.41106061987936177,1.8908788514450643,0.0012967154592065141,0.0035789346674099795,0.35221244079061464,2.430265841455241,0.24517779671093248,1.0,2.28196,2.63857
2.1132621955705706,0.4034007378757558,1.8556433942284771,0.0013245647717376342,0.003655798769995871,0.3566172093601331,2.460658744584918,0.24517779671093248,1.0,2.28196,2.63857
2.1188975614254257,0.3957408558721494,1.8204079370118875,0.0013524140842687566,0.003732662872581769,0.3610219779296519,2.491051647714598,0.24517779671093248,1.0,2.28196,2.63857
2.1245329272802804,0.3880809738685435,1.7851724797953004,0.001585515587858342,0.004376023022489025,0.36542674649917034,2.5214445508442753,0.24517779671093248,1.0,2.28196,2.63857
2.130168293135135,0.38065219908585546,1.7510001157949353,0.0018640088329894265,0.005144664379050818,0.36872375348044173,2.5441938990150477,0.24517779671093248,1.0,2.28196,2.63857
2.1358036589899903,0.373238708578747,1.7168980594622365,0.002142502078120533,0.005913305735612672,0.3719474986513522,2.56643774069433,0.24517779671093248,1.0,2.28196,2.63857
2.141439024844845,0.3658252180716392,1.6827960031295406,0.0024209953232516178,0.006681947092174466,0.3751712438222624,2.5886815823736105,0.24517779671093248,1.0,2.28196,2.63857
2.1470743906996996,0.35855935112134113,1.6493730151581694,0.0026994885683827023,0.007450588448736259,0.3783949889931727,2.6109254240528914,0.24517779671093248,1.0,2.28196,2.63857
2.1527097565545548,0.35236998053021495,1.620901910438989,0.0029779818135138086,0.008219229805298113,0.38161873416408315,2.6331692657321737,0.24517779671093248,1.0,2.28196,2.63857
2.1583451224094095,0.3461806099390893,1.5924308057198109,0.003266465512368947,0.009015444814138294,0.3838821501053073,2.64878683572662,0.24517779671093248,1.0,2.28196,2.63857
2.163980488264264,0.33999123934796366,1.563959701000633,0.0035728081184664257,0.009860950406967337,0.38563384618555846,2.6608735386803533,0.24517779671093248,1.0,2.28196,2.63857
2.1696158541191193,0.3338022640457409,1.5354904146104085,0.003879150724563929,0.010706455999796445,0.3873855422658097,2.6729602416340867,0.24517779671093248,1.0,2.28196,2.63857
2.175251219973974,0.3276541558684646,1.5072091169949373,0.004185493330661407,0.011551961592625486,0.38913723834606084,2.68504694458782,0.24517779671093248,1.0,2.28196,2.63857
2.180886585828829,0.32150604769118774,1.478927819379464,0.0044918359367589105,0.012397467185454595,0.39088893442631206,2.6971336475415533,0.24517779671093248,1.0,2.28196,2.63857
2.186521951683684,0.31535793951391144,1.4506465217639928,0.004798178542856389,0.013242972778283638,0.3926406305065632,2.7092203504952863,0.24517779671093248,1.0,2.28196,2.63857
2.1921573175385385,0.3092098313366351,1.4223652241485216,0.005104521148953869,0.01408847837111268,0.39334641988618985,2.71409029721471,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.1977926833933936,0.3037018160384752,1.397028353776986,0.005586034550725369,0.015417455360002021,0.3929453896062695,2.7113231882832594,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.2034280492482483,0.2982660586951139,1.3720238699975242,0.006087322400625743,0.01680100982572705,0.3925443593263492,2.7085560793518093,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.209063415103103,0.29283030135175264,1.3470193862180624,0.006588610250526116,0.018184564291452085,0.3921433290464289,2.7057889704203593,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.214698780957958,0.28739454400839093,1.3220149024385985,0.00708989810042653,0.019568118757177226,0.3917422987665086,2.703021861488909,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.220334146812813,0.2820026149232076,1.2972120286467552,0.007591185950326903,0.020951673222902256,0.3913412684865883,2.700254752557459,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.225969512667668,0.27678571407636426,1.2732142847512757,0.008092473800227316,0.022335227688627397,0.39091563217490277,2.697317862006829,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.2316048785225227,0.2715688132295213,1.2492165408557983,0.008862360553740331,0.02446011512832332,0.3895565850952315,2.6879404371570974,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.2372402443773773,0.2663519123826784,1.2252187969603208,0.009976333559750597,0.027534680624911653,0.3881975380155603,2.678563012307366,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.2428756102322325,0.261135011535835,1.2012210530648413,0.011090306565760953,0.030609246121500233,0.3868384909358889,2.6691855874576333,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.248510976087087,0.2559181106889921,1.1772233091693638,0.012204279571771217,0.03368381161808857,0.3854794438562177,2.6598081626079018,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.254146341941942,0.25109992703302386,1.15505966435191,0.013318252577781483,0.0367583771146769,0.3841203967765464,2.65043073775817,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.259781707796797,0.24631894058249887,1.133067126679495,0.014432225583791838,0.03983294261126548,0.38276134969687503,2.6410533129084377,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.2654170736516517,0.24153795413197418,1.1110745890070814,0.015546198589802107,0.04290750810785382,0.38103062020755957,2.629111279432161,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.271052439506507,0.23675696768144913,1.0890820513346662,0.017041573734144305,0.04703474350623829,0.3790143290380774,2.6151988703627342,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.2766878053613615,0.23197598123092447,1.0670895136622527,0.01854543738123928,0.05118540717222042,0.3769980378685954,2.6012864612933084,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.282323171216216,0.2272383729238115,1.045296515449533,0.02004930102833425,0.05533607083820254,0.37498174669911344,2.5873740522238826,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.2879585370710713,0.22349542346696202,1.0280789479480255,0.02155316467542934,0.05948673450418499,0.3729654555296313,2.573461643154456,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.293593902925926,0.21975247401011289,1.0108613804465194,0.023057028322524313,0.06363739817016711,0.3709491643601493,2.55954923408503,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.2992292687807807,0.2160095245532637,0.9936438129450131,0.02456089196961929,0.06778806183614924,0.36889987016489206,2.545409104137755,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.304864634635636,0.21226657509641425,0.9764262454435056,0.026367736142370982,0.07277495175294392,0.366570304998458,2.52933510448936,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.3105000004904905,0.20852362563956509,0.9592086779419995,0.02845643553565089,0.07853976207839647,0.3642407398320241,2.513261104840966,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.3161353663453457,0.20478067618271562,0.941991110440492,0.030545134928930965,0.08430457240384948,0.3619111746655899,2.4971871051925705,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.3217707322002004,0.2015236593819573,0.9270088331570037,0.03263383432221087,0.09006938272930201,0.3595816094991561,2.4811131055441766,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.327406098055055,0.19861618980766707,0.9136344731152687,0.03472253371549078,0.09583419305475456,0.3572520443327221,2.4650391058957823,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.33304146390991,0.19570872023337665,0.9002601130735327,0.036811233108770845,0.10159900338020755,0.3546408188124303,2.447021649805769,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.338676829764765,0.19280125065908643,0.8868857530317977,0.03895636243159195,0.1075195603111938,0.3510996497582391,2.4225875833318495,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.3443121956196196,0.1898937810847962,0.8735113929900628,0.04201978826822649,0.11597461562030514,0.34755848070404777,2.3981535168579295,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.3499475614744747,0.1869863115105058,0.8601370329483268,0.04508321410486128,0.12442967092941716,0.3440173116498562,2.373719450384008,0.24517779671093248,0.020435870418039813,2.28196,2.63857
2.3555829273293294,0.1841113128798389,0.846912039247259,0.04814663994149583,0.1328847262385285,0.3404761425956649,2.349285383910088,0.24517779671093248,0.020435870418039813,2.28196,2.63857
