r (A),g(r)_weighted_Li-Li,g(r)_unweighted_Li-Li,g(r)_weighted_Be-F,g(r)_unweighted_Be-F,g(r)_weighted_Be-Be,g(r)_unweighted_Be-Be,g(r)_weighted_F-F,g(r)_unweighted_F-F,g(r)_weighted_Be-Li,g(r)_unweighted_Be-Li,g(r)_weighted_Li-F,g(r)_unweighted_Li-F,S_i_Be-F,S_i_Li-F,Average_SCL,lambda_BC
4.979520754594595,0.11695837785524113,1.050155205388933,0.08682958766502213,0.7454079966537196,0.045390528613243046,1.535739061523497,0.5406658753979391,1.1776856604234904,0.0578445797759777,1.008207310248681,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
4.987313431831832,0.11729937653385347,1.05321699150415,0.08682426445404844,0.745362298359689,0.045426996587093774,1.5369729156699068,0.5407078348732643,1.177777057115344,0.058022867641961316,1.0113147946579284,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
4.995106109069069,0.1176332868615909,1.0562151321695463,0.08681894124307474,0.7453166000656585,0.04546346456094451,1.5382067698163167,0.5407497943485896,1.1778684538071975,0.05820115550794494,1.014422279067176,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.002898786306306,0.11794374834924436,1.0590027285205799,0.08681361803210104,0.7452709017716279,0.045485497347175545,1.5389522251234693,0.5407917538239149,1.1779598504990512,0.058379443373928565,1.0175297634764235,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.0106914635435436,0.11825420983689784,1.0617903248716136,0.08680829482112734,0.7452252034775974,0.04548144535076274,1.5388151302413777,0.5408337132992402,1.1780512471909048,0.058557731239912175,1.020637247885671,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.018484140780781,0.11856467132455133,1.0645779212226474,0.08680297161015364,0.7451795051835668,0.04547739335434993,1.5386780353592862,0.5408756727745656,1.1781426438827585,0.0587360191058958,1.0237447322949185,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.026276818018018,0.11887513281220478,1.067365517573681,0.08684807080812214,0.7455666693255649,0.04547334135793711,1.5385409404771944,0.5409176322498909,1.1782340405746121,0.05891430697187943,1.026852216704166,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.034069495255255,0.11918559429985827,1.0701531139247147,0.08691194933980648,0.7461150488539315,0.0454692893615243,1.5384038455951028,0.5409595917252162,1.1783254372664658,0.05909259483786304,1.0299597011134134,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.041862172492492,0.11949605578751173,1.0729407102757482,0.08697582787149083,0.7466634283822982,0.04546523736511149,1.5382667507130112,0.5409189040990897,1.1782368109335932,0.05917355443064643,1.031370793623638,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.0496548497297296,0.11980651727516521,1.075728306626782,0.08703970640317518,0.7472118079106648,0.04546118536869867,1.5381296558309194,0.540142654544151,1.1765459737430852,0.059252210837555996,1.032741742548347,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.057447526966967,0.1201169787628187,1.0785159029778157,0.08710358493485953,0.7477601874390314,0.04545713337228586,1.5379925609488279,0.5393664049892124,1.1748551365525772,0.05933086724446557,1.034112691473056,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.065240204204204,0.12042744025047215,1.0813034993288493,0.08716746346654387,0.7483085669673979,0.04545308137587305,1.5378554660667363,0.5385901554342738,1.1731642993620695,0.05940952365137513,1.035483640397765,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
5.073032881441441,0.12069532656723521,1.083708818341989,0.08723134199822823,0.7488569464957645,0.04544902937946023,1.5377183711846445,0.5378139058793351,1.1714734621715615,0.059488180058284705,1.036854589322474,0.1732202604526488,0.766055046,2.2889272052666634e-15,0.00017594006982966148,1.98552,1.90187
