r (A),g(r)_weighted_Li-Cl,g(r)_unweighted_Li-Cl,g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,g(r)_weighted_Eu-Cl,g(r)_unweighted_Eu-Cl,S_i_Li-Cl,S_i_K-Cl,S_i_Eu-Cl,Average_SCL,lambda_BC
2.983197504864865,0.13644668962634077,0.6553113931520675,0.39148173740898423,2.7042187741081656,0.02121471338458796,1.8180591705922122,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
2.9901030546446448,0.1338790972441686,0.6429800383525073,0.3971394581043797,2.7433003277571544,0.019752033277303394,1.6927103650493864,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
2.9970086044244244,0.1313115048619964,0.6306486835529469,0.402797178799775,2.7823818814061427,0.018289353170018834,1.5673615595065606,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.0039141542042045,0.12874391247982406,0.6183173287533859,0.4084548994951708,2.821463435055134,0.016826673062734176,1.4420127539637269,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.010819703983984,0.12617632009765184,0.6059859739538255,0.41340361577582296,2.855647434447917,0.016282729032030135,1.395397821422201,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.0177252537637638,0.12360872771547964,0.5936546191542651,0.4179233568141187,2.886868223061864,0.015762441080732624,1.3508101683129083,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.024630803543544,0.1218391328014519,0.5851558002265066,0.42244309785241474,2.9180890116758125,0.015303627845343507,1.3114907773286182,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.0315363533233235,0.12027872659866382,0.5776616502003503,0.42696283889071057,2.9493098002897598,0.014844814609954418,1.2721713863443305,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.038441903103103,0.11871832039587575,0.570167500174194,0.4314825799290063,2.9805305889037066,0.013155433723801532,1.1273947703696476,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.045347452882883,0.11718346563872976,0.5627960658657046,0.43600232096730235,3.011751377517655,0.011709311581107187,1.0034649497937107,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.052253002662663,0.11574846565037106,0.555904203233348,0.4405220620055981,3.042972166131602,0.0105149867742178,0.9011136651702538,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.0591585524424425,0.11431346566201236,0.5490123406009914,0.4438080925041421,3.0656709142910117,0.009622319940118602,0.8246138749257822,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.0660641022222226,0.11287846567365359,0.5421204779686344,0.4446080963945591,3.0711970610638946,0.009214079965289767,0.7896285128054015,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.0729696520020022,0.11163683848682479,0.5361573252985004,0.44540810028497596,3.0767232078367766,0.008805839990460957,0.754643150685023,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.079875201781782,0.11058187776934925,0.5310906741442452,0.4462081041753929,3.082249354609659,0.00844463308914045,0.7236884303679425,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.086780751561562,0.10952691705187362,0.5260240229899895,0.4470081080658099,3.0877755013825414,0.008106017734632858,0.694669761135621,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.0936863013413416,0.10847195633439807,0.5209573718357343,0.448386223621813,3.0972950411294002,0.007767402380125286,0.6656510919033012,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.1005918511211212,0.10719524299790684,0.5148257112034167,0.44979041402236347,3.1069946967729125,0.0068229535874501,0.5847136897545984,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.1074974009009013,0.10543916431628872,0.5063918065737975,0.45119460442291404,3.1166943524164257,0.005559136594082652,0.4764070615627138,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.114402950680681,0.1036830856346707,0.49795790194417866,0.4525987948234645,3.1263940080599375,0.004869000126766024,0.4172637250198487,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.1213085004604606,0.10271133057294028,0.4932908619078904,0.4535929496964209,3.1332612818429064,0.0044541674161859115,0.38171337842503206,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.1282140502402402,0.10178383111615337,0.48883636790118873,0.454292635799717,3.1380944684662184,0.004039334705605799,0.34616303183021535,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.1351196000200203,0.1008563316593664,0.4843818738944868,0.4549923219030132,3.1429276550895304,0.0036245019950256604,0.3106126852353964,0.15526822603302481,1.0,4.152037655911169e-36,2.84863,0
3.1420251497998,0.09992883220257949,0.4799273798877851,0.4556920080063093,3.1477608417128424,0.0033922801595002512,0.29071173111760756,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.1489306995795796,0.09900133274579258,0.47547288588108344,0.454928750147612,3.1424885236613402,0.003251855812627243,0.27867764105102366,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.1558362493593597,0.09807383328900561,0.4710183918743815,0.4540660195901785,3.1365290830349406,0.003111431465754225,0.2666435509844389,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.1627417991391393,0.0971463338322187,0.4665638978676798,0.4532032890327449,3.130569642408541,0.002971007118881217,0.254609460917855,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.169647348918919,0.09621883437543179,0.46210940386097815,0.45234055847531146,3.1246102017821418,0.0028297815666702645,0.2425067091311823,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.176552898698699,0.0952913349186448,0.4576549098542762,0.4514778279178779,3.118650761155742,0.0026866006047002824,0.23023638257787374,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.1834584484784787,0.09436383546185789,0.45320041584757453,0.45061509736044436,3.1126913205293425,0.00254341964273031,0.21796605602456595,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.1903639982582583,0.09343633600507098,0.44874592184087286,0.44975236680301084,3.1067318799029433,0.0024004068284469385,0.20571013939695917,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.1972695480380384,0.092508836548284,0.44429142783417086,0.4488896362455773,3.1007724392765437,0.0022748681975803286,0.1949517258858702,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.204175097817818,0.0915813370914971,0.43983693382746925,0.4480269056881438,3.0948129986501445,0.002149329566713727,0.18419331237478195,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.2110806475975977,0.09065383763471017,0.4353824398207675,0.4471641751307103,3.088853558023745,0.0020237909358471248,0.17343489886369368,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.217986197377378,0.0897263381779232,0.43092794581406557,0.4450942547567262,3.074555272813089,0.001898252304980515,0.16267648535260473,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.2248917471571574,0.0887988387211363,0.4264734518073639,0.4425742379871787,3.057147879292307,0.0017727136741139133,0.15191807184151648,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.231797296936937,0.08787133926434938,0.42201895780066223,0.44005422121763127,3.039740485771525,0.0016471750432473114,0.1411596583304282,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.2387028467167167,0.08694383980756246,0.41756446379396056,0.4375342044480838,3.0223330922507428,0.0015216364123807097,0.13040124481933996,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.245608396496497,0.08612712637202397,0.4136420408996097,0.4347492320610854,3.0030954780924457,0.0015505775910045424,0.13288144684945702,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.2525139462762764,0.08551294412715382,0.41069231288761243,0.4318602780837678,2.9831395955148756,0.0016401442299134367,0.1405571314696289,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.259419496056056,0.08489876188228368,0.4077425848756151,0.42897132410645006,2.963183712937305,0.001729710868822331,0.1482328160898008,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.266325045835836,0.08428457963741348,0.4047928568636176,0.4262178850164989,2.9441639197543843,0.0018192775077312312,0.1559085007099732,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.273230595615616,0.08386706733336366,0.40278767395757364,0.4236390041042877,2.9263499133459447,0.0019088441466401254,0.16358418533014507,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.2801361453953954,0.08382570552216567,0.4025890259273893,0.4210601231920765,2.908535906937505,0.00199841078554902,0.17125986995031697,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.2870416951751755,0.08378434371096767,0.40239037789720494,0.41826997377833486,2.889262531691077,0.0020879774244579197,0.17893555457048935,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.293947244954955,0.0837429818997697,0.4021917298670206,0.4143361515645103,2.8620890651711957,0.0021740043148576367,0.1863078897123046,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.300852794734735,0.08370162008857171,0.4019930818368363,0.4104023293506859,2.834915598651315,0.0019143969623869887,0.16406005070754526,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.307758344514515,0.08364215526739473,0.4017074906296349,0.40646850713686117,2.807742132131432,0.001654789609916324,0.14181221170278446,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.3146638942942945,0.08358210190474344,0.40141907283913913,0.4025346849230367,2.780568665611551,0.0013951822574456763,0.11956437269802514,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.321569444074074,0.08352204854209214,0.40113065504864337,0.39860086270921224,2.75339519909167,0.0012271847861180575,0.10516732015026987,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.3284749938538543,0.08346199517944083,0.4008422372581476,0.39466704049538753,2.7262217325717875,0.0011630685187558024,0.09967268226622598,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.335380543633634,0.08340194181678953,0.40055381946765184,0.390733218281563,2.699048266051906,0.0010989522513935516,0.09417804438218245,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.3422860934134135,0.08252079737713651,0.3963219543201829,0.38626623052715525,2.6681918786527645,0.0010348359840313007,0.08868340649813891,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.3491916431931936,0.08081850979047361,0.38814639173954135,0.3812660434211351,2.633652336819611,0.0009707197166690455,0.08318876861409502,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.3560971929729733,0.07911622220381086,0.37997082915890035,0.37626585631511533,2.5991127949864596,0.0009066034493067946,0.07769413073005149,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.363002742752753,0.07776743860015514,0.3734930372476948,0.37126566920909554,2.5645732531533088,0.0008424871819445438,0.07219949284600796,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.3699082925325325,0.07768030663872091,0.37307456929371285,0.36626548210307575,2.5300337113201574,0.0007783709145822928,0.06670485496196442,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.3768138423123126,0.07759317467728667,0.3726561013397309,0.36126529499705556,2.495494169487004,0.0007142546472200379,0.061210217077920535,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.3837193920920923,0.07750604271585244,0.37223763338574906,0.3562651078910358,2.460954627653853,0.0006538455780453432,0.056033278780004143,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.390624941871872,0.07741891075441822,0.37181916543176713,0.35241190129579253,2.434338025601511,0.000601991882694318,0.051589519175384006,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.397530491651652,0.07733177879298397,0.3714006974777852,0.34863483436243087,2.4082473696749767,0.0005501381873432895,0.04714575957076358,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.4044360414314316,0.07724464683154975,0.37098222952380333,0.3448577674290696,2.3821567137484445,0.0004982844919922642,0.04270199996614344,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.4113415912112113,0.07715751487011552,0.3705637615698214,0.34102658328631175,2.3556922350872402,0.00044643079664123897,0.038258240361523296,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.4182471409909914,0.07707038290868128,0.3701452936158395,0.33714357137013184,2.3288697483134846,0.0003945771012902104,0.03381448075690287,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.425152690770771,0.07698325094724705,0.3697268256618576,0.3332605594539522,2.3020472615397307,0.00034272340593918517,0.02937072115228273,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.4320582405505506,0.07689611898581282,0.3693083577078757,0.3296493812051695,2.277102506564335,0.00029086971058816,0.024926961547662593,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.4389637903303307,0.07680898702437858,0.36888988975389375,0.3260732101179639,2.252399568804199,0.0002390160152371314,0.020483201943042165,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.4458693401101104,0.07672185506294435,0.3684714217999119,0.32249987388632667,2.227716213233772,0.0001871623198861062,0.016039442338422027,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.45277488988989,0.07663472310151012,0.36805295384592995,0.319410866411561,2.206378431139751,0.00013530862453508093,0.011595682733801883,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.45968043966967,0.07654759114007588,0.367634485891948,0.31632185893679515,2.185040649045728,8.345492918405234e-05,0.007151923129181455,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.4665859894494497,0.07646045917864165,0.36721601793796615,0.3132328514620295,2.163702866951707,5.820484032447253e-05,0.004988040225027908,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.4734915392292294,0.07637332721720742,0.36679754998398423,0.3101438439872638,2.1423650848576856,5.8367794142759696e-05,0.005002005046439788,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.480397089009009,0.0762861952557732,0.36637908203000236,0.3070548365124982,2.1210273027636646,5.853074796104686e-05,0.0050159698678516685,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.487302638788789,0.07619906329433895,0.36596061407602043,0.3039658290377323,2.0996895206696418,5.8693701779334035e-05,0.00502993468926355,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.4942081885685687,0.07611193133290473,0.3655421461220385,0.3008768215629667,2.0783517385756207,5.88566555976212e-05,0.00504389951067543,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.5011137383483484,0.0760247993714705,0.36512367816805663,0.297787814088201,2.0570139564815992,5.901960941590836e-05,0.0050578643320873095,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.5080192881281285,0.07593766741003626,0.3647052102140747,0.2946726704225991,2.0354956347322397,5.9182561585679784e-05,0.005071829012224636,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.514924837907908,0.07585053544860203,0.3642867422600928,0.29152405352351946,2.0137460916058636,5.934551335511383e-05,0.005085793658053838,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.5218303876876877,0.0757634034871678,0.3638682743061109,0.2883754366244398,1.9919965484794873,5.950846512454787e-05,0.00509975830388304,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.528735937467468,0.07567627152573356,0.363449806352129,0.2852268197253599,1.9702470053531094,5.9671416897914985e-05,0.005113722950049297,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.5356414872472475,0.07558913956429933,0.36303133839814705,0.28207820282628027,1.948497462226733,5.9834368671483936e-05,0.005127687596232852,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.542547037027027,0.0755020076028651,0.3626128704441652,0.27892958592720063,1.9267479191003567,5.999732044505288e-05,0.005141652242416406,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.549452586806807,0.07541487564143086,0.36219440249018325,0.27578096902812077,1.904998375973979,6.016027221862184e-05,0.005155616888599962,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.556358136586587,0.07532774367999663,0.3617759345362013,0.2726323521290411,1.8832488328476027,6.0323223992190774e-05,0.0051695815347835156,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.5632636863663665,0.0752406117185624,0.36135746658221946,0.26948373522996144,1.8614992897212264,6.048617609917327e-05,0.005183546209539955,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.5701692361461466,0.07515347975712816,0.36093899862823753,0.26637226679241144,1.8400063551604566,6.064912923726601e-05,0.005197510972660512,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.577074785925926,0.07506634779569393,0.3605205306742556,0.26343186342268476,1.819695078193892,6.081208237535875e-05,0.005211475735781069,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.583980335705706,0.0749792158342597,0.36010206272027373,0.2604914600529581,1.7993838012273273,6.097503551345149e-05,0.005225440498901626,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.590885885485486,0.07489208387282546,0.3596835947662918,0.2575510566832312,1.7790725242607615,6.113798865154422e-05,0.005239405262022183,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.5977914352652656,0.07480495191139123,0.35926512681230993,0.25447504185946695,1.7578244908507936,6.130094178963697e-05,0.005253370025142741,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.604696985045045,0.074717819949957,0.358846658858328,0.25110273847221626,1.7345297997825746,6.14638949277297e-05,0.005267334788263298,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.611602534824825,0.07463068798852276,0.3584281909043461,0.24773043508496553,1.7112351087143556,6.162684806582244e-05,0.005281299551383854,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.618508084604605,0.07454355602708854,0.3580097229503642,0.24436614000137616,1.6879957362039142,6.178980120391518e-05,0.005295264314504412,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.6254136343843846,0.07445642406565431,0.3575912549963823,0.2412374656227081,1.6663839490261474,6.195275371907965e-05,0.005309229024241242,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.632319184164164,0.07436929210422008,0.3571727870424004,0.23810879124404005,1.6447721618483806,6.211570594657097e-05,0.005323193709325051,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.6392247339439443,0.07428216014278584,0.3567543190884185,0.23505911132416873,1.6237060407339723,6.227865817406233e-05,0.005337158394408862,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.646130283723724,0.07419502818135161,0.35633585113443655,0.2320947039030871,1.6032289521850887,6.244161040155366e-05,0.005351123079492672,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.6530358335035036,0.07410789621991738,0.3559173831804547,0.22913029648200542,1.582751863636205,6.260456262904501e-05,0.005365087764576482,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.6599413832832837,0.07413910773354661,0.35606728246005437,0.22616588906092358,1.56227477508732,6.276751485653636e-05,0.005379052449660293,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.6668469330630633,0.074644364270022,0.35849387386893056,0.22320148163984194,1.5417976865384364,6.29304670840277e-05,0.005393017134744103,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.673752482842843,0.07514962080649738,0.3609204652778068,0.22023707421876026,1.5213205979895528,6.309341931151903e-05,0.005406981819827912,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.680658032622623,0.07565487734297281,0.36334705668668316,0.21727266679767843,1.5008435094406678,6.325637153901038e-05,0.005420946504911723,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.6875635824024027,0.0761601338794482,0.36577364809555934,0.21430825937659678,1.4803664208917842,6.341932376650172e-05,0.005434911189995533,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.6944691321821823,0.0766653904159236,0.3682002395044356,0.2113438519555151,1.4598893323429005,6.358227599399306e-05,0.005448875875079343,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.7013746819619624,0.07717064695239902,0.37062683091331194,0.20837944453443327,1.4394122437940156,6.374522822148442e-05,0.005462840560163154,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.708280231741742,0.07767590348887442,0.3730534223221882,0.2054150371133516,1.418935155245132,6.390818044897575e-05,0.005476805245246963,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.7151857815215217,0.0781811600253498,0.3754800137310644,0.20245062969226996,1.3984580666962483,6.407113278688437e-05,0.005490769939793317,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.7220913313013013,0.07868641656182519,0.37790660513994057,0.1994862222711883,1.3779809781473646,6.423408514524922e-05,0.0055047346360927295,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.7289968810810814,0.07919167309830062,0.380333196548817,0.19652181485010645,1.3575038895984797,6.439703750361409e-05,0.0055186993323921435,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.735902430860861,0.07969692963477601,0.38275978795769316,0.1935574074290248,1.337026801049596,6.455998986197894e-05,0.005532664028691556,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.7428079806406407,0.08020218617125141,0.3851863793665694,0.19059300000794313,1.3165497125007124,6.47229422203438e-05,0.005546628724990968,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.7497135304204208,0.08070744270772683,0.38761297077544576,0.1876285925868613,1.2960726239518274,6.488589457870866e-05,0.005560593421290381,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.7566190802002004,0.08121269924420221,0.39003956218432195,0.18466418516577965,1.2755955354029438,6.504884693707352e-05,0.005574558117589794,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.76352462997998,0.08171795578067761,0.3924661535931982,0.18169977774469798,1.2551184468540602,6.521179929543837e-05,0.005588522813889206,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.77043017975976,0.08222321231715304,0.39489274500207455,0.17884204939299334,1.235378259965323,6.537475165380323e-05,0.005602487510188619,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.7773357295395398,0.08272846885362843,0.3973193364109508,0.17654961298103808,1.2195429118730001,6.55377040121681e-05,0.0056164522064880325,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.7842412793193194,0.08323372539010382,0.399745927819827,0.1742571765690828,1.2037075637806771,6.570065656951963e-05,0.005630416919840212,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.7911468290990995,0.08373898192657925,0.40217251922870334,0.17196474015712737,1.1878722156883532,6.58636091601489e-05,0.005644381636044226,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.798052378878879,0.08424423846305465,0.4045991106375796,0.16967230374517206,1.1720368675960302,6.602656175077814e-05,0.005658346352248241,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.804957928658659,0.08353216326374448,0.40117923293906704,0.1673798673332168,1.1562015195037074,6.61895143414074e-05,0.0056723110684522545,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.811863478438439,0.08212969021575009,0.39444358717546324,0.16508743092126135,1.1403661714113833,6.635246693203665e-05,0.005686275784656269,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.8187690282182185,0.0807272171677558,0.3877079414118599,0.1627949945093061,1.1245308233190605,6.65154195226659e-05,0.0057002405008602835,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.825674577997998,0.07932474411976151,0.3809722956482565,0.1605025580973508,1.1086954752267375,6.667837211329515e-05,0.005714205217064297,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.8325801277777782,0.0780091361636666,0.3746538361465167,0.1582101216853954,1.0928601271344136,7.88956920525761e-05,0.006761205483012045,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.839485677557558,0.07855689915136208,0.3772845729387896,0.1559176852734401,1.0770247790420906,9.572731791497038e-05,0.008203642682155817,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.8463912273373375,0.07910466213905755,0.3799153097310625,0.15362524886148485,1.0611894309497678,0.00011255894377736461,0.009646079881299587,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.853296777117117,0.07965242512675302,0.38254604652333546,0.15139711799619132,1.045798283058744,0.00012939056963975887,0.01108851708044336,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.8602023268968972,0.08020018811444853,0.38517678331560856,0.14960709950609993,1.0334334620611074,0.00014622219550215423,0.012530954279587225,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.867107876676677,0.08086403502412279,0.3883650354044621,0.14781708101600868,1.0210686410634717,0.00016305382136454848,0.013973391478730996,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.8740134264564565,0.0817922149989403,0.39282279772950784,0.14602706252591743,1.008703820065836,0.00017988544722694275,0.015415828677874768,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.8809189762362366,0.08272039497375785,0.39728056005455387,0.14423704403582607,0.9963389990681994,0.00019671707308933814,0.016858265877018636,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.8878245260160162,0.08364857494857536,0.40173832237959956,0.1424470255457348,0.9839741780705636,0.00021354869895173236,0.018300703076162404,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.894730075795796,0.08457675492339287,0.4061960847046453,0.14065700705564352,0.9716093570729278,0.00023038032481412663,0.019743140275306176,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.901635625575576,0.08550493489821043,0.4106538470296913,0.13886698856555216,0.9592445360752913,0.00024721195067652194,0.02118557747445004,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.9085411753553556,0.08643311487302793,0.41511160935473707,0.1370769700754609,0.9468797150776556,0.00026404357653891626,0.022628014673593815,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.9154467251351353,0.08736129484784544,0.4195693716797828,0.13528695158536963,0.9345148940800198,0.0002808752024013105,0.024070451872737583,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.9223522749149153,0.088289474822663,0.4240271340048288,0.13349693309527824,0.9221500730823832,0.00029770682826370584,0.02551288907188145,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.929257824694695,0.0892176547974805,0.4284848963298745,0.13178135450086179,0.91029945682073,0.00031453845412610006,0.026955326271025218,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.9361633744744746,0.09014583477229801,0.43294265865492026,0.13038120738372647,0.9006277307633913,0.0003313700799884944,0.028397763470168993,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
3.9430689242542547,0.09107401474711557,0.4374004209799663,0.1289810602665911,0.8909560047060521,0.00034820170585088975,0.02984020066931286,0.15526822603302481,0.004450362689602734,4.152037655911169e-36,2.84863,0
