r (A),g(r)_weighted_F-F,g(r)_weighted_K-F,g(r)_weighted_Mg-F,g(r)_weighted_Mg-Mg,g(r)_weighted_Na-F,S_i_K-F,S_i_Mg-F,S_i_Na-F,Average_SCL,lambda_BC
0.3395819038559279,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.3425606924862431,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.34553948111655824,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.3485182697468734,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.3514970583771886,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.35447584700750373,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.3574546356378189,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.360433424268134,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.36341221289844916,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.36639100152876436,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.3693697901590795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.37234857878939465,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.37532736741970985,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.378306156050025,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.38128494468034013,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.3842637333106553,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.3872425219409704,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.3902213105712856,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.39320009920160076,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.3961788878319159,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.3991576764622311,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.40213646509254625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4051152537228614,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.40809404235317653,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4110728309834917,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4140516196138069,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.417030408244122,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.42000919687443716,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.42298798550475236,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4259667741350675,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.42894556276538265,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4319243513956978,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.43490314002601294,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.43788192865632813,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4408607172866433,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4438395059169584,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4468182945472736,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.44979708317758876,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4527758718079039,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.45575466043821905,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4587334490685342,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4617122376988494,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.46469102632916454,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4676698149594797,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4706486035897949,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.47362739222011,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.47660618085042517,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4795849694807403,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.48256375811105545,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.48554254674137065,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4885213353716858,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.49150012400200094,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.49447891263231614,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
0.4974577012626313,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.4128331133213257,3.92263
