r (A),g(r)_weighted_Li-Cl,g(r)_unweighted_Li-Cl,g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,g(r)_weighted_Sm-Cl,g(r)_unweighted_Sm-Cl,S_i_Li-Cl,S_i_K-Cl,S_i_Sm-Cl,Average_SCL,lambda_BC
3.3208738223383385,0.1433963634273401,0.688688534312157,0.3860172030807876,2.666471684244226,0.02014186574543435,1.726118240085538,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.328743191585586,0.14146728916563883,0.679423785234029,0.39135994255912177,2.7033774579288523,0.01932398455398296,1.6560274321817492,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.336612560832833,0.13953821490393756,0.670159036155901,0.3989182946343188,2.755587907689154,0.018506103362531563,1.5859366242779602,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.3444819300800805,0.13760914064223626,0.660894287077773,0.4068736345916901,2.810540610743758,0.01777411318243277,1.523206506949161,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.3523512993273274,0.1356800663805351,0.6516295379996455,0.414828974549061,2.8654933137983587,0.017047826213317678,1.4609651435734676,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.360220668574575,0.13375099211883382,0.6423647889215175,0.42278431450643233,2.9204460168529627,0.016242467609010314,1.3919474967340788,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.368090037821822,0.13182191785713254,0.6331000398433895,0.4249599028145393,2.9354742191554544,0.015437109004702947,1.3229298498946898,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.3759594070690695,0.12989284359543127,0.6238352907652615,0.4254945036629118,2.939167054638385,0.014861709058901123,1.2736192073581167,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.383828776316317,0.12805016690638024,0.6149854825981474,0.42602910451128445,2.9428598901213157,0.01433697308922433,1.2286503678307559,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.3916981455635637,0.12660804581843815,0.6080594195194367,0.42656370535965693,2.946552725604246,0.013812237119547566,1.1836815283033975,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.399567514810811,0.12516592473049598,0.6011333564407255,0.42709830620802947,2.9502455610871765,0.013287501149870772,1.1387126887760366,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.4074368840580584,0.12372380364255382,0.5942072933620144,0.4286121325562052,2.9607025434704943,0.012089788400411052,1.036071064144314,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.415306253305306,0.12180984597557559,0.5850151446289354,0.4303977662542728,2.9730370758600597,0.011407782560816558,0.9776245063900626,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.4231756225525527,0.11777053966006154,0.5656156014356467,0.4321833999523402,2.985371608249624,0.01028978363610633,0.881814199602779,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.4310449917998,0.11373123334454725,0.5462160582423569,0.4337779720139679,2.996386353750299,0.009707572745799233,0.8319198725311511,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.4389143610470474,0.11033847149799836,0.5299216688483475,0.4339450462770657,2.9975404442627447,0.009023507351782782,0.7732968150176857,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.4467837302942947,0.1097776005641135,0.5272279786308045,0.4341121205401635,2.9986945347751903,0.008177354872175585,0.7007832133780432,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.454653099541542,0.10921672963022862,0.5245342884132616,0.43427919480326144,2.9998486252876364,0.007595309621059433,0.650903081258977,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.462522468788789,0.10865585869634378,0.5218405981957187,0.43464986314348303,3.0024090724012846,0.007013264369943314,0.6010229491399137,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.4703918380360363,0.1080949877624589,0.5191469079781758,0.4364937831148821,3.0151462259594872,0.006431219118827161,0.5511428170208476,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.4782612072832837,0.10753411682857404,0.5164532177606328,0.43833770308628106,3.02788337951769,0.006068302543125545,0.5200415809752275,0.1292606952480207,1.0,1.334910622425674e-39,3.09665,0
3.486130576530531,0.10697324589468918,0.5137595275430898,0.44018162305768005,3.0406205330758924,0.005757790226092327,0.49343128672660486,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.493999945777778,0.10641237496080433,0.511065837325547,0.4389943834381582,3.032419497467629,0.005447277909059127,0.46682099247798375,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.5018693150250253,0.10585150402691947,0.508372147108004,0.43700062835366427,3.0186473354093266,0.00513676559202591,0.4402106982293612,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.5097386842722726,0.10529063309303459,0.5056784568904611,0.43500687326917026,3.0048751733510244,0.004826253274992692,0.4136004039807386,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.51760805351952,0.1047297621591497,0.502984766672918,0.43301311818467625,2.991103011292722,0.004496259971737866,0.38532062756611585,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.525477422766767,0.10416889122526488,0.5002910764553753,0.43101936310018235,2.9773308492344204,0.0041646422981381406,0.3569016458109142,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.5333467920140142,0.10360802029138,0.4975973862378323,0.42902560801568834,2.963558687176118,0.003833024624538395,0.3284826640557109,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.5412161612612616,0.10304714935749514,0.49490369602028933,0.4270318529311944,2.949786525117816,0.003499538371775828,0.29990354874501907,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.549085530508509,0.10248627842361026,0.4922100058027463,0.4250380978467003,2.9360143630595132,0.0028420092404417585,0.2435545967001666,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.5569548997557563,0.1019254074897254,0.48951631558520337,0.4230443427622063,2.922242201001211,0.002895871956337812,0.24817052541023646,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.564824269003003,0.10136453655584056,0.4868226253676606,0.4214985411938472,2.9115643449922204,0.0029497346722338618,0.25278645412030604,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.5726936382502505,0.10080366562195568,0.48412893515011757,0.420620294578632,2.9054977248712395,0.0030035973881299156,0.2574023828303759,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.580563007497498,0.1002427946880708,0.4814352449325746,0.41974204796341685,2.899431104750259,0.0030574601040259694,0.2620183115404458,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.5884323767447452,0.09968192375418594,0.47874155471503166,0.41886380134820167,2.893364484629278,0.0031113228199220223,0.26663424025051563,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.596301745991992,0.09912105282030109,0.4760478644974888,0.4165879638202523,2.877643795815968,0.0031651855358180736,0.2712501689605853,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.6041711152392395,0.09856018188641623,0.47335417427994586,0.41275072919428113,2.8511375225351574,0.0032190482517141265,0.2758660976706551,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.612040484486487,0.09799931095253137,0.4706604840624029,0.40891349456831,2.8246312492543466,0.003198915846527526,0.2741407901818362,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.619909853733734,0.09743844001864649,0.46796679384485995,0.4050762599423388,2.798124975973536,0.002903602063643916,0.24883298038772084,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.6277792229809815,0.09684733790253924,0.4651279125772957,0.40266490482096645,2.781468179073085,0.002608288280760305,0.22352517059360544,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.6356485922282284,0.09556826639401071,0.45898492637154503,0.4003734606516456,2.7656396850454708,0.0023129744978767114,0.19821736079949148,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.643517961475476,0.0942891948854821,0.452841940165794,0.39772174418527084,2.7473225561304866,0.002017660714993101,0.1729095510053761,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.651387330722723,0.09301012337695348,0.446698953960043,0.39300045659118443,2.7147095544758164,0.0017439201148420195,0.149450520499235,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.6592566999699705,0.09188990262708484,0.4413188789853801,0.388279168997098,2.682096552821146,0.0016469331922455358,0.1411389321757202,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.6671260692172174,0.09135749029358958,0.4387618666536806,0.3835578814030119,2.6494835511664774,0.0015499462696490578,0.1328273438522059,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.6749954384644647,0.0908250779600943,0.43620485432198103,0.3801619293819189,2.626025503615676,0.0014529593470525742,0.12451575552869111,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.682864807711712,0.090292665626599,0.4336478419902814,0.37815622093241363,2.612170771897059,0.0013559724244560905,0.11620416720517632,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.6907341769589594,0.0897602532931037,0.43109082965858175,0.3761505124829084,2.5983160401784424,0.0011824416405036922,0.10133292065918668,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.698603546206207,0.08937639160171121,0.42924726027296317,0.37414480403340317,2.584461308459826,0.0007456554757665968,0.06390120626397944,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.7064729154534537,0.0890121174660347,0.42749776387995314,0.37213909558389807,2.57060657674121,0.0006856310631807791,0.05875723227843714,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.714342284700701,0.08864784333035816,0.42574826748694306,0.3701333871343928,2.556751845022593,0.0006700682093126584,0.05742352634130774,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.7222116539479484,0.08828356919468164,0.42399877109393297,0.36812767868488755,2.5428971133039764,0.0006545053554445375,0.05608982040417834,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.7300810231951957,0.08791929505900511,0.4222492747009229,0.36612197023538234,2.5290423815853598,0.0006389425015764167,0.054756114467048936,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.7379503924424426,0.0875550209233286,0.4204997783079129,0.36411626178587725,2.515187649866744,0.0006233796477082968,0.05342240852991961,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.74581976168969,0.08726377972601429,0.4191010366068282,0.362110553336372,2.501332918148127,0.000607816793840176,0.05208870259279021,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.7536891309369373,0.08703085843342664,0.41798238743213306,0.3601048448868667,2.4874781864295104,0.0005922539399720552,0.050754996655660814,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.7615585001841847,0.08679793714083898,0.4168637382574379,0.35729810101505716,2.468090182476899,0.0005766910861039343,0.04942129071853141,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.7694278694314316,0.08656501584825137,0.4157450890827428,0.3543327383313812,2.447606495308476,0.0005611282322358144,0.048087584781402085,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.777297238678679,0.08633209455566371,0.41462643990804765,0.3513673756477049,2.427122808140051,0.0005455653783676935,0.046753878844272685,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.7851666079259263,0.08609917326307606,0.41350779073335253,0.34840201296402873,2.4066391209716267,0.0005300025244995728,0.045420172907143286,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.7930359771731736,0.08586625197048842,0.41238914155865736,0.3454366502803525,2.386155433803202,0.000514439670631452,0.04408646697001388,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.800905346420421,0.08563333067790077,0.41127049238396224,0.34247128759667633,2.3656717466347774,0.0004988768167633312,0.04275276103288449,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.808774715667668,0.08540040938531314,0.4101518432092671,0.33950592491300025,2.345188059466354,0.00048331396289521124,0.04141905509575516,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.8166440849149152,0.0851674880927255,0.409033194034572,0.3365405622293241,2.3247043722979295,0.00046775110902709044,0.04008534915862576,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.8245134541621626,0.08493456680013785,0.4079145448598768,0.3335751995456479,2.304220685129505,0.00045218825515896965,0.03875164322149636,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.83238282340941,0.0847016455075502,0.4067958956851817,0.330969961199802,2.2862246107979383,0.00043662540129084886,0.03741793728436696,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.840252192656657,0.08446872421496256,0.4056772465104866,0.32837180261423693,2.2682774409715836,0.00042106254742272893,0.036084231347237636,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.848121561903904,0.08423580292237492,0.40455859733579147,0.32481112742956314,2.2436815434806197,0.00040549969355460803,0.03475052541010823,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.8559909311511515,0.08400288162978727,0.4034399481610963,0.3169969147757514,2.189703698426675,0.00038993683968648724,0.03341681947297883,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.863860300398399,0.08376996033719963,0.4023212989864012,0.3118533892783518,2.154174025172362,0.00037437398581836645,0.03208311353584943,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.8717296696456462,0.08353703904461197,0.401202649811706,0.3087907283018285,2.1330182354636062,0.00035881113195024566,0.030749407598720028,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.879599038892893,0.08330411775202434,0.40008400063701094,0.30572806732530544,2.111862445754852,0.00034324827808212573,0.029415701661590705,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.8874684081401405,0.0830711964594367,0.39896535146231576,0.30269250092377453,2.0908938158836303,0.0003276854242140049,0.028081995724461302,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.895337777387388,0.08283827516684905,0.39784670228762065,0.299718919069086,2.0703533535595975,0.0003121225703458841,0.026748289787331903,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.903207146634635,0.0826053538742614,0.39672805311292547,0.29674533721439744,2.0498128912355646,0.0002965597164777633,0.025414583850202503,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.911076515881882,0.08237243258167377,0.3956094039382304,0.29336669942702104,2.026474444349115,0.0002809968626096433,0.024080877913073173,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.9189458851291294,0.08213951128908611,0.39449075476353523,0.28992387721148644,2.0026926339055824,0.0002670057748890477,0.02288186924037208,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.926815254376377,0.08190658999649848,0.3933721055888401,0.28648105499595183,1.9789108234620496,0.00025315318206404255,0.02169472930756126,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.934684623623624,0.08167366870391082,0.39225345641414494,0.28303823278041723,1.9551290130185166,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.942553992870871,0.08144074741132319,0.3911348072394499,0.2795954105648828,1.9313472025749852,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.9504233621181184,0.08120782611873555,0.3900161580647547,0.2761525883493482,1.9075653921314524,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.9582927313653657,0.0809749048261479,0.3888975088900596,0.2727097661338136,1.8837835816879194,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.966162100612613,0.08074198353356025,0.3877788597153644,0.269266943918279,1.8600017712443866,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.9740314698598604,0.08050906224097261,0.3866602105406693,0.2658241217027444,1.8362199608008538,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.9819008391071073,0.08027614094838498,0.3855415613659742,0.26242879903946137,1.8127662606334494,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.9897702083543547,0.08004321965579733,0.38442291219127905,0.259040145322207,1.7893586272102397,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
3.997639577601602,0.07981029836320967,0.3833042630165839,0.25565149160495265,1.7659509937870304,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.005508946848849,0.07957737707062205,0.3821856138418888,0.2522628378876985,1.7425433603638223,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.013378316096096,0.07934445577803441,0.3810669646671937,0.2488741841704441,1.7191357269406127,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.021247685343344,0.08061042249414077,0.38714701259424616,0.24548553045318974,1.6957280935174033,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.029117054590591,0.08200550724437407,0.3938471746410072,0.2420968767359354,1.6723204600941939,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.036986423837838,0.08340059199460736,0.4005473366877682,0.23870822301868103,1.6489128266709843,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.044855793085086,0.08479567674484068,0.40724749873452926,0.2360598616310549,1.6306188734652955,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.052725162332333,0.08372078368695762,0.40208511869306546,0.23400237297802243,1.6164064622303052,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.06059453157958,0.08199017331636592,0.3937735305111787,0.23194488432498997,1.602194050995315,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.068463900826827,0.08025956294577441,0.3854619423292929,0.2298873956719577,1.5879816397603264,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.076333270074074,0.0785289525751827,0.3771503541474061,0.22768030429437888,1.5727358252839652,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.0842026393213215,0.07945218043032369,0.38158433296804317,0.22527327314430515,1.5561088968633108,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.092072008568569,0.08106134954052643,0.38931267620826393,0.22294488725594983,1.5400252223748607,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.099941377815816,0.08267051865072918,0.3970410194484847,0.22067734698396335,1.5243618481006578,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.107810747063064,0.08290256998877159,0.39815549049964616,0.21840980671197688,1.5086984738264548,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.115680116310311,0.08303073228767445,0.39877101451766084,0.21614226643999035,1.4930350995522517,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.123549485557558,0.08315889458657731,0.3993865385356755,0.21387472616800388,1.4773717252780487,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.131418854804806,0.08328705688548019,0.40000206255369025,0.21160718589601743,1.4617083510038458,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.139288224052052,0.08341521918438304,0.4006175865717049,0.20933964562403118,1.4460449767296444,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.1471575932992994,0.0835433814832859,0.40123311058971955,0.2070721053520447,1.4303816024554414,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.155026962546547,0.08367154378218877,0.4018486346077343,0.20480456508005823,1.4147182281812385,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.162896331793794,0.08379970608109163,0.40246415862574897,0.2025370248080717,1.3990548539070353,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.1707657010410415,0.0839278683799945,0.40307968264376365,0.20026948453608526,1.3833914796328324,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.178635070288289,0.08405603067889737,0.4036952066617784,0.19800194426409878,1.3677281053586294,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.186504439535536,0.08418419297780025,0.40431073067979306,0.19573440399211225,1.3520647310844263,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.1943738087827835,0.08431235527670311,0.40492625469780774,0.19346686372012578,1.3364013568102233,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.202243178030031,0.08444051757560599,0.4055417787158225,0.19028712903706677,1.314436862927261,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.210112547277277,0.08456867987450883,0.4061573027338371,0.1870225296893052,1.2918861536538544,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.217981916524525,0.0846968421734117,0.4067728267518518,0.18417995768634007,1.2722506615155789,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.225851285771772,0.08482500447231456,0.40738835076986646,0.18160288429825622,1.25444914085095,0.00024744317565638356,0.021205393,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.233720655019019,0.08495316677121743,0.4080038747878812,0.1790258109101724,1.236647620186321,0.00025637796001047196,0.02197108642878868,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.241590024266267,0.0850813290701203,0.4086193988058959,0.1766376124816096,1.22015078161204,0.00028740453301938514,0.024630002652086928,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.249459393513514,0.08508834163634883,0.408653078,0.1744616170413098,1.205119766982908,0.0003184311060282983,0.027288918875385176,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.257328762760761,0.08508834163634883,0.408653078,0.17228562160101002,1.190088752353776,0.00034945767903721145,0.02994783509868342,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.265198132008009,0.08508834163634883,0.408653078,0.16894645105844497,1.167022931375977,0.0003804842520461246,0.03260675132198167,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.273067501255255,0.08497997763066067,0.40813263908184444,0.16483964256963146,1.1386545362354545,0.00041151082505503424,0.035265667545279614,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.280936870502503,0.08459546503225748,0.40628594359048326,0.16222869524777037,1.1206190262964355,0.0004425373980639475,0.037924583768577866,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.28880623974975,0.08421095243385426,0.404439248099122,0.1596177479259093,1.1025835163574165,0.00047356397107286056,0.040583499991876104,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.296675608996997,0.08382643983545107,0.40259255260776083,0.15756031864165684,1.0883715152211721,0.0005045905440817737,0.043242416215174356,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.304544978244245,0.08344192723704787,0.40074585711639965,0.15587368841177432,1.076720864126146,0.0005301060226547154,0.04542904249527701,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.312414347491492,0.08305741463864466,0.3988991616250384,0.1541870581818918,1.06507021303112,0.0005553997596468505,0.04759666595845829,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.320283716738739,0.08296983471457911,0.3984785422446143,0.15250042795200927,1.053419561936094,0.0005806934966389855,0.04976428942163956,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.328153085985987,0.08361861230168297,0.4015944210219972,0.15081379772212675,1.041768910841068,0.0006059872336311206,0.05193191288482084,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.336022455233234,0.08426738988878682,0.4047102997993801,0.14912716749224425,1.0301182597460419,0.0006312809706232557,0.05409953634800211,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.3438918244804805,0.08491616747589062,0.40782617857676273,0.14744053726236186,1.018467608651017,0.0006349643417275119,0.054415194,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.351761193727728,0.08556494506299449,0.41094205735414563,0.1458372014349706,1.007392326124869,0.0006349643417275119,0.054415194,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.359630562974975,0.08621372265009834,0.4140579361315285,0.14448030150951763,0.998019336525708,0.0006349643417275119,0.054415194,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.3674999322222225,0.08724072377076818,0.41899030596034526,0.14312340158406464,0.9886463469265468,0.0006349643417275119,0.054415194,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.37536930146947,0.08828420648160833,0.42400183178661016,0.14176650165861165,0.9792733573273857,0.0006349643417275119,0.054415194,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.383238670716717,0.08932768919244849,0.42901335761287507,0.1398388174455584,0.9659575897158698,0.0006349643417275119,0.054415194,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.391108039963965,0.09037117190328862,0.4340248834391399,0.1378776966771312,0.9524108540868363,0.0006349643417275119,0.054415194,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.398977409211212,0.09141465461412879,0.4390364092654048,0.13591657590870404,0.9388641184578029,0.0006349643417275119,0.054415194,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.406846778458459,0.09245813732496894,0.44404793509166973,0.13395545514027687,0.9253173828287695,0.0006349643417275119,0.054415194,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.414716147705706,0.09350162003580897,0.44905946091793403,0.13199433437184993,0.9117706471997377,0.0006349643417275119,0.054415194,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.422585516952953,0.09454510274664912,0.45407098674419893,0.13003321360342276,0.8982239115707042,0.0006349643417275119,0.054415194,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.4304548862002004,0.09558858545748929,0.45908251257046384,0.1280720928349956,0.884677175941671,0.0006349643417275119,0.054415194,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
4.438324255447448,0.09663206816832942,0.4640940383967287,0.12611097206656843,0.8711304403126375,0.0006349643417275119,0.054415194,0.1292606952480207,0.002358816933405402,1.334910622425674e-39,3.09665,0
