r (A),g(r)_weighted_K-Cl,g(r)_unweighted_K-Cl,g(r)_weighted_K-K,g(r)_unweighted_K-K,g(r)_weighted_Cl-Cl,g(r)_unweighted_Cl-Cl,S_i_K-Cl,Average_SCL,lambda_BC
6.2127431735135135,0.39221297654491494,1.1766389296347448,0.30741949503353916,0.9222584851006175,0.30194889625252036,0.9058466887575611,0.02526747438691741,5.09199,4.47675
6.227641838198198,0.39520204078163357,1.1856061223449008,0.3055647301772428,0.9166941905317284,0.29984079804021196,0.899522394120636,0.02526747438691741,5.09199,4.47675
6.242540502882883,0.3981911050183523,1.194573315055057,0.3037099653209464,0.9111298959628393,0.29773269982790357,0.8931980994837108,0.02526747438691741,5.09199,4.47675
6.257439167567568,0.401180169255071,1.203540507765213,0.30175690259772026,0.9052707077931608,0.2956246016155952,0.8868738048467856,0.02526747438691741,5.09199,4.47675
6.272337832252252,0.40416923349178974,1.2125077004753693,0.2997622541676409,0.8992867625029228,0.2935165034032867,0.8805495102098603,0.02526747438691741,5.09199,4.47675
6.287236496936937,0.4071582977285084,1.2214748931855253,0.2977676057375616,0.8933028172126849,0.2914084051909783,0.8742252155729351,0.02526747438691741,5.09199,4.47675
6.302135161621622,0.4099323729646366,1.2297971188939099,0.2957729573074823,0.887318871922447,0.28930030697866993,0.8679009209360099,0.02526747438691741,5.09199,4.47675
6.317033826306306,0.41210720978430776,1.2363216293529233,0.29377830887740297,0.881334926632209,0.28719220876636153,0.8615766262990846,0.02526747438691741,5.09199,4.47675
6.331932490990991,0.414282046603979,1.242846139811937,0.2917836604473237,0.8753509813419711,0.28508411055405314,0.8552523316621594,0.02526747438691741,5.09199,4.47675
6.346831155675676,0.41645688342365017,1.2493706502709505,0.2897890120172444,0.8693670360517332,0.28297601234174474,0.8489280370252342,0.02526747438691741,5.09199,4.47675
6.3617298203603605,0.4186317202433214,1.2558951607299642,0.28779436358716504,0.8633830907614952,0.28086791412943635,0.842603742388309,0.02526747438691741,5.09199,4.47675
6.376628485045045,0.4208065570629925,1.2624196711889777,0.28579971515708574,0.8573991454712573,0.2787598159171279,0.8362794477513837,0.02526747438691741,5.09199,4.47675
6.39152714972973,0.4229813938826637,1.2689441816479912,0.28380506672700645,0.8514152001810193,0.27685555761536534,0.8305666728460961,0.02526747438691741,5.09199,4.47675
6.406425814414415,0.42515623070233494,1.2754686921070049,0.2818104182969271,0.8454312548907814,0.27512995478613017,0.8253898643583906,0.02526747438691741,5.09199,4.47675
6.421324479099099,0.4273310675220061,1.2819932025660183,0.2798157698668478,0.8394473096005435,0.273404351956895,0.820213055870685,0.02526747438691741,5.09199,4.47675
6.436223143783784,0.42950590434167735,1.288517713025032,0.2778674643656621,0.8336023930969864,0.2716787491276598,0.8150362473829795,0.02526747438691741,5.09199,4.47675
6.451121808468469,0.43168074116134847,1.2950422234840455,0.2763645199767668,0.8290935599303004,0.26995314629842465,0.809859438895274,0.02526747438691741,5.09199,4.47675
6.466020473153153,0.4338555779810197,1.3015667339430592,0.27486157558787144,0.8245847267636144,0.2682275434691895,0.8046826304075685,0.02526747438691741,5.09199,4.47675
6.480919137837838,0.4351197568577464,1.3053592705732393,0.27335863119897613,0.8200758935969285,0.2665019406399543,0.799505821919863,0.02526747438691741,5.09199,4.47675
6.495817802522523,0.4361588295285453,1.308476488585636,0.2718556868100808,0.8155670604302425,0.26477633781071913,0.7943290134321574,0.02526747438691741,5.09199,4.47675
6.5107164672072075,0.4371979021993442,1.3115937065980325,0.2703527424211855,0.8110582272635566,0.26305073498148396,0.7891522049444519,0.02526747438691741,5.09199,4.47675
6.525615131891892,0.438236974870143,1.3147109246104292,0.2688497980322902,0.8065493940968707,0.2613251321522488,0.7839753964567464,0.02526747438691741,5.09199,4.47675
6.540513796576577,0.4392760475409419,1.3178281426228258,0.2673468536433949,0.8020405609301847,0.2595995293230136,0.7787985879690409,0.02526747438691741,5.09199,4.47675
6.555412461261262,0.4403151202117408,1.3209453606352224,0.2658439092544996,0.7975317277634988,0.25787392649377844,0.7736217794813354,0.02526747438691741,5.09199,4.47675
6.570311125945946,0.44135419288253963,1.324062578647619,0.26434096486560427,0.7930228945968129,0.25614832366454326,0.7684449709936299,0.02526747438691741,5.09199,4.47675
6.585209790630631,0.4423932655533385,1.3271797966600156,0.26283802047670896,0.7885140614301269,0.25514315580323144,0.7654294674096943,0.02526747438691741,5.09199,4.47675
6.600108455315315,0.4434323382241373,1.330297014672412,0.2613350760878137,0.7840052282634412,0.25419685749031407,0.7625905724709423,0.02526747438691741,5.09199,4.47675
6.61500712,0.4444714108949362,1.3334142326848086,0.2598321316989184,0.7794963950967553,0.2532505591773967,0.7597516775321901,0.02526747438691741,5.09199,4.47675
6.629905784684684,0.4455104835657351,1.3365314506972052,0.2586886630572268,0.7760659891716805,0.2523042608644793,0.756912782593438,0.02526747438691741,5.09199,4.47675
6.644804449369369,0.4465495562365339,1.3396486687096019,0.25792570449691454,0.7737771134907437,0.2513579625515619,0.7540738876546857,0.02526747438691741,5.09199,4.47675
6.659703114054054,0.4473697980467264,1.3421093941401792,0.25716274593660227,0.7714882378098069,0.2504116642386445,0.7512349927159336,0.02526747438691741,5.09199,4.47675
6.674601778738738,0.44727702371528216,1.3418310711458465,0.25639978737629004,0.7691993621288702,0.24946536592572713,0.7483960977771814,0.02526747438691741,5.09199,4.47675
6.689500443423423,0.44718424938383794,1.341552748151514,0.25563682881597777,0.7669104864479334,0.24851906761280976,0.7455572028384293,0.02526747438691741,5.09199,4.47675
6.704399108108108,0.44709147505239377,1.3412744251571813,0.25487387025566555,0.7646216107669966,0.24757276929989236,0.7427183078996771,0.02526747438691741,5.09199,4.47675
6.7192977727927925,0.4469987007209495,1.3409961021628485,0.25411091169535327,0.7623327350860598,0.246626470986975,0.739879412960925,0.02526747438691741,5.09199,4.47675
6.734196437477477,0.44690592638950527,1.3407177791685159,0.253347953135041,0.7600438594051231,0.24568017267405762,0.7370405180221729,0.02526747438691741,5.09199,4.47675
6.749095102162162,0.44681315205806105,1.3404394561741833,0.2525849945747287,0.7577549837241863,0.2447338743611402,0.7342016230834206,0.02526747438691741,5.09199,4.47675
6.763993766846847,0.44672037772661677,1.3401611331798504,0.2518220360144165,0.7554661080432495,0.24395761098289676,0.7318728329486903,0.02526747438691741,5.09199,4.47675
6.778892431531531,0.4466276033951726,1.3398828101855178,0.2510590774541042,0.7531772323623127,0.24354940387166762,0.7306482116150029,0.02526747438691741,5.09199,4.47675
6.793791096216216,0.4465348290637284,1.3396044871911852,0.250296118893792,0.750888356681376,0.24314119676043855,0.7294235902813156,0.02526747438691741,5.09199,4.47675
6.808689760900901,0.44644205473228415,1.3393261641968526,0.24986490739969908,0.7495947221990973,0.24273298964920945,0.7281989689476284,0.02526747438691741,5.09199,4.47675
6.823588425585585,0.4463492804008399,1.3390478412025197,0.24983844952941514,0.7495153485882454,0.24232478253798032,0.726974347613941,0.02526747438691741,5.09199,4.47675
6.83848709027027,0.4462565060693957,1.3387695182081871,0.2498119916591312,0.7494359749773937,0.2419165754267512,0.7257497262802537,0.02526747438691741,5.09199,4.47675
6.853385754954955,0.4455722802477833,1.3367168407433498,0.24978553378884727,0.7493566013665418,0.24150836831552214,0.7245251049465664,0.02526747438691741,5.09199,4.47675
6.8682844196396395,0.4444682655317548,1.3334047965952645,0.24975907591856333,0.7492772277556901,0.24110016120429303,0.7233004836128791,0.02526747438691741,5.09199,4.47675
6.883183084324324,0.44336425081572634,1.330092752447179,0.2497326180482794,0.7491978541448382,0.2406919540930639,0.7220758622791917,0.02526747438691741,5.09199,4.47675
6.898081749009009,0.4422602360996979,1.3267807082990937,0.24970616017799546,0.7491184805339864,0.2402837469818348,0.7208512409455045,0.02526747438691741,5.09199,4.47675
6.912980413693694,0.4411562213836694,1.3234686641510083,0.24967970230771153,0.7490391069231346,0.23987553987060573,0.7196266196118172,0.02526747438691741,5.09199,4.47675
6.927879078378378,0.44005220666764094,1.3201566200029229,0.2496532444374276,0.7489597333122828,0.23946733275937662,0.7184019982781299,0.02526747438691741,5.09199,4.47675
6.942777743063063,0.4389481919516125,1.3168445758548375,0.24962678656714365,0.748880359701431,0.2390591256481475,0.7171773769444425,0.02526747438691741,5.09199,4.47675
6.957676407747748,0.437844177235584,1.313532531706752,0.2496003286968597,0.7488009860905791,0.23922855946461907,0.7176856783938572,0.02526747438691741,5.09199,4.47675
6.9725750724324325,0.43674016251955555,1.3102204875586667,0.24957387082657578,0.7487216124797273,0.23963676657802124,0.7189102997340637,0.02526747438691741,5.09199,4.47675
6.987473737117117,0.43563614780352716,1.3069084434105815,0.24954741295629182,0.7486422388688755,0.24004497369142336,0.7201349210742701,0.02526747438691741,5.09199,4.47675
7.002372401801802,0.4345321330874987,1.3035963992624962,0.2495209550860079,0.7485628652580237,0.24045318080482553,0.7213595424144766,0.02526747438691741,5.09199,4.47675
7.017271066486487,0.4334281183714702,1.3002843551144108,0.24949449721572395,0.7484834916471719,0.2408613879182277,0.7225841637546832,0.02526747438691741,5.09199,4.47675
7.032169731171171,0.43232410365544177,1.2969723109663254,0.24946803934544004,0.7484041180363201,0.24126959503162987,0.7238087850948897,0.02526747438691741,5.09199,4.47675
7.047068395855856,0.4306493955441018,1.2919481866323055,0.25008340185479927,0.7502502055643979,0.241677802145032,0.7250334064350961,0.02526747438691741,5.09199,4.47675
7.061967060540541,0.4289609024384558,1.2868827073153675,0.2507142674177274,0.7521428022531823,0.24208600925843418,0.7262580277753026,0.02526747438691741,5.09199,4.47675
7.076865725225225,0.42727240933280974,1.2818172279984292,0.25134513298065553,0.7540353989419667,0.24249421637183635,0.7274826491155091,0.02526747438691741,5.09199,4.47675
7.09176438990991,0.42558391622716374,1.2767517486814912,0.25197599854358366,0.7559279956307511,0.24290242348523852,0.7287072704557156,0.02526747438691741,5.09199,4.47675
7.106663054594595,0.4238954231215176,1.271686269364553,0.2526068641065118,0.7578205923195355,0.24331063059864066,0.729931891795922,0.02526747438691741,5.09199,4.47675
7.1215617192792795,0.4222069300158716,1.266620790047615,0.2532377296694399,0.7597131890083199,0.24371883771204284,0.7311565131361285,0.02526747438691741,5.09199,4.47675
7.136460383963964,0.42051843691022556,1.2615553107306767,0.25386859523236804,0.7616057856971042,0.24418311190302122,0.7325493357090637,0.02526747438691741,5.09199,4.47675
7.151359048648649,0.41882994380457955,1.2564898314137387,0.2544994607952962,0.7634983823858886,0.2451572425285905,0.7354717275857715,0.02526747438691741,5.09199,4.47675
7.166257713333334,0.41714145069893355,1.2514243520968007,0.2551303263582243,0.7653909790746729,0.2461313731541598,0.7383941194624795,0.02526747438691741,5.09199,4.47675
7.181156378018018,0.4154529575932875,1.2463588727798625,0.25576119192115243,0.7672835757634573,0.2471055037797291,0.7413165113391873,0.02526747438691741,5.09199,4.47675
7.196055042702703,0.4137644644876415,1.2412933934629244,0.25639205748408056,0.7691761724522417,0.24807963440529837,0.7442389032158951,0.02526747438691741,5.09199,4.47675
7.210953707387388,0.41207597138199537,1.2362279141459862,0.2570229230470087,0.7710687691410261,0.24905376503086765,0.747161295092603,0.02526747438691741,5.09199,4.47675
7.225852372072072,0.41025434570297953,1.2307630371089386,0.2578517806532936,0.7735553419598808,0.2500278956564369,0.7500836869693108,0.02526747438691741,5.09199,4.47675
7.240751036756757,0.4082040326740337,1.2246120980221011,0.25902073741455167,0.777062212243655,0.25100202628200624,0.7530060788460188,0.02526747438691741,5.09199,4.47675
7.255649701441442,0.4061537196450878,1.2184611589352634,0.2601896941758097,0.7805690825274292,0.2519761569075755,0.7559284707227266,0.02526747438691741,5.09199,4.47675
7.2705483661261265,0.40410340661614197,1.212310219848426,0.2613586509370678,0.7840759528112033,0.2529502875331448,0.7588508625994345,0.02526747438691741,5.09199,4.47675
7.28544703081081,0.4020530935871962,1.2061592807615886,0.2625276076983257,0.7875828230949773,0.253924418158714,0.7617732544761422,0.02526747438691741,5.09199,4.47675
7.300345695495495,0.40000278055825034,1.2000083416747511,0.2636965644595838,0.7910896933787515,0.2548985487842833,0.76469564635285,0.02526747438691741,5.09199,4.47675
7.31524436018018,0.3979524675293045,1.1938574025879136,0.26486552122084184,0.7945965636625256,0.2558726794098526,0.7676180382295579,0.02526747438691741,5.09199,4.47675
7.3301430248648645,0.3959021545003587,1.1877064635010761,0.2660344779820999,0.7981034339462998,0.25710169947740047,0.7713050984322015,0.02526747438691741,5.09199,4.47675
7.345041689549549,0.3938518414714128,1.1815555244142384,0.26720343474335795,0.801610304230074,0.2585953664383692,0.7757860993151077,0.02526747438691741,5.09199,4.47675
7.359940354234234,0.39180152844246696,1.1754045853274009,0.268372391504616,0.8051171745138481,0.2600890333993379,0.7802671001980138,0.02526747438691741,5.09199,4.47675
7.374839018918919,0.3897512154135211,1.1692536462405634,0.26954134826587406,0.8086240447976223,0.2615827003603066,0.78474810108092,0.02526747438691741,5.09199,4.47675
7.389737683603603,0.3877009023845753,1.1631027071537259,0.2707103050271321,0.8121309150813965,0.2630763673212754,0.7892291019638262,0.02526747438691741,5.09199,4.47675
7.404636348288288,0.38565058935562935,1.1569517680668882,0.27187926178839017,0.8156377853651705,0.2645700342822441,0.7937101028467324,0.02526747438691741,5.09199,4.47675
7.419535012972973,0.38359323021707403,1.1507796906512222,0.27335120172466976,0.8200536051740093,0.2660637012432128,0.7981911037296385,0.02526747438691741,5.09199,4.47675
7.434433677657657,0.3815336397682024,1.1446009193046074,0.2749190881507938,0.8247572644523815,0.2675573682041815,0.8026721046125447,0.02526747438691741,5.09199,4.47675
7.449332342342342,0.37947404931933076,1.1384221479579923,0.27648697457691795,0.8294609237307539,0.2690510351651503,0.8071531054954508,0.02526747438691741,5.09199,4.47675
7.464231007027027,0.37741445887045916,1.1322433766113775,0.278054861003042,0.8341645830091261,0.270544702126119,0.811634106378357,0.02526747438691741,5.09199,4.47675
7.4791296717117115,0.37535486842158755,1.1260646052647627,0.2796227474291661,0.8388682422874983,0.2720383690870877,0.8161151072612631,0.02526747438691741,5.09199,4.47675
7.494028336396396,0.37329527797271594,1.1198858339181479,0.2811906338552902,0.8435719015658707,0.2735320360480564,0.8205961081441693,0.02526747438691741,5.09199,4.47675
7.508927001081081,0.3712356875238443,1.1137070625715328,0.2827585202814143,0.8482755608442429,0.2750257030090251,0.8250771090270754,0.02526747438691741,5.09199,4.47675
7.523825665765766,0.3691760970749727,1.107528291224918,0.2843264067075384,0.8529792201226152,0.27679762808023856,0.8303928842407158,0.02526747438691741,5.09199,4.47675
7.53872433045045,0.36711650662610107,1.1013495198783032,0.2858942931336625,0.8576828794009875,0.2786067278209922,0.8358201834629767,0.02526747438691741,5.09199,4.47675
7.553622995135135,0.36505691617722935,1.0951707485316882,0.2874621795597866,0.8623865386793598,0.2804158275617458,0.8412474826852375,0.02526747438691741,5.09199,4.47675
7.56852165981982,0.36299732572835774,1.0889919771850733,0.2890300659859107,0.8670901979577321,0.28222492730249943,0.8466747819074983,0.02526747438691741,5.09199,4.47675
7.583420324504504,0.36093773527948614,1.0828132058384585,0.2905979524120348,0.8717938572361044,0.28403402704325303,0.8521020811297592,0.02526747438691741,5.09199,4.47675
7.598318989189189,0.3589089834886746,1.076726950466024,0.29219246070773885,0.8765773821232167,0.28584312678400664,0.85752938035202,0.02526747438691741,5.09199,4.47675
7.613217653873874,0.357053584912448,1.071160754737344,0.2939366184032629,0.8818098552097887,0.28765222652476025,0.8629566795742808,0.02526747438691741,5.09199,4.47675
7.6281163185585585,0.35519818633622136,1.0655945590086642,0.2956807760987869,0.8870423282963608,0.2894613262655139,0.8683839787965417,0.02526747438691741,5.09199,4.47675
7.643014983243243,0.3533427877599947,1.0600283632799843,0.29742493379431095,0.8922748013829329,0.2912704260062675,0.8738112780188025,0.02526747438691741,5.09199,4.47675
7.657913647927928,0.3514873891837681,1.0544621675513044,0.29916909148983495,0.897507274469505,0.2930795257470211,0.8792385772410634,0.02526747438691741,5.09199,4.47675
7.672812312612613,0.34963199060754147,1.0488959718226245,0.300913249185359,0.902739747556077,0.2948886254877747,0.8846658764633242,0.02526747438691741,5.09199,4.47675
7.687710977297297,0.34777659203131484,1.0433297760939446,0.302657406880883,0.907972220642649,0.29669772522852833,0.890093175685585,0.02526747438691741,5.09199,4.47675
7.702609641981982,0.3459211934550882,1.0377635803652647,0.30440156457640705,0.9132046937292212,0.29850682496468217,0.8955204748940466,0.02526747438691741,5.09199,4.47675
7.717508306666667,0.3440657948788616,1.0321973846365848,0.30614572227193104,0.9184371668157932,0.3003159246886291,0.9009477740658874,0.02526747438691741,5.09199,4.47675
7.7324069713513515,0.34221039630263494,1.026631188907905,0.3078898799674551,0.9236696399023653,0.30212502441257605,0.9063750732377283,0.02526747438691741,5.09199,4.47675
7.747305636036036,0.3403549977264083,1.021064993179225,0.30963403766297914,0.9289021129889374,0.303934124136523,0.911802372409569,0.02526747438691741,5.09199,4.47675
7.762204300720721,0.3384995991501817,1.0154987974505452,0.31137819535850314,0.9341345860755095,0.3057432238604699,0.9172296715814098,0.02526747438691741,5.09199,4.47675
7.777102965405406,0.33668385068643825,1.0100515520593147,0.31312235305402714,0.9393670591620815,0.30755232358441686,0.9226569707532506,0.02526747438691741,5.09199,4.47675
7.79200163009009,0.3351712165432078,1.0055136496296235,0.3149021209065818,0.9447063627197455,0.30936142330836375,0.9280842699250913,0.02526747438691741,5.09199,4.47675
7.806900294774775,0.3336585823999774,1.0009757471999323,0.3167119115231701,0.9501357345695103,0.3111705230323107,0.9335115690969321,0.02526747438691741,5.09199,4.47675
7.82179895945946,0.33214594825674704,0.9964378447702412,0.31852170213975833,0.9555651064192751,0.3129796227562576,0.9389388682687729,0.02526747438691741,5.09199,4.47675
7.836697624144144,0.33063331411351665,0.99189994234055,0.32033149275634654,0.9609944782690397,0.3147887224802045,0.9443661674406136,0.02526747438691741,5.09199,4.47675
7.851596288828829,0.32912067997028627,0.9873620399108588,0.3221412833729348,0.9664238501188045,0.31659782220415145,0.9497934666124545,0.02526747438691741,5.09199,4.47675
7.866494953513514,0.3276080458270558,0.9828241374811675,0.32395107398952305,0.9718532219685693,0.3184069219280984,0.9552207657842953,0.02526747438691741,5.09199,4.47675
7.8813936181981985,0.3260954116838254,0.9782862350514763,0.3257608646061113,0.9772825938183339,0.3202160216520453,0.960648064956136,0.02526747438691741,5.09199,4.47675
7.896292282882883,0.324582777540595,0.9737483326217851,0.32757065522269957,0.9827119656680987,0.32205597917893614,0.9661679375368085,0.02526747438691741,5.09199,4.47675
7.911190947567568,0.3230701433973646,0.9692104301920939,0.3293804458392878,0.9881413375178635,0.32391146609863053,0.9717343982958916,0.02526747438691741,5.09199,4.47675
7.926089612252253,0.3215575092541342,0.9646725277624026,0.33119023645587603,0.9935707093676281,0.32576695301832487,0.9773008590549747,0.02526747438691741,5.09199,4.47675
7.940988276936937,0.3200448751109038,0.9601346253327114,0.3330000270724643,0.9990000812173929,0.3276224399380192,0.9828673198140576,0.02526747438691741,5.09199,4.47675
7.955886941621622,0.3185322409676734,0.9555967229030202,0.3348098176890525,1.0044294530671576,0.32947792685771354,0.9884337805731407,0.02526747438691741,5.09199,4.47675
7.970785606306307,0.31701960682444297,0.951058820473329,0.3364078539838675,1.0092235619516026,0.3313334137774079,0.9940002413322238,0.02526747438691741,5.09199,4.47675
7.9856842709909905,0.3155069726812127,0.9465209180436381,0.3378467276765727,1.0135401830297182,0.33318890069710216,0.9995667020913065,0.02526747438691741,5.09199,4.47675
8.000582935675675,0.3139943385379823,0.9419830156139469,0.33928560136927804,1.0178568041078342,0.33504438761679645,1.0051331628503894,0.02526747438691741,5.09199,4.47675
8.01548160036036,0.31274389727630625,0.9382316918289189,0.34072447506198333,1.02217342518595,0.33689987453649084,1.0106996236094725,0.02526747438691741,5.09199,4.47675
8.030380265045045,0.3116398825602778,0.9349196476808335,0.3421633487546887,1.026490046264066,0.3387553614561852,1.0162660843685556,0.02526747438691741,5.09199,4.47675
8.04527892972973,0.31053586784424936,0.9316076035327481,0.3436022224473939,1.0308066673421818,0.3406108483758795,1.0218325451276387,0.02526747438691741,5.09199,4.47675
8.060177594414414,0.30943185312822086,0.9282955593846626,0.34504109614009926,1.0351232884202979,0.3424663352955739,1.0273990058867217,0.02526747438691741,5.09199,4.47675
8.075076259099099,0.30832783841219236,0.9249835152365772,0.34647996983280455,1.0394399094984137,0.3443107638721473,1.032932291616442,0.02526747438691741,5.09199,4.47675
8.089974923783783,0.3072238236961639,0.9216714710884918,0.34791884352550984,1.0437565305765295,0.34597142465615294,1.0379142739684588,0.02526747438691741,5.09199,4.47675
8.104873588468468,0.30611980898013547,0.9183594269404064,0.3493577172182152,1.0480731516546455,0.3476320854401585,1.0428962563204756,0.02526747438691741,5.09199,4.47675
8.119772253153153,0.30501579426410697,0.915047382792321,0.3507965909109204,1.0523897727327614,0.3492927462241642,1.0478782386724925,0.02526747438691741,5.09199,4.47675
8.134670917837838,0.3039117795480785,0.9117353386442356,0.3522208104541949,1.0566624313625848,0.35095340700816974,1.0528602210245093,0.02526747438691741,5.09199,4.47675
8.149569582522522,0.3028077648320501,0.9084232944961502,0.35333386674083855,1.0600016002225157,0.3526140677921753,1.057842203376526,0.02526747438691741,5.09199,4.47675
8.164468247207207,0.3017037501160216,0.9051112503480648,0.3544469230274821,1.0633407690824463,0.3542747285761809,1.0628241857285428,0.02526747438691741,5.09199,4.47675
8.179366911891892,0.30059973539999313,0.9017992061999794,0.35555997931412575,1.0666799379423773,0.3559353893601865,1.0678061680805595,0.02526747438691741,5.09199,4.47675
8.194265576576576,0.29950649881577057,0.8985194964473118,0.35667303560076935,1.0700191068023082,0.35759605014419205,1.0727881504325762,0.02526747438691741,5.09199,4.47675
8.209164241261261,0.29872719429945277,0.8961815828983584,0.357786091887413,1.073358275662239,0.35925671092819766,1.077770132784593,0.02526747438691741,5.09199,4.47675
8.224062905945946,0.297947889783135,0.8938436693494051,0.35889914817405655,1.0766974445221698,0.3609173717122032,1.0827521151366097,0.02526747438691741,5.09199,4.47675
8.23896157063063,0.2971685852668172,0.8915057558004517,0.3600122044607002,1.0800366133821007,0.3625780324962088,1.0877340974886265,0.02526747438691741,5.09199,4.47675
8.253860235315315,0.2963892807504994,0.8891678422514983,0.36112526074734386,1.0833757822420316,0.3642386932802144,1.0927160798406432,0.02526747438691741,5.09199,4.47675
8.2687589,0.2956099762341816,0.8868299287025448,0.36223831703398746,1.0867149511019625,0.3656955604928972,1.0970866814786917,0.02526747438691741,5.09199,4.47675
8.283657564684685,0.2948306717178638,0.8844920151535915,0.3633513733206311,1.0900541199618934,0.36690162698673295,1.100704880960199,0.02526747438691741,5.09199,4.47675
8.29855622936937,0.294051367201546,0.8821541016046381,0.36446442960727465,1.093393288821824,0.3681076934805687,1.1043230804417061,0.02526747438691741,5.09199,4.47675
8.313454894054054,0.2932720626852282,0.8798161880556847,0.3655774858939183,1.096732457681755,0.3693137599744044,1.1079412799232133,0.02526747438691741,5.09199,4.47675
8.328353558738739,0.29249275816891046,0.8774782745067314,0.36669054218056196,1.1000716265416859,0.37051982646824017,1.1115594794047206,0.02526747438691741,5.09199,4.47675
8.343252223423423,0.29171345365259266,0.875140360957778,0.36780359846720556,1.1034107954016168,0.3717258929620759,1.1151776788862278,0.02526747438691741,5.09199,4.47675
8.358150888108108,0.29093414913627486,0.8728024474088246,0.3689166547538492,1.1067499642615477,0.3729319594559116,1.118795878367735,0.02526747438691741,5.09199,4.47675
8.373049552792793,0.2901548446199571,0.8704645338598713,0.37002971104049276,1.1100891331214784,0.3741380259497474,1.1224140778492422,0.02526747438691741,5.09199,4.47675
8.387948217477478,0.2895528586279523,0.868658575883857,0.3711427673271364,1.1134283019814093,0.37534409244358313,1.1260322773307494,0.02526747438691741,5.09199,4.47675
8.402846882162162,0.28919103869373786,0.8675731160812136,0.37225582361378007,1.1167674708413402,0.37655015893741883,1.1296504768122566,0.02526747438691741,5.09199,4.47675
8.417745546846847,0.2888292187595234,0.8664876562785702,0.37336887990042367,1.1201066397012711,0.37775622543125464,1.133268676293764,0.02526747438691741,5.09199,4.47675
8.432644211531532,0.2884673988253089,0.8654021964759268,0.3744819361870673,1.123445808561202,0.3789622919250904,1.1368868757752713,0.02526747438691741,5.09199,4.47675
8.447542876216216,0.2881055788910944,0.8643167366732832,0.37559499247371086,1.1267849774211327,0.38016835841892616,1.1405050752567785,0.02526747438691741,5.09199,4.47675
8.462441540900901,0.2877437589568799,0.8632312768706398,0.3767080487603545,1.1301241462810636,0.3809770575181406,1.1429311725544218,0.02526747438691741,5.09199,4.47675
8.477340205585586,0.28738193902266546,0.8621458170679964,0.37756161954106143,1.1326848586231844,0.38170997483298197,1.145129924498946,0.02526747438691741,5.09199,4.47675
8.49223887027027,0.287020119088451,0.861060357265353,0.3781583630077274,1.1344750890231823,0.38244289214782334,1.14732867644347,0.02526747438691741,5.09199,4.47675
8.507137534954955,0.2866582991542365,0.8599748974627096,0.37875510647439337,1.1362653194231802,0.3831758094626648,1.1495274283879944,0.02526747438691741,5.09199,4.47675
8.52203619963964,0.286296479220022,0.8588894376600661,0.3793518499410594,1.1380555498231784,0.38390872677750615,1.1517261803325185,0.02526747438691741,5.09199,4.47675
8.536934864324325,0.2859346592858075,0.8578039778574227,0.3799485934077254,1.1398457802231763,0.3846416440923475,1.1539249322770426,0.02526747438691741,5.09199,4.47675
8.55183352900901,0.28557283935159306,0.8567185180547793,0.3805453368743914,1.1416360106231742,0.38537456140718895,1.156123684221567,0.02526747438691741,5.09199,4.47675
8.566732193693694,0.2852110194173786,0.8556330582521359,0.38114208034105734,1.1434262410231721,0.38610747872203033,1.158322436166091,0.02526747438691741,5.09199,4.47675
8.581630858378379,0.2850309485214304,0.8550928455642912,0.38173882380772334,1.14521647142317,0.3868403960368717,1.1605211881106152,0.02526747438691741,5.09199,4.47675
8.596529523063063,0.2848917870110454,0.8546753610331362,0.3823355672743894,1.1470067018231682,0.3875733133517132,1.1627199400551396,0.02526747438691741,5.09199,4.47675
8.611428187747748,0.28475262550066044,0.8542578765019814,0.3829323107410554,1.1487969322231661,0.38830623066655456,1.1649186919996637,0.02526747438691741,5.09199,4.47675
8.626326852432433,0.2846134639902755,0.8538403919708265,0.3835290542077213,1.150587162623164,0.38903914798139594,1.1671174439441878,0.02526747438691741,5.09199,4.47675
8.641225517117118,0.28447430247989053,0.8534229074396716,0.38403065829487437,1.1520919748846232,0.38965829825428516,1.1689748947628555,0.02526747438691741,5.09199,4.47675
8.656124181801802,0.2843351409695056,0.8530054229085168,0.3842162069842001,1.1526486209526003,0.38989951156891467,1.1696985347067441,0.02526747438691741,5.09199,4.47675
8.671022846486487,0.28419597945912056,0.8525879383773618,0.3844017556735258,1.1532052670205775,0.39014072488354423,1.1704221746506327,0.02526747438691741,5.09199,4.47675
8.685921511171172,0.2840568179487356,0.8521704538462069,0.3845873043628515,1.1537619130885546,0.3903819381981737,1.171145814594521,0.02526747438691741,5.09199,4.47675
8.700820175855856,0.28391765643835065,0.8517529693150521,0.38477285305217723,1.1543185591565317,0.3906231515128032,1.1718694545384096,0.02526747438691741,5.09199,4.47675
8.715718840540541,0.2837784949279657,0.8513354847838972,0.3849584017415029,1.1548752052245088,0.3908643648274327,1.1725930944822982,0.02526747438691741,5.09199,4.47675
8.730617505225226,0.28363933341758074,0.8509180002527423,0.3851439504308286,1.155431851292486,0.39110557814206226,1.1733167344261868,0.02526747438691741,5.09199,4.47675
8.74551616990991,0.2835001719071958,0.8505005157215874,0.38532949912015435,1.155988497360463,0.39134679145669177,1.1740403743700754,0.02526747438691741,5.09199,4.47675
8.760414834594595,0.2834130638803538,0.8502391916410614,0.38551504780948004,1.1565451434284402,0.3915880047713213,1.174764014313964,0.02526747438691741,5.09199,4.47675
