r (A),g(r)_weighted_Na-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Ca-Na,g(r)_weighted_Cl-Cl,g(r)_weighted_Ca-Cl,g(r)_weighted_Ca-Ca,S_i_Na-Cl,S_i_Ca-Cl,Average_SCL,lambda_BC
8.266464055555556,0.061537039392191545,0.13893731324638134,0.07000174244349072,0.5208989359886248,0.07438247851409809,0.0806343016847388,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
8.416763402020202,0.06044730617596121,0.14383635196740022,0.06870117565416564,0.5108255806148364,0.07770888082661888,0.07801763960503741,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
8.567062748484847,0.0583655685994231,0.14980537924365675,0.06605867180837625,0.502042141771563,0.08116996930902605,0.07423749897056248,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
8.717362094949495,0.0560889168207378,0.15794796043623288,0.06339633657107392,0.4944503122595306,0.08529019767116713,0.07044914862017757,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
8.86766144141414,0.054110936610715456,0.1642274163966436,0.06022577933695923,0.4847558474518428,0.09178396493716766,0.06613612767250998,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
9.017960787878788,0.05147284517661719,0.17161514131976086,0.056927555474073396,0.4737540575802093,0.09636270510829914,0.06167373329111878,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
9.168260134343434,0.04953041008674072,0.17556962737535967,0.053759871177642124,0.4699903145066227,0.09877843511346647,0.05820280753774112,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
9.31855948080808,0.047469595499867824,0.1789408069483594,0.05163196904296567,0.4694102400052429,0.10076965184694066,0.0554751912558659,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
9.468858827272728,0.046131484264688556,0.17978918308216982,0.04913103734609213,0.46919472027397535,0.10327869084621352,0.05316436410562903,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
9.619158173737373,0.044911752039558786,0.1797948835227843,0.04699677705332488,0.46897920022354395,0.1043374725071694,0.05092284461251219,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
9.76945752020202,0.043694133625325454,0.17882115249672748,0.04599004830227348,0.47455342695681524,0.1013203652814357,0.0494697904853857,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
9.919756866666667,0.04361749456682008,0.17642531134791017,0.045900331527562455,0.48444899992348134,0.09910801205238029,0.04801805561738953,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
10.070056213131313,0.0436041405745564,0.17281530669845502,0.044929349240613245,0.4923959026165594,0.0976443716248334,0.047017740428021905,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
10.220355559595959,0.043920263983774126,0.16948840165815757,0.04572600785741545,0.5057519358208531,0.09574164704749312,0.04701261224556522,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
10.370654906060606,0.045129542580970905,0.16470936897233807,0.04675281744140089,0.5151823151095704,0.0939829487830227,0.04734234072608047,2.112143952318264e-11,1.629503509612593e-08,2.88333,0
10.520954252525252,0.04654598897059519,0.16143923204169808,0.04800319881096721,0.523957619120977,0.09161760272478357,0.048529879556571266,2.112143952318264e-11,8.241941401424727e-09,2.88333,0
10.6712535989899,0.04787391106464123,0.15829130113894435,0.05005731307781705,0.5276296366879948,0.08944877499334489,0.050697995145866204,2.112143952318264e-11,1.3139080060114687e-12,2.88333,0
10.821552945454545,0.049690951665903045,0.15580460587566453,0.05247482030735901,0.531866500163684,0.08731842902250617,0.05321833423585279,7.251372149677671e-12,1.3139080060114687e-12,2.88333,0
10.971852291919191,0.051306483434629666,0.15258140240094917,0.05483532092847943,0.5337826677759818,0.08474685062040553,0.05601836682823135,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
11.122151638383839,0.05247042807436267,0.15014332236988123,0.057067547174959654,0.5312713313865649,0.08235507168672576,0.05897318476136262,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
11.272450984848485,0.053540608809015185,0.14901728639001194,0.059171476443099044,0.5274144205856033,0.08088872260805069,0.0619280027004464,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
11.42275033131313,0.05488873500877575,0.14864231175512085,0.060465336468898206,0.5257202023055517,0.08055655742083707,0.06424709391504924,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
11.573049677777778,0.05559595856706618,0.1485744886800728,0.06139703743846686,0.5255046821587454,0.08047377640282073,0.06580441560344696,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
11.723349024242424,0.055710640546554446,0.1491520786180391,0.06164319849064077,0.5185239332216518,0.08039099528184723,0.06714560261817272,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
11.87364837070707,0.05526589187705197,0.15085575935003034,0.06098841525281783,0.5114051287392388,0.0807397327207952,0.06753368215408177,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
12.023947717171717,0.05473461753633045,0.15328229432952836,0.06022792751923604,0.5100263112830239,0.08190135036882765,0.0671206034999785,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
12.174247063636363,0.05391138892577902,0.1556947448210561,0.059380205639378125,0.504321142544656,0.0839691569607998,0.06576486228542208,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
12.324546410101009,0.05277475431796349,0.15829548816649114,0.058274781959768276,0.4967080923820395,0.08742305337299267,0.06434596704809051,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
12.474845756565657,0.05179065549169071,0.16092261891466966,0.05674784807108692,0.4922855950289546,0.08918412676491796,0.06245314715967239,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
12.625145103030302,0.05101007591796238,0.16297344889961127,0.05526286305339398,0.4888450844984283,0.09056150364801042,0.060640487576284874,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
12.77544444949495,0.049979763049300074,0.16431409366364028,0.05393222319046089,0.48741576773402556,0.0921499697128688,0.05844628519315979,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
12.925743795959596,0.048976656869780893,0.1654926671692724,0.0525262956004998,0.4864854752589957,0.09238849261296586,0.056967791350966246,1.6201118065118994e-17,1.3139080060114687e-12,2.88333,0
13.076043142424242,0.04812035506027069,0.16702789333858073,0.05186818896168162,0.48626995511174564,0.09230571149114757,0.05543908924963863,1.6201118065118994e-17,1.055074380168809e-12,2.88333,0
13.22634248888889,0.047734928531835266,0.16722386449667437,0.05128165666995059,0.4887823338738828,0.0922229304049374,0.0543781781238524,1.6201118065118994e-17,4.8312473413030065e-14,2.88333,0
13.376641835353535,0.0474610162873786,0.16643057916363346,0.05048754171641339,0.49325482022883665,0.09214014942221546,0.05415331599579849,1.6201118065118994e-17,4.8312473413030065e-14,2.88333,0
13.52694118181818,0.047344116486941736,0.1660954027119848,0.050208530937277895,0.4930393004087203,0.09205736829927075,0.053078460416750795,1.128391104028466e-17,4.8312473413030065e-14,2.88333,0
13.677240528282828,0.047388908925716164,0.16500916958708156,0.050188204443066146,0.495152307706975,0.0919745872006066,0.05254113456549667,1.893577608846897e-18,4.8312473413030065e-14,2.88333,0
13.827539874747474,0.0474901992403094,0.16317174684660873,0.050353123570527986,0.5022195690970107,0.09179111858992722,0.05242179346376261,1.893577608846897e-18,4.8312473413030065e-14,2.88333,0
13.97783922121212,0.047781424784106095,0.1608102401416491,0.05096331479365254,0.5072245509287218,0.09079243462099357,0.052764074702228915,1.893577608846897e-18,4.8312473413030065e-14,2.88333,0
14.128138567676768,0.04822687913809129,0.15887642088046394,0.051573727766382756,0.5070090307900216,0.08919429496605565,0.05381115945346449,1.893577608846897e-18,4.8312473413030065e-14,2.88333,0
14.278437914141414,0.04893591353303534,0.15784374177067512,0.051924953312204855,0.5067935106478486,0.08896767430782546,0.05421809176272808,1.893577608846897e-18,4.8312473413030065e-14,2.88333,0
14.42873726060606,0.04964494792112518,0.15662083486977724,0.05269089805433977,0.5065779904982818,0.08689719916040804,0.0548352752425893,1.893577608846897e-18,4.8312473413030065e-14,2.88333,0
14.579036607070707,0.050257800999972735,0.15603253177801232,0.053898689785381544,0.5071273626662002,0.08641400258320926,0.05689472876730066,1.893577608846897e-18,4.8312473413030065e-14,2.88333,0
14.729335953535353,0.0508639269434366,0.15415144301019623,0.054900158076050476,0.5096221263597785,0.08629526161388215,0.0577246932080483,1.893577608846897e-18,4.7489087559875683e-14,2.88333,0
14.8796353,0.051311452108273654,0.15395328298795666,0.055938313874086244,0.5082051970695266,0.0841384828785785,0.05897395171151819,1.5234380891160625e-18,0.0,2.88333,0
