r (A),g(r)_weighted_K-F,g(r)_weighted_K-K,g(r)_weighted_F-F,S_i_K-F,Average_SCL,lambda_BC
11.435786360206285,0.31915606520177775,0.3461795356089828,0.34653340485535855,5.2737765493355315e-05,4.32316,4.22517
11.586257233366894,0.323462899904975,0.34130510116335794,0.3426754764985984,5.2737765493355315e-05,4.32316,4.22517
11.736728106527503,0.3277925279648439,0.3362094097489914,0.3384550823334159,5.2737765493355315e-05,4.32316,4.22517
11.887198979688112,0.332347469683621,0.3311811399253686,0.33389375008254063,5.2737765493355315e-05,4.32316,4.22517
12.03766985284872,0.3370539677772195,0.32669913876138296,0.32935690584679245,5.2737765493355315e-05,4.32316,4.22517
12.18814072600933,0.3409336711880824,0.32369298676169445,0.32589142466344617,5.2737765493355315e-05,4.32316,4.22517
12.338611599169939,0.34370323162008154,0.3208854659984228,0.322926184101404,3.0708034624817355e-05,4.32316,4.22517
12.489082472330548,0.3454596059491212,0.31813802583294315,0.3213212311297853,3.892100405536372e-06,4.32316,4.22517
12.639553345491157,0.3464414517572761,0.31813802583294315,0.32050551093740914,3.892100405536372e-06,4.32316,4.22517
12.790024218651766,0.3460668051428602,0.31813802583294315,0.32030015424353364,3.892100405536372e-06,4.32316,4.22517
12.940495091812375,0.3449631117017524,0.3202555326423574,0.32189240235480077,3.892100405536372e-06,4.32316,4.22517
13.090965964972984,0.34285349207788585,0.32313876373020367,0.3233028789077435,3.892100405536372e-06,4.32316,4.22517
13.241436838133593,0.3401930352296723,0.32602199481804994,0.3256093335791026,3.892100405536372e-06,4.32316,4.22517
13.391907711294202,0.3372996443789664,0.3289052259058962,0.32813623763301464,3.892100405536372e-06,4.32316,4.22517
13.542378584454811,0.3339859226892178,0.33178964281744955,0.3308341785833958,3.892100405536372e-06,4.32316,4.22517
13.69284945761542,0.33131483108643844,0.33587737927665096,0.3341444240312646,3.892100405536372e-06,4.32316,4.22517
13.843320330776029,0.32873330382848,0.33905053396106055,0.3362986420641555,3.892100405536372e-06,4.32316,4.22517
13.993791203936638,0.32652250060362953,0.34072950582566464,0.3384528600970463,3.892100405536372e-06,4.32316,4.22517
14.144262077097247,0.3255858840675898,0.34113783485525806,0.34021981386949474,3.892100405536372e-06,4.32316,4.22517
14.294732950257856,0.3255969099561339,0.3413493653974614,0.3414481112235897,3.892100405536372e-06,4.32316,4.22517
14.445203823418463,0.325109063758289,0.3413493653974614,0.3419891746804732,3.892100405536372e-06,4.32316,4.22517
14.595674696579072,0.32517818898705214,0.3405068242479284,0.34114621979803733,3.892100405536372e-06,4.32316,4.22517
14.746145569739681,0.3262730791601898,0.3390451049849882,0.3399657723720534,3.16444256219046e-06,4.32316,4.22517
14.89661644290029,0.32758434231064515,0.33770814235867613,0.3378573808904129,0.0,4.32316,4.22517
