Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",990.9090909090909,0.5224474043316761
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",993.939393939394,0.5218253322711538
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",996.969696969697,0.5212026258679913
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1000.0,0.5205792849734787
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1003.030303030303,0.5199553094474398
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1006.060606060606,0.5193306991582857
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1009.0909090909091,0.5187054539830737
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1012.1212121212121,0.5180795738075623
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1015.1515151515151,0.5174530585262681
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1018.1818181818182,0.5168259080425222
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1021.2121212121212,0.5161981222685273
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1024.2424242424242,0.5155697011254148
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1027.2727272727273,0.5149406445433004
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1030.3030303030303,0.5143109524613416
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1033.3333333333333,0.5136806248277958
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1036.3636363636365,0.5130496616000748
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1039.3939393939395,0.5124180627448046
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1042.4242424242425,0.511785828237881
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1045.4545454545455,0.5111529580645267
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1048.4848484848485,0.5105194522193488
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1051.5151515151515,0.5098853107063972
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1054.5454545454545,0.50925053353922
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1057.5757575757575,0.5086151207409219
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1060.6060606060605,0.5079790723442218
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1063.6363636363635,0.5073423883915101
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1066.6666666666667,0.5067050689349059
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1069.6969696969697,0.5060671140363142
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1072.7272727272727,0.5054285237674847
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1075.7575757575758,0.5047892982100685
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1078.7878787878788,0.5041494374556749
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1081.8181818181818,0.5035089416059308
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1084.8484848484848,0.502867810772537
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1087.878787878788,0.5022260450773265
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1090.909090909091,0.5015836446523214
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1093.939393939394,0.5009406096397918
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1096.969696969697,0.500296940192312
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1100.0,0.499652636472819
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1103.030303030303,0.49900769865467043
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1106.060606060606,0.498362126921701
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1109.090909090909,0.49771592146828175
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1112.121212121212,0.4970690824993762
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1115.1515151515152,0.49642161023059866
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1118.1818181818182,0.49577350488827227
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1121.2121212121212,0.4951247667094854
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1124.2424242424242,0.4944753959421499
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1127.2727272727273,0.49382539284505905
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1130.3030303030303,0.4931747576879436
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1133.3333333333333,0.4925234907515312
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1136.3636363636365,0.4918715923276018
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1139.3939393939395,0.49121906271904636
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1142.4242424242425,0.49056590223992375
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1145.4545454545455,0.4899121112155174
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1148.4848484848485,0.4892576899823936
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1151.5151515151515,0.4886026388884579
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1154.5454545454545,0.48794695829301227
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1157.5757575757575,0.4872906485668123
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1160.6060606060605,0.48663371009212397
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1163.6363636363635,0.48597614326278077
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1166.6666666666667,0.4853179484842394
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1169.6969696969697,0.484659126173639
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1172.7272727272727,0.48399967675985434
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1175.7575757575758,0.4833396006835555
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1178.7878787878788,0.4826788983972619
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1181.8181818181818,0.4820175703654005
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1184.848484848485,0.4813556170643605
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1187.878787878788,0.4806930389825504
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1190.909090909091,0.48002983662045406
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1193.939393939394,0.4793660104906857
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1196.969696969697,0.478701561118047
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",1200.0,0.4780364890395815
