Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1172.7272727272727,0.4822355980770118
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1175.7575757575758,0.48157792784144215
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1178.7878787878788,0.4809196336782836
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1181.8181818181818,0.4802607160502703
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1184.848484848485,0.47960117543205527
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1187.878787878788,0.47894101231026676
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1190.909090909091,0.4782802271835645
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1193.939393939394,0.47761882056269434
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1196.969696969697,0.47695679297054516
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1200.0,0.476294144942203
